,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Nigeria,1.0,2.0,1.0,45.0,1.0,1.0,5.0,25.0,5.0,0.0,23.0,16.0,5.0,139.0,2.0,32.0,0.0,1106.0,1.0,0.0,33.0,10.0,7.0,7.0,24.0,245.0,4.0,45.0,1.0,0.0,3.0,1.0,19.0,6.0,0.0,29.0,5.0,22.0,13.0,1.0,5.0,6.0,10.0,0.0,12.0,70.0,33.0,1.0,18.0,2.0,12.0,0.0,53.0,0.0,0.0,377.0,1.0,1.0,101.0,1.0,0.0,1.0,8.0,0.0,11.0,313.0,140.0,256.0,17.0,0.0,0.0,0.0,3.0,4.0,38.0,1.0,11.0,6.0,87.0,1.0,7.0,21.0,10.0,0.0,5.0,0.0,62.0,42.0,26.0,0.0,4.0,37.0,0.0,5.0,14.0,122.0,0.0,14.0,6.0,0.0,8.0,3.0,7.0,1.0,1.0,0.0,60.0,0.0,80.0,16.0,0.0,1.0,1.0,46.0,42.0
Portugal,12.0,3.0,0.0,197.0,2.0,10.0,8.0,0.0,4.0,0.0,31.0,17.0,4.0,2.0,0.0,87.0,1.0,2951.0,0.0,0.0,13.0,12.0,93.0,2.0,0.0,103.0,0.0,17.0,0.0,0.0,4.0,0.0,50.0,1.0,0.0,3.0,0.0,41.0,9.0,2.0,13.0,3.0,0.0,0.0,23.0,51.0,48.0,2.0,35.0,9.0,1.0,0.0,152.0,1.0,0.0,2.0,59.0,3.0,16.0,2.0,0.0,0.0,2.0,1.0,13.0,56.0,0.0,260.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,19.0,18.0,27.0,1.0,39.0,8.0,6.0,0.0,16.0,11.0,27.0,80.0,23.0,0.0,6.0,3.0,0.0,5.0,6.0,90.0,0.0,220.0,18.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,38.0,0.0,17.0,25.0,0.0,7.0,0.0,24.0,58.0
"Venezuela, Bolivarian Republic of",2.0,0.0,0.0,5.0,0.0,3.0,5.0,0.0,0.0,6.0,22.0,2.0,2.0,2.0,0.0,11.0,0.0,1038.0,0.0,0.0,11.0,6.0,17.0,13.0,0.0,20.0,0.0,5.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,6.0,19.0,12.0,0.0,9.0,2.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,151.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,5.0,67.0,0.0,10.0,0.0,1.0,0.0,36.0,43.0,2.0,36.0,2.0,0.0,10.0,1.0,0.0,0.0,1.0,21.0,0.0,42.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,45.0,0.0,4.0,2.0,0.0,0.0,0.0,33.0,19.0
Spain,94.0,20.0,2.0,1124.0,49.0,153.0,125.0,0.0,45.0,62.0,127.0,31.0,106.0,131.0,1.0,262.0,5.0,11606.0,3.0,3.0,138.0,91.0,133.0,129.0,17.0,636.0,42.0,83.0,18.0,0.0,65.0,15.0,205.0,5.0,0.0,8.0,65.0,279.0,75.0,3.0,47.0,70.0,20.0,0.0,358.0,335.0,514.0,79.0,509.0,94.0,1.0,0.0,744.0,0.0,1.0,2.0,56.0,36.0,94.0,17.0,23.0,5.0,163.0,7.0,114.0,167.0,53.0,398.0,168.0,0.0,2.0,0.0,5.0,51.0,52.0,5.0,28.0,87.0,70.0,22.0,135.0,39.0,10.0,2.0,81.0,19.0,71.0,399.0,279.0,2.0,162.0,8.0,0.0,51.0,10.0,448.0,6.0,223.0,146.0,41.0,12.0,49.0,1.0,19.0,10.0,0.0,307.0,11.0,50.0,157.0,2.0,87.0,0.0,62.0,227.0
United States,16.0,279.0,45.0,4814.0,88.0,240.0,102.0,13.0,172.0,133.0,279.0,240.0,297.0,154.0,134.0,1465.0,14.0,46564.0,36.0,35.0,2352.0,965.0,316.0,131.0,49.0,2109.0,38.0,1305.0,114.0,1.0,728.0,108.0,757.0,8.0,1.0,63.0,42.0,1139.0,441.0,62.0,184.0,167.0,96.0,20.0,1054.0,1408.0,1516.0,60.0,1537.0,832.0,66.0,1.0,4902.0,43.0,26.0,10.0,178.0,59.0,240.0,118.0,22.0,4.0,685.0,8.0,813.0,678.0,180.0,1853.0,263.0,39.0,1.0,23.0,407.0,213.0,77.0,76.0,502.0,1086.0,404.0,31.0,484.0,954.0,127.0,46.0,421.0,154.0,926.0,1309.0,995.0,45.0,33.0,108.0,2.0,145.0,52.0,495.0,31.0,1156.0,545.0,190.0,179.0,231.0,22.0,30.0,64.0,18.0,624.0,32.0,480.0,699.0,6.0,248.0,1.0,438.0,1272.0
"Iran, Islamic Republic of",2.0,2.0,0.0,6.0,1.0,5.0,19.0,0.0,1.0,0.0,0.0,0.0,8.0,191.0,0.0,21.0,4.0,437.0,2.0,0.0,13.0,21.0,17.0,60.0,1.0,29.0,13.0,31.0,2.0,0.0,0.0,1.0,27.0,1.0,0.0,2.0,1.0,208.0,142.0,2.0,23.0,2.0,2.0,0.0,4.0,24.0,20.0,1.0,41.0,1.0,0.0,0.0,54.0,1.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,2.0,0.0,39.0,13.0,6.0,148.0,1.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,9.0,56.0,0.0,4.0,5.0,1.0,4.0,4.0,53.0,63.0,7.0,27.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,1.0,10.0,2.0,0.0,1.0,18.0,0.0,35.0,0.0,0.0,46.0,0.0,4.0,10.0,1.0,0.0,1.0,15.0,6.0
Japan,26.0,38.0,3.0,141.0,0.0,10.0,3.0,0.0,24.0,1.0,62.0,14.0,5.0,11.0,6.0,48.0,0.0,2397.0,4.0,2.0,54.0,76.0,32.0,12.0,0.0,97.0,4.0,64.0,175.0,0.0,17.0,2.0,87.0,1.0,0.0,23.0,11.0,214.0,12.0,1.0,13.0,18.0,5.0,0.0,22.0,96.0,87.0,13.0,79.0,54.0,0.0,0.0,292.0,41.0,1.0,57.0,5.0,1.0,37.0,1.0,0.0,0.0,4.0,0.0,33.0,28.0,12.0,108.0,8.0,1.0,0.0,1.0,10.0,35.0,8.0,4.0,22.0,169.0,21.0,3.0,3.0,29.0,1.0,3.0,29.0,15.0,67.0,21.0,20.0,2.0,3.0,6.0,0.0,9.0,0.0,17.0,3.0,114.0,35.0,4.0,2.0,27.0,0.0,0.0,3.0,0.0,44.0,0.0,4.0,41.0,0.0,3.0,0.0,21.0,53.0
France,2.0,8.0,4.0,2385.0,21.0,47.0,41.0,3.0,39.0,5.0,14.0,84.0,14.0,43.0,2.0,132.0,0.0,6386.0,2.0,25.0,97.0,57.0,102.0,144.0,3.0,183.0,18.0,124.0,7.0,1.0,49.0,0.0,850.0,2.0,0.0,7.0,2.0,212.0,162.0,3.0,15.0,34.0,3.0,1.0,44.0,73.0,115.0,13.0,51.0,10.0,0.0,0.0,1636.0,5.0,6.0,0.0,31.0,2.0,60.0,14.0,172.0,0.0,150.0,3.0,56.0,81.0,5.0,255.0,39.0,6.0,0.0,1.0,11.0,32.0,7.0,18.0,18.0,27.0,38.0,10.0,31.0,58.0,57.0,3.0,44.0,7.0,85.0,49.0,400.0,1.0,3.0,13.0,2.0,103.0,21.0,128.0,0.0,99.0,30.0,34.0,11.0,42.0,6.0,4.0,0.0,3.0,131.0,1.0,58.0,43.0,1.0,4.0,1.0,50.0,193.0
India,1.0,44.0,6.0,261.0,2.0,17.0,12.0,2.0,5.0,4.0,25.0,152.0,8.0,109.0,23.0,336.0,3.0,9994.0,4.0,5.0,337.0,42.0,338.0,25.0,6.0,145.0,10.0,134.0,5.0,0.0,18.0,3.0,74.0,0.0,2.0,88.0,7.0,395.0,36.0,12.0,28.0,22.0,11.0,1.0,65.0,182.0,148.0,12.0,91.0,39.0,11.0,0.0,646.0,65.0,0.0,7.0,6.0,56.0,288.0,30.0,0.0,0.0,18.0,0.0,111.0,325.0,7.0,878.0,21.0,3.0,11.0,16.0,52.0,26.0,6.0,5.0,26.0,63.0,259.0,2.0,95.0,52.0,8.0,1.0,109.0,38.0,146.0,106.0,49.0,0.0,4.0,24.0,0.0,69.0,5.0,50.0,0.0,150.0,15.0,0.0,21.0,13.0,7.0,7.0,9.0,2.0,294.0,0.0,265.0,88.0,59.0,32.0,3.0,49.0,193.0
Italy,26.0,8.0,2.0,694.0,29.0,88.0,210.0,1.0,49.0,22.0,13.0,98.0,28.0,17.0,2.0,333.0,0.0,30314.0,1.0,2.0,63.0,103.0,96.0,113.0,1.0,302.0,16.0,83.0,21.0,0.0,66.0,9.0,386.0,3.0,0.0,43.0,4.0,268.0,119.0,4.0,10.0,43.0,5.0,1.0,71.0,355.0,767.0,26.0,600.0,611.0,1.0,0.0,512.0,2.0,1.0,1.0,150.0,27.0,119.0,5.0,5.0,0.0,49.0,0.0,70.0,139.0,16.0,1104.0,309.0,13.0,0.0,0.0,29.0,110.0,5.0,62.0,159.0,202.0,165.0,4.0,52.0,144.0,123.0,2.0,93.0,309.0,739.0,365.0,220.0,1.0,27.0,12.0,0.0,86.0,9.0,299.0,2.0,314.0,106.0,17.0,83.0,32.0,3.0,17.0,1.0,10.0,130.0,0.0,89.0,125.0,0.0,158.0,0.0,27.0,186.0
