,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Japan,10.0,40.0,2.0,221.0,0.0,7.0,3.0,0.0,19.0,1.0,58.0,14.0,3.0,9.0,6.0,41.0,0.0,2106.0,4.0,2.0,52.0,73.0,36.0,14.0,0.0,100.0,3.0,57.0,122.0,0.0,16.0,2.0,72.0,1.0,0.0,10.0,16.0,180.0,12.0,1.0,12.0,14.0,5.0,0.0,22.0,82.0,81.0,14.0,69.0,45.0,0.0,0.0,266.0,38.0,1.0,59.0,4.0,1.0,23.0,1.0,0.0,1.0,4.0,0.0,57.0,34.0,15.0,110.0,7.0,1.0,0.0,0.0,9.0,32.0,6.0,3.0,19.0,170.0,19.0,3.0,2.0,30.0,1.0,2.0,29.0,15.0,61.0,18.0,12.0,2.0,1.0,8.0,0.0,8.0,0.0,36.0,3.0,102.0,33.0,4.0,4.0,28.0,0.0,0.0,2.0,0.0,41.0,0.0,2.0,32.0,0.0,4.0,0.0,20.0,50.0
Italy,29.0,9.0,2.0,839.0,28.0,86.0,207.0,1.0,46.0,23.0,13.0,83.0,22.0,18.0,3.0,307.0,0.0,29596.0,1.0,2.0,64.0,91.0,72.0,118.0,1.0,314.0,17.0,82.0,17.0,0.0,68.0,3.0,265.0,3.0,0.0,27.0,4.0,156.0,83.0,6.0,13.0,62.0,5.0,1.0,62.0,351.0,636.0,21.0,435.0,395.0,2.0,0.0,481.0,2.0,1.0,1.0,174.0,26.0,122.0,5.0,5.0,1.0,47.0,0.0,77.0,156.0,14.0,1024.0,275.0,15.0,0.0,0.0,16.0,93.0,5.0,64.0,147.0,211.0,153.0,4.0,54.0,148.0,120.0,2.0,78.0,319.0,810.0,344.0,220.0,2.0,25.0,12.0,0.0,16.0,9.0,250.0,3.0,299.0,109.0,15.0,63.0,29.0,2.0,49.0,1.0,11.0,127.0,0.0,68.0,119.0,0.0,36.0,0.0,23.0,164.0
Netherlands,11.0,1.0,0.0,969.0,2.0,9.0,1.0,0.0,3.0,1.0,21.0,3.0,4.0,3.0,1.0,26.0,0.0,1133.0,1.0,0.0,18.0,18.0,8.0,7.0,0.0,31.0,0.0,30.0,6.0,0.0,4.0,0.0,45.0,0.0,0.0,1.0,1.0,27.0,6.0,0.0,2.0,4.0,0.0,1.0,11.0,35.0,18.0,1.0,20.0,14.0,0.0,0.0,141.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,0.0,0.0,27.0,0.0,19.0,14.0,0.0,37.0,17.0,3.0,0.0,0.0,12.0,4.0,0.0,4.0,18.0,13.0,17.0,22.0,5.0,36.0,1.0,0.0,25.0,11.0,14.0,29.0,73.0,0.0,2.0,4.0,1.0,1.0,7.0,19.0,0.0,27.0,8.0,1.0,9.0,4.0,0.0,0.0,1.0,0.0,21.0,0.0,48.0,17.0,0.0,0.0,0.0,4.0,16.0
Ireland,1.0,0.0,0.0,170.0,1.0,9.0,0.0,0.0,7.0,0.0,4.0,3.0,35.0,4.0,0.0,71.0,0.0,2716.0,1.0,2.0,20.0,15.0,9.0,1.0,0.0,53.0,2.0,39.0,2.0,0.0,6.0,0.0,98.0,1.0,0.0,1.0,3.0,242.0,13.0,3.0,22.0,4.0,1.0,1.0,80.0,73.0,87.0,0.0,29.0,8.0,0.0,0.0,309.0,0.0,0.0,3.0,3.0,0.0,8.0,3.0,5.0,0.0,34.0,3.0,7.0,17.0,0.0,54.0,12.0,0.0,0.0,0.0,15.0,4.0,3.0,0.0,7.0,6.0,11.0,1.0,11.0,27.0,0.0,0.0,13.0,7.0,26.0,55.0,180.0,1.0,2.0,1.0,0.0,10.0,2.0,10.0,0.0,74.0,21.0,14.0,2.0,12.0,0.0,2.0,4.0,0.0,19.0,0.0,32.0,23.0,0.0,1.0,1.0,5.0,11.0
Costa Rica,2.0,1.0,5.0,5.0,0.0,10.0,10.0,0.0,1.0,3.0,7.0,4.0,1.0,6.0,0.0,7.0,0.0,904.0,7.0,0.0,0.0,2.0,28.0,6.0,0.0,4.0,0.0,6.0,2.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,9.0,3.0,0.0,18.0,18.0,12.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,1.0,7.0,1.0,0.0,13.0,11.0,5.0,11.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,7.0,0.0,18.0,5.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,19.0,17.0
United States,14.0,300.0,44.0,4702.0,85.0,275.0,103.0,14.0,200.0,122.0,257.0,238.0,302.0,155.0,209.0,1555.0,16.0,46980.0,37.0,37.0,2418.0,943.0,317.0,133.0,49.0,2236.0,34.0,1307.0,110.0,2.0,837.0,99.0,843.0,7.0,1.0,68.0,47.0,1068.0,388.0,61.0,205.0,151.0,103.0,19.0,1050.0,1494.0,1604.0,45.0,1502.0,848.0,65.0,1.0,5091.0,44.0,26.0,10.0,180.0,55.0,250.0,144.0,21.0,4.0,623.0,8.0,912.0,715.0,202.0,2143.0,230.0,45.0,1.0,13.0,371.0,243.0,90.0,76.0,461.0,1146.0,444.0,27.0,488.0,1081.0,130.0,44.0,365.0,139.0,889.0,1231.0,1026.0,42.0,36.0,115.0,3.0,151.0,55.0,512.0,33.0,1301.0,517.0,207.0,120.0,266.0,16.0,21.0,77.0,17.0,660.0,33.0,449.0,708.0,6.0,149.0,1.0,409.0,1282.0
Cameroon,1.0,1.0,1.0,43.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,7.0,0.0,266.0,11.0,1.0,1.0,251.0,0.0,0.0,7.0,3.0,10.0,7.0,1.0,32.0,0.0,8.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0,17.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,6.0,5.0,1.0,3.0,1.0,3.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,86.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,0.0,28.0,0.0,1.0,2.0,7.0,0.0,2.0,0.0,5.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,14.0,0.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,4.0,0.0,1.0,3.0,65.0,3.0
Grenada,1.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,260.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0
Spain,60.0,2.0,3.0,1150.0,18.0,145.0,121.0,0.0,38.0,59.0,126.0,15.0,93.0,82.0,4.0,260.0,4.0,11380.0,2.0,3.0,125.0,104.0,134.0,148.0,3.0,625.0,37.0,75.0,18.0,0.0,76.0,15.0,177.0,4.0,0.0,4.0,65.0,245.0,74.0,1.0,42.0,85.0,18.0,0.0,330.0,272.0,488.0,65.0,496.0,76.0,2.0,0.0,848.0,0.0,1.0,2.0,45.0,17.0,82.0,17.0,14.0,9.0,82.0,4.0,127.0,166.0,54.0,488.0,147.0,0.0,1.0,0.0,5.0,28.0,53.0,5.0,25.0,78.0,88.0,21.0,138.0,36.0,7.0,2.0,85.0,18.0,69.0,351.0,277.0,2.0,153.0,8.0,0.0,49.0,6.0,333.0,5.0,252.0,118.0,40.0,14.0,41.0,1.0,17.0,7.0,0.0,299.0,10.0,42.0,148.0,1.0,74.0,0.0,44.0,159.0
Norway,1.0,0.0,5.0,45.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,12.0,4.0,0.0,3.0,0.0,550.0,2.0,0.0,4.0,4.0,6.0,4.0,0.0,24.0,11.0,18.0,2.0,0.0,12.0,2.0,15.0,0.0,0.0,0.0,0.0,6.0,9.0,1.0,3.0,1.0,1.0,0.0,31.0,29.0,38.0,0.0,18.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,2.0,0.0,3.0,1.0,5.0,17.0,0.0,32.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,10.0,3.0,4.0,0.0,7.0,38.0,2.0,0.0,2.0,0.0,6.0,9.0,64.0,1.0,0.0,1.0,0.0,8.0,2.0,6.0,0.0,19.0,14.0,0.0,10.0,16.0,0.0,1.0,1.0,0.0,9.0,0.0,5.0,11.0,0.0,0.0,0.0,1.0,31.0
Nigeria,1.0,1.0,1.0,44.0,1.0,1.0,5.0,25.0,3.0,0.0,22.0,15.0,5.0,155.0,2.0,28.0,0.0,1076.0,1.0,0.0,33.0,8.0,6.0,7.0,24.0,235.0,4.0,43.0,1.0,0.0,3.0,1.0,16.0,6.0,0.0,29.0,4.0,24.0,14.0,1.0,9.0,2.0,12.0,0.0,12.0,64.0,27.0,0.0,15.0,3.0,12.0,0.0,49.0,0.0,0.0,399.0,1.0,1.0,105.0,1.0,0.0,1.0,6.0,0.0,7.0,292.0,187.0,218.0,15.0,0.0,0.0,0.0,1.0,4.0,36.0,0.0,12.0,11.0,110.0,1.0,6.0,21.0,10.0,0.0,6.0,0.0,58.0,34.0,22.0,0.0,4.0,34.0,0.0,5.0,13.0,102.0,0.0,8.0,5.0,0.0,7.0,3.0,6.0,1.0,0.0,1.0,57.0,0.0,77.0,16.0,0.0,1.0,1.0,39.0,44.0
