,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Netherlands,10.0,2.0,3.0,855.0,1.0,20.0,4.0,1.0,11.0,2.0,6.0,7.0,8.0,1.0,1.0,14.0,0.0,1014.0,2.0,3.0,23.0,22.0,8.0,9.0,0.0,47.0,3.0,26.0,2.0,0.0,6.0,3.0,44.0,3.0,0.0,0.0,0.0,20.0,8.0,1.0,11.0,6.0,0.0,0.0,9.0,39.0,30.0,5.0,25.0,15.0,0.0,0.0,109.0,0.0,2.0,0.0,44.0,0.0,12.0,2.0,0.0,0.0,11.0,0.0,18.0,10.0,3.0,23.0,35.0,2.0,0.0,0.0,17.0,7.0,2.0,2.0,18.0,13.0,15.0,7.0,11.0,26.0,0.0,3.0,24.0,10.0,13.0,49.0,39.0,0.0,21.0,0.0,0.0,4.0,8.0,15.0,0.0,23.0,8.0,1.0,1.0,1.0,0.0,2.0,3.0,4.0,28.0,0.0,8.0,14.0,1.0,2.0,0.0,5.0,19.0
Italy,47.0,10.0,4.0,390.0,31.0,93.0,185.0,0.0,25.0,9.0,19.0,87.0,38.0,14.0,11.0,292.0,2.0,24021.0,2.0,1.0,73.0,226.0,172.0,31.0,0.0,217.0,9.0,55.0,22.0,0.0,44.0,76.0,537.0,1.0,0.0,35.0,0.0,441.0,139.0,2.0,17.0,41.0,4.0,0.0,55.0,265.0,841.0,21.0,814.0,951.0,1.0,0.0,542.0,3.0,8.0,0.0,434.0,18.0,67.0,7.0,191.0,1.0,42.0,3.0,40.0,116.0,17.0,592.0,233.0,8.0,2.0,0.0,32.0,94.0,2.0,34.0,256.0,92.0,136.0,13.0,17.0,233.0,128.0,0.0,116.0,226.0,233.0,273.0,193.0,4.0,46.0,13.0,0.0,86.0,5.0,369.0,3.0,143.0,69.0,33.0,120.0,52.0,3.0,43.0,1.0,3.0,84.0,0.0,91.0,111.0,2.0,575.0,1.0,34.0,158.0
Spain,90.0,34.0,2.0,798.0,57.0,210.0,97.0,6.0,28.0,59.0,31.0,41.0,116.0,82.0,8.0,193.0,37.0,9012.0,2.0,0.0,108.0,56.0,90.0,74.0,15.0,522.0,30.0,74.0,12.0,1.0,23.0,7.0,140.0,7.0,0.0,10.0,2.0,202.0,80.0,18.0,80.0,24.0,20.0,0.0,161.0,292.0,486.0,32.0,384.0,97.0,0.0,0.0,453.0,0.0,7.0,3.0,115.0,55.0,62.0,12.0,33.0,2.0,134.0,17.0,49.0,126.0,7.0,195.0,118.0,5.0,1.0,0.0,20.0,58.0,6.0,1.0,58.0,85.0,81.0,6.0,145.0,35.0,13.0,0.0,74.0,17.0,26.0,426.0,324.0,0.0,127.0,6.0,0.0,47.0,23.0,904.0,4.0,295.0,158.0,44.0,14.0,82.0,0.0,27.0,42.0,2.0,217.0,2.0,50.0,79.0,2.0,241.0,0.0,51.0,250.0
Portugal,8.0,2.0,1.0,160.0,0.0,23.0,13.0,0.0,24.0,1.0,6.0,4.0,6.0,3.0,0.0,48.0,0.0,2095.0,0.0,0.0,21.0,29.0,10.0,1.0,0.0,34.0,0.0,13.0,1.0,0.0,2.0,1.0,27.0,0.0,0.0,1.0,0.0,24.0,4.0,1.0,6.0,4.0,0.0,0.0,2.0,26.0,64.0,1.0,13.0,6.0,1.0,0.0,86.0,1.0,0.0,0.0,28.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,0.0,87.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,4.0,5.0,13.0,0.0,19.0,5.0,2.0,0.0,4.0,2.0,15.0,39.0,12.0,1.0,6.0,0.0,0.0,2.0,10.0,76.0,0.0,55.0,6.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,29.0,0.0,19.0,6.0,0.0,1.0,0.0,17.0,27.0
Japan,34.0,5.0,6.0,155.0,1.0,15.0,1.0,0.0,30.0,2.0,10.0,7.0,5.0,12.0,4.0,56.0,0.0,3152.0,2.0,1.0,51.0,63.0,26.0,5.0,0.0,58.0,2.0,80.0,263.0,1.0,16.0,2.0,114.0,1.0,0.0,23.0,3.0,275.0,15.0,0.0,9.0,18.0,3.0,1.0,7.0,52.0,57.0,31.0,85.0,55.0,3.0,1.0,208.0,12.0,5.0,89.0,3.0,0.0,24.0,1.0,2.0,0.0,6.0,0.0,16.0,29.0,10.0,90.0,10.0,2.0,1.0,1.0,9.0,42.0,7.0,3.0,23.0,168.0,8.0,0.0,21.0,38.0,2.0,1.0,31.0,12.0,34.0,30.0,23.0,0.0,3.0,7.0,0.0,15.0,0.0,12.0,0.0,107.0,104.0,5.0,2.0,7.0,0.0,1.0,2.0,0.0,33.0,0.0,11.0,31.0,0.0,6.0,0.0,18.0,35.0
Argentina,3.0,10.0,0.0,40.0,3.0,43.0,85.0,0.0,8.0,42.0,16.0,22.0,9.0,20.0,3.0,18.0,0.0,1690.0,0.0,2.0,32.0,25.0,95.0,10.0,0.0,80.0,14.0,11.0,10.0,0.0,6.0,3.0,46.0,2.0,0.0,15.0,0.0,30.0,7.0,3.0,4.0,21.0,344.0,0.0,45.0,92.0,49.0,3.0,22.0,2.0,1.0,0.0,90.0,0.0,0.0,0.0,188.0,32.0,839.0,31.0,0.0,0.0,1.0,0.0,6.0,25.0,1.0,162.0,17.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,43.0,145.0,179.0,0.0,66.0,52.0,7.0,0.0,87.0,270.0,19.0,128.0,12.0,13.0,8.0,3.0,0.0,10.0,2.0,111.0,0.0,195.0,29.0,4.0,10.0,16.0,0.0,48.0,10.0,0.0,76.0,0.0,31.0,31.0,0.0,12.0,0.0,49.0,115.0
Brazil,1.0,2.0,10.0,80.0,5.0,67.0,36.0,0.0,4.0,37.0,78.0,246.0,10.0,8.0,3.0,106.0,0.0,5506.0,1.0,18.0,24.0,51.0,299.0,13.0,1.0,46.0,3.0,46.0,2.0,0.0,10.0,41.0,73.0,3.0,0.0,14.0,0.0,160.0,22.0,9.0,6.0,130.0,4.0,1.0,36.0,309.0,100.0,14.0,117.0,112.0,11.0,1.0,273.0,1.0,1.0,4.0,1.0,79.0,131.0,33.0,0.0,0.0,12.0,1.0,19.0,81.0,1.0,874.0,231.0,0.0,2.0,1.0,5.0,30.0,7.0,3.0,49.0,37.0,677.0,0.0,209.0,17.0,36.0,1.0,434.0,332.0,37.0,126.0,39.0,1.0,3.0,40.0,0.0,23.0,9.0,355.0,0.0,513.0,135.0,38.0,64.0,53.0,2.0,2.0,5.0,3.0,101.0,0.0,24.0,140.0,3.0,10.0,0.0,239.0,562.0
Azerbaijan,1.0,6.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,11.0,0.0,477.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,39.0,0.0,31.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,9.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,2.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0
Romania,2.0,16.0,1.0,42.0,6.0,172.0,5.0,0.0,3.0,0.0,14.0,1.0,3.0,8.0,0.0,28.0,0.0,1199.0,1.0,6.0,13.0,25.0,1.0,6.0,0.0,25.0,4.0,16.0,3.0,0.0,2.0,0.0,47.0,3.0,0.0,2.0,0.0,2.0,3.0,6.0,1.0,12.0,0.0,0.0,2.0,23.0,22.0,1.0,14.0,15.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,1.0,10.0,17.0,11.0,0.0,24.0,0.0,6.0,5.0,1.0,24.0,19.0,0.0,0.0,0.0,0.0,246.0,0.0,2.0,18.0,25.0,22.0,1.0,22.0,8.0,3.0,0.0,11.0,9.0,76.0,58.0,90.0,0.0,2.0,1.0,0.0,6.0,0.0,156.0,0.0,10.0,8.0,0.0,3.0,13.0,0.0,37.0,0.0,1.0,84.0,0.0,19.0,36.0,0.0,37.0,0.0,4.0,8.0
United States,8.0,197.0,17.0,1824.0,47.0,147.0,26.0,4.0,181.0,74.0,220.0,123.0,251.0,109.0,159.0,1004.0,6.0,33904.0,10.0,19.0,1352.0,517.0,173.0,88.0,15.0,1417.0,16.0,926.0,63.0,1.0,206.0,84.0,516.0,5.0,0.0,32.0,35.0,854.0,325.0,28.0,129.0,110.0,86.0,20.0,395.0,776.0,855.0,25.0,1002.0,595.0,56.0,0.0,3230.0,17.0,10.0,12.0,133.0,24.0,172.0,41.0,57.0,1.0,446.0,6.0,435.0,393.0,113.0,1214.0,202.0,20.0,0.0,18.0,197.0,169.0,20.0,56.0,329.0,570.0,610.0,16.0,277.0,890.0,61.0,23.0,278.0,120.0,462.0,1107.0,575.0,51.0,20.0,41.0,1.0,95.0,33.0,478.0,10.0,783.0,477.0,207.0,142.0,165.0,10.0,31.0,59.0,8.0,456.0,14.0,353.0,411.0,2.0,316.0,2.0,254.0,690.0
