,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,104.0,21.0,2.0,994.0,52.0,156.0,123.0,0.0,44.0,62.0,121.0,33.0,107.0,129.0,2.0,256.0,34.0,11473.0,3.0,3.0,141.0,91.0,132.0,114.0,17.0,802.0,42.0,81.0,19.0,0.0,63.0,15.0,205.0,5.0,0.0,8.0,67.0,291.0,74.0,5.0,49.0,70.0,26.0,0.0,370.0,352.0,501.0,76.0,471.0,83.0,1.0,0.0,682.0,0.0,1.0,3.0,55.0,40.0,90.0,17.0,23.0,4.0,165.0,8.0,113.0,132.0,56.0,345.0,184.0,0.0,2.0,0.0,4.0,50.0,54.0,5.0,27.0,86.0,66.0,22.0,133.0,39.0,12.0,2.0,62.0,19.0,69.0,407.0,271.0,2.0,162.0,8.0,0.0,52.0,11.0,478.0,6.0,213.0,149.0,42.0,11.0,60.0,1.0,20.0,12.0,0.0,312.0,12.0,52.0,152.0,2.0,90.0,0.0,63.0,232.0
Portugal,11.0,3.0,0.0,192.0,2.0,10.0,8.0,0.0,4.0,0.0,31.0,16.0,5.0,3.0,0.0,72.0,1.0,2829.0,0.0,0.0,15.0,13.0,90.0,2.0,0.0,117.0,0.0,18.0,0.0,0.0,2.0,0.0,51.0,1.0,0.0,3.0,0.0,45.0,8.0,2.0,13.0,2.0,0.0,0.0,22.0,52.0,58.0,2.0,30.0,9.0,2.0,0.0,137.0,1.0,0.0,2.0,40.0,3.0,14.0,2.0,0.0,0.0,2.0,1.0,12.0,58.0,0.0,207.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,16.0,17.0,27.0,1.0,37.0,8.0,6.0,0.0,14.0,11.0,27.0,81.0,24.0,0.0,6.0,3.0,0.0,6.0,7.0,90.0,0.0,210.0,18.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,48.0,0.0,16.0,26.0,0.0,1.0,0.0,20.0,50.0
United States,17.0,284.0,44.0,4844.0,88.0,231.0,103.0,13.0,171.0,124.0,287.0,245.0,336.0,156.0,130.0,1466.0,13.0,46464.0,37.0,34.0,2323.0,945.0,303.0,120.0,24.0,2125.0,38.0,1271.0,113.0,2.0,620.0,110.0,716.0,8.0,1.0,69.0,45.0,1143.0,440.0,62.0,187.0,169.0,95.0,20.0,1043.0,1306.0,1468.0,55.0,1479.0,822.0,67.0,1.0,4826.0,47.0,24.0,10.0,178.0,58.0,232.0,106.0,27.0,4.0,690.0,7.0,778.0,628.0,175.0,1800.0,266.0,40.0,1.0,24.0,405.0,208.0,74.0,79.0,497.0,1031.0,443.0,32.0,480.0,916.0,133.0,46.0,405.0,156.0,922.0,1288.0,1013.0,46.0,32.0,103.0,2.0,144.0,52.0,513.0,28.0,1136.0,564.0,190.0,178.0,228.0,21.0,29.0,60.0,16.0,620.0,27.0,501.0,680.0,6.0,277.0,1.0,429.0,1265.0
"Iran, Islamic Republic of",2.0,2.0,0.0,7.0,1.0,5.0,18.0,0.0,1.0,0.0,0.0,0.0,8.0,207.0,0.0,20.0,4.0,453.0,2.0,0.0,13.0,21.0,17.0,64.0,1.0,32.0,13.0,33.0,1.0,0.0,0.0,1.0,28.0,1.0,0.0,2.0,1.0,211.0,142.0,2.0,25.0,1.0,2.0,0.0,4.0,22.0,19.0,1.0,41.0,1.0,0.0,0.0,55.0,1.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,3.0,0.0,36.0,10.0,9.0,146.0,2.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,9.0,49.0,0.0,4.0,5.0,1.0,4.0,4.0,53.0,64.0,6.0,29.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,1.0,10.0,2.0,0.0,1.0,18.0,0.0,22.0,0.0,0.0,48.0,0.0,4.0,10.0,1.0,1.0,1.0,20.0,6.0
Japan,29.0,5.0,3.0,131.0,0.0,10.0,3.0,0.0,24.0,1.0,63.0,14.0,5.0,15.0,7.0,50.0,0.0,2576.0,4.0,2.0,54.0,77.0,32.0,11.0,0.0,74.0,4.0,61.0,184.0,0.0,17.0,2.0,86.0,1.0,0.0,23.0,13.0,233.0,13.0,1.0,14.0,19.0,5.0,0.0,21.0,89.0,84.0,16.0,76.0,54.0,0.0,0.0,304.0,32.0,1.0,53.0,5.0,1.0,36.0,1.0,0.0,0.0,5.0,0.0,33.0,28.0,15.0,98.0,8.0,1.0,0.0,1.0,9.0,35.0,8.0,4.0,22.0,159.0,15.0,3.0,3.0,28.0,2.0,3.0,27.0,15.0,65.0,21.0,20.0,2.0,3.0,8.0,0.0,9.0,0.0,20.0,2.0,105.0,33.0,5.0,2.0,28.0,0.0,0.0,3.0,0.0,44.0,0.0,4.0,41.0,0.0,3.0,0.0,22.0,52.0
France,3.0,7.0,6.0,2187.0,21.0,39.0,38.0,3.0,39.0,5.0,14.0,91.0,16.0,40.0,2.0,145.0,0.0,6304.0,2.0,24.0,97.0,54.0,106.0,148.0,2.0,171.0,18.0,126.0,7.0,2.0,41.0,0.0,855.0,2.0,0.0,7.0,3.0,208.0,166.0,2.0,14.0,35.0,3.0,1.0,44.0,73.0,115.0,14.0,48.0,11.0,0.0,0.0,1575.0,5.0,6.0,0.0,31.0,2.0,63.0,20.0,175.0,0.0,150.0,3.0,60.0,78.0,7.0,230.0,43.0,6.0,0.0,1.0,11.0,31.0,7.0,19.0,18.0,25.0,39.0,10.0,25.0,36.0,55.0,2.0,44.0,8.0,88.0,48.0,400.0,1.0,3.0,14.0,1.0,104.0,21.0,160.0,0.0,96.0,32.0,33.0,11.0,31.0,7.0,5.0,0.0,4.0,133.0,0.0,67.0,42.0,1.0,4.0,1.0,50.0,193.0
India,1.0,44.0,6.0,252.0,1.0,17.0,12.0,2.0,5.0,4.0,27.0,167.0,8.0,123.0,23.0,333.0,3.0,10054.0,4.0,4.0,348.0,43.0,356.0,27.0,6.0,163.0,10.0,136.0,5.0,0.0,16.0,3.0,74.0,1.0,2.0,92.0,7.0,421.0,36.0,13.0,31.0,25.0,11.0,1.0,69.0,181.0,146.0,12.0,91.0,42.0,12.0,0.0,675.0,89.0,0.0,8.0,6.0,58.0,275.0,39.0,0.0,0.0,17.0,0.0,108.0,342.0,7.0,904.0,21.0,3.0,9.0,20.0,52.0,29.0,6.0,5.0,28.0,57.0,261.0,2.0,96.0,52.0,9.0,1.0,109.0,38.0,144.0,104.0,52.0,0.0,5.0,25.0,0.0,70.0,6.0,54.0,1.0,175.0,18.0,1.0,24.0,13.0,7.0,7.0,9.0,2.0,289.0,0.0,292.0,89.0,64.0,36.0,3.0,58.0,198.0
Italy,27.0,8.0,3.0,588.0,28.0,88.0,221.0,1.0,49.0,22.0,13.0,117.0,31.0,16.0,2.0,330.0,1.0,30086.0,1.0,3.0,71.0,120.0,118.0,102.0,0.0,276.0,13.0,83.0,23.0,0.0,63.0,31.0,401.0,3.0,0.0,45.0,4.0,318.0,136.0,4.0,14.0,42.0,5.0,1.0,67.0,343.0,790.0,28.0,640.0,657.0,1.0,0.0,521.0,2.0,1.0,1.0,170.0,23.0,112.0,5.0,5.0,0.0,49.0,0.0,70.0,135.0,16.0,1107.0,312.0,11.0,0.0,0.0,30.0,117.0,5.0,61.0,193.0,166.0,171.0,4.0,46.0,140.0,123.0,2.0,105.0,316.0,693.0,372.0,243.0,2.0,25.0,13.0,0.0,88.0,7.0,300.0,2.0,310.0,105.0,16.0,81.0,37.0,3.0,15.0,1.0,11.0,132.0,0.0,87.0,131.0,0.0,327.0,0.0,32.0,195.0
"Venezuela, Bolivarian Republic of",1.0,0.0,1.0,5.0,0.0,4.0,5.0,0.0,0.0,6.0,23.0,2.0,2.0,2.0,0.0,11.0,0.0,1062.0,0.0,0.0,12.0,6.0,17.0,13.0,0.0,24.0,0.0,5.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,20.0,12.0,0.0,9.0,2.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,4.0,10.0,3.0,0.0,0.0,1.0,0.0,2.0,57.0,1.0,161.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,5.0,67.0,0.0,10.0,0.0,1.0,0.0,36.0,47.0,2.0,36.0,2.0,0.0,10.0,2.0,0.0,0.0,1.0,21.0,0.0,40.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,53.0,0.0,4.0,1.0,0.0,0.0,0.0,34.0,18.0
Brazil,2.0,2.0,10.0,94.0,7.0,109.0,67.0,2.0,11.0,73.0,79.0,497.0,9.0,26.0,3.0,132.0,0.0,7242.0,2.0,1.0,36.0,73.0,1233.0,41.0,1.0,75.0,3.0,44.0,4.0,0.0,39.0,28.0,123.0,9.0,0.0,47.0,0.0,137.0,14.0,18.0,13.0,38.0,4.0,0.0,73.0,298.0,132.0,20.0,176.0,74.0,11.0,2.0,681.0,14.0,1.0,0.0,1.0,113.0,350.0,80.0,0.0,0.0,12.0,2.0,37.0,249.0,5.0,1621.0,85.0,0.0,1.0,0.0,7.0,21.0,58.0,1.0,35.0,41.0,290.0,3.0,274.0,28.0,38.0,1.0,172.0,191.0,64.0,157.0,74.0,1.0,17.0,96.0,1.0,10.0,14.0,186.0,6.0,761.0,119.0,12.0,56.0,83.0,4.0,4.0,7.0,4.0,136.0,0.0,49.0,108.0,5.0,12.0,0.0,274.0,1042.0
