,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,79.0,34.0,2.0,650.0,52.0,213.0,82.0,7.0,27.0,71.0,26.0,40.0,111.0,31.0,9.0,167.0,37.0,8122.0,2.0,0.0,93.0,44.0,77.0,122.0,15.0,464.0,28.0,81.0,10.0,1.0,26.0,6.0,124.0,6.0,0.0,10.0,3.0,168.0,63.0,18.0,73.0,32.0,20.0,4.0,107.0,295.0,381.0,31.0,420.0,103.0,0.0,0.0,359.0,0.0,6.0,3.0,103.0,61.0,49.0,8.0,33.0,2.0,64.0,17.0,33.0,104.0,7.0,154.0,133.0,5.0,1.0,0.0,21.0,53.0,6.0,3.0,54.0,73.0,80.0,13.0,139.0,38.0,13.0,0.0,85.0,20.0,15.0,386.0,252.0,1.0,95.0,5.0,0.0,48.0,27.0,833.0,3.0,293.0,131.0,43.0,14.0,84.0,0.0,33.0,41.0,2.0,144.0,2.0,53.0,72.0,3.0,217.0,0.0,49.0,236.0
Italy,68.0,14.0,3.0,361.0,13.0,96.0,210.0,1.0,17.0,9.0,20.0,63.0,37.0,12.0,11.0,264.0,2.0,21154.0,1.0,1.0,71.0,207.0,141.0,22.0,0.0,216.0,9.0,56.0,18.0,0.0,48.0,76.0,499.0,1.0,0.0,18.0,1.0,379.0,141.0,2.0,17.0,58.0,2.0,0.0,51.0,270.0,773.0,14.0,771.0,911.0,3.0,0.0,574.0,3.0,7.0,0.0,448.0,16.0,54.0,8.0,195.0,1.0,19.0,3.0,44.0,94.0,17.0,500.0,203.0,8.0,2.0,0.0,27.0,89.0,4.0,27.0,265.0,54.0,132.0,11.0,12.0,244.0,29.0,0.0,100.0,219.0,184.0,209.0,202.0,6.0,49.0,13.0,0.0,68.0,4.0,283.0,1.0,140.0,70.0,34.0,97.0,50.0,5.0,47.0,0.0,3.0,61.0,0.0,71.0,92.0,2.0,583.0,1.0,27.0,126.0
Jordan,1.0,0.0,0.0,17.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,43.0,0.0,3.0,1.0,293.0,0.0,0.0,16.0,4.0,1.0,21.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,70.0,6.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,15.0,3.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,4.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,3.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,11.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0
Luxembourg,1.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,5.0,0.0,283.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,10.0,4.0,6.0,0.0,2.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,11.0
Portugal,3.0,1.0,1.0,141.0,0.0,23.0,9.0,0.0,21.0,1.0,3.0,4.0,6.0,9.0,0.0,42.0,0.0,1855.0,0.0,0.0,20.0,31.0,3.0,1.0,0.0,25.0,0.0,5.0,1.0,0.0,3.0,1.0,26.0,0.0,0.0,0.0,0.0,31.0,4.0,1.0,5.0,4.0,0.0,0.0,2.0,26.0,68.0,1.0,20.0,5.0,1.0,0.0,54.0,0.0,0.0,0.0,27.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,35.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,5.0,11.0,1.0,15.0,3.0,2.0,0.0,5.0,2.0,13.0,32.0,7.0,2.0,2.0,0.0,0.0,2.0,10.0,37.0,0.0,42.0,4.0,2.0,2.0,3.0,0.0,0.0,13.0,0.0,37.0,0.0,18.0,4.0,0.0,0.0,0.0,15.0,20.0
Norway,3.0,2.0,0.0,63.0,2.0,2.0,1.0,0.0,8.0,0.0,0.0,1.0,5.0,9.0,0.0,5.0,0.0,279.0,2.0,1.0,4.0,2.0,4.0,7.0,0.0,10.0,3.0,8.0,1.0,0.0,5.0,1.0,14.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,2.0,3.0,0.0,0.0,15.0,13.0,27.0,0.0,8.0,2.0,1.0,0.0,49.0,0.0,0.0,0.0,11.0,1.0,2.0,4.0,5.0,0.0,5.0,0.0,4.0,3.0,0.0,14.0,0.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,1.0,4.0,0.0,3.0,23.0,2.0,0.0,2.0,0.0,8.0,2.0,61.0,10.0,1.0,0.0,0.0,1.0,0.0,12.0,0.0,12.0,13.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,10.0,11.0,0.0,4.0,2.0,0.0,0.0,7.0,14.0
Puerto Rico,1.0,1.0,0.0,27.0,1.0,4.0,1.0,0.0,3.0,0.0,4.0,7.0,3.0,6.0,0.0,14.0,0.0,661.0,0.0,0.0,21.0,4.0,34.0,0.0,1.0,18.0,0.0,14.0,2.0,0.0,3.0,1.0,11.0,0.0,0.0,4.0,0.0,21.0,11.0,0.0,1.0,1.0,1.0,0.0,25.0,22.0,20.0,0.0,8.0,12.0,4.0,0.0,57.0,1.0,1.0,0.0,2.0,0.0,10.0,79.0,0.0,1.0,9.0,0.0,4.0,4.0,0.0,10.0,10.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,8.0,4.0,7.0,0.0,41.0,13.0,11.0,0.0,6.0,4.0,5.0,23.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,17.0,7.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,17.0,0.0,21.0,0.0,7.0,33.0
Japan,23.0,7.0,5.0,201.0,2.0,16.0,3.0,0.0,19.0,2.0,9.0,6.0,5.0,12.0,3.0,57.0,0.0,3158.0,2.0,2.0,50.0,57.0,29.0,7.0,0.0,63.0,6.0,74.0,283.0,1.0,10.0,1.0,109.0,1.0,0.0,25.0,3.0,241.0,18.0,0.0,8.0,13.0,2.0,1.0,6.0,37.0,53.0,29.0,76.0,52.0,3.0,1.0,163.0,13.0,5.0,90.0,2.0,0.0,22.0,2.0,2.0,0.0,7.0,0.0,14.0,25.0,9.0,74.0,11.0,2.0,1.0,1.0,8.0,40.0,7.0,3.0,22.0,160.0,13.0,0.0,21.0,31.0,5.0,1.0,28.0,13.0,23.0,30.0,22.0,1.0,4.0,8.0,0.0,13.0,1.0,10.0,0.0,112.0,110.0,5.0,2.0,10.0,0.0,5.0,2.0,0.0,41.0,0.0,10.0,16.0,0.0,4.0,0.0,18.0,29.0
Russian Federation,1.0,60.0,1.0,210.0,5.0,15.0,30.0,0.0,1.0,0.0,26.0,1.0,3.0,49.0,5.0,57.0,15.0,3929.0,1.0,1.0,66.0,5.0,9.0,181.0,1.0,191.0,11.0,56.0,7.0,18.0,0.0,1.0,36.0,1.0,0.0,0.0,30.0,119.0,6.0,0.0,12.0,2.0,10.0,20.0,62.0,38.0,93.0,1.0,17.0,33.0,0.0,0.0,351.0,0.0,0.0,1.0,1.0,0.0,5.0,13.0,3.0,0.0,76.0,0.0,40.0,17.0,26.0,119.0,25.0,6.0,0.0,0.0,10.0,8.0,0.0,8.0,17.0,24.0,13.0,5.0,44.0,13.0,12.0,0.0,65.0,22.0,66.0,54.0,6.0,0.0,3.0,1.0,0.0,3.0,1.0,30.0,0.0,104.0,35.0,1.0,4.0,10.0,0.0,15.0,0.0,0.0,82.0,16.0,44.0,33.0,0.0,14.0,1.0,9.0,20.0
Papua New Guinea,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,26.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,3.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,41.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
