,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,74.0,18.0,2.0,670.0,22.0,218.0,81.0,7.0,34.0,67.0,32.0,28.0,107.0,25.0,9.0,167.0,35.0,7857.0,2.0,0.0,90.0,44.0,56.0,127.0,0.0,434.0,21.0,79.0,10.0,1.0,26.0,8.0,116.0,6.0,0.0,7.0,3.0,152.0,66.0,18.0,74.0,42.0,20.0,4.0,104.0,300.0,388.0,26.0,472.0,110.0,0.0,0.0,360.0,0.0,6.0,3.0,107.0,60.0,43.0,8.0,26.0,3.0,16.0,16.0,33.0,96.0,7.0,149.0,188.0,5.0,1.0,0.0,21.0,47.0,6.0,3.0,56.0,73.0,88.0,12.0,136.0,43.0,11.0,0.0,106.0,20.0,14.0,382.0,252.0,1.0,126.0,6.0,0.0,48.0,27.0,800.0,3.0,292.0,127.0,42.0,15.0,84.0,0.0,33.0,40.0,2.0,132.0,2.0,60.0,68.0,2.0,210.0,0.0,36.0,176.0
Russian Federation,1.0,63.0,1.0,210.0,6.0,15.0,31.0,0.0,0.0,0.0,25.0,1.0,2.0,43.0,5.0,57.0,3.0,4061.0,1.0,1.0,66.0,5.0,7.0,133.0,1.0,183.0,11.0,50.0,6.0,17.0,3.0,1.0,32.0,1.0,0.0,0.0,30.0,119.0,6.0,0.0,12.0,2.0,14.0,21.0,62.0,41.0,90.0,3.0,17.0,33.0,0.0,0.0,367.0,2.0,0.0,0.0,1.0,0.0,5.0,15.0,3.0,0.0,67.0,0.0,40.0,16.0,26.0,122.0,28.0,4.0,0.0,0.0,8.0,11.0,0.0,8.0,17.0,28.0,12.0,5.0,39.0,14.0,11.0,0.0,60.0,18.0,69.0,57.0,4.0,0.0,2.0,1.0,0.0,3.0,1.0,40.0,0.0,143.0,36.0,1.0,3.0,6.0,0.0,15.0,0.0,0.0,76.0,16.0,38.0,32.0,0.0,16.0,1.0,9.0,18.0
Japan,23.0,8.0,5.0,243.0,2.0,15.0,3.0,0.0,17.0,2.0,6.0,8.0,5.0,11.0,4.0,61.0,0.0,3271.0,2.0,1.0,55.0,53.0,41.0,7.0,0.0,63.0,5.0,83.0,271.0,1.0,10.0,1.0,113.0,1.0,0.0,23.0,4.0,221.0,19.0,0.0,8.0,12.0,2.0,1.0,6.0,33.0,53.0,31.0,88.0,54.0,3.0,1.0,166.0,13.0,5.0,87.0,6.0,0.0,22.0,2.0,2.0,0.0,7.0,0.0,15.0,32.0,8.0,74.0,9.0,2.0,1.0,0.0,7.0,40.0,6.0,3.0,20.0,160.0,11.0,0.0,20.0,31.0,5.0,0.0,27.0,14.0,13.0,32.0,34.0,1.0,4.0,8.0,0.0,13.0,2.0,17.0,0.0,97.0,110.0,5.0,2.0,10.0,0.0,5.0,2.0,0.0,42.0,0.0,10.0,20.0,0.0,8.0,0.0,28.0,42.0
Italy,87.0,17.0,5.0,368.0,13.0,104.0,220.0,1.0,19.0,11.0,21.0,60.0,34.0,12.0,12.0,240.0,2.0,20257.0,1.0,1.0,72.0,217.0,142.0,16.0,0.0,214.0,18.0,53.0,17.0,0.0,52.0,78.0,469.0,1.0,0.0,19.0,1.0,385.0,143.0,3.0,16.0,62.0,3.0,0.0,58.0,267.0,763.0,12.0,769.0,915.0,3.0,0.0,597.0,3.0,7.0,0.0,452.0,15.0,54.0,8.0,196.0,1.0,16.0,3.0,47.0,93.0,17.0,427.0,204.0,9.0,2.0,0.0,26.0,88.0,4.0,27.0,266.0,49.0,125.0,11.0,13.0,261.0,29.0,0.0,101.0,216.0,167.0,205.0,225.0,6.0,73.0,14.0,0.0,69.0,4.0,255.0,1.0,139.0,61.0,37.0,96.0,59.0,5.0,47.0,0.0,3.0,63.0,0.0,73.0,93.0,2.0,572.0,1.0,27.0,114.0
Puerto Rico,1.0,2.0,0.0,26.0,1.0,4.0,1.0,0.0,3.0,0.0,4.0,6.0,3.0,9.0,0.0,12.0,0.0,674.0,0.0,0.0,22.0,4.0,33.0,0.0,0.0,19.0,0.0,12.0,2.0,0.0,2.0,1.0,12.0,0.0,0.0,4.0,0.0,21.0,12.0,0.0,1.0,1.0,1.0,0.0,12.0,17.0,21.0,0.0,5.0,11.0,4.0,0.0,60.0,1.0,1.0,0.0,2.0,0.0,8.0,80.0,0.0,1.0,21.0,0.0,3.0,4.0,0.0,10.0,11.0,1.0,0.0,0.0,52.0,0.0,0.0,0.0,8.0,4.0,7.0,0.0,36.0,12.0,10.0,0.0,6.0,4.0,5.0,22.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,18.0,7.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,4.0,0.0,21.0,0.0,8.0,32.0
Portugal,2.0,1.0,1.0,140.0,0.0,24.0,8.0,0.0,22.0,1.0,1.0,4.0,7.0,9.0,0.0,46.0,0.0,1756.0,0.0,0.0,20.0,32.0,3.0,1.0,0.0,24.0,0.0,6.0,1.0,0.0,3.0,1.0,33.0,0.0,0.0,0.0,0.0,31.0,4.0,1.0,5.0,4.0,0.0,0.0,1.0,26.0,71.0,1.0,21.0,5.0,1.0,0.0,43.0,0.0,0.0,0.0,26.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,0.0,32.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,4.0,4.0,11.0,1.0,13.0,1.0,2.0,0.0,6.0,2.0,12.0,30.0,8.0,2.0,2.0,0.0,0.0,2.0,10.0,25.0,0.0,38.0,5.0,2.0,2.0,3.0,0.0,0.0,13.0,0.0,39.0,0.0,15.0,2.0,0.0,0.0,0.0,15.0,20.0
Papua New Guinea,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,27.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,6.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
United States,7.0,224.0,15.0,1450.0,34.0,133.0,26.0,5.0,171.0,55.0,131.0,107.0,223.0,106.0,159.0,858.0,6.0,28604.0,13.0,14.0,1098.0,393.0,132.0,82.0,11.0,1474.0,20.0,793.0,38.0,0.0,201.0,78.0,443.0,7.0,0.0,30.0,31.0,738.0,245.0,30.0,117.0,90.0,82.0,14.0,228.0,624.0,659.0,13.0,742.0,412.0,58.0,0.0,2737.0,18.0,10.0,9.0,101.0,19.0,140.0,47.0,47.0,1.0,267.0,3.0,357.0,363.0,97.0,999.0,199.0,20.0,1.0,15.0,138.0,144.0,25.0,52.0,259.0,402.0,602.0,12.0,210.0,849.0,57.0,27.0,192.0,114.0,302.0,883.0,470.0,35.0,17.0,34.0,0.0,88.0,24.0,433.0,8.0,717.0,388.0,129.0,69.0,141.0,4.0,19.0,71.0,7.0,401.0,5.0,285.0,331.0,2.0,224.0,2.0,199.0,572.0
"Iran, Islamic Republic of",1.0,11.0,1.0,9.0,1.0,5.0,24.0,0.0,2.0,0.0,0.0,0.0,6.0,124.0,1.0,13.0,3.0,454.0,1.0,0.0,9.0,4.0,6.0,77.0,0.0,25.0,2.0,30.0,1.0,0.0,1.0,0.0,17.0,0.0,0.0,3.0,0.0,62.0,98.0,0.0,13.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,15.0,0.0,2.0,0.0,368.0,0.0,2.0,0.0,1.0,6.0,3.0,0.0,6.0,0.0,2.0,0.0,3.0,3.0,5.0,9.0,2.0,0.0,0.0,0.0,3.0,12.0,1.0,2.0,6.0,4.0,6.0,2.0,1.0,6.0,7.0,1.0,3.0,8.0,11.0,14.0,9.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,13.0,4.0,0.0,0.0,9.0,0.0,57.0,2.0,1.0,48.0,4.0,2.0,1.0,0.0,1.0,5.0,11.0,2.0
Belgium,1.0,0.0,0.0,206.0,1.0,3.0,17.0,0.0,5.0,0.0,1.0,2.0,5.0,8.0,1.0,10.0,0.0,1105.0,0.0,0.0,12.0,8.0,5.0,25.0,0.0,49.0,0.0,9.0,7.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,17.0,9.0,3.0,3.0,0.0,2.0,0.0,61.0,13.0,25.0,1.0,10.0,6.0,0.0,0.0,91.0,0.0,0.0,1.0,4.0,1.0,3.0,2.0,1.0,0.0,6.0,0.0,5.0,18.0,52.0,20.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,9.0,6.0,5.0,1.0,6.0,12.0,2.0,0.0,5.0,3.0,49.0,11.0,148.0,0.0,6.0,0.0,2.0,9.0,2.0,72.0,0.0,14.0,4.0,1.0,0.0,26.0,0.0,2.0,1.0,0.0,23.0,0.0,4.0,5.0,1.0,2.0,0.0,3.0,6.0
