,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Japan,9.0,13.0,3.0,617.0,2.0,14.0,4.0,1.0,34.0,7.0,27.0,10.0,5.0,13.0,12.0,96.0,0.0,4418.0,1.0,1.0,72.0,53.0,54.0,10.0,0.0,74.0,5.0,123.0,287.0,1.0,8.0,2.0,124.0,3.0,0.0,16.0,1.0,250.0,24.0,0.0,8.0,8.0,2.0,1.0,11.0,40.0,61.0,17.0,100.0,60.0,0.0,1.0,294.0,5.0,4.0,187.0,83.0,2.0,14.0,2.0,1.0,0.0,11.0,0.0,33.0,57.0,4.0,128.0,13.0,2.0,1.0,0.0,13.0,37.0,7.0,2.0,29.0,144.0,15.0,1.0,12.0,80.0,8.0,1.0,33.0,22.0,39.0,28.0,49.0,1.0,1.0,10.0,0.0,18.0,8.0,21.0,0.0,180.0,119.0,8.0,2.0,9.0,0.0,5.0,1.0,0.0,66.0,0.0,9.0,19.0,0.0,9.0,0.0,37.0,63.0
Namibia,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,255.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
Peru,2.0,0.0,2.0,461.0,1.0,8.0,6.0,0.0,5.0,5.0,2.0,11.0,2.0,5.0,0.0,27.0,0.0,1807.0,0.0,0.0,3.0,5.0,163.0,13.0,3.0,15.0,0.0,16.0,1.0,0.0,2.0,1.0,22.0,2.0,0.0,4.0,0.0,15.0,0.0,2.0,1.0,10.0,4.0,0.0,28.0,47.0,14.0,1.0,17.0,1.0,1.0,0.0,134.0,0.0,1.0,0.0,0.0,8.0,18.0,10.0,0.0,1.0,7.0,0.0,6.0,22.0,6.0,90.0,22.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,18.0,37.0,0.0,80.0,4.0,4.0,0.0,50.0,8.0,6.0,54.0,26.0,0.0,6.0,9.0,0.0,2.0,2.0,167.0,1.0,23.0,15.0,0.0,14.0,1.0,0.0,0.0,3.0,2.0,30.0,0.0,24.0,8.0,0.0,0.0,0.0,12.0,67.0
Spain,55.0,14.0,4.0,1026.0,5.0,220.0,125.0,9.0,38.0,84.0,50.0,48.0,89.0,42.0,21.0,220.0,2.0,9712.0,1.0,9.0,93.0,68.0,130.0,186.0,1.0,484.0,28.0,112.0,10.0,0.0,41.0,7.0,180.0,15.0,0.0,12.0,7.0,291.0,82.0,7.0,50.0,77.0,17.0,4.0,69.0,374.0,496.0,22.0,644.0,168.0,0.0,0.0,534.0,1.0,7.0,3.0,86.0,81.0,92.0,9.0,43.0,3.0,29.0,5.0,51.0,125.0,98.0,203.0,232.0,0.0,0.0,1.0,11.0,30.0,5.0,3.0,69.0,74.0,106.0,10.0,124.0,65.0,6.0,1.0,153.0,21.0,37.0,456.0,453.0,1.0,178.0,18.0,0.0,45.0,31.0,947.0,2.0,362.0,89.0,38.0,17.0,79.0,6.0,31.0,35.0,1.0,308.0,7.0,52.0,49.0,4.0,209.0,0.0,41.0,221.0
Iceland,4.0,0.0,0.0,49.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,193.0,2.0,0.0,4.0,9.0,1.0,1.0,0.0,15.0,0.0,4.0,1.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,7.0,5.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,11.0
Italy,93.0,17.0,5.0,579.0,10.0,153.0,172.0,2.0,53.0,26.0,26.0,57.0,51.0,19.0,12.0,275.0,1.0,23467.0,0.0,2.0,82.0,322.0,85.0,33.0,1.0,238.0,54.0,77.0,30.0,0.0,42.0,38.0,404.0,1.0,0.0,25.0,2.0,280.0,103.0,5.0,15.0,73.0,5.0,1.0,52.0,283.0,742.0,9.0,755.0,865.0,15.0,0.0,692.0,2.0,7.0,0.0,416.0,19.0,78.0,6.0,186.0,2.0,12.0,1.0,94.0,111.0,10.0,442.0,385.0,11.0,0.0,0.0,32.0,88.0,9.0,37.0,277.0,71.0,146.0,11.0,16.0,419.0,13.0,1.0,69.0,268.0,171.0,336.0,300.0,3.0,124.0,23.0,0.0,34.0,10.0,179.0,3.0,141.0,103.0,36.0,60.0,74.0,16.0,155.0,5.0,3.0,66.0,0.0,80.0,88.0,0.0,187.0,1.0,22.0,117.0
Hong Kong,1.0,5.0,1.0,224.0,2.0,24.0,3.0,0.0,9.0,1.0,2.0,9.0,4.0,6.0,8.0,93.0,2.0,3746.0,2.0,0.0,112.0,11.0,20.0,8.0,2.0,127.0,1.0,100.0,9.0,0.0,22.0,8.0,35.0,0.0,0.0,3.0,0.0,120.0,32.0,1.0,9.0,3.0,11.0,0.0,12.0,92.0,41.0,15.0,61.0,13.0,4.0,0.0,238.0,1.0,0.0,4.0,3.0,7.0,3.0,3.0,0.0,0.0,18.0,0.0,30.0,14.0,7.0,50.0,9.0,0.0,0.0,3.0,10.0,70.0,1.0,4.0,26.0,75.0,12.0,0.0,9.0,20.0,9.0,1.0,13.0,3.0,118.0,31.0,40.0,2.0,2.0,1.0,2.0,9.0,1.0,6.0,1.0,150.0,9.0,6.0,3.0,6.0,0.0,0.0,4.0,2.0,24.0,1.0,22.0,439.0,1.0,7.0,0.0,8.0,27.0
France,2.0,61.0,1.0,1949.0,8.0,57.0,31.0,0.0,26.0,4.0,12.0,98.0,67.0,77.0,23.0,151.0,1.0,5735.0,1.0,8.0,116.0,57.0,160.0,140.0,8.0,172.0,6.0,197.0,5.0,0.0,54.0,4.0,310.0,5.0,0.0,2.0,2.0,253.0,65.0,1.0,100.0,17.0,3.0,0.0,33.0,150.0,108.0,10.0,85.0,16.0,1.0,0.0,1520.0,1.0,2.0,0.0,20.0,7.0,72.0,42.0,169.0,0.0,61.0,1.0,102.0,76.0,11.0,167.0,100.0,4.0,1.0,1.0,122.0,29.0,7.0,16.0,67.0,31.0,46.0,12.0,58.0,185.0,7.0,2.0,47.0,7.0,55.0,201.0,234.0,2.0,8.0,24.0,4.0,25.0,23.0,135.0,1.0,89.0,86.0,23.0,6.0,48.0,0.0,8.0,2.0,1.0,124.0,0.0,76.0,63.0,6.0,22.0,3.0,51.0,144.0
Morocco,2.0,17.0,0.0,60.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,6.0,108.0,1.0,2537.0,0.0,1.0,34.0,0.0,0.0,105.0,3.0,165.0,2.0,292.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,2.0,79.0,11.0,0.0,9.0,5.0,0.0,0.0,2.0,3.0,39.0,2.0,8.0,1.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,3.0,8.0,4.0,0.0,0.0,1.0,0.0,27.0,16.0,18.0,50.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,11.0,2.0,14.0,0.0,7.0,39.0,2.0,0.0,4.0,1.0,23.0,27.0,42.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,0.0,14.0,11.0,6.0,1.0,1.0,4.0,0.0,0.0,0.0,38.0,0.0,3.0,21.0,1.0,0.0,0.0,3.0,27.0
China,2.0,34.0,5.0,663.0,8.0,46.0,17.0,0.0,46.0,8.0,32.0,20.0,35.0,50.0,14.0,1016.0,3.0,29398.0,17.0,2.0,125.0,121.0,71.0,64.0,2.0,744.0,95.0,475.0,42.0,1.0,25.0,8.0,287.0,2.0,0.0,10.0,8.0,201.0,53.0,6.0,27.0,18.0,24.0,21.0,55.0,263.0,150.0,134.0,225.0,85.0,4.0,0.0,1336.0,31.0,4.0,13.0,10.0,5.0,33.0,6.0,35.0,7.0,16.0,1.0,407.0,123.0,79.0,716.0,59.0,10.0,12.0,9.0,34.0,2176.0,4.0,15.0,121.0,3628.0,99.0,6.0,27.0,193.0,35.0,1.0,59.0,40.0,890.0,118.0,114.0,4.0,3.0,31.0,0.0,33.0,3.0,192.0,1.0,654.0,61.0,84.0,20.0,21.0,3.0,6.0,1.0,2.0,171.0,2.0,74.0,212.0,6.0,9.0,3.0,14.0,199.0
