,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,94.0,32.0,2.0,804.0,58.0,209.0,105.0,5.0,28.0,56.0,57.0,41.0,115.0,87.0,8.0,201.0,37.0,9040.0,2.0,0.0,108.0,57.0,90.0,74.0,15.0,561.0,30.0,65.0,12.0,1.0,38.0,8.0,138.0,7.0,0.0,10.0,2.0,203.0,70.0,18.0,78.0,24.0,21.0,0.0,165.0,297.0,471.0,32.0,392.0,99.0,0.0,0.0,449.0,0.0,7.0,3.0,115.0,54.0,70.0,10.0,31.0,3.0,141.0,16.0,53.0,125.0,9.0,203.0,127.0,5.0,1.0,0.0,19.0,54.0,8.0,1.0,51.0,91.0,79.0,6.0,150.0,35.0,16.0,0.0,68.0,17.0,31.0,407.0,304.0,0.0,119.0,6.0,0.0,47.0,23.0,870.0,4.0,289.0,158.0,48.0,15.0,77.0,0.0,27.0,41.0,1.0,218.0,2.0,50.0,85.0,2.0,229.0,0.0,59.0,257.0
Argentina,4.0,10.0,0.0,38.0,4.0,43.0,88.0,0.0,8.0,41.0,19.0,23.0,9.0,20.0,3.0,29.0,0.0,1910.0,0.0,2.0,31.0,24.0,91.0,10.0,0.0,86.0,14.0,11.0,10.0,0.0,8.0,3.0,47.0,2.0,0.0,15.0,0.0,29.0,7.0,3.0,4.0,21.0,344.0,0.0,47.0,95.0,50.0,3.0,30.0,4.0,1.0,0.0,89.0,0.0,0.0,0.0,188.0,35.0,853.0,30.0,0.0,0.0,1.0,0.0,7.0,25.0,1.0,168.0,17.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,43.0,143.0,173.0,0.0,74.0,51.0,8.0,0.0,87.0,261.0,19.0,131.0,12.0,13.0,9.0,3.0,0.0,10.0,2.0,107.0,0.0,192.0,29.0,4.0,9.0,18.0,0.0,50.0,10.0,0.0,73.0,0.0,31.0,31.0,0.0,12.0,0.0,47.0,115.0
Papua New Guinea,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,2.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,41.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
United States,8.0,199.0,19.0,1811.0,52.0,148.0,32.0,9.0,182.0,78.0,218.0,125.0,253.0,109.0,144.0,1042.0,6.0,34645.0,9.0,20.0,1377.0,525.0,172.0,88.0,16.0,1400.0,20.0,925.0,64.0,1.0,209.0,87.0,524.0,4.0,0.0,37.0,34.0,863.0,325.0,27.0,130.0,111.0,86.0,13.0,539.0,812.0,920.0,27.0,1002.0,611.0,59.0,0.0,3195.0,16.0,11.0,12.0,165.0,26.0,177.0,43.0,59.0,1.0,465.0,7.0,445.0,395.0,111.0,1220.0,182.0,19.0,0.0,18.0,200.0,178.0,27.0,53.0,345.0,627.0,615.0,16.0,282.0,878.0,67.0,22.0,278.0,116.0,490.0,1133.0,638.0,50.0,22.0,46.0,1.0,102.0,40.0,482.0,11.0,770.0,485.0,200.0,142.0,139.0,11.0,33.0,60.0,8.0,477.0,15.0,358.0,430.0,2.0,323.0,2.0,265.0,706.0
Portugal,9.0,2.0,1.0,160.0,0.0,22.0,13.0,0.0,24.0,1.0,7.0,2.0,6.0,3.0,0.0,46.0,0.0,2120.0,0.0,0.0,22.0,26.0,14.0,1.0,0.0,37.0,0.0,14.0,1.0,0.0,3.0,1.0,41.0,0.0,0.0,1.0,0.0,21.0,5.0,1.0,9.0,4.0,0.0,0.0,2.0,22.0,55.0,1.0,15.0,8.0,1.0,0.0,90.0,1.0,0.0,0.0,27.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,0.0,102.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,4.0,5.0,12.0,0.0,17.0,4.0,1.0,0.0,4.0,4.0,14.0,52.0,16.0,1.0,6.0,0.0,0.0,6.0,10.0,80.0,0.0,55.0,7.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,29.0,0.0,21.0,6.0,0.0,1.0,0.0,17.0,27.0
Croatia,2.0,64.0,0.0,39.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,339.0,0.0,1.0,6.0,1.0,2.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,4.0,9.0,0.0,6.0,1.0,0.0,0.0,29.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,4.0,0.0,3.0,4.0,0.0,0.0,1.0,3.0,4.0,3.0,108.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,8.0,0.0,0.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Netherlands,10.0,2.0,2.0,844.0,1.0,21.0,4.0,1.0,11.0,2.0,6.0,6.0,7.0,1.0,1.0,12.0,0.0,999.0,2.0,3.0,23.0,23.0,8.0,9.0,0.0,48.0,3.0,26.0,3.0,0.0,6.0,3.0,42.0,3.0,0.0,0.0,0.0,21.0,8.0,1.0,10.0,7.0,0.0,0.0,9.0,39.0,28.0,5.0,23.0,14.0,0.0,0.0,108.0,0.0,2.0,0.0,44.0,0.0,9.0,2.0,0.0,0.0,12.0,0.0,17.0,10.0,3.0,23.0,37.0,3.0,0.0,0.0,17.0,7.0,2.0,2.0,18.0,13.0,15.0,6.0,11.0,26.0,0.0,3.0,27.0,10.0,13.0,39.0,38.0,0.0,21.0,0.0,0.0,4.0,9.0,15.0,0.0,24.0,8.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,30.0,0.0,9.0,13.0,0.0,2.0,0.0,5.0,17.0
Italy,47.0,6.0,4.0,398.0,34.0,92.0,201.0,0.0,26.0,8.0,19.0,98.0,38.0,15.0,11.0,299.0,2.0,24607.0,2.0,1.0,76.0,217.0,174.0,29.0,0.0,213.0,3.0,58.0,21.0,0.0,43.0,76.0,544.0,1.0,0.0,35.0,0.0,434.0,141.0,2.0,16.0,40.0,4.0,0.0,58.0,258.0,795.0,21.0,777.0,887.0,1.0,0.0,523.0,2.0,8.0,0.0,417.0,19.0,73.0,6.0,190.0,1.0,43.0,3.0,42.0,116.0,14.0,623.0,223.0,9.0,2.0,0.0,30.0,98.0,2.0,33.0,250.0,92.0,142.0,12.0,17.0,210.0,127.0,0.0,115.0,231.0,231.0,267.0,193.0,4.0,46.0,12.0,0.0,86.0,3.0,395.0,3.0,139.0,63.0,32.0,122.0,51.0,3.0,37.0,1.0,3.0,128.0,0.0,91.0,93.0,2.0,582.0,1.0,34.0,170.0
Japan,34.0,5.0,6.0,145.0,1.0,15.0,0.0,0.0,31.0,2.0,9.0,5.0,5.0,12.0,4.0,55.0,0.0,3138.0,2.0,1.0,47.0,72.0,24.0,6.0,0.0,60.0,2.0,79.0,261.0,1.0,17.0,2.0,110.0,1.0,0.0,23.0,3.0,272.0,16.0,0.0,10.0,17.0,4.0,1.0,9.0,53.0,58.0,31.0,91.0,59.0,3.0,1.0,205.0,12.0,5.0,86.0,3.0,0.0,23.0,1.0,2.0,0.0,6.0,0.0,18.0,27.0,11.0,86.0,9.0,2.0,1.0,1.0,7.0,42.0,7.0,3.0,23.0,167.0,8.0,0.0,20.0,39.0,2.0,1.0,29.0,12.0,37.0,30.0,24.0,0.0,3.0,7.0,0.0,15.0,0.0,11.0,0.0,108.0,99.0,5.0,2.0,6.0,0.0,1.0,2.0,0.0,33.0,0.0,11.0,33.0,0.0,6.0,0.0,16.0,36.0
Brazil,1.0,2.0,10.0,76.0,5.0,78.0,40.0,0.0,4.0,36.0,100.0,254.0,10.0,11.0,3.0,90.0,0.0,5434.0,1.0,18.0,23.0,50.0,327.0,15.0,1.0,48.0,3.0,45.0,2.0,0.0,10.0,42.0,81.0,4.0,0.0,14.0,0.0,159.0,22.0,8.0,9.0,131.0,4.0,1.0,38.0,312.0,98.0,15.0,120.0,112.0,11.0,1.0,286.0,1.0,1.0,4.0,1.0,83.0,144.0,34.0,0.0,0.0,12.0,1.0,19.0,78.0,1.0,938.0,231.0,0.0,2.0,1.0,5.0,30.0,7.0,2.0,48.0,35.0,657.0,1.0,212.0,17.0,36.0,1.0,431.0,329.0,41.0,118.0,37.0,1.0,3.0,43.0,0.0,23.0,9.0,350.0,0.0,494.0,135.0,38.0,66.0,54.0,2.0,3.0,6.0,3.0,105.0,0.0,30.0,143.0,3.0,10.0,0.0,237.0,566.0
Azerbaijan,1.0,6.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,12.0,0.0,465.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.0,0.0,31.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,9.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0
Romania,2.0,16.0,1.0,43.0,7.0,169.0,6.0,0.0,3.0,0.0,15.0,1.0,3.0,8.0,0.0,28.0,0.0,1207.0,1.0,6.0,11.0,22.0,1.0,5.0,0.0,29.0,4.0,12.0,3.0,0.0,2.0,0.0,41.0,3.0,0.0,2.0,0.0,2.0,3.0,6.0,1.0,11.0,0.0,0.0,2.0,20.0,16.0,1.0,13.0,15.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,1.0,9.0,17.0,11.0,0.0,25.0,0.0,6.0,5.0,1.0,24.0,19.0,0.0,0.0,0.0,0.0,226.0,0.0,2.0,18.0,23.0,21.0,1.0,22.0,7.0,3.0,0.0,10.0,8.0,75.0,58.0,99.0,0.0,2.0,1.0,0.0,6.0,0.0,156.0,0.0,9.0,8.0,0.0,3.0,14.0,0.0,33.0,0.0,1.0,83.0,0.0,19.0,32.0,0.0,39.0,0.0,4.0,8.0
