,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,57.0,17.0,2.0,667.0,20.0,214.0,92.0,8.0,35.0,68.0,32.0,41.0,103.0,25.0,9.0,161.0,35.0,7543.0,1.0,0.0,86.0,42.0,70.0,142.0,1.0,400.0,23.0,73.0,11.0,1.0,18.0,8.0,120.0,7.0,0.0,8.0,3.0,161.0,66.0,16.0,72.0,62.0,22.0,4.0,106.0,297.0,375.0,19.0,472.0,111.0,0.0,0.0,351.0,0.0,6.0,3.0,106.0,46.0,39.0,8.0,28.0,3.0,14.0,15.0,37.0,86.0,6.0,156.0,177.0,5.0,0.0,0.0,21.0,30.0,5.0,3.0,64.0,78.0,85.0,12.0,130.0,39.0,10.0,0.0,129.0,20.0,22.0,365.0,265.0,1.0,138.0,8.0,0.0,44.0,27.0,730.0,3.0,302.0,113.0,30.0,16.0,73.0,0.0,32.0,39.0,2.0,210.0,1.0,50.0,64.0,2.0,205.0,0.0,34.0,187.0
Italy,87.0,17.0,6.0,360.0,14.0,113.0,214.0,2.0,21.0,15.0,23.0,54.0,33.0,15.0,12.0,225.0,2.0,19250.0,1.0,1.0,63.0,241.0,118.0,17.0,0.0,200.0,19.0,60.0,23.0,0.0,49.0,60.0,399.0,1.0,0.0,16.0,1.0,309.0,104.0,3.0,13.0,65.0,3.0,0.0,52.0,235.0,658.0,10.0,650.0,747.0,3.0,0.0,597.0,3.0,7.0,0.0,423.0,19.0,54.0,8.0,196.0,1.0,17.0,3.0,46.0,86.0,8.0,347.0,244.0,9.0,2.0,0.0,16.0,72.0,4.0,30.0,262.0,49.0,119.0,11.0,10.0,293.0,26.0,1.0,104.0,216.0,152.0,203.0,219.0,6.0,75.0,14.0,0.0,12.0,4.0,220.0,1.0,123.0,62.0,37.0,73.0,62.0,6.0,48.0,0.0,3.0,52.0,0.0,74.0,87.0,2.0,423.0,1.0,23.0,100.0
France,3.0,48.0,4.0,1733.0,4.0,48.0,25.0,0.0,22.0,5.0,12.0,118.0,61.0,58.0,19.0,132.0,0.0,4668.0,1.0,4.0,101.0,49.0,193.0,93.0,6.0,158.0,6.0,132.0,5.0,1.0,44.0,3.0,275.0,3.0,0.0,3.0,5.0,168.0,53.0,1.0,90.0,12.0,4.0,0.0,18.0,91.0,88.0,14.0,76.0,16.0,0.0,0.0,1218.0,3.0,2.0,0.0,26.0,5.0,59.0,21.0,104.0,4.0,41.0,1.0,88.0,75.0,13.0,105.0,63.0,5.0,1.0,0.0,88.0,21.0,8.0,8.0,52.0,22.0,41.0,10.0,59.0,144.0,3.0,2.0,27.0,6.0,48.0,173.0,177.0,1.0,6.0,18.0,3.0,21.0,19.0,195.0,1.0,77.0,63.0,13.0,6.0,39.0,1.0,6.0,1.0,2.0,93.0,0.0,63.0,54.0,7.0,21.0,3.0,55.0,146.0
Colombia,2.0,4.0,3.0,78.0,1.0,9.0,37.0,0.0,0.0,21.0,9.0,12.0,0.0,2.0,1.0,14.0,0.0,795.0,0.0,0.0,6.0,3.0,48.0,3.0,0.0,30.0,1.0,19.0,9.0,0.0,2.0,9.0,10.0,0.0,0.0,1.0,0.0,43.0,3.0,2.0,0.0,7.0,3.0,0.0,24.0,24.0,13.0,0.0,21.0,10.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,10.0,11.0,0.0,0.0,2.0,0.0,3.0,32.0,1.0,34.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,5.0,22.0,4.0,1.0,28.0,1.0,5.0,0.0,22.0,18.0,5.0,28.0,5.0,1.0,1.0,1.0,0.0,3.0,0.0,121.0,0.0,16.0,2.0,0.0,2.0,12.0,4.0,0.0,0.0,2.0,26.0,5.0,10.0,4.0,0.0,0.0,0.0,44.0,48.0
Japan,10.0,6.0,4.0,435.0,2.0,13.0,4.0,1.0,20.0,6.0,5.0,12.0,3.0,14.0,4.0,61.0,0.0,3225.0,2.0,1.0,58.0,54.0,47.0,7.0,0.0,63.0,4.0,89.0,237.0,1.0,10.0,1.0,113.0,2.0,0.0,11.0,3.0,226.0,20.0,0.0,7.0,13.0,2.0,1.0,11.0,35.0,53.0,32.0,90.0,52.0,3.0,1.0,160.0,11.0,5.0,115.0,8.0,0.0,11.0,2.0,2.0,0.0,5.0,0.0,15.0,29.0,7.0,73.0,10.0,2.0,1.0,0.0,7.0,39.0,4.0,2.0,21.0,146.0,11.0,0.0,20.0,36.0,5.0,1.0,28.0,14.0,12.0,29.0,41.0,1.0,2.0,7.0,0.0,11.0,3.0,19.0,0.0,102.0,110.0,5.0,2.0,10.0,0.0,5.0,1.0,0.0,49.0,0.0,10.0,22.0,0.0,9.0,0.0,37.0,51.0
Chile,16.0,5.0,0.0,158.0,0.0,4.0,10.0,0.0,1.0,7.0,9.0,10.0,3.0,4.0,0.0,15.0,0.0,1362.0,0.0,0.0,7.0,12.0,41.0,9.0,0.0,13.0,15.0,5.0,0.0,0.0,1.0,2.0,16.0,2.0,0.0,6.0,0.0,14.0,5.0,0.0,3.0,2.0,37.0,0.0,38.0,19.0,13.0,5.0,18.0,3.0,0.0,0.0,48.0,0.0,0.0,0.0,5.0,5.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,11.0,4.0,0.0,0.0,6.0,1.0,0.0,1.0,4.0,22.0,9.0,0.0,10.0,7.0,1.0,0.0,7.0,5.0,5.0,27.0,3.0,2.0,8.0,3.0,0.0,5.0,1.0,68.0,0.0,50.0,21.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,25.0
Honduras,1.0,0.0,0.0,70.0,0.0,3.0,11.0,0.0,0.0,3.0,7.0,3.0,1.0,0.0,0.0,8.0,0.0,412.0,0.0,1.0,0.0,2.0,27.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,0.0,7.0,0.0,0.0,12.0,2.0,14.0,1.0,35.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,5.0,22.0,0.0,20.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,1.0,1.0,0.0,9.0,7.0,0.0,8.0,10.0,0.0,1.0,0.0,0.0,8.0,0.0,12.0,0.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,9.0
Iceland,5.0,0.0,0.0,45.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,161.0,0.0,1.0,4.0,10.0,1.0,0.0,0.0,14.0,0.0,3.0,1.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,7.0,5.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0
United States,4.0,220.0,13.0,1574.0,34.0,143.0,27.0,5.0,165.0,52.0,133.0,104.0,225.0,103.0,167.0,879.0,6.0,29635.0,16.0,14.0,1083.0,343.0,127.0,88.0,11.0,1443.0,20.0,806.0,38.0,0.0,215.0,75.0,454.0,8.0,0.0,31.0,31.0,699.0,237.0,32.0,123.0,86.0,82.0,14.0,213.0,591.0,650.0,13.0,719.0,422.0,45.0,0.0,2728.0,19.0,11.0,10.0,99.0,19.0,143.0,43.0,44.0,2.0,258.0,4.0,345.0,360.0,94.0,973.0,208.0,22.0,1.0,4.0,146.0,152.0,24.0,53.0,260.0,381.0,638.0,10.0,194.0,911.0,52.0,26.0,183.0,144.0,273.0,820.0,474.0,31.0,15.0,33.0,0.0,87.0,28.0,394.0,8.0,718.0,357.0,128.0,86.0,144.0,4.0,19.0,72.0,7.0,423.0,6.0,259.0,348.0,2.0,179.0,2.0,209.0,566.0
China,3.0,24.0,12.0,546.0,7.0,37.0,14.0,0.0,37.0,3.0,24.0,20.0,25.0,47.0,7.0,784.0,3.0,23016.0,18.0,2.0,102.0,87.0,44.0,46.0,2.0,599.0,107.0,398.0,38.0,1.0,22.0,9.0,203.0,2.0,0.0,9.0,4.0,161.0,46.0,13.0,20.0,12.0,18.0,20.0,50.0,233.0,129.0,237.0,150.0,59.0,3.0,0.0,968.0,52.0,9.0,14.0,18.0,4.0,28.0,5.0,32.0,5.0,11.0,2.0,345.0,112.0,76.0,609.0,47.0,12.0,8.0,25.0,10.0,2029.0,2.0,15.0,117.0,4406.0,70.0,4.0,25.0,148.0,29.0,6.0,45.0,14.0,768.0,71.0,98.0,3.0,4.0,28.0,0.0,31.0,2.0,144.0,1.0,453.0,31.0,25.0,29.0,22.0,1.0,6.0,1.0,2.0,140.0,0.0,67.0,220.0,5.0,10.0,2.0,14.0,148.0
