,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
"Venezuela, Bolivarian Republic of",3.0,0.0,0.0,4.0,0.0,3.0,5.0,0.0,0.0,6.0,16.0,2.0,3.0,9.0,0.0,15.0,0.0,876.0,0.0,0.0,10.0,6.0,17.0,16.0,0.0,27.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,3.0,3.0,0.0,8.0,18.0,13.0,0.0,10.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,2.0,67.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,37.0,0.0,5.0,0.0,0.0,0.0,15.0,16.0,1.0,23.0,1.0,0.0,9.0,2.0,0.0,0.0,1.0,11.0,0.0,42.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.0,0.0,6.0,2.0,0.0,0.0,0.0,35.0,21.0
New Zealand,1.0,4.0,0.0,18.0,1.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,2.0,0.0,15.0,0.0,579.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,9.0,2.0,17.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,9.0,4.0,1.0,0.0,5.0,6.0,12.0,0.0,8.0,2.0,0.0,0.0,168.0,0.0,0.0,0.0,7.0,0.0,4.0,7.0,1.0,0.0,2.0,0.0,11.0,6.0,0.0,109.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,13.0,5.0,7.0,5.0,0.0,1.0,26.0,0.0,0.0,9.0,18.0,15.0,17.0,25.0,11.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,31.0,8.0,6.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0,3.0,0.0,0.0,0.0,2.0,3.0
Spain,50.0,3.0,3.0,1021.0,15.0,150.0,117.0,0.0,37.0,64.0,124.0,15.0,81.0,80.0,4.0,235.0,4.0,11088.0,2.0,3.0,117.0,92.0,135.0,158.0,3.0,599.0,36.0,69.0,15.0,0.0,90.0,15.0,175.0,3.0,0.0,4.0,65.0,232.0,65.0,2.0,38.0,82.0,18.0,0.0,305.0,241.0,413.0,67.0,486.0,70.0,2.0,0.0,782.0,0.0,0.0,2.0,39.0,17.0,77.0,18.0,15.0,10.0,58.0,1.0,118.0,149.0,54.0,462.0,132.0,4.0,1.0,0.0,7.0,25.0,52.0,5.0,23.0,69.0,87.0,22.0,142.0,36.0,6.0,2.0,87.0,14.0,65.0,327.0,239.0,2.0,134.0,7.0,0.0,49.0,4.0,273.0,5.0,259.0,91.0,40.0,16.0,39.0,1.0,19.0,7.0,0.0,259.0,10.0,42.0,144.0,1.0,55.0,0.0,43.0,142.0
United States,15.0,300.0,43.0,4390.0,85.0,275.0,107.0,11.0,190.0,116.0,181.0,222.0,296.0,151.0,206.0,1467.0,15.0,43848.0,36.0,35.0,2251.0,832.0,306.0,125.0,45.0,2242.0,33.0,1229.0,97.0,1.0,819.0,98.0,795.0,7.0,1.0,64.0,47.0,1082.0,377.0,58.0,206.0,135.0,104.0,17.0,967.0,1417.0,1510.0,45.0,1401.0,703.0,64.0,1.0,4871.0,39.0,26.0,7.0,172.0,52.0,234.0,155.0,21.0,4.0,550.0,5.0,905.0,670.0,204.0,2080.0,225.0,45.0,1.0,12.0,358.0,231.0,92.0,79.0,422.0,1104.0,458.0,26.0,467.0,1017.0,131.0,44.0,347.0,132.0,836.0,1122.0,933.0,23.0,37.0,112.0,2.0,139.0,51.0,511.0,41.0,1268.0,427.0,145.0,126.0,282.0,14.0,15.0,81.0,15.0,628.0,29.0,446.0,667.0,6.0,121.0,1.0,389.0,1256.0
Italy,34.0,8.0,2.0,840.0,13.0,85.0,222.0,1.0,44.0,26.0,15.0,66.0,16.0,17.0,3.0,309.0,0.0,28384.0,1.0,2.0,65.0,76.0,44.0,112.0,1.0,305.0,18.0,81.0,17.0,0.0,67.0,3.0,255.0,4.0,0.0,24.0,4.0,102.0,82.0,6.0,13.0,61.0,4.0,1.0,56.0,351.0,594.0,15.0,401.0,339.0,2.0,0.0,470.0,2.0,0.0,1.0,171.0,27.0,115.0,6.0,4.0,1.0,29.0,0.0,77.0,139.0,14.0,1034.0,268.0,14.0,0.0,0.0,12.0,92.0,16.0,55.0,153.0,175.0,149.0,2.0,47.0,146.0,36.0,2.0,78.0,309.0,826.0,302.0,223.0,2.0,28.0,16.0,0.0,13.0,11.0,180.0,2.0,293.0,98.0,14.0,75.0,25.0,2.0,59.0,0.0,11.0,125.0,1.0,67.0,105.0,1.0,33.0,0.0,21.0,138.0
Japan,8.0,40.0,2.0,225.0,0.0,7.0,3.0,0.0,15.0,1.0,58.0,14.0,3.0,9.0,5.0,40.0,0.0,2002.0,4.0,2.0,54.0,72.0,32.0,15.0,0.0,96.0,3.0,52.0,121.0,0.0,14.0,2.0,68.0,1.0,0.0,11.0,16.0,162.0,11.0,1.0,12.0,13.0,3.0,0.0,22.0,82.0,80.0,13.0,66.0,42.0,0.0,0.0,237.0,38.0,1.0,64.0,3.0,1.0,22.0,2.0,0.0,1.0,4.0,0.0,58.0,30.0,14.0,109.0,7.0,1.0,0.0,0.0,9.0,31.0,6.0,3.0,17.0,169.0,19.0,3.0,2.0,26.0,1.0,2.0,28.0,14.0,57.0,18.0,13.0,2.0,1.0,7.0,0.0,7.0,0.0,35.0,3.0,96.0,50.0,4.0,4.0,27.0,0.0,0.0,2.0,0.0,36.0,0.0,1.0,29.0,0.0,2.0,0.0,20.0,49.0
"Macedonia, Republic of",1.0,0.0,0.0,23.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,732.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,46.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,16.0,12.0,57.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
Austria,1.0,1.0,0.0,91.0,3.0,2.0,1.0,0.0,1.0,0.0,7.0,8.0,5.0,5.0,0.0,25.0,0.0,1445.0,0.0,1.0,5.0,8.0,5.0,14.0,0.0,27.0,4.0,5.0,3.0,0.0,18.0,0.0,58.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,3.0,2.0,0.0,20.0,51.0,39.0,0.0,16.0,16.0,0.0,0.0,177.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,5.0,0.0,119.0,11.0,1.0,0.0,0.0,1.0,7.0,0.0,4.0,3.0,15.0,6.0,0.0,1.0,8.0,1.0,0.0,6.0,12.0,33.0,13.0,19.0,0.0,0.0,0.0,0.0,7.0,2.0,50.0,10.0,47.0,13.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,6.0,12.0,1.0,4.0,0.0,4.0,19.0
Belgium,3.0,2.0,0.0,191.0,0.0,1.0,21.0,0.0,3.0,1.0,10.0,0.0,2.0,2.0,1.0,42.0,0.0,1615.0,0.0,1.0,14.0,23.0,11.0,12.0,0.0,79.0,1.0,10.0,6.0,0.0,16.0,0.0,70.0,0.0,0.0,1.0,0.0,112.0,90.0,0.0,2.0,2.0,2.0,0.0,14.0,24.0,6.0,0.0,32.0,11.0,1.0,0.0,188.0,0.0,0.0,0.0,24.0,1.0,6.0,1.0,6.0,0.0,4.0,0.0,4.0,22.0,2.0,61.0,7.0,0.0,0.0,0.0,10.0,10.0,1.0,1.0,9.0,8.0,15.0,2.0,13.0,38.0,1.0,1.0,10.0,5.0,16.0,24.0,445.0,1.0,7.0,0.0,1.0,6.0,4.0,41.0,0.0,34.0,15.0,5.0,0.0,7.0,0.0,2.0,6.0,1.0,29.0,0.0,9.0,12.0,0.0,1.0,0.0,3.0,19.0
Netherlands,11.0,1.0,0.0,916.0,2.0,8.0,1.0,0.0,4.0,1.0,21.0,0.0,6.0,3.0,1.0,32.0,0.0,1191.0,0.0,0.0,18.0,17.0,9.0,7.0,0.0,35.0,0.0,36.0,6.0,0.0,4.0,0.0,47.0,0.0,0.0,1.0,1.0,25.0,5.0,1.0,3.0,5.0,0.0,1.0,15.0,44.0,19.0,1.0,18.0,12.0,0.0,0.0,131.0,0.0,0.0,0.0,5.0,0.0,4.0,7.0,0.0,0.0,27.0,0.0,17.0,13.0,0.0,36.0,17.0,3.0,0.0,0.0,13.0,4.0,0.0,3.0,18.0,13.0,19.0,19.0,5.0,36.0,1.0,0.0,33.0,11.0,14.0,30.0,74.0,0.0,3.0,5.0,1.0,0.0,4.0,20.0,0.0,25.0,5.0,1.0,9.0,5.0,0.0,0.0,1.0,0.0,22.0,0.0,48.0,17.0,0.0,0.0,0.0,4.0,15.0
