,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Grenada,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0
Spain,76.0,19.0,3.0,1172.0,45.0,148.0,127.0,0.0,41.0,59.0,129.0,20.0,95.0,133.0,1.0,260.0,6.0,11353.0,2.0,3.0,133.0,98.0,132.0,135.0,18.0,645.0,43.0,78.0,19.0,0.0,76.0,15.0,201.0,4.0,0.0,5.0,65.0,275.0,75.0,1.0,43.0,72.0,20.0,0.0,359.0,305.0,507.0,70.0,512.0,92.0,2.0,0.0,847.0,0.0,1.0,2.0,54.0,19.0,89.0,18.0,23.0,7.0,150.0,6.0,127.0,172.0,53.0,434.0,151.0,0.0,1.0,0.0,5.0,35.0,53.0,5.0,26.0,88.0,84.0,21.0,139.0,32.0,9.0,2.0,83.0,18.0,72.0,369.0,276.0,2.0,163.0,8.0,0.0,50.0,8.0,358.0,7.0,253.0,121.0,30.0,11.0,44.0,1.0,17.0,8.0,0.0,310.0,10.0,43.0,152.0,2.0,81.0,0.0,59.0,193.0
Italy,26.0,9.0,2.0,780.0,29.0,86.0,206.0,1.0,49.0,22.0,13.0,93.0,28.0,19.0,2.0,328.0,0.0,29953.0,1.0,2.0,65.0,104.0,80.0,121.0,1.0,297.0,16.0,77.0,21.0,0.0,68.0,3.0,281.0,3.0,0.0,41.0,4.0,166.0,79.0,5.0,11.0,55.0,5.0,1.0,62.0,332.0,667.0,23.0,473.0,438.0,1.0,0.0,520.0,2.0,1.0,1.0,181.0,27.0,120.0,5.0,5.0,0.0,51.0,0.0,78.0,140.0,8.0,1070.0,320.0,13.0,0.0,0.0,17.0,97.0,5.0,63.0,148.0,217.0,155.0,4.0,50.0,121.0,120.0,2.0,96.0,306.0,781.0,361.0,214.0,1.0,28.0,12.0,0.0,30.0,9.0,253.0,3.0,299.0,112.0,17.0,65.0,31.0,3.0,47.0,1.0,10.0,130.0,0.0,87.0,117.0,0.0,52.0,0.0,24.0,174.0
Norway,2.0,0.0,2.0,73.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,21.0,1.0,0.0,3.0,0.0,567.0,2.0,0.0,4.0,4.0,8.0,4.0,0.0,24.0,11.0,18.0,2.0,0.0,12.0,2.0,14.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,4.0,2.0,1.0,0.0,33.0,30.0,40.0,0.0,18.0,1.0,0.0,0.0,89.0,0.0,0.0,0.0,6.0,0.0,8.0,1.0,2.0,0.0,4.0,1.0,5.0,12.0,0.0,26.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,11.0,4.0,4.0,0.0,7.0,35.0,3.0,0.0,2.0,0.0,7.0,10.0,67.0,1.0,0.0,1.0,0.0,8.0,2.0,12.0,0.0,18.0,16.0,0.0,10.0,16.0,0.0,1.0,1.0,0.0,10.0,1.0,8.0,12.0,0.0,0.0,0.0,1.0,35.0
Nigeria,1.0,2.0,1.0,47.0,1.0,1.0,5.0,25.0,3.0,0.0,23.0,15.0,5.0,151.0,2.0,30.0,0.0,1078.0,1.0,0.0,32.0,9.0,6.0,7.0,24.0,240.0,4.0,44.0,1.0,0.0,3.0,1.0,18.0,6.0,0.0,30.0,4.0,23.0,14.0,1.0,5.0,2.0,10.0,0.0,12.0,67.0,35.0,1.0,18.0,2.0,12.0,0.0,54.0,0.0,0.0,407.0,1.0,1.0,102.0,1.0,0.0,1.0,7.0,0.0,10.0,305.0,153.0,245.0,17.0,0.0,0.0,0.0,1.0,4.0,37.0,1.0,11.0,11.0,113.0,1.0,7.0,21.0,11.0,0.0,5.0,0.0,56.0,41.0,25.0,0.0,4.0,37.0,0.0,5.0,14.0,120.0,0.0,14.0,6.0,0.0,7.0,3.0,7.0,1.0,0.0,0.0,60.0,0.0,79.0,19.0,0.0,1.0,1.0,42.0,43.0
Portugal,11.0,2.0,0.0,254.0,2.0,11.0,7.0,0.0,4.0,0.0,31.0,19.0,3.0,2.0,0.0,94.0,1.0,3076.0,0.0,0.0,13.0,13.0,94.0,2.0,0.0,102.0,0.0,17.0,0.0,0.0,12.0,2.0,50.0,1.0,0.0,3.0,0.0,40.0,8.0,2.0,9.0,3.0,0.0,0.0,23.0,49.0,60.0,2.0,31.0,6.0,1.0,0.0,161.0,1.0,0.0,2.0,59.0,3.0,18.0,2.0,0.0,0.0,2.0,1.0,19.0,55.0,0.0,268.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,20.0,18.0,26.0,1.0,37.0,8.0,6.0,0.0,16.0,11.0,28.0,79.0,24.0,0.0,6.0,3.0,0.0,5.0,4.0,76.0,0.0,231.0,18.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,37.0,0.0,15.0,26.0,0.0,7.0,0.0,15.0,61.0
"Venezuela, Bolivarian Republic of",2.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,8.0,18.0,2.0,2.0,9.0,0.0,14.0,0.0,1001.0,0.0,0.0,11.0,6.0,17.0,14.0,0.0,18.0,0.0,5.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,8.0,20.0,14.0,0.0,10.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,146.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,63.0,0.0,10.0,0.0,0.0,0.0,20.0,32.0,2.0,33.0,1.0,0.0,9.0,2.0,0.0,0.0,1.0,19.0,0.0,43.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,40.0,0.0,5.0,2.0,0.0,0.0,0.0,34.0,19.0
United States,14.0,277.0,43.0,4784.0,88.0,239.0,105.0,13.0,192.0,134.0,282.0,237.0,309.0,152.0,177.0,1505.0,16.0,46815.0,35.0,35.0,2364.0,967.0,321.0,134.0,49.0,2226.0,36.0,1301.0,114.0,1.0,839.0,105.0,830.0,8.0,1.0,66.0,48.0,1108.0,432.0,61.0,202.0,161.0,106.0,21.0,1047.0,1422.0,1557.0,58.0,1571.0,867.0,59.0,1.0,5024.0,42.0,26.0,10.0,188.0,58.0,251.0,123.0,18.0,4.0,664.0,8.0,881.0,688.0,191.0,1926.0,246.0,40.0,1.0,13.0,405.0,235.0,81.0,76.0,495.0,1111.0,422.0,29.0,502.0,1028.0,132.0,44.0,417.0,151.0,903.0,1291.0,1015.0,43.0,33.0,117.0,2.0,138.0,54.0,494.0,33.0,1233.0,538.0,213.0,178.0,270.0,22.0,26.0,77.0,18.0,649.0,32.0,457.0,695.0,6.0,206.0,1.0,416.0,1299.0
"Iran, Islamic Republic of",1.0,3.0,0.0,6.0,0.0,5.0,14.0,0.0,1.0,0.0,0.0,0.0,9.0,128.0,0.0,20.0,3.0,441.0,2.0,0.0,10.0,20.0,13.0,77.0,1.0,25.0,13.0,27.0,2.0,0.0,0.0,4.0,26.0,1.0,0.0,2.0,1.0,201.0,144.0,2.0,23.0,2.0,3.0,0.0,4.0,24.0,20.0,1.0,38.0,1.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,0.0,1.0,0.0,39.0,13.0,5.0,149.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0,1.0,10.0,63.0,0.0,4.0,5.0,0.0,3.0,4.0,53.0,63.0,6.0,27.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,1.0,10.0,1.0,0.0,2.0,19.0,0.0,40.0,0.0,0.0,43.0,0.0,4.0,10.0,3.0,0.0,1.0,15.0,6.0
Japan,14.0,37.0,2.0,148.0,0.0,8.0,3.0,0.0,26.0,1.0,61.0,14.0,3.0,10.0,6.0,44.0,0.0,2158.0,4.0,3.0,53.0,78.0,34.0,13.0,0.0,97.0,3.0,64.0,121.0,0.0,17.0,2.0,81.0,1.0,0.0,8.0,11.0,208.0,12.0,1.0,13.0,18.0,5.0,0.0,22.0,96.0,90.0,13.0,77.0,51.0,0.0,0.0,290.0,38.0,1.0,57.0,5.0,1.0,24.0,1.0,0.0,1.0,4.0,0.0,35.0,25.0,10.0,108.0,8.0,1.0,0.0,1.0,10.0,33.0,7.0,3.0,21.0,169.0,21.0,3.0,2.0,29.0,1.0,3.0,29.0,13.0,68.0,17.0,18.0,2.0,1.0,5.0,0.0,7.0,0.0,24.0,3.0,121.0,35.0,4.0,4.0,27.0,0.0,0.0,2.0,0.0,45.0,0.0,3.0,41.0,0.0,4.0,0.0,21.0,48.0
