,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Italy,91.0,17.0,5.0,589.0,11.0,152.0,152.0,3.0,55.0,26.0,29.0,56.0,51.0,16.0,14.0,294.0,1.0,23379.0,1.0,4.0,85.0,328.0,73.0,34.0,1.0,247.0,54.0,79.0,31.0,0.0,40.0,38.0,377.0,1.0,0.0,24.0,2.0,271.0,102.0,5.0,14.0,72.0,5.0,1.0,49.0,285.0,713.0,9.0,777.0,911.0,15.0,0.0,700.0,2.0,7.0,0.0,392.0,20.0,81.0,7.0,180.0,2.0,11.0,1.0,96.0,116.0,10.0,437.0,423.0,11.0,0.0,0.0,32.0,92.0,9.0,36.0,290.0,70.0,142.0,11.0,17.0,444.0,14.0,1.0,68.0,251.0,169.0,343.0,302.0,3.0,123.0,28.0,0.0,35.0,14.0,166.0,3.0,147.0,105.0,16.0,55.0,85.0,16.0,156.0,5.0,3.0,67.0,0.0,83.0,103.0,1.0,159.0,1.0,19.0,122.0
Spain,53.0,12.0,4.0,1036.0,3.0,166.0,123.0,9.0,36.0,83.0,50.0,47.0,92.0,40.0,22.0,197.0,1.0,9681.0,1.0,9.0,89.0,74.0,136.0,163.0,1.0,477.0,28.0,114.0,11.0,0.0,48.0,6.0,181.0,15.0,0.0,12.0,7.0,299.0,80.0,7.0,48.0,77.0,18.0,4.0,65.0,359.0,493.0,22.0,657.0,169.0,0.0,0.0,529.0,1.0,7.0,3.0,66.0,81.0,87.0,10.0,41.0,3.0,29.0,4.0,50.0,120.0,104.0,204.0,233.0,0.0,0.0,1.0,7.0,29.0,5.0,3.0,63.0,68.0,105.0,10.0,122.0,86.0,6.0,1.0,191.0,21.0,39.0,461.0,449.0,1.0,189.0,18.0,0.0,46.0,32.0,944.0,2.0,346.0,90.0,36.0,17.0,77.0,6.0,29.0,37.0,1.0,308.0,11.0,53.0,52.0,4.0,167.0,0.0,42.0,204.0
Japan,7.0,17.0,3.0,665.0,4.0,14.0,4.0,1.0,34.0,7.0,27.0,9.0,4.0,13.0,12.0,98.0,0.0,4456.0,0.0,1.0,72.0,51.0,56.0,10.0,0.0,71.0,5.0,127.0,302.0,1.0,8.0,2.0,119.0,3.0,0.0,16.0,1.0,265.0,23.0,0.0,8.0,9.0,2.0,0.0,11.0,44.0,61.0,10.0,106.0,63.0,0.0,1.0,300.0,5.0,4.0,176.0,85.0,2.0,12.0,2.0,1.0,0.0,10.0,0.0,34.0,56.0,3.0,125.0,11.0,2.0,1.0,0.0,15.0,44.0,7.0,2.0,29.0,134.0,16.0,1.0,12.0,78.0,8.0,1.0,29.0,19.0,42.0,25.0,50.0,1.0,1.0,12.0,0.0,16.0,8.0,22.0,0.0,186.0,117.0,9.0,1.0,9.0,0.0,5.0,1.0,0.0,67.0,0.0,7.0,19.0,0.0,9.0,0.0,35.0,62.0
France,2.0,65.0,1.0,1917.0,8.0,58.0,32.0,0.0,26.0,4.0,12.0,81.0,67.0,73.0,23.0,155.0,1.0,5744.0,1.0,11.0,112.0,53.0,145.0,148.0,8.0,166.0,5.0,194.0,5.0,0.0,54.0,4.0,290.0,5.0,0.0,2.0,2.0,243.0,64.0,2.0,59.0,17.0,4.0,1.0,38.0,144.0,106.0,7.0,85.0,15.0,1.0,0.0,1512.0,1.0,2.0,0.0,21.0,7.0,73.0,50.0,166.0,0.0,62.0,1.0,104.0,75.0,10.0,168.0,112.0,4.0,0.0,1.0,122.0,30.0,5.0,17.0,68.0,31.0,48.0,11.0,58.0,164.0,8.0,2.0,46.0,8.0,55.0,185.0,236.0,9.0,6.0,23.0,4.0,51.0,17.0,121.0,1.0,93.0,88.0,24.0,6.0,53.0,0.0,7.0,2.0,1.0,126.0,0.0,65.0,61.0,6.0,20.0,3.0,43.0,126.0
Morocco,2.0,17.0,0.0,63.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,5.0,100.0,0.0,2496.0,0.0,1.0,20.0,0.0,0.0,115.0,3.0,161.0,2.0,285.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,2.0,80.0,9.0,0.0,11.0,5.0,0.0,0.0,2.0,4.0,41.0,2.0,3.0,2.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,28.0,16.0,18.0,49.0,1.0,1.0,0.0,0.0,1.0,11.0,1.0,0.0,11.0,2.0,11.0,0.0,5.0,40.0,2.0,0.0,4.0,1.0,24.0,23.0,42.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,0.0,14.0,10.0,6.0,2.0,1.0,4.0,0.0,0.0,0.0,36.0,0.0,3.0,21.0,1.0,0.0,0.0,4.0,28.0
China,2.0,34.0,7.0,707.0,9.0,43.0,20.0,0.0,51.0,8.0,31.0,21.0,39.0,50.0,15.0,1059.0,3.0,29770.0,18.0,2.0,120.0,124.0,72.0,78.0,2.0,758.0,72.0,482.0,46.0,1.0,25.0,8.0,291.0,3.0,1.0,8.0,8.0,206.0,56.0,5.0,27.0,18.0,24.0,19.0,55.0,282.0,151.0,111.0,215.0,90.0,4.0,0.0,1397.0,29.0,4.0,13.0,10.0,5.0,29.0,7.0,35.0,7.0,16.0,1.0,422.0,119.0,79.0,688.0,59.0,10.0,12.0,9.0,35.0,2180.0,4.0,15.0,121.0,3480.0,96.0,5.0,24.0,197.0,35.0,1.0,59.0,38.0,976.0,115.0,122.0,4.0,3.0,31.0,0.0,32.0,4.0,133.0,1.0,647.0,59.0,93.0,18.0,24.0,3.0,6.0,1.0,2.0,177.0,2.0,65.0,230.0,5.0,9.0,3.0,14.0,199.0
Slovenia,1.0,0.0,0.0,104.0,4.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,418.0,1.0,1.0,1.0,5.0,6.0,0.0,0.0,11.0,1.0,7.0,0.0,0.0,4.0,1.0,16.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,6.0,6.0,1.0,11.0,4.0,0.0,0.0,57.0,0.0,0.0,0.0,47.0,0.0,6.0,3.0,1.0,0.0,15.0,0.0,4.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,0.0,1.0,2.0,2.0,7.0,1.0,39.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,4.0
Netherlands,8.0,6.0,1.0,722.0,1.0,5.0,2.0,0.0,8.0,2.0,9.0,5.0,13.0,1.0,2.0,39.0,1.0,950.0,1.0,13.0,19.0,19.0,9.0,7.0,0.0,52.0,0.0,27.0,1.0,0.0,16.0,7.0,37.0,4.0,0.0,0.0,1.0,21.0,1.0,1.0,13.0,20.0,3.0,1.0,4.0,27.0,31.0,0.0,23.0,6.0,1.0,0.0,116.0,0.0,0.0,0.0,38.0,0.0,16.0,9.0,0.0,1.0,8.0,1.0,8.0,15.0,1.0,38.0,41.0,0.0,0.0,0.0,18.0,3.0,2.0,2.0,23.0,13.0,54.0,3.0,3.0,65.0,3.0,5.0,27.0,7.0,16.0,52.0,48.0,3.0,12.0,1.0,0.0,5.0,3.0,7.0,0.0,32.0,11.0,79.0,5.0,17.0,1.0,0.0,1.0,1.0,38.0,0.0,13.0,11.0,1.0,2.0,0.0,3.0,16.0
Peru,1.0,0.0,1.0,484.0,1.0,8.0,6.0,0.0,5.0,6.0,1.0,14.0,3.0,5.0,0.0,22.0,0.0,1775.0,0.0,0.0,4.0,4.0,213.0,13.0,3.0,16.0,0.0,20.0,1.0,0.0,2.0,1.0,22.0,2.0,0.0,4.0,0.0,16.0,0.0,2.0,1.0,10.0,3.0,0.0,28.0,47.0,14.0,1.0,17.0,1.0,1.0,0.0,142.0,0.0,1.0,0.0,1.0,9.0,29.0,33.0,0.0,1.0,7.0,0.0,6.0,39.0,6.0,89.0,22.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,5.0,19.0,34.0,0.0,78.0,4.0,4.0,0.0,47.0,8.0,5.0,52.0,26.0,0.0,5.0,9.0,0.0,2.0,2.0,154.0,1.0,21.0,14.0,1.0,14.0,1.0,0.0,0.0,3.0,1.0,28.0,0.0,25.0,9.0,0.0,0.0,0.0,10.0,97.0
Iceland,3.0,0.0,1.0,49.0,10.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,190.0,2.0,0.0,3.0,7.0,2.0,1.0,0.0,15.0,0.0,6.0,1.0,0.0,13.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,10.0
