,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
United Kingdom,2.0,21.0,9.0,2152.0,14.0,48.0,11.0,7.0,96.0,13.0,74.0,21.0,91.0,44.0,50.0,307.0,6.0,12153.0,8.0,12.0,284.0,87.0,55.0,497.0,7.0,286.0,11.0,313.0,15.0,0.0,141.0,4.0,179.0,2.0,0.0,14.0,14.0,466.0,88.0,8.0,160.0,54.0,18.0,1.0,246.0,206.0,382.0,4.0,295.0,96.0,6.0,4.0,2061.0,5.0,0.0,16.0,59.0,11.0,143.0,19.0,19.0,2.0,55.0,1.0,73.0,163.0,24.0,312.0,136.0,5.0,0.0,2.0,231.0,52.0,11.0,23.0,96.0,154.0,210.0,11.0,27.0,302.0,16.0,6.0,84.0,56.0,72.0,208.0,148.0,1.0,31.0,41.0,0.0,87.0,23.0,145.0,0.0,215.0,104.0,84.0,18.0,48.0,7.0,5.0,7.0,39.0,167.0,0.0,163.0,72.0,1.0,4.0,0.0,30.0,98.0
Ghana,3.0,0.0,5.0,17.0,0.0,3.0,1.0,11.0,3.0,2.0,8.0,36.0,2.0,16.0,1.0,15.0,0.0,668.0,0.0,1.0,5.0,6.0,65.0,0.0,4.0,184.0,2.0,30.0,3.0,0.0,0.0,0.0,22.0,0.0,0.0,17.0,20.0,30.0,11.0,0.0,4.0,9.0,2.0,1.0,5.0,45.0,15.0,2.0,16.0,12.0,9.0,1.0,31.0,1.0,0.0,13.0,0.0,2.0,19.0,0.0,0.0,0.0,2.0,0.0,16.0,111.0,127.0,28.0,10.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,10.0,3.0,38.0,0.0,25.0,13.0,0.0,0.0,5.0,6.0,13.0,26.0,7.0,0.0,9.0,23.0,0.0,3.0,8.0,8.0,1.0,8.0,6.0,2.0,2.0,5.0,6.0,0.0,0.0,1.0,22.0,1.0,69.0,10.0,0.0,0.0,1.0,72.0,87.0
South Africa,3.0,0.0,1.0,166.0,3.0,0.0,7.0,0.0,2.0,2.0,1.0,0.0,3.0,41.0,7.0,31.0,2.0,982.0,0.0,0.0,8.0,7.0,6.0,3.0,0.0,90.0,0.0,31.0,1.0,0.0,0.0,1.0,73.0,4.0,0.0,2.0,0.0,23.0,11.0,0.0,6.0,0.0,1.0,0.0,4.0,13.0,4.0,7.0,3.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,55.0,18.0,196.0,4.0,0.0,0.0,0.0,8.0,0.0,2.0,17.0,6.0,22.0,5.0,1.0,11.0,5.0,3.0,0.0,11.0,1.0,65.0,22.0,5.0,1.0,4.0,3.0,0.0,3.0,2.0,8.0,0.0,5.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,85.0,0.0,24.0,2.0,1.0,2.0,0.0,10.0,14.0
Spain,60.0,17.0,4.0,1037.0,6.0,241.0,133.0,9.0,36.0,64.0,34.0,48.0,135.0,36.0,13.0,212.0,1.0,9664.0,0.0,2.0,92.0,58.0,81.0,179.0,1.0,477.0,34.0,108.0,10.0,0.0,42.0,8.0,164.0,18.0,0.0,12.0,5.0,278.0,77.0,12.0,96.0,77.0,17.0,4.0,72.0,388.0,475.0,18.0,643.0,159.0,0.0,0.0,548.0,1.0,7.0,2.0,90.0,91.0,90.0,12.0,39.0,2.0,28.0,5.0,46.0,127.0,88.0,205.0,229.0,0.0,0.0,0.0,10.0,29.0,5.0,3.0,67.0,80.0,105.0,11.0,126.0,50.0,9.0,0.0,151.0,23.0,36.0,469.0,422.0,1.0,173.0,19.0,0.0,47.0,31.0,932.0,4.0,359.0,139.0,39.0,17.0,75.0,4.0,37.0,53.0,2.0,295.0,0.0,48.0,47.0,4.0,223.0,0.0,41.0,208.0
Norway,3.0,2.0,0.0,70.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,1.0,4.0,9.0,0.0,4.0,0.0,355.0,0.0,1.0,7.0,3.0,4.0,8.0,0.0,17.0,8.0,10.0,1.0,0.0,17.0,0.0,13.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,3.0,0.0,0.0,0.0,22.0,20.0,33.0,0.0,8.0,1.0,1.0,0.0,64.0,0.0,0.0,0.0,14.0,1.0,9.0,2.0,6.0,0.0,9.0,0.0,6.0,6.0,0.0,42.0,0.0,1.0,0.0,0.0,14.0,12.0,0.0,0.0,4.0,0.0,8.0,0.0,3.0,55.0,1.0,0.0,1.0,0.0,6.0,3.0,71.0,10.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,18.0,8.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,16.0,9.0,2.0,5.0,2.0,0.0,0.0,7.0,14.0
Japan,7.0,8.0,5.0,578.0,2.0,15.0,4.0,1.0,26.0,7.0,28.0,11.0,6.0,12.0,12.0,94.0,0.0,4230.0,1.0,1.0,70.0,59.0,54.0,10.0,0.0,79.0,5.0,122.0,274.0,1.0,10.0,2.0,128.0,3.0,0.0,15.0,2.0,265.0,23.0,0.0,10.0,11.0,2.0,1.0,10.0,46.0,68.0,28.0,107.0,68.0,1.0,1.0,265.0,8.0,4.0,196.0,26.0,2.0,14.0,2.0,2.0,0.0,11.0,0.0,34.0,53.0,4.0,126.0,15.0,2.0,1.0,0.0,14.0,46.0,7.0,2.0,30.0,154.0,14.0,1.0,19.0,74.0,7.0,1.0,31.0,20.0,36.0,35.0,48.0,1.0,2.0,9.0,0.0,14.0,7.0,16.0,0.0,155.0,119.0,9.0,2.0,9.0,0.0,5.0,1.0,0.0,62.0,0.0,9.0,28.0,0.0,9.0,0.0,38.0,67.0
Namibia,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,15.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0
Peru,2.0,0.0,2.0,387.0,1.0,8.0,6.0,0.0,5.0,5.0,2.0,8.0,1.0,5.0,0.0,31.0,0.0,1847.0,1.0,0.0,3.0,4.0,135.0,11.0,2.0,13.0,0.0,16.0,1.0,0.0,3.0,2.0,23.0,2.0,0.0,4.0,0.0,13.0,0.0,2.0,1.0,10.0,5.0,0.0,35.0,50.0,21.0,1.0,18.0,1.0,1.0,0.0,105.0,0.0,2.0,0.0,6.0,8.0,18.0,2.0,0.0,1.0,8.0,0.0,7.0,22.0,4.0,92.0,22.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,15.0,41.0,0.0,82.0,5.0,5.0,1.0,44.0,8.0,7.0,51.0,25.0,0.0,7.0,9.0,0.0,2.0,2.0,184.0,1.0,22.0,15.0,0.0,14.0,3.0,0.0,0.0,3.0,2.0,32.0,0.0,24.0,14.0,0.0,0.0,0.0,12.0,60.0
Iceland,4.0,0.0,0.0,50.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,192.0,2.0,0.0,4.0,10.0,1.0,1.0,0.0,14.0,0.0,3.0,1.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,7.0,6.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,11.0
Italy,91.0,17.0,5.0,512.0,9.0,134.0,197.0,2.0,43.0,26.0,27.0,59.0,49.0,17.0,13.0,245.0,1.0,23087.0,0.0,0.0,86.0,300.0,107.0,32.0,1.0,210.0,43.0,74.0,27.0,0.0,48.0,35.0,395.0,2.0,0.0,22.0,2.0,280.0,102.0,5.0,11.0,80.0,3.0,1.0,53.0,295.0,703.0,7.0,705.0,800.0,14.0,0.0,677.0,2.0,7.0,0.0,455.0,16.0,78.0,10.0,186.0,0.0,14.0,1.0,57.0,117.0,10.0,397.0,316.0,8.0,1.0,0.0,31.0,90.0,10.0,40.0,269.0,66.0,139.0,11.0,13.0,416.0,15.0,1.0,102.0,237.0,155.0,296.0,267.0,4.0,118.0,13.0,0.0,25.0,7.0,202.0,3.0,127.0,81.0,37.0,78.0,68.0,12.0,51.0,4.0,2.0,65.0,0.0,77.0,95.0,0.0,237.0,1.0,22.0,115.0
