,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,57.0,12.0,5.0,947.0,4.0,166.0,161.0,4.0,36.0,85.0,58.0,56.0,103.0,41.0,25.0,188.0,1.0,9897.0,2.0,9.0,91.0,71.0,147.0,141.0,1.0,502.0,26.0,114.0,10.0,0.0,48.0,6.0,205.0,20.0,0.0,9.0,7.0,310.0,81.0,7.0,44.0,75.0,21.0,4.0,72.0,364.0,515.0,20.0,706.0,194.0,0.0,0.0,512.0,1.0,7.0,3.0,67.0,83.0,87.0,10.0,36.0,3.0,30.0,4.0,47.0,123.0,110.0,210.0,236.0,0.0,0.0,1.0,9.0,29.0,5.0,3.0,55.0,84.0,109.0,12.0,42.0,90.0,8.0,2.0,191.0,21.0,47.0,462.0,504.0,1.0,192.0,23.0,0.0,48.0,32.0,887.0,9.0,294.0,99.0,38.0,18.0,64.0,6.0,29.0,34.0,1.0,315.0,11.0,56.0,42.0,4.0,147.0,0.0,35.0,189.0
Iceland,3.0,0.0,1.0,48.0,12.0,0.0,2.0,2.0,3.0,2.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,199.0,2.0,0.0,3.0,7.0,7.0,1.0,0.0,13.0,0.0,6.0,1.0,0.0,13.0,0.0,7.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,14.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,11.0,4.0,0.0,0.0,0.0,1.0,15.0
Thailand,2.0,14.0,1.0,52.0,6.0,28.0,22.0,1.0,3.0,0.0,15.0,26.0,3.0,11.0,5.0,27.0,2.0,1442.0,3.0,0.0,33.0,12.0,53.0,6.0,0.0,105.0,5.0,50.0,15.0,4.0,6.0,0.0,48.0,2.0,0.0,6.0,1.0,97.0,5.0,2.0,12.0,4.0,11.0,1.0,18.0,31.0,46.0,88.0,36.0,5.0,2.0,0.0,272.0,2.0,1.0,0.0,4.0,8.0,12.0,9.0,1.0,0.0,13.0,0.0,14.0,77.0,10.0,119.0,17.0,11.0,0.0,6.0,9.0,6.0,0.0,19.0,14.0,37.0,24.0,0.0,29.0,28.0,3.0,0.0,37.0,10.0,10.0,58.0,16.0,0.0,4.0,5.0,0.0,26.0,4.0,14.0,1.0,63.0,49.0,16.0,11.0,9.0,1.0,7.0,4.0,0.0,104.0,3.0,24.0,17.0,0.0,6.0,2.0,12.0,41.0
Japan,17.0,18.0,3.0,759.0,3.0,18.0,4.0,1.0,45.0,8.0,27.0,9.0,3.0,12.0,12.0,101.0,0.0,4750.0,1.0,2.0,77.0,49.0,53.0,10.0,0.0,73.0,5.0,99.0,296.0,1.0,7.0,2.0,120.0,4.0,0.0,16.0,1.0,302.0,23.0,0.0,8.0,9.0,2.0,0.0,8.0,48.0,62.0,11.0,99.0,55.0,0.0,1.0,370.0,7.0,7.0,168.0,86.0,2.0,12.0,3.0,0.0,0.0,11.0,0.0,35.0,55.0,1.0,156.0,12.0,2.0,1.0,0.0,16.0,41.0,8.0,1.0,29.0,106.0,25.0,1.0,7.0,75.0,12.0,1.0,30.0,34.0,47.0,34.0,58.0,1.0,1.0,14.0,0.0,18.0,8.0,24.0,0.0,176.0,117.0,26.0,2.0,9.0,0.0,5.0,0.0,0.0,63.0,0.0,8.0,18.0,0.0,7.0,0.0,34.0,59.0
United Kingdom,1.0,22.0,5.0,2105.0,21.0,45.0,12.0,6.0,93.0,11.0,71.0,23.0,59.0,57.0,52.0,329.0,6.0,12365.0,5.0,8.0,272.0,88.0,58.0,524.0,8.0,288.0,13.0,339.0,19.0,0.0,141.0,5.0,194.0,3.0,0.0,17.0,9.0,537.0,85.0,7.0,148.0,15.0,21.0,1.0,187.0,211.0,419.0,8.0,263.0,83.0,5.0,5.0,1950.0,5.0,1.0,14.0,64.0,13.0,124.0,20.0,28.0,2.0,117.0,1.0,87.0,148.0,26.0,265.0,133.0,3.0,1.0,3.0,360.0,42.0,9.0,26.0,103.0,141.0,170.0,9.0,38.0,304.0,20.0,18.0,48.0,47.0,74.0,210.0,158.0,1.0,29.0,43.0,0.0,101.0,22.0,148.0,0.0,207.0,63.0,99.0,16.0,53.0,7.0,6.0,12.0,18.0,153.0,0.0,113.0,105.0,2.0,6.0,0.0,33.0,75.0
Svalbard and Jan Mayen,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,7.0,230.0,33.0,2352.0,81.0,196.0,44.0,7.0,238.0,60.0,166.0,120.0,188.0,122.0,249.0,1302.0,3.0,43291.0,28.0,13.0,1658.0,449.0,131.0,87.0,95.0,1370.0,31.0,990.0,46.0,3.0,260.0,81.0,691.0,12.0,0.0,48.0,45.0,885.0,283.0,35.0,143.0,108.0,74.0,16.0,455.0,770.0,905.0,23.0,901.0,587.0,63.0,0.0,3142.0,13.0,12.0,9.0,94.0,23.0,165.0,52.0,34.0,1.0,294.0,3.0,321.0,401.0,86.0,1172.0,227.0,26.0,2.0,7.0,247.0,193.0,47.0,72.0,297.0,337.0,459.0,12.0,184.0,1292.0,62.0,34.0,229.0,195.0,332.0,932.0,581.0,36.0,20.0,65.0,0.0,224.0,42.0,371.0,12.0,847.0,341.0,122.0,84.0,296.0,6.0,26.0,56.0,7.0,523.0,5.0,290.0,414.0,2.0,93.0,1.0,189.0,603.0
Italy,66.0,14.0,5.0,674.0,15.0,173.0,176.0,3.0,56.0,26.0,26.0,72.0,54.0,16.0,14.0,322.0,1.0,23004.0,1.0,5.0,87.0,381.0,73.0,28.0,1.0,263.0,56.0,83.0,36.0,0.0,40.0,41.0,365.0,1.0,0.0,24.0,2.0,261.0,70.0,5.0,13.0,73.0,6.0,1.0,40.0,279.0,700.0,10.0,734.0,853.0,15.0,0.0,717.0,2.0,6.0,0.0,385.0,22.0,85.0,7.0,41.0,2.0,19.0,1.0,95.0,130.0,15.0,435.0,413.0,10.0,1.0,0.0,31.0,107.0,9.0,36.0,319.0,104.0,145.0,11.0,21.0,425.0,13.0,1.0,71.0,234.0,162.0,370.0,315.0,3.0,127.0,30.0,1.0,36.0,14.0,130.0,2.0,150.0,111.0,17.0,45.0,95.0,17.0,159.0,5.0,1.0,74.0,0.0,96.0,96.0,1.0,94.0,1.0,17.0,162.0
Sierra Leone,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,11.0,0.0,159.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,796.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,3.0,2.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,6.0,19.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,12.0,12.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,9.0,3.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,27.0,3.0,0.0,0.0,1.0,6.0,1.0
Morocco,1.0,16.0,0.0,60.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,5.0,99.0,0.0,2455.0,0.0,1.0,21.0,0.0,0.0,126.0,2.0,159.0,2.0,291.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,2.0,77.0,8.0,0.0,11.0,5.0,0.0,0.0,2.0,4.0,41.0,2.0,5.0,2.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,1.0,0.0,29.0,18.0,19.0,47.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,1.0,11.0,2.0,12.0,0.0,3.0,40.0,2.0,0.0,4.0,2.0,24.0,23.0,44.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0,12.0,10.0,7.0,2.0,0.0,4.0,0.0,0.0,0.0,41.0,0.0,5.0,23.0,0.0,0.0,0.0,4.0,26.0
