,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
"Iran, Islamic Republic of",2.0,2.0,0.0,6.0,1.0,5.0,18.0,0.0,1.0,0.0,0.0,0.0,9.0,207.0,0.0,20.0,4.0,433.0,2.0,0.0,13.0,20.0,13.0,60.0,1.0,32.0,13.0,33.0,1.0,0.0,0.0,1.0,27.0,1.0,0.0,3.0,1.0,212.0,138.0,2.0,23.0,1.0,2.0,0.0,4.0,21.0,19.0,1.0,37.0,0.0,0.0,0.0,53.0,1.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,3.0,0.0,35.0,9.0,4.0,146.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,9.0,48.0,0.0,4.0,5.0,1.0,4.0,4.0,52.0,64.0,6.0,29.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,1.0,9.0,2.0,0.0,1.0,18.0,0.0,21.0,0.0,0.0,47.0,0.0,4.0,10.0,1.0,1.0,1.0,18.0,5.0
Spain,104.0,21.0,2.0,925.0,53.0,154.0,120.0,0.0,43.0,59.0,121.0,33.0,108.0,128.0,1.0,249.0,37.0,11088.0,3.0,3.0,146.0,87.0,127.0,112.0,16.0,799.0,42.0,80.0,19.0,0.0,65.0,15.0,195.0,4.0,0.0,7.0,67.0,297.0,74.0,5.0,49.0,71.0,26.0,0.0,374.0,329.0,484.0,75.0,438.0,83.0,1.0,0.0,662.0,0.0,1.0,3.0,54.0,39.0,88.0,17.0,23.0,5.0,164.0,8.0,112.0,132.0,56.0,327.0,179.0,0.0,1.0,0.0,14.0,58.0,54.0,5.0,26.0,83.0,63.0,23.0,123.0,39.0,12.0,2.0,56.0,17.0,65.0,410.0,261.0,2.0,157.0,6.0,0.0,52.0,10.0,482.0,6.0,210.0,148.0,42.0,12.0,57.0,1.0,20.0,12.0,0.0,316.0,12.0,50.0,139.0,2.0,91.0,0.0,63.0,238.0
United States,16.0,277.0,42.0,4826.0,87.0,225.0,97.0,13.0,182.0,116.0,293.0,222.0,346.0,147.0,128.0,1416.0,13.0,45122.0,37.0,34.0,2232.0,912.0,281.0,118.0,21.0,2066.0,35.0,1221.0,114.0,2.0,469.0,107.0,678.0,8.0,1.0,57.0,44.0,1091.0,438.0,61.0,182.0,166.0,94.0,20.0,1032.0,1232.0,1409.0,52.0,1410.0,792.0,60.0,1.0,4640.0,47.0,22.0,10.0,179.0,52.0,216.0,103.0,25.0,4.0,685.0,8.0,727.0,609.0,170.0,1750.0,255.0,40.0,1.0,23.0,397.0,201.0,63.0,77.0,478.0,1019.0,413.0,32.0,465.0,885.0,132.0,43.0,391.0,145.0,908.0,1258.0,1015.0,46.0,26.0,93.0,2.0,136.0,48.0,500.0,28.0,1106.0,563.0,186.0,177.0,220.0,13.0,28.0,59.0,12.0,610.0,26.0,479.0,638.0,6.0,274.0,1.0,421.0,1192.0
Japan,29.0,5.0,3.0,128.0,0.0,9.0,3.0,0.0,25.0,1.0,63.0,13.0,5.0,15.0,7.0,47.0,0.0,2512.0,4.0,2.0,54.0,72.0,31.0,11.0,0.0,50.0,4.0,60.0,176.0,0.0,17.0,2.0,86.0,1.0,0.0,21.0,13.0,230.0,11.0,1.0,12.0,19.0,5.0,0.0,20.0,87.0,82.0,16.0,80.0,54.0,0.0,0.0,299.0,32.0,1.0,53.0,5.0,1.0,32.0,1.0,0.0,0.0,6.0,0.0,29.0,28.0,15.0,95.0,9.0,1.0,0.0,1.0,9.0,34.0,5.0,4.0,22.0,156.0,15.0,3.0,4.0,28.0,2.0,3.0,26.0,15.0,59.0,20.0,21.0,2.0,3.0,7.0,0.0,6.0,0.0,22.0,0.0,99.0,35.0,5.0,2.0,28.0,0.0,0.0,3.0,0.0,42.0,0.0,4.0,40.0,0.0,3.0,0.0,21.0,48.0
France,3.0,7.0,4.0,2078.0,21.0,39.0,38.0,2.0,39.0,5.0,14.0,88.0,15.0,41.0,0.0,144.0,0.0,6114.0,2.0,22.0,101.0,54.0,106.0,128.0,2.0,154.0,17.0,122.0,7.0,1.0,40.0,0.0,848.0,2.0,0.0,6.0,3.0,207.0,165.0,2.0,14.0,35.0,3.0,1.0,45.0,68.0,107.0,12.0,49.0,11.0,0.0,0.0,1514.0,5.0,6.0,0.0,32.0,2.0,61.0,20.0,174.0,0.0,146.0,3.0,57.0,77.0,7.0,227.0,42.0,6.0,0.0,1.0,14.0,29.0,6.0,19.0,17.0,21.0,35.0,10.0,23.0,32.0,54.0,2.0,41.0,8.0,83.0,45.0,395.0,1.0,3.0,14.0,1.0,97.0,22.0,155.0,1.0,81.0,30.0,28.0,11.0,30.0,7.0,5.0,0.0,4.0,130.0,0.0,65.0,40.0,1.0,4.0,1.0,50.0,195.0
India,1.0,45.0,6.0,247.0,1.0,17.0,12.0,1.0,4.0,3.0,26.0,169.0,8.0,122.0,23.0,327.0,2.0,9691.0,4.0,4.0,307.0,42.0,355.0,27.0,1.0,163.0,10.0,129.0,5.0,0.0,15.0,3.0,69.0,1.0,2.0,76.0,7.0,420.0,36.0,13.0,30.0,25.0,11.0,1.0,74.0,175.0,146.0,12.0,89.0,43.0,12.0,0.0,686.0,98.0,0.0,8.0,6.0,55.0,234.0,39.0,0.0,0.0,17.0,0.0,94.0,342.0,7.0,886.0,19.0,3.0,8.0,19.0,52.0,27.0,1.0,7.0,27.0,47.0,255.0,2.0,97.0,52.0,9.0,1.0,108.0,38.0,136.0,102.0,50.0,0.0,5.0,20.0,0.0,70.0,6.0,54.0,1.0,190.0,18.0,1.0,17.0,13.0,0.0,7.0,8.0,2.0,281.0,0.0,291.0,89.0,60.0,36.0,1.0,58.0,199.0
Italy,27.0,8.0,3.0,519.0,29.0,90.0,200.0,0.0,49.0,21.0,12.0,116.0,31.0,16.0,2.0,316.0,1.0,29081.0,1.0,3.0,67.0,121.0,118.0,94.0,0.0,269.0,8.0,84.0,24.0,0.0,60.0,31.0,422.0,3.0,0.0,45.0,4.0,317.0,135.0,4.0,14.0,40.0,5.0,1.0,67.0,332.0,782.0,30.0,621.0,648.0,1.0,0.0,523.0,2.0,1.0,1.0,167.0,21.0,96.0,4.0,5.0,0.0,49.0,0.0,71.0,125.0,17.0,1077.0,302.0,12.0,0.0,0.0,30.0,124.0,1.0,56.0,193.0,160.0,170.0,4.0,41.0,137.0,124.0,2.0,105.0,285.0,609.0,372.0,243.0,2.0,25.0,6.0,0.0,88.0,3.0,303.0,2.0,304.0,101.0,14.0,82.0,37.0,3.0,14.0,1.0,11.0,127.0,0.0,84.0,118.0,2.0,335.0,0.0,31.0,196.0
"Venezuela, Bolivarian Republic of",1.0,0.0,1.0,4.0,0.0,4.0,5.0,0.0,0.0,6.0,23.0,2.0,2.0,2.0,0.0,10.0,0.0,1041.0,0.0,0.0,11.0,6.0,17.0,12.0,0.0,24.0,0.0,4.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,19.0,13.0,0.0,8.0,2.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,4.0,10.0,3.0,0.0,0.0,1.0,0.0,2.0,56.0,1.0,158.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,5.0,76.0,0.0,9.0,0.0,1.0,0.0,34.0,61.0,2.0,37.0,2.0,0.0,10.0,2.0,0.0,0.0,1.0,21.0,0.0,36.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,53.0,0.0,4.0,2.0,0.0,0.0,0.0,32.0,18.0
Brazil,2.0,2.0,12.0,90.0,7.0,106.0,63.0,0.0,11.0,65.0,83.0,465.0,9.0,25.0,2.0,120.0,0.0,6867.0,2.0,1.0,30.0,72.0,1166.0,38.0,1.0,73.0,2.0,38.0,4.0,0.0,36.0,28.0,118.0,9.0,0.0,29.0,0.0,135.0,16.0,20.0,12.0,38.0,4.0,0.0,74.0,286.0,132.0,21.0,173.0,78.0,13.0,2.0,638.0,14.0,1.0,0.0,1.0,93.0,300.0,79.0,0.0,0.0,11.0,2.0,36.0,234.0,5.0,1554.0,85.0,0.0,1.0,0.0,7.0,21.0,39.0,1.0,35.0,41.0,292.0,3.0,257.0,27.0,42.0,1.0,170.0,190.0,63.0,146.0,71.0,1.0,12.0,77.0,1.0,10.0,12.0,180.0,6.0,708.0,117.0,12.0,54.0,82.0,3.0,4.0,6.0,4.0,131.0,0.0,50.0,109.0,3.0,11.0,0.0,262.0,981.0
Cuba,1.0,1.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,3.0,15.0,10.0,0.0,13.0,0.0,41.0,0.0,1728.0,1.0,0.0,1.0,2.0,154.0,3.0,1.0,41.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,9.0,5.0,3.0,1.0,33.0,17.0,0.0,8.0,63.0,4.0,0.0,3.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,2.0,0.0,0.0,6.0,5.0,0.0,7.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,18.0,0.0,2.0,1.0,4.0,0.0,7.0,6.0,7.0,14.0,2.0,0.0,14.0,2.0,0.0,0.0,0.0,11.0,1.0,5.0,8.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,8.0,21.0,0.0,6.0,0.0,6.0,56.0
