,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
United States,15.0,305.0,44.0,4673.0,85.0,276.0,103.0,14.0,200.0,122.0,256.0,237.0,302.0,154.0,211.0,1552.0,16.0,46989.0,37.0,36.0,2413.0,937.0,317.0,132.0,49.0,2246.0,33.0,1307.0,110.0,2.0,835.0,100.0,847.0,7.0,1.0,68.0,47.0,1074.0,382.0,61.0,209.0,150.0,104.0,19.0,1050.0,1499.0,1580.0,45.0,1498.0,848.0,66.0,1.0,5085.0,44.0,26.0,10.0,182.0,55.0,249.0,144.0,21.0,4.0,622.0,8.0,916.0,715.0,205.0,2156.0,229.0,44.0,1.0,13.0,371.0,244.0,90.0,76.0,461.0,1152.0,449.0,27.0,486.0,1085.0,129.0,43.0,366.0,139.0,892.0,1227.0,1023.0,42.0,35.0,114.0,3.0,151.0,55.0,513.0,34.0,1309.0,517.0,204.0,123.0,267.0,16.0,21.0,77.0,17.0,661.0,33.0,448.0,705.0,6.0,148.0,1.0,409.0,1284.0
Italy,31.0,9.0,2.0,845.0,28.0,86.0,208.0,1.0,46.0,23.0,13.0,82.0,21.0,18.0,3.0,307.0,0.0,29503.0,1.0,2.0,64.0,90.0,68.0,117.0,1.0,315.0,17.0,81.0,18.0,0.0,68.0,3.0,261.0,3.0,0.0,27.0,4.0,153.0,83.0,6.0,13.0,63.0,5.0,1.0,61.0,357.0,641.0,21.0,435.0,393.0,2.0,0.0,479.0,2.0,1.0,1.0,174.0,26.0,122.0,5.0,5.0,1.0,47.0,0.0,77.0,154.0,14.0,1030.0,275.0,15.0,0.0,0.0,16.0,93.0,5.0,64.0,148.0,211.0,154.0,4.0,54.0,148.0,120.0,2.0,78.0,320.0,801.0,342.0,220.0,2.0,25.0,12.0,0.0,16.0,9.0,248.0,3.0,299.0,107.0,15.0,63.0,29.0,2.0,49.0,1.0,11.0,128.0,0.0,68.0,120.0,0.0,36.0,0.0,23.0,163.0
Japan,9.0,40.0,2.0,222.0,0.0,7.0,3.0,0.0,19.0,1.0,58.0,14.0,3.0,9.0,6.0,41.0,0.0,2074.0,4.0,2.0,51.0,73.0,37.0,14.0,0.0,100.0,3.0,57.0,120.0,0.0,16.0,2.0,72.0,1.0,0.0,10.0,16.0,178.0,12.0,1.0,12.0,14.0,5.0,0.0,22.0,80.0,80.0,14.0,69.0,45.0,0.0,0.0,263.0,38.0,1.0,60.0,4.0,1.0,23.0,1.0,0.0,1.0,4.0,0.0,57.0,34.0,15.0,111.0,7.0,1.0,0.0,0.0,9.0,32.0,6.0,3.0,20.0,169.0,19.0,3.0,2.0,30.0,1.0,2.0,29.0,15.0,59.0,18.0,12.0,2.0,1.0,8.0,0.0,8.0,0.0,36.0,3.0,103.0,33.0,4.0,4.0,28.0,0.0,0.0,2.0,0.0,40.0,0.0,2.0,32.0,0.0,4.0,0.0,20.0,50.0
Ireland,1.0,0.0,0.0,171.0,1.0,10.0,0.0,0.0,7.0,0.0,4.0,3.0,35.0,4.0,0.0,71.0,0.0,2731.0,1.0,2.0,20.0,15.0,9.0,1.0,0.0,57.0,2.0,39.0,2.0,0.0,6.0,0.0,98.0,1.0,0.0,1.0,3.0,242.0,13.0,3.0,22.0,4.0,1.0,1.0,80.0,72.0,86.0,0.0,31.0,9.0,0.0,0.0,308.0,0.0,0.0,3.0,3.0,0.0,8.0,4.0,5.0,0.0,34.0,3.0,7.0,16.0,0.0,54.0,12.0,0.0,0.0,0.0,15.0,5.0,3.0,0.0,7.0,6.0,11.0,1.0,11.0,27.0,0.0,0.0,14.0,8.0,26.0,54.0,180.0,1.0,2.0,1.0,0.0,10.0,2.0,10.0,0.0,74.0,21.0,14.0,2.0,12.0,0.0,2.0,4.0,0.0,19.0,0.0,32.0,23.0,0.0,1.0,1.0,5.0,11.0
Netherlands,11.0,1.0,0.0,967.0,2.0,9.0,1.0,0.0,3.0,1.0,21.0,3.0,4.0,3.0,1.0,29.0,0.0,1149.0,1.0,0.0,17.0,18.0,9.0,7.0,0.0,33.0,0.0,31.0,6.0,0.0,4.0,0.0,45.0,0.0,0.0,1.0,1.0,26.0,5.0,0.0,2.0,4.0,0.0,1.0,12.0,42.0,17.0,1.0,20.0,14.0,0.0,0.0,142.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,0.0,0.0,27.0,0.0,19.0,14.0,0.0,37.0,17.0,3.0,0.0,0.0,12.0,4.0,0.0,4.0,18.0,13.0,17.0,22.0,5.0,36.0,1.0,0.0,25.0,11.0,14.0,29.0,73.0,0.0,2.0,4.0,1.0,1.0,7.0,19.0,0.0,27.0,8.0,1.0,9.0,4.0,0.0,0.0,1.0,0.0,20.0,0.0,48.0,17.0,0.0,0.0,0.0,4.0,16.0
Costa Rica,2.0,1.0,5.0,5.0,0.0,11.0,10.0,0.0,1.0,3.0,7.0,4.0,1.0,6.0,0.0,7.0,0.0,901.0,7.0,0.0,0.0,2.0,28.0,6.0,0.0,4.0,0.0,6.0,2.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,9.0,1.0,0.0,18.0,18.0,12.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,7.0,1.0,0.0,13.0,11.0,5.0,10.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,7.0,0.0,18.0,5.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,19.0,17.0
Cameroon,1.0,1.0,1.0,43.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,7.0,0.0,266.0,11.0,1.0,1.0,253.0,0.0,0.0,7.0,3.0,10.0,7.0,1.0,32.0,0.0,8.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0,17.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,6.0,5.0,1.0,3.0,1.0,3.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,86.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,0.0,28.0,0.0,1.0,2.0,7.0,0.0,2.0,0.0,5.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,14.0,0.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,4.0,0.0,1.0,3.0,65.0,3.0
Grenada,1.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,261.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0
Spain,60.0,2.0,3.0,1150.0,19.0,146.0,121.0,0.0,38.0,59.0,127.0,15.0,93.0,82.0,4.0,260.0,4.0,11402.0,2.0,3.0,125.0,103.0,133.0,155.0,3.0,625.0,37.0,75.0,18.0,0.0,76.0,15.0,177.0,4.0,0.0,4.0,65.0,245.0,74.0,2.0,42.0,87.0,18.0,0.0,328.0,270.0,485.0,65.0,494.0,76.0,2.0,0.0,849.0,0.0,1.0,2.0,45.0,17.0,82.0,17.0,14.0,9.0,82.0,4.0,127.0,166.0,54.0,489.0,148.0,0.0,1.0,0.0,5.0,28.0,53.0,5.0,24.0,77.0,88.0,21.0,140.0,37.0,7.0,2.0,87.0,19.0,68.0,351.0,278.0,2.0,153.0,8.0,0.0,49.0,6.0,329.0,5.0,254.0,118.0,41.0,14.0,42.0,1.0,18.0,7.0,0.0,298.0,10.0,43.0,147.0,1.0,74.0,0.0,44.0,159.0
Norway,1.0,0.0,5.0,45.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,12.0,4.0,0.0,3.0,0.0,548.0,2.0,0.0,4.0,4.0,6.0,4.0,0.0,24.0,12.0,18.0,2.0,0.0,12.0,2.0,15.0,0.0,0.0,0.0,0.0,6.0,9.0,1.0,3.0,1.0,1.0,0.0,31.0,29.0,38.0,0.0,18.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,2.0,0.0,3.0,1.0,5.0,17.0,0.0,32.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,10.0,3.0,4.0,0.0,7.0,39.0,2.0,0.0,2.0,0.0,6.0,9.0,63.0,1.0,0.0,1.0,0.0,8.0,2.0,6.0,0.0,20.0,14.0,0.0,10.0,16.0,0.0,1.0,1.0,0.0,9.0,0.0,5.0,11.0,0.0,0.0,0.0,1.0,31.0
