,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Chile,16.0,5.0,0.0,167.0,1.0,4.0,10.0,0.0,1.0,7.0,6.0,10.0,3.0,4.0,0.0,12.0,0.0,1367.0,0.0,0.0,7.0,11.0,36.0,16.0,0.0,15.0,15.0,3.0,0.0,0.0,1.0,2.0,16.0,2.0,0.0,6.0,0.0,11.0,5.0,2.0,2.0,10.0,38.0,0.0,33.0,27.0,12.0,5.0,18.0,3.0,0.0,0.0,41.0,0.0,0.0,0.0,5.0,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,11.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,4.0,22.0,13.0,0.0,10.0,5.0,1.0,0.0,15.0,5.0,5.0,25.0,3.0,2.0,7.0,3.0,0.0,5.0,1.0,65.0,0.0,48.0,21.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,26.0
Honduras,1.0,0.0,0.0,126.0,0.0,3.0,4.0,0.0,0.0,3.0,7.0,2.0,1.0,0.0,0.0,8.0,0.0,416.0,0.0,1.0,0.0,2.0,23.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,0.0,7.0,0.0,0.0,13.0,2.0,14.0,1.0,24.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,5.0,20.0,0.0,20.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,1.0,1.0,0.0,10.0,3.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,0.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,10.0
Iceland,5.0,0.0,0.0,45.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,164.0,1.0,0.0,4.0,10.0,1.0,0.0,0.0,13.0,0.0,1.0,1.0,0.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,7.0,5.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,3.0
Japan,8.0,5.0,5.0,477.0,2.0,14.0,4.0,1.0,19.0,6.0,3.0,12.0,3.0,9.0,3.0,67.0,0.0,3210.0,2.0,1.0,62.0,50.0,50.0,5.0,0.0,62.0,4.0,98.0,240.0,1.0,9.0,2.0,117.0,2.0,0.0,12.0,2.0,237.0,19.0,0.0,9.0,13.0,2.0,1.0,11.0,36.0,53.0,30.0,89.0,55.0,3.0,1.0,189.0,10.0,5.0,137.0,8.0,0.0,11.0,2.0,2.0,0.0,5.0,0.0,18.0,34.0,4.0,72.0,9.0,2.0,1.0,0.0,12.0,42.0,4.0,2.0,21.0,146.0,13.0,0.0,20.0,46.0,4.0,1.0,29.0,14.0,21.0,31.0,43.0,1.0,2.0,6.0,0.0,11.0,3.0,14.0,0.0,132.0,107.0,5.0,2.0,9.0,0.0,5.0,1.0,0.0,49.0,0.0,10.0,23.0,0.0,9.0,0.0,40.0,54.0
United States,5.0,211.0,13.0,1712.0,30.0,141.0,25.0,5.0,158.0,52.0,139.0,102.0,169.0,103.0,168.0,846.0,7.0,29955.0,16.0,13.0,1121.0,331.0,119.0,90.0,11.0,1369.0,20.0,787.0,39.0,0.0,220.0,70.0,472.0,9.0,0.0,25.0,28.0,672.0,239.0,31.0,141.0,84.0,81.0,14.0,212.0,582.0,673.0,14.0,701.0,427.0,52.0,0.0,2676.0,15.0,11.0,10.0,100.0,20.0,144.0,46.0,39.0,2.0,242.0,4.0,329.0,347.0,86.0,937.0,199.0,21.0,1.0,4.0,154.0,153.0,24.0,60.0,250.0,365.0,591.0,10.0,170.0,960.0,52.0,28.0,178.0,170.0,260.0,756.0,468.0,31.0,14.0,38.0,0.0,84.0,28.0,372.0,7.0,712.0,290.0,125.0,98.0,142.0,4.0,19.0,76.0,7.0,436.0,7.0,235.0,353.0,2.0,151.0,2.0,208.0,540.0
Spain,47.0,17.0,2.0,684.0,18.0,210.0,86.0,8.0,40.0,65.0,33.0,40.0,101.0,25.0,8.0,165.0,4.0,7707.0,1.0,1.0,86.0,42.0,66.0,145.0,1.0,197.0,23.0,94.0,10.0,1.0,17.0,8.0,122.0,7.0,0.0,8.0,1.0,149.0,67.0,14.0,71.0,64.0,16.0,4.0,88.0,281.0,368.0,14.0,482.0,114.0,0.0,0.0,349.0,0.0,6.0,2.0,106.0,78.0,42.0,9.0,30.0,3.0,19.0,14.0,34.0,82.0,3.0,160.0,187.0,5.0,0.0,0.0,21.0,20.0,3.0,3.0,66.0,73.0,85.0,11.0,122.0,37.0,8.0,0.0,133.0,20.0,24.0,363.0,276.0,1.0,139.0,9.0,0.0,44.0,28.0,717.0,3.0,304.0,113.0,36.0,17.0,70.0,0.0,32.0,38.0,2.0,212.0,0.0,49.0,41.0,2.0,204.0,0.0,34.0,178.0
China,3.0,24.0,13.0,539.0,6.0,37.0,14.0,0.0,37.0,3.0,25.0,19.0,25.0,47.0,6.0,847.0,5.0,24313.0,16.0,2.0,101.0,85.0,50.0,36.0,2.0,572.0,95.0,406.0,38.0,1.0,22.0,9.0,214.0,2.0,0.0,9.0,4.0,167.0,47.0,13.0,23.0,11.0,18.0,20.0,48.0,231.0,127.0,226.0,155.0,61.0,4.0,0.0,951.0,50.0,9.0,11.0,18.0,4.0,30.0,6.0,32.0,5.0,11.0,2.0,320.0,116.0,70.0,562.0,49.0,11.0,9.0,25.0,10.0,2013.0,2.0,14.0,115.0,4153.0,77.0,4.0,24.0,154.0,28.0,6.0,46.0,14.0,748.0,71.0,101.0,4.0,4.0,29.0,0.0,33.0,2.0,146.0,1.0,459.0,29.0,25.0,26.0,21.0,1.0,6.0,1.0,2.0,135.0,0.0,70.0,207.0,5.0,10.0,2.0,14.0,148.0
Guernsey,1.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lebanon,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,5.0,3.0,0.0,346.0,0.0,0.0,2.0,6.0,0.0,140.0,0.0,11.0,0.0,81.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,84.0,41.0,3.0,7.0,0.0,0.0,0.0,8.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,10.0,3.0,6.0,0.0,7.0,2.0,0.0,1.0,5.0,0.0,3.0,16.0,8.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,17.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,35.0,4.0,0.0,0.0,5.0,3.0
Italy,86.0,17.0,5.0,362.0,12.0,111.0,193.0,2.0,23.0,15.0,25.0,33.0,30.0,14.0,12.0,223.0,1.0,19312.0,1.0,0.0,67.0,251.0,107.0,24.0,0.0,175.0,19.0,58.0,20.0,0.0,49.0,50.0,393.0,1.0,0.0,13.0,1.0,262.0,90.0,3.0,9.0,64.0,3.0,0.0,48.0,236.0,602.0,6.0,632.0,724.0,3.0,0.0,600.0,2.0,7.0,0.0,409.0,19.0,57.0,8.0,197.0,1.0,16.0,3.0,44.0,82.0,7.0,317.0,225.0,7.0,2.0,0.0,15.0,67.0,4.0,33.0,232.0,53.0,115.0,11.0,10.0,308.0,24.0,1.0,91.0,201.0,139.0,210.0,209.0,5.0,75.0,13.0,0.0,11.0,3.0,207.0,1.0,101.0,66.0,36.0,71.0,58.0,6.0,50.0,0.0,2.0,55.0,0.0,76.0,78.0,1.0,294.0,1.0,19.0,84.0
