,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
South Africa,3.0,0.0,1.0,164.0,3.0,0.0,7.0,0.0,2.0,3.0,1.0,0.0,3.0,71.0,7.0,34.0,2.0,990.0,0.0,0.0,9.0,7.0,6.0,3.0,0.0,90.0,0.0,31.0,1.0,0.0,0.0,1.0,77.0,4.0,0.0,2.0,1.0,25.0,11.0,0.0,6.0,0.0,1.0,0.0,4.0,13.0,3.0,7.0,3.0,0.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,57.0,20.0,205.0,6.0,0.0,0.0,0.0,8.0,0.0,2.0,17.0,6.0,20.0,5.0,1.0,11.0,5.0,3.0,0.0,10.0,1.0,72.0,21.0,6.0,1.0,4.0,3.0,0.0,4.0,3.0,8.0,0.0,5.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,89.0,0.0,24.0,6.0,1.0,2.0,0.0,10.0,15.0
Spain,61.0,18.0,4.0,1035.0,5.0,236.0,125.0,9.0,36.0,73.0,45.0,48.0,100.0,39.0,16.0,216.0,2.0,9784.0,0.0,3.0,90.0,66.0,127.0,181.0,1.0,480.0,26.0,111.0,10.0,0.0,42.0,5.0,177.0,18.0,0.0,12.0,6.0,282.0,78.0,6.0,66.0,76.0,17.0,4.0,68.0,379.0,483.0,20.0,647.0,154.0,0.0,0.0,552.0,1.0,7.0,3.0,74.0,81.0,91.0,12.0,40.0,3.0,28.0,5.0,45.0,128.0,97.0,204.0,227.0,0.0,0.0,1.0,10.0,29.0,5.0,3.0,70.0,78.0,107.0,10.0,130.0,63.0,6.0,0.0,153.0,21.0,40.0,465.0,436.0,1.0,171.0,18.0,0.0,47.0,31.0,960.0,3.0,365.0,105.0,37.0,17.0,77.0,6.0,30.0,50.0,1.0,298.0,0.0,49.0,47.0,4.0,213.0,0.0,41.0,221.0
Norway,3.0,2.0,0.0,68.0,0.0,2.0,1.0,0.0,10.0,0.0,0.0,1.0,4.0,9.0,0.0,4.0,0.0,347.0,0.0,1.0,7.0,4.0,2.0,7.0,0.0,14.0,8.0,11.0,1.0,0.0,17.0,0.0,9.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,3.0,0.0,0.0,0.0,26.0,25.0,39.0,0.0,8.0,1.0,1.0,0.0,64.0,0.0,0.0,0.0,14.0,1.0,10.0,2.0,7.0,0.0,9.0,0.0,6.0,6.0,0.0,42.0,0.0,1.0,0.0,0.0,14.0,13.0,0.0,0.0,4.0,0.0,8.0,0.0,3.0,54.0,1.0,0.0,1.0,0.0,6.0,3.0,83.0,3.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,20.0,8.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,16.0,9.0,2.0,5.0,2.0,0.0,0.0,2.0,9.0
Japan,7.0,9.0,4.0,599.0,2.0,15.0,4.0,1.0,33.0,7.0,27.0,11.0,6.0,14.0,12.0,97.0,0.0,4324.0,1.0,1.0,70.0,59.0,54.0,10.0,0.0,75.0,5.0,127.0,278.0,1.0,9.0,2.0,127.0,3.0,0.0,15.0,1.0,264.0,24.0,0.0,9.0,9.0,2.0,1.0,10.0,46.0,71.0,23.0,101.0,66.0,0.0,1.0,287.0,6.0,4.0,198.0,69.0,2.0,14.0,2.0,1.0,0.0,11.0,0.0,33.0,53.0,4.0,131.0,15.0,2.0,1.0,0.0,14.0,39.0,7.0,2.0,29.0,155.0,15.0,1.0,15.0,78.0,7.0,1.0,33.0,21.0,37.0,35.0,46.0,1.0,1.0,10.0,0.0,19.0,7.0,18.0,0.0,176.0,126.0,9.0,2.0,9.0,0.0,5.0,1.0,0.0,69.0,0.0,8.0,26.0,0.0,9.0,0.0,38.0,65.0
Peru,2.0,0.0,2.0,438.0,1.0,8.0,6.0,0.0,5.0,5.0,2.0,7.0,1.0,5.0,0.0,31.0,0.0,1854.0,0.0,0.0,3.0,5.0,152.0,10.0,2.0,15.0,0.0,17.0,1.0,0.0,2.0,1.0,23.0,2.0,0.0,4.0,0.0,13.0,0.0,2.0,1.0,10.0,4.0,0.0,27.0,48.0,14.0,1.0,18.0,1.0,1.0,0.0,119.0,0.0,1.0,0.0,0.0,8.0,17.0,5.0,0.0,1.0,7.0,0.0,6.0,23.0,6.0,91.0,22.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,17.0,40.0,0.0,82.0,4.0,4.0,0.0,52.0,8.0,6.0,48.0,26.0,0.0,6.0,9.0,0.0,2.0,2.0,182.0,1.0,22.0,15.0,0.0,14.0,1.0,0.0,0.0,3.0,2.0,30.0,0.0,24.0,8.0,0.0,0.0,0.0,12.0,65.0
Namibia,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,13.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,6.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0
Iceland,4.0,0.0,0.0,50.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,188.0,2.0,0.0,4.0,9.0,1.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,7.0,6.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,12.0
Italy,91.0,17.0,5.0,548.0,9.0,143.0,190.0,2.0,49.0,26.0,27.0,59.0,49.0,17.0,12.0,277.0,1.0,23787.0,0.0,0.0,84.0,308.0,105.0,32.0,1.0,229.0,43.0,76.0,29.0,0.0,43.0,36.0,404.0,1.0,0.0,25.0,2.0,276.0,100.0,5.0,13.0,87.0,5.0,1.0,54.0,306.0,723.0,9.0,766.0,859.0,15.0,0.0,710.0,2.0,7.0,0.0,458.0,19.0,77.0,10.0,186.0,0.0,14.0,1.0,91.0,110.0,11.0,446.0,395.0,10.0,0.0,0.0,31.0,92.0,9.0,39.0,279.0,67.0,147.0,11.0,15.0,425.0,15.0,1.0,94.0,272.0,158.0,316.0,287.0,3.0,121.0,17.0,0.0,32.0,10.0,207.0,3.0,143.0,96.0,37.0,77.0,73.0,14.0,128.0,4.0,3.0,67.0,0.0,77.0,88.0,0.0,212.0,1.0,23.0,117.0
Hong Kong,1.0,4.0,1.0,220.0,2.0,29.0,3.0,0.0,9.0,3.0,1.0,9.0,4.0,6.0,8.0,86.0,2.0,3726.0,1.0,0.0,113.0,11.0,20.0,7.0,2.0,125.0,1.0,101.0,7.0,0.0,21.0,8.0,34.0,0.0,0.0,3.0,0.0,115.0,34.0,1.0,10.0,4.0,10.0,0.0,13.0,92.0,40.0,15.0,55.0,15.0,4.0,0.0,232.0,2.0,0.0,4.0,4.0,7.0,4.0,3.0,0.0,0.0,17.0,0.0,29.0,16.0,7.0,48.0,9.0,0.0,0.0,3.0,8.0,66.0,1.0,4.0,24.0,74.0,11.0,0.0,9.0,17.0,9.0,1.0,13.0,3.0,100.0,31.0,38.0,3.0,1.0,1.0,2.0,8.0,1.0,9.0,1.0,142.0,9.0,5.0,3.0,7.0,0.0,0.0,4.0,2.0,23.0,1.0,23.0,440.0,1.0,7.0,0.0,7.0,26.0
France,2.0,50.0,1.0,1959.0,8.0,57.0,28.0,0.0,28.0,4.0,11.0,115.0,61.0,77.0,23.0,154.0,1.0,5804.0,1.0,8.0,116.0,65.0,191.0,144.0,8.0,177.0,6.0,191.0,7.0,0.0,57.0,4.0,343.0,5.0,0.0,2.0,3.0,253.0,70.0,1.0,95.0,16.0,3.0,0.0,30.0,165.0,114.0,10.0,84.0,16.0,1.0,0.0,1544.0,2.0,2.0,0.0,23.0,5.0,72.0,25.0,166.0,0.0,63.0,1.0,99.0,82.0,11.0,167.0,94.0,4.0,1.0,1.0,115.0,29.0,8.0,9.0,65.0,34.0,48.0,11.0,61.0,179.0,6.0,2.0,44.0,7.0,56.0,199.0,238.0,1.0,9.0,24.0,3.0,25.0,23.0,147.0,1.0,91.0,81.0,22.0,6.0,48.0,0.0,8.0,2.0,1.0,119.0,0.0,76.0,67.0,6.0,22.0,3.0,54.0,162.0
