,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Italy,87.0,17.0,5.0,614.0,12.0,150.0,154.0,3.0,57.0,26.0,28.0,56.0,51.0,16.0,14.0,296.0,1.0,23172.0,1.0,4.0,84.0,329.0,74.0,33.0,1.0,248.0,54.0,79.0,33.0,0.0,40.0,45.0,373.0,1.0,0.0,24.0,2.0,271.0,102.0,5.0,14.0,72.0,6.0,1.0,49.0,283.0,712.0,9.0,783.0,924.0,15.0,0.0,705.0,2.0,7.0,0.0,403.0,20.0,84.0,7.0,161.0,2.0,12.0,1.0,96.0,120.0,10.0,449.0,424.0,11.0,1.0,0.0,32.0,92.0,9.0,36.0,304.0,70.0,143.0,11.0,18.0,445.0,14.0,1.0,68.0,258.0,169.0,349.0,302.0,3.0,127.0,28.0,0.0,36.0,14.0,164.0,3.0,149.0,106.0,16.0,56.0,87.0,16.0,156.0,5.0,3.0,68.0,0.0,84.0,102.0,1.0,160.0,1.0,19.0,123.0
Spain,53.0,12.0,4.0,1036.0,3.0,167.0,123.0,9.0,37.0,83.0,50.0,49.0,92.0,40.0,23.0,196.0,1.0,9665.0,1.0,9.0,89.0,72.0,139.0,164.0,1.0,487.0,28.0,112.0,12.0,0.0,48.0,6.0,181.0,17.0,0.0,12.0,7.0,299.0,82.0,7.0,48.0,77.0,18.0,4.0,69.0,362.0,501.0,22.0,673.0,173.0,0.0,0.0,527.0,1.0,7.0,3.0,66.0,81.0,89.0,11.0,40.0,3.0,29.0,4.0,51.0,120.0,105.0,204.0,233.0,0.0,0.0,1.0,7.0,29.0,5.0,3.0,61.0,67.0,103.0,10.0,120.0,86.0,5.0,1.0,192.0,21.0,40.0,472.0,453.0,1.0,195.0,18.0,0.0,46.0,32.0,954.0,2.0,334.0,86.0,36.0,18.0,77.0,6.0,30.0,36.0,1.0,307.0,11.0,53.0,52.0,4.0,178.0,0.0,39.0,205.0
France,2.0,65.0,1.0,1910.0,8.0,58.0,32.0,0.0,26.0,4.0,13.0,79.0,67.0,71.0,23.0,158.0,1.0,5739.0,1.0,11.0,115.0,54.0,146.0,147.0,8.0,170.0,5.0,195.0,5.0,0.0,55.0,4.0,293.0,5.0,0.0,2.0,5.0,254.0,66.0,2.0,59.0,18.0,5.0,1.0,38.0,143.0,107.0,7.0,78.0,15.0,1.0,0.0,1513.0,1.0,2.0,0.0,21.0,7.0,73.0,51.0,165.0,0.0,63.0,1.0,104.0,79.0,10.0,169.0,113.0,4.0,0.0,1.0,125.0,31.0,5.0,17.0,67.0,30.0,48.0,11.0,58.0,173.0,8.0,2.0,51.0,8.0,55.0,180.0,251.0,9.0,6.0,23.0,4.0,73.0,17.0,120.0,1.0,95.0,87.0,24.0,6.0,53.0,0.0,7.0,2.0,1.0,123.0,0.0,65.0,61.0,6.0,20.0,3.0,43.0,126.0
Morocco,2.0,17.0,0.0,61.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,5.0,99.0,0.0,2496.0,0.0,1.0,20.0,0.0,0.0,114.0,3.0,163.0,2.0,281.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,2.0,80.0,9.0,0.0,11.0,5.0,0.0,0.0,2.0,4.0,41.0,2.0,3.0,2.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,28.0,17.0,18.0,49.0,1.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,11.0,2.0,11.0,0.0,5.0,40.0,2.0,0.0,4.0,1.0,24.0,23.0,42.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,0.0,14.0,10.0,6.0,2.0,1.0,4.0,0.0,0.0,0.0,38.0,0.0,3.0,21.0,1.0,0.0,0.0,4.0,29.0
China,2.0,34.0,7.0,721.0,10.0,44.0,20.0,0.0,52.0,8.0,31.0,21.0,39.0,49.0,15.0,1058.0,3.0,29774.0,18.0,2.0,120.0,125.0,71.0,79.0,2.0,758.0,72.0,479.0,47.0,1.0,25.0,8.0,293.0,3.0,1.0,8.0,8.0,210.0,55.0,5.0,27.0,18.0,24.0,19.0,55.0,277.0,151.0,119.0,215.0,90.0,4.0,0.0,1417.0,29.0,4.0,13.0,10.0,5.0,29.0,8.0,35.0,7.0,16.0,1.0,420.0,119.0,79.0,689.0,59.0,10.0,12.0,9.0,35.0,2188.0,4.0,15.0,122.0,3460.0,96.0,5.0,22.0,197.0,35.0,1.0,58.0,38.0,987.0,118.0,124.0,4.0,3.0,34.0,0.0,32.0,5.0,133.0,1.0,646.0,61.0,132.0,16.0,23.0,3.0,6.0,1.0,2.0,179.0,2.0,65.0,237.0,5.0,9.0,2.0,14.0,197.0
Slovenia,1.0,0.0,0.0,105.0,4.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,415.0,1.0,1.0,1.0,5.0,6.0,0.0,0.0,11.0,1.0,7.0,0.0,0.0,4.0,1.0,16.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,6.0,6.0,1.0,11.0,4.0,0.0,0.0,57.0,0.0,0.0,0.0,42.0,0.0,6.0,3.0,1.0,0.0,15.0,0.0,4.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,7.0,0.0,1.0,2.0,2.0,7.0,1.0,39.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,3.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,4.0
Netherlands,8.0,6.0,1.0,728.0,1.0,5.0,2.0,0.0,9.0,2.0,9.0,5.0,13.0,1.0,2.0,41.0,1.0,954.0,1.0,13.0,19.0,19.0,9.0,7.0,0.0,52.0,0.0,27.0,1.0,0.0,16.0,7.0,37.0,4.0,0.0,0.0,1.0,24.0,1.0,1.0,13.0,20.0,3.0,1.0,4.0,27.0,31.0,0.0,23.0,5.0,1.0,0.0,118.0,0.0,0.0,0.0,37.0,0.0,16.0,9.0,0.0,1.0,8.0,1.0,8.0,16.0,1.0,38.0,41.0,0.0,0.0,0.0,18.0,3.0,2.0,2.0,23.0,13.0,54.0,3.0,3.0,63.0,3.0,5.0,27.0,7.0,16.0,52.0,48.0,4.0,12.0,1.0,0.0,5.0,3.0,8.0,0.0,32.0,11.0,79.0,5.0,17.0,1.0,0.0,1.0,1.0,38.0,0.0,16.0,11.0,1.0,2.0,0.0,3.0,16.0
Peru,1.0,0.0,1.0,489.0,1.0,8.0,6.0,0.0,5.0,7.0,1.0,18.0,3.0,5.0,0.0,20.0,0.0,1745.0,0.0,0.0,4.0,4.0,217.0,13.0,3.0,17.0,0.0,22.0,1.0,0.0,2.0,1.0,21.0,2.0,0.0,4.0,0.0,16.0,0.0,2.0,1.0,10.0,4.0,0.0,30.0,47.0,15.0,1.0,17.0,1.0,1.0,0.0,143.0,0.0,1.0,0.0,1.0,11.0,30.0,42.0,0.0,1.0,8.0,0.0,6.0,40.0,6.0,88.0,22.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,5.0,19.0,54.0,0.0,78.0,4.0,4.0,0.0,42.0,8.0,5.0,51.0,26.0,0.0,5.0,10.0,0.0,2.0,2.0,144.0,1.0,21.0,15.0,1.0,14.0,1.0,0.0,0.0,3.0,1.0,28.0,0.0,29.0,9.0,0.0,0.0,0.0,15.0,102.0
Iceland,3.0,0.0,1.0,49.0,10.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,5.0,0.0,6.0,0.0,192.0,2.0,0.0,3.0,7.0,3.0,1.0,0.0,15.0,0.0,6.0,1.0,0.0,13.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,10.0
Thailand,2.0,13.0,2.0,47.0,5.0,24.0,22.0,1.0,3.0,0.0,16.0,29.0,3.0,11.0,5.0,34.0,2.0,1374.0,3.0,0.0,13.0,14.0,53.0,10.0,0.0,109.0,5.0,51.0,16.0,3.0,6.0,0.0,48.0,3.0,0.0,9.0,1.0,107.0,5.0,3.0,12.0,4.0,10.0,1.0,15.0,27.0,38.0,84.0,35.0,6.0,3.0,0.0,256.0,2.0,1.0,0.0,4.0,7.0,11.0,10.0,1.0,0.0,12.0,0.0,14.0,71.0,9.0,91.0,18.0,11.0,0.0,6.0,11.0,7.0,0.0,18.0,14.0,37.0,23.0,0.0,38.0,29.0,2.0,0.0,36.0,8.0,9.0,59.0,15.0,0.0,4.0,2.0,0.0,26.0,4.0,11.0,2.0,63.0,44.0,16.0,11.0,13.0,1.0,7.0,4.0,1.0,103.0,2.0,28.0,15.0,0.0,6.0,3.0,9.0,45.0
