,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
"Venezuela, Bolivarian Republic of",3.0,0.0,0.0,4.0,0.0,3.0,5.0,0.0,0.0,6.0,16.0,2.0,3.0,9.0,0.0,15.0,0.0,877.0,0.0,0.0,10.0,6.0,16.0,16.0,0.0,24.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,3.0,3.0,0.0,8.0,18.0,13.0,0.0,10.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,2.0,67.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,37.0,0.0,5.0,0.0,0.0,0.0,15.0,17.0,1.0,23.0,1.0,0.0,9.0,2.0,0.0,0.0,1.0,11.0,0.0,42.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,32.0,0.0,6.0,2.0,0.0,0.0,0.0,35.0,21.0
New Zealand,1.0,4.0,0.0,18.0,1.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,2.0,0.0,15.0,0.0,578.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,9.0,2.0,15.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,9.0,4.0,1.0,0.0,5.0,6.0,12.0,0.0,8.0,2.0,0.0,0.0,172.0,0.0,0.0,0.0,7.0,0.0,4.0,7.0,1.0,0.0,2.0,0.0,11.0,6.0,0.0,110.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,13.0,5.0,7.0,5.0,0.0,1.0,26.0,0.0,0.0,9.0,18.0,15.0,17.0,25.0,11.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,25.0,8.0,6.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0,3.0,0.0,0.0,0.0,2.0,3.0
Spain,50.0,3.0,3.0,1052.0,15.0,150.0,119.0,0.0,37.0,64.0,125.0,15.0,81.0,80.0,4.0,247.0,4.0,11084.0,2.0,3.0,117.0,96.0,135.0,158.0,3.0,603.0,38.0,69.0,16.0,0.0,90.0,15.0,175.0,3.0,0.0,4.0,65.0,233.0,66.0,2.0,38.0,82.0,18.0,0.0,305.0,241.0,414.0,67.0,486.0,70.0,2.0,0.0,795.0,0.0,0.0,2.0,39.0,17.0,77.0,18.0,15.0,10.0,62.0,1.0,120.0,151.0,54.0,467.0,137.0,4.0,1.0,0.0,7.0,25.0,52.0,5.0,23.0,72.0,87.0,21.0,143.0,36.0,6.0,2.0,86.0,14.0,65.0,327.0,240.0,2.0,141.0,7.0,0.0,49.0,4.0,283.0,5.0,257.0,91.0,40.0,16.0,40.0,1.0,19.0,7.0,0.0,265.0,10.0,42.0,144.0,1.0,64.0,0.0,43.0,142.0
United States,15.0,302.0,43.0,4404.0,85.0,278.0,101.0,11.0,192.0,117.0,182.0,221.0,295.0,151.0,206.0,1464.0,15.0,43999.0,36.0,35.0,2267.0,841.0,306.0,128.0,45.0,2227.0,33.0,1227.0,98.0,1.0,822.0,95.0,790.0,7.0,1.0,64.0,47.0,1079.0,377.0,58.0,206.0,135.0,104.0,17.0,974.0,1430.0,1514.0,45.0,1410.0,708.0,64.0,1.0,4892.0,39.0,26.0,7.0,173.0,52.0,238.0,155.0,21.0,4.0,564.0,5.0,900.0,665.0,204.0,2082.0,226.0,45.0,1.0,12.0,360.0,231.0,91.0,80.0,425.0,1108.0,452.0,25.0,466.0,1027.0,131.0,44.0,352.0,135.0,844.0,1111.0,937.0,23.0,35.0,112.0,2.0,141.0,51.0,507.0,41.0,1262.0,426.0,146.0,127.0,258.0,14.0,15.0,81.0,15.0,630.0,30.0,445.0,673.0,6.0,121.0,1.0,390.0,1254.0
Italy,34.0,8.0,2.0,835.0,14.0,85.0,219.0,1.0,45.0,26.0,14.0,66.0,16.0,18.0,3.0,309.0,0.0,28433.0,1.0,2.0,65.0,77.0,44.0,112.0,1.0,307.0,18.0,81.0,16.0,0.0,67.0,3.0,254.0,4.0,0.0,24.0,4.0,102.0,82.0,6.0,13.0,61.0,4.0,1.0,56.0,350.0,606.0,15.0,404.0,340.0,2.0,0.0,471.0,2.0,0.0,1.0,171.0,28.0,116.0,6.0,4.0,1.0,31.0,0.0,77.0,137.0,14.0,1020.0,268.0,14.0,0.0,0.0,12.0,92.0,16.0,55.0,155.0,176.0,152.0,2.0,47.0,144.0,75.0,2.0,78.0,309.0,818.0,296.0,225.0,2.0,28.0,16.0,0.0,14.0,11.0,186.0,2.0,294.0,98.0,14.0,73.0,25.0,2.0,57.0,0.0,11.0,125.0,1.0,68.0,107.0,1.0,33.0,0.0,21.0,137.0
Japan,8.0,40.0,2.0,226.0,0.0,7.0,3.0,0.0,16.0,1.0,58.0,14.0,3.0,9.0,5.0,38.0,0.0,1983.0,4.0,2.0,53.0,71.0,33.0,15.0,0.0,97.0,3.0,52.0,120.0,0.0,14.0,2.0,68.0,1.0,0.0,11.0,16.0,161.0,11.0,1.0,12.0,13.0,4.0,0.0,22.0,80.0,81.0,13.0,67.0,43.0,0.0,0.0,239.0,38.0,1.0,64.0,3.0,1.0,22.0,2.0,0.0,1.0,5.0,0.0,57.0,29.0,14.0,108.0,7.0,1.0,0.0,0.0,8.0,31.0,6.0,3.0,17.0,169.0,19.0,3.0,2.0,26.0,1.0,2.0,28.0,14.0,56.0,18.0,13.0,2.0,1.0,7.0,0.0,7.0,0.0,36.0,3.0,96.0,50.0,4.0,4.0,27.0,0.0,0.0,2.0,0.0,36.0,0.0,1.0,29.0,0.0,3.0,0.0,20.0,49.0
"Macedonia, Republic of",1.0,0.0,0.0,23.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,720.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,47.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,16.0,12.0,57.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
Belgium,3.0,2.0,0.0,192.0,0.0,1.0,21.0,0.0,3.0,1.0,10.0,0.0,2.0,2.0,1.0,43.0,0.0,1621.0,0.0,1.0,14.0,23.0,11.0,12.0,0.0,79.0,1.0,10.0,6.0,0.0,15.0,0.0,70.0,0.0,0.0,1.0,0.0,112.0,90.0,0.0,2.0,2.0,2.0,0.0,14.0,23.0,6.0,0.0,32.0,11.0,1.0,0.0,186.0,0.0,0.0,0.0,24.0,1.0,6.0,1.0,6.0,0.0,4.0,0.0,4.0,21.0,2.0,61.0,7.0,0.0,0.0,0.0,10.0,10.0,1.0,1.0,9.0,8.0,15.0,2.0,13.0,38.0,1.0,1.0,10.0,5.0,16.0,25.0,446.0,1.0,7.0,0.0,1.0,6.0,4.0,41.0,0.0,34.0,15.0,5.0,0.0,7.0,0.0,2.0,6.0,1.0,29.0,0.0,9.0,12.0,0.0,1.0,0.0,3.0,19.0
Austria,1.0,1.0,0.0,90.0,3.0,2.0,1.0,0.0,1.0,0.0,7.0,8.0,5.0,5.0,0.0,25.0,0.0,1421.0,0.0,1.0,5.0,8.0,5.0,19.0,0.0,27.0,4.0,6.0,3.0,0.0,18.0,0.0,60.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,3.0,2.0,0.0,19.0,50.0,39.0,0.0,16.0,16.0,0.0,0.0,177.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,5.0,0.0,114.0,11.0,1.0,0.0,0.0,1.0,7.0,0.0,4.0,3.0,15.0,5.0,0.0,1.0,8.0,1.0,0.0,5.0,12.0,33.0,13.0,19.0,0.0,0.0,0.0,0.0,7.0,2.0,49.0,10.0,47.0,13.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,6.0,12.0,1.0,4.0,0.0,4.0,19.0
Netherlands,11.0,1.0,0.0,917.0,2.0,8.0,1.0,0.0,3.0,1.0,21.0,0.0,6.0,3.0,1.0,32.0,0.0,1186.0,1.0,0.0,18.0,18.0,9.0,7.0,0.0,35.0,0.0,36.0,6.0,0.0,4.0,0.0,46.0,0.0,0.0,1.0,1.0,25.0,5.0,0.0,3.0,5.0,0.0,1.0,12.0,44.0,19.0,1.0,19.0,12.0,0.0,0.0,130.0,0.0,0.0,0.0,5.0,0.0,4.0,7.0,0.0,0.0,27.0,0.0,18.0,13.0,0.0,36.0,17.0,3.0,0.0,0.0,12.0,4.0,0.0,3.0,18.0,12.0,19.0,19.0,5.0,36.0,1.0,0.0,32.0,11.0,14.0,29.0,72.0,0.0,2.0,4.0,1.0,0.0,4.0,20.0,0.0,25.0,5.0,1.0,9.0,4.0,0.0,0.0,1.0,0.0,22.0,0.0,47.0,17.0,0.0,0.0,0.0,4.0,15.0
