,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Russian Federation,6.0,134.0,0.0,363.0,7.0,36.0,99.0,0.0,6.0,4.0,64.0,14.0,8.0,114.0,3.0,114.0,14.0,6629.0,5.0,3.0,323.0,30.0,33.0,377.0,4.0,348.0,43.0,94.0,31.0,23.0,9.0,10.0,85.0,0.0,0.0,2.0,8.0,267.0,9.0,0.0,8.0,10.0,86.0,1.0,89.0,80.0,52.0,10.0,25.0,11.0,1.0,0.0,1375.0,2.0,1.0,2.0,9.0,2.0,45.0,66.0,1.0,1.0,136.0,0.0,42.0,55.0,5.0,448.0,32.0,18.0,0.0,0.0,27.0,10.0,3.0,21.0,21.0,159.0,189.0,9.0,239.0,43.0,27.0,0.0,126.0,103.0,325.0,65.0,36.0,1.0,18.0,5.0,0.0,7.0,4.0,53.0,2.0,52.0,185.0,5.0,38.0,31.0,0.0,38.0,3.0,0.0,241.0,28.0,152.0,55.0,1.0,27.0,0.0,114.0,54.0
Guatemala,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,170.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,6.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,7.0
Spain,39.0,3.0,2.0,999.0,20.0,143.0,100.0,0.0,38.0,66.0,92.0,14.0,79.0,73.0,4.0,222.0,4.0,10832.0,2.0,3.0,109.0,85.0,129.0,160.0,2.0,532.0,34.0,76.0,25.0,0.0,75.0,14.0,160.0,3.0,0.0,4.0,65.0,213.0,58.0,2.0,44.0,82.0,18.0,0.0,307.0,242.0,401.0,65.0,505.0,88.0,1.0,0.0,754.0,0.0,0.0,2.0,41.0,15.0,65.0,17.0,15.0,9.0,34.0,0.0,136.0,151.0,51.0,455.0,119.0,4.0,1.0,0.0,7.0,27.0,50.0,5.0,21.0,59.0,109.0,23.0,134.0,32.0,8.0,2.0,91.0,13.0,57.0,349.0,204.0,1.0,118.0,8.0,0.0,49.0,4.0,209.0,10.0,249.0,91.0,34.0,16.0,40.0,0.0,22.0,6.0,0.0,234.0,10.0,45.0,137.0,1.0,47.0,0.0,35.0,138.0
Italy,28.0,8.0,2.0,929.0,8.0,80.0,195.0,1.0,40.0,27.0,13.0,56.0,18.0,16.0,4.0,302.0,0.0,27813.0,0.0,2.0,59.0,72.0,38.0,124.0,1.0,310.0,20.0,80.0,15.0,0.0,67.0,3.0,242.0,4.0,0.0,18.0,4.0,98.0,74.0,6.0,16.0,63.0,3.0,1.0,52.0,378.0,707.0,15.0,416.0,346.0,3.0,0.0,507.0,2.0,0.0,1.0,166.0,25.0,102.0,7.0,4.0,1.0,24.0,0.0,73.0,147.0,15.0,1016.0,238.0,13.0,1.0,0.0,11.0,92.0,16.0,55.0,153.0,187.0,159.0,2.0,47.0,218.0,18.0,2.0,78.0,300.0,891.0,376.0,217.0,1.0,29.0,17.0,0.0,14.0,11.0,138.0,1.0,314.0,108.0,17.0,79.0,25.0,2.0,91.0,0.0,11.0,81.0,1.0,65.0,108.0,1.0,23.0,0.0,23.0,123.0
Albania,1.0,21.0,0.0,260.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,276.0,0.0,1949.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,36.0,2.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,41.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,51.0
Japan,8.0,40.0,1.0,252.0,0.0,4.0,3.0,0.0,10.0,1.0,56.0,14.0,3.0,10.0,6.0,38.0,0.0,1968.0,4.0,3.0,60.0,65.0,35.0,14.0,0.0,110.0,3.0,52.0,118.0,0.0,8.0,1.0,71.0,1.0,0.0,11.0,16.0,148.0,13.0,1.0,9.0,12.0,2.0,0.0,20.0,94.0,81.0,13.0,63.0,32.0,0.0,0.0,242.0,40.0,1.0,65.0,3.0,1.0,22.0,2.0,0.0,1.0,3.0,0.0,62.0,29.0,14.0,104.0,8.0,0.0,0.0,0.0,11.0,30.0,6.0,3.0,17.0,162.0,19.0,3.0,3.0,23.0,1.0,2.0,26.0,15.0,57.0,16.0,11.0,2.0,1.0,7.0,0.0,6.0,0.0,36.0,3.0,91.0,50.0,4.0,4.0,27.0,0.0,0.0,1.0,0.0,39.0,0.0,2.0,26.0,0.0,3.0,0.0,20.0,41.0
Portugal,4.0,1.0,0.0,307.0,2.0,12.0,5.0,0.0,2.0,0.0,27.0,18.0,3.0,1.0,1.0,113.0,1.0,3226.0,0.0,0.0,12.0,14.0,84.0,2.0,0.0,104.0,0.0,8.0,1.0,0.0,11.0,2.0,59.0,1.0,0.0,2.0,0.0,30.0,6.0,2.0,5.0,15.0,0.0,0.0,22.0,48.0,63.0,2.0,30.0,2.0,1.0,0.0,143.0,0.0,0.0,2.0,61.0,4.0,23.0,2.0,0.0,0.0,2.0,0.0,17.0,47.0,0.0,201.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,23.0,18.0,19.0,1.0,32.0,4.0,11.0,0.0,15.0,8.0,29.0,54.0,13.0,0.0,2.0,3.0,0.0,1.0,5.0,25.0,0.0,244.0,17.0,0.0,3.0,7.0,0.0,2.0,0.0,0.0,45.0,0.0,10.0,26.0,0.0,7.0,0.0,14.0,56.0
New Zealand,1.0,4.0,0.0,19.0,1.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,599.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,5.0,1.0,21.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,4.0,0.0,0.0,5.0,6.0,11.0,0.0,8.0,2.0,0.0,0.0,143.0,0.0,0.0,0.0,9.0,0.0,4.0,5.0,1.0,0.0,2.0,0.0,7.0,6.0,0.0,93.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,12.0,5.0,5.0,5.0,0.0,1.0,18.0,0.0,0.0,9.0,15.0,14.0,13.0,26.0,12.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,29.0,5.0,6.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,2.0,0.0,0.0,0.0,1.0,2.0
"Venezuela, Bolivarian Republic of",3.0,0.0,0.0,4.0,0.0,3.0,4.0,0.0,0.0,6.0,12.0,2.0,3.0,8.0,0.0,15.0,0.0,823.0,0.0,0.0,10.0,9.0,15.0,16.0,0.0,27.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,2.0,0.0,8.0,18.0,15.0,0.0,8.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,2.0,66.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,29.0,0.0,5.0,0.0,0.0,0.0,15.0,10.0,1.0,24.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,8.0,0.0,40.0,6.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,31.0,0.0,6.0,2.0,0.0,0.0,0.0,31.0,21.0
United States,14.0,301.0,39.0,4140.0,75.0,269.0,145.0,7.0,174.0,112.0,156.0,217.0,289.0,149.0,202.0,1464.0,15.0,42518.0,31.0,34.0,2193.0,794.0,306.0,124.0,43.0,2328.0,27.0,1194.0,83.0,1.0,790.0,93.0,787.0,7.0,0.0,61.0,49.0,1106.0,365.0,59.0,197.0,129.0,108.0,16.0,726.0,1375.0,1452.0,43.0,1357.0,662.0,60.0,1.0,4815.0,37.0,23.0,7.0,108.0,51.0,215.0,143.0,21.0,4.0,495.0,3.0,886.0,673.0,205.0,2025.0,218.0,51.0,1.0,12.0,334.0,211.0,86.0,80.0,386.0,1040.0,481.0,25.0,431.0,973.0,117.0,39.0,358.0,129.0,787.0,1028.0,846.0,24.0,38.0,106.0,2.0,134.0,55.0,537.0,44.0,1256.0,419.0,146.0,135.0,280.0,12.0,12.0,80.0,15.0,592.0,21.0,431.0,588.0,4.0,113.0,1.0,378.0,1240.0
