,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Portugal,12.0,3.0,0.0,196.0,2.0,10.0,9.0,0.0,4.0,0.0,31.0,17.0,4.0,3.0,0.0,81.0,1.0,2893.0,0.0,0.0,13.0,13.0,93.0,2.0,0.0,103.0,0.0,18.0,0.0,0.0,3.0,0.0,50.0,1.0,0.0,3.0,0.0,41.0,9.0,2.0,13.0,3.0,0.0,0.0,23.0,50.0,48.0,2.0,35.0,9.0,1.0,0.0,136.0,1.0,0.0,2.0,59.0,3.0,14.0,2.0,0.0,0.0,2.0,1.0,13.0,57.0,0.0,239.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,19.0,17.0,27.0,1.0,39.0,8.0,6.0,0.0,16.0,11.0,26.0,81.0,23.0,0.0,6.0,3.0,0.0,5.0,6.0,90.0,0.0,218.0,18.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,48.0,0.0,17.0,25.0,0.0,7.0,0.0,24.0,58.0
"Venezuela, Bolivarian Republic of",2.0,0.0,0.0,5.0,0.0,3.0,5.0,0.0,0.0,5.0,22.0,2.0,2.0,2.0,0.0,11.0,0.0,1059.0,0.0,0.0,12.0,6.0,17.0,13.0,0.0,22.0,0.0,5.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,6.0,20.0,12.0,0.0,9.0,2.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,4.0,9.0,3.0,0.0,0.0,1.0,0.0,2.0,59.0,1.0,152.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,5.0,68.0,0.0,10.0,0.0,1.0,0.0,36.0,43.0,2.0,38.0,2.0,0.0,10.0,1.0,0.0,0.0,1.0,21.0,0.0,42.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,4.0,2.0,0.0,0.0,0.0,33.0,19.0
Spain,95.0,20.0,2.0,1035.0,51.0,156.0,123.0,0.0,45.0,62.0,125.0,31.0,106.0,128.0,2.0,259.0,5.0,11568.0,3.0,3.0,139.0,92.0,130.0,120.0,17.0,657.0,43.0,82.0,18.0,0.0,65.0,15.0,205.0,5.0,0.0,8.0,65.0,281.0,74.0,3.0,47.0,70.0,20.0,0.0,357.0,332.0,503.0,75.0,494.0,94.0,1.0,0.0,707.0,0.0,1.0,2.0,56.0,36.0,92.0,17.0,23.0,4.0,164.0,7.0,113.0,143.0,53.0,383.0,176.0,0.0,2.0,0.0,5.0,49.0,54.0,5.0,27.0,76.0,66.0,22.0,134.0,38.0,11.0,2.0,78.0,19.0,71.0,407.0,275.0,2.0,161.0,8.0,0.0,51.0,11.0,474.0,6.0,215.0,148.0,41.0,11.0,59.0,1.0,19.0,10.0,0.0,308.0,11.0,49.0,156.0,2.0,91.0,0.0,63.0,230.0
United States,17.0,281.0,45.0,4815.0,86.0,242.0,102.0,13.0,172.0,130.0,281.0,241.0,295.0,154.0,128.0,1469.0,14.0,46579.0,36.0,35.0,2348.0,950.0,309.0,129.0,49.0,2128.0,38.0,1291.0,113.0,1.0,702.0,105.0,739.0,8.0,1.0,68.0,42.0,1136.0,441.0,63.0,181.0,165.0,97.0,20.0,1055.0,1391.0,1484.0,55.0,1523.0,827.0,66.0,1.0,4893.0,43.0,26.0,11.0,179.0,58.0,237.0,117.0,22.0,4.0,681.0,7.0,790.0,671.0,176.0,1850.0,260.0,38.0,1.0,24.0,407.0,210.0,76.0,77.0,489.0,1053.0,401.0,31.0,495.0,934.0,133.0,46.0,413.0,155.0,923.0,1325.0,992.0,46.0,32.0,103.0,2.0,142.0,52.0,507.0,30.0,1149.0,546.0,190.0,181.0,230.0,22.0,30.0,63.0,18.0,615.0,28.0,485.0,691.0,6.0,263.0,1.0,434.0,1270.0
"Iran, Islamic Republic of",2.0,2.0,0.0,6.0,1.0,5.0,17.0,0.0,1.0,0.0,0.0,0.0,8.0,195.0,0.0,20.0,4.0,443.0,2.0,0.0,13.0,21.0,17.0,63.0,1.0,28.0,13.0,32.0,2.0,0.0,0.0,1.0,27.0,1.0,0.0,2.0,1.0,211.0,141.0,2.0,23.0,1.0,2.0,0.0,4.0,23.0,20.0,1.0,41.0,1.0,0.0,0.0,54.0,1.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,3.0,0.0,39.0,13.0,6.0,146.0,1.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,9.0,53.0,0.0,4.0,5.0,1.0,4.0,4.0,53.0,63.0,7.0,28.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,1.0,10.0,2.0,0.0,1.0,18.0,0.0,33.0,0.0,0.0,47.0,0.0,4.0,10.0,1.0,0.0,1.0,15.0,6.0
Japan,27.0,4.0,3.0,141.0,0.0,10.0,3.0,0.0,24.0,1.0,61.0,14.0,5.0,10.0,6.0,48.0,0.0,2426.0,4.0,2.0,55.0,74.0,32.0,12.0,0.0,97.0,4.0,64.0,175.0,0.0,17.0,2.0,86.0,1.0,0.0,23.0,12.0,229.0,12.0,1.0,13.0,18.0,5.0,0.0,22.0,90.0,84.0,13.0,78.0,54.0,0.0,0.0,301.0,40.0,1.0,55.0,5.0,1.0,37.0,1.0,0.0,0.0,5.0,0.0,34.0,28.0,12.0,105.0,8.0,1.0,0.0,1.0,9.0,36.0,8.0,4.0,22.0,166.0,19.0,3.0,3.0,28.0,1.0,3.0,27.0,15.0,66.0,21.0,20.0,2.0,3.0,7.0,0.0,9.0,0.0,17.0,2.0,104.0,33.0,4.0,2.0,27.0,0.0,0.0,3.0,0.0,43.0,0.0,4.0,41.0,0.0,3.0,0.0,21.0,52.0
France,2.0,8.0,4.0,2259.0,21.0,46.0,39.0,3.0,39.0,5.0,14.0,88.0,15.0,39.0,2.0,136.0,0.0,6352.0,2.0,25.0,97.0,55.0,101.0,143.0,3.0,184.0,18.0,127.0,7.0,1.0,42.0,0.0,850.0,2.0,0.0,7.0,2.0,211.0,162.0,3.0,14.0,34.0,4.0,1.0,44.0,73.0,114.0,13.0,51.0,10.0,0.0,0.0,1605.0,5.0,6.0,0.0,31.0,2.0,61.0,17.0,170.0,0.0,151.0,3.0,57.0,81.0,5.0,257.0,39.0,6.0,0.0,1.0,11.0,31.0,7.0,18.0,16.0,27.0,38.0,10.0,30.0,40.0,57.0,2.0,44.0,7.0,86.0,47.0,399.0,1.0,3.0,13.0,2.0,103.0,21.0,133.0,0.0,95.0,31.0,33.0,12.0,41.0,7.0,4.0,0.0,3.0,130.0,0.0,63.0,43.0,1.0,4.0,1.0,50.0,194.0
India,1.0,44.0,6.0,259.0,1.0,17.0,12.0,2.0,5.0,4.0,25.0,159.0,8.0,111.0,23.0,339.0,3.0,10144.0,4.0,5.0,343.0,42.0,350.0,26.0,6.0,144.0,10.0,135.0,5.0,0.0,17.0,3.0,75.0,0.0,2.0,89.0,7.0,401.0,31.0,13.0,29.0,23.0,11.0,1.0,65.0,183.0,147.0,12.0,92.0,39.0,11.0,0.0,648.0,69.0,0.0,7.0,6.0,58.0,286.0,30.0,0.0,0.0,17.0,0.0,110.0,338.0,7.0,893.0,20.0,3.0,11.0,15.0,52.0,25.0,6.0,5.0,26.0,62.0,261.0,2.0,95.0,53.0,8.0,1.0,108.0,38.0,145.0,104.0,51.0,0.0,5.0,24.0,0.0,69.0,5.0,54.0,0.0,148.0,16.0,0.0,22.0,13.0,7.0,7.0,9.0,2.0,293.0,0.0,267.0,88.0,62.0,32.0,3.0,49.0,196.0
Italy,26.0,8.0,2.0,663.0,29.0,89.0,204.0,1.0,49.0,22.0,13.0,102.0,29.0,18.0,2.0,338.0,0.0,30500.0,1.0,2.0,73.0,109.0,113.0,108.0,1.0,301.0,16.0,82.0,22.0,0.0,69.0,23.0,392.0,3.0,0.0,44.0,4.0,297.0,122.0,4.0,10.0,42.0,5.0,1.0,71.0,358.0,759.0,26.0,611.0,624.0,1.0,0.0,513.0,2.0,1.0,1.0,150.0,26.0,118.0,5.0,5.0,0.0,49.0,0.0,70.0,138.0,16.0,1094.0,309.0,12.0,0.0,0.0,29.0,117.0,5.0,61.0,160.0,202.0,167.0,4.0,50.0,138.0,123.0,2.0,93.0,308.0,728.0,368.0,230.0,1.0,27.0,12.0,0.0,87.0,9.0,294.0,2.0,306.0,105.0,16.0,80.0,32.0,3.0,15.0,1.0,10.0,131.0,0.0,87.0,125.0,0.0,222.0,0.0,32.0,197.0
Brazil,2.0,2.0,9.0,95.0,7.0,104.0,71.0,2.0,11.0,76.0,76.0,516.0,6.0,26.0,3.0,138.0,0.0,7447.0,2.0,0.0,38.0,77.0,1270.0,43.0,1.0,76.0,3.0,44.0,4.0,0.0,39.0,28.0,131.0,8.0,0.0,47.0,0.0,143.0,14.0,17.0,12.0,37.0,4.0,0.0,85.0,284.0,131.0,18.0,172.0,68.0,9.0,2.0,728.0,14.0,1.0,0.0,1.0,108.0,384.0,84.0,0.0,0.0,15.0,2.0,36.0,254.0,5.0,1657.0,76.0,0.0,0.0,0.0,7.0,23.0,58.0,1.0,35.0,39.0,299.0,3.0,272.0,29.0,38.0,1.0,169.0,160.0,65.0,163.0,77.0,1.0,17.0,101.0,1.0,9.0,12.0,178.0,6.0,836.0,117.0,11.0,57.0,84.0,3.0,4.0,5.0,3.0,132.0,0.0,50.0,107.0,5.0,14.0,0.0,278.0,1101.0
