,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Italy,29.0,8.0,1.0,851.0,11.0,85.0,219.0,1.0,41.0,27.0,15.0,64.0,17.0,16.0,3.0,309.0,0.0,28289.0,0.0,2.0,65.0,72.0,44.0,112.0,1.0,308.0,19.0,82.0,16.0,0.0,67.0,3.0,257.0,4.0,0.0,23.0,4.0,105.0,81.0,6.0,14.0,61.0,3.0,1.0,54.0,363.0,621.0,15.0,404.0,335.0,2.0,0.0,479.0,2.0,0.0,1.0,170.0,26.0,109.0,6.0,4.0,1.0,25.0,0.0,73.0,144.0,14.0,1043.0,265.0,14.0,0.0,0.0,11.0,93.0,16.0,56.0,154.0,179.0,152.0,2.0,47.0,163.0,19.0,2.0,78.0,307.0,846.0,330.0,222.0,2.0,29.0,16.0,0.0,13.0,11.0,178.0,1.0,303.0,99.0,14.0,74.0,24.0,2.0,82.0,0.0,11.0,124.0,1.0,67.0,106.0,1.0,32.0,0.0,23.0,136.0
Albania,1.0,21.0,0.0,260.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,284.0,0.0,2044.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,35.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,41.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,48.0
Japan,8.0,40.0,1.0,252.0,0.0,7.0,3.0,0.0,13.0,1.0,56.0,14.0,3.0,9.0,6.0,37.0,0.0,1979.0,4.0,3.0,55.0,72.0,36.0,15.0,0.0,98.0,3.0,51.0,115.0,0.0,10.0,1.0,69.0,1.0,0.0,11.0,16.0,161.0,14.0,1.0,11.0,12.0,3.0,0.0,22.0,78.0,77.0,13.0,65.0,39.0,0.0,0.0,238.0,39.0,1.0,65.0,3.0,1.0,22.0,2.0,0.0,1.0,4.0,0.0,61.0,29.0,14.0,101.0,8.0,0.0,0.0,0.0,9.0,29.0,6.0,3.0,17.0,166.0,19.0,3.0,3.0,25.0,1.0,2.0,27.0,14.0,57.0,18.0,13.0,2.0,1.0,7.0,0.0,7.0,0.0,35.0,3.0,93.0,49.0,4.0,4.0,27.0,0.0,0.0,2.0,0.0,35.0,0.0,1.0,26.0,0.0,3.0,0.0,19.0,46.0
Spain,48.0,3.0,3.0,1007.0,16.0,149.0,109.0,0.0,37.0,62.0,123.0,14.0,79.0,80.0,4.0,227.0,4.0,10954.0,2.0,3.0,112.0,89.0,132.0,158.0,3.0,575.0,36.0,73.0,22.0,0.0,89.0,14.0,167.0,3.0,0.0,4.0,65.0,217.0,59.0,2.0,37.0,82.0,19.0,0.0,307.0,242.0,406.0,66.0,492.0,79.0,2.0,0.0,768.0,0.0,0.0,2.0,39.0,15.0,74.0,15.0,15.0,10.0,41.0,1.0,117.0,146.0,53.0,456.0,125.0,4.0,1.0,0.0,7.0,24.0,52.0,5.0,21.0,67.0,93.0,22.0,140.0,36.0,7.0,2.0,91.0,14.0,63.0,330.0,203.0,2.0,122.0,8.0,0.0,49.0,4.0,247.0,6.0,260.0,89.0,37.0,17.0,41.0,1.0,22.0,6.0,0.0,230.0,10.0,44.0,144.0,1.0,47.0,0.0,42.0,137.0
Portugal,6.0,1.0,0.0,287.0,2.0,11.0,5.0,0.0,2.0,0.0,28.0,20.0,3.0,1.0,1.0,112.0,1.0,3162.0,0.0,0.0,12.0,12.0,92.0,2.0,0.0,105.0,0.0,9.0,1.0,0.0,12.0,2.0,73.0,1.0,0.0,2.0,0.0,32.0,8.0,2.0,8.0,16.0,0.0,0.0,22.0,47.0,59.0,2.0,33.0,5.0,1.0,0.0,144.0,0.0,0.0,2.0,61.0,4.0,22.0,2.0,0.0,0.0,2.0,1.0,17.0,51.0,0.0,221.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,22.0,17.0,26.0,1.0,33.0,4.0,11.0,0.0,16.0,11.0,29.0,67.0,17.0,0.0,2.0,3.0,0.0,5.0,4.0,29.0,0.0,245.0,17.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,43.0,0.0,12.0,25.0,0.0,7.0,0.0,14.0,59.0
"Venezuela, Bolivarian Republic of",3.0,0.0,0.0,4.0,0.0,3.0,5.0,0.0,0.0,6.0,15.0,2.0,3.0,9.0,0.0,15.0,0.0,858.0,0.0,0.0,10.0,6.0,15.0,16.0,0.0,26.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,3.0,2.0,0.0,8.0,18.0,13.0,0.0,10.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,2.0,67.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,34.0,0.0,5.0,0.0,0.0,0.0,15.0,13.0,1.0,23.0,1.0,0.0,9.0,2.0,0.0,0.0,1.0,10.0,0.0,42.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.0,0.0,6.0,2.0,0.0,0.0,0.0,30.0,21.0
New Zealand,1.0,4.0,0.0,18.0,1.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,593.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,13.0,0.0,14.0,0.0,0.0,9.0,2.0,17.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,6.0,4.0,0.0,0.0,5.0,6.0,11.0,0.0,8.0,2.0,0.0,0.0,158.0,0.0,0.0,0.0,6.0,0.0,4.0,5.0,1.0,0.0,2.0,0.0,11.0,6.0,0.0,99.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,12.0,5.0,7.0,5.0,0.0,1.0,23.0,0.0,0.0,9.0,18.0,15.0,14.0,24.0,11.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,32.0,5.0,6.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0,2.0,0.0,0.0,0.0,1.0,3.0
United States,15.0,299.0,41.0,4278.0,83.0,273.0,130.0,12.0,187.0,115.0,178.0,224.0,299.0,147.0,204.0,1495.0,15.0,43570.0,34.0,35.0,2207.0,812.0,306.0,127.0,46.0,2257.0,33.0,1206.0,89.0,1.0,803.0,100.0,779.0,7.0,1.0,65.0,46.0,1097.0,366.0,57.0,202.0,136.0,108.0,16.0,881.0,1400.0,1482.0,45.0,1365.0,691.0,63.0,1.0,4846.0,39.0,26.0,7.0,150.0,51.0,222.0,156.0,23.0,4.0,523.0,4.0,907.0,669.0,207.0,2074.0,217.0,46.0,1.0,12.0,336.0,230.0,94.0,78.0,413.0,1110.0,467.0,26.0,455.0,997.0,123.0,39.0,351.0,132.0,811.0,1079.0,910.0,23.0,37.0,112.0,2.0,138.0,61.0,518.0,43.0,1266.0,429.0,148.0,126.0,282.0,14.0,14.0,79.0,15.0,625.0,22.0,426.0,621.0,4.0,112.0,1.0,386.0,1246.0
"Macedonia, Republic of",1.0,0.0,0.0,23.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,756.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,46.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,16.0,12.0,57.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
Austria,1.0,1.0,0.0,92.0,3.0,1.0,1.0,0.0,1.0,0.0,7.0,7.0,4.0,5.0,0.0,27.0,0.0,1501.0,0.0,1.0,5.0,6.0,5.0,16.0,0.0,27.0,4.0,6.0,3.0,0.0,17.0,0.0,48.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,3.0,2.0,0.0,20.0,51.0,39.0,0.0,16.0,17.0,0.0,0.0,181.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,5.0,0.0,132.0,11.0,1.0,0.0,0.0,1.0,7.0,0.0,4.0,3.0,14.0,6.0,0.0,1.0,19.0,1.0,0.0,6.0,12.0,31.0,13.0,16.0,0.0,0.0,1.0,0.0,7.0,2.0,50.0,10.0,47.0,12.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,20.0,12.0,1.0,4.0,0.0,4.0,19.0
