,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Portugal,11.0,3.0,0.0,191.0,2.0,11.0,8.0,0.0,4.0,0.0,31.0,16.0,5.0,3.0,0.0,69.0,1.0,2794.0,0.0,0.0,15.0,15.0,90.0,2.0,0.0,117.0,0.0,18.0,0.0,0.0,2.0,0.0,51.0,1.0,0.0,3.0,0.0,45.0,8.0,2.0,13.0,2.0,0.0,0.0,22.0,52.0,69.0,2.0,29.0,9.0,2.0,0.0,137.0,1.0,0.0,2.0,39.0,3.0,13.0,2.0,0.0,0.0,2.0,1.0,12.0,58.0,0.0,207.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,16.0,17.0,27.0,1.0,37.0,8.0,6.0,0.0,14.0,11.0,23.0,81.0,24.0,0.0,6.0,3.0,0.0,6.0,5.0,90.0,0.0,208.0,18.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,48.0,0.0,16.0,25.0,0.0,1.0,0.0,19.0,49.0
United States,17.0,286.0,44.0,4851.0,89.0,229.0,100.0,13.0,183.0,120.0,294.0,246.0,347.0,150.0,131.0,1471.0,13.0,46426.0,37.0,34.0,2297.0,945.0,302.0,121.0,22.0,2127.0,38.0,1265.0,114.0,2.0,591.0,109.0,711.0,8.0,1.0,64.0,45.0,1140.0,447.0,62.0,189.0,168.0,95.0,20.0,1051.0,1278.0,1465.0,55.0,1452.0,819.0,66.0,1.0,4780.0,47.0,22.0,10.0,179.0,52.0,229.0,105.0,27.0,4.0,692.0,8.0,786.0,617.0,178.0,1802.0,256.0,40.0,1.0,24.0,406.0,206.0,68.0,79.0,489.0,1035.0,443.0,32.0,474.0,912.0,134.0,46.0,406.0,151.0,931.0,1303.0,1027.0,46.0,30.0,99.0,2.0,143.0,50.0,510.0,29.0,1138.0,575.0,190.0,180.0,231.0,17.0,29.0,61.0,16.0,620.0,26.0,489.0,675.0,6.0,277.0,1.0,428.0,1252.0
"Iran, Islamic Republic of",2.0,2.0,0.0,7.0,1.0,5.0,18.0,0.0,1.0,0.0,0.0,0.0,9.0,207.0,0.0,20.0,4.0,446.0,2.0,0.0,13.0,20.0,17.0,62.0,1.0,32.0,13.0,33.0,1.0,0.0,0.0,1.0,27.0,1.0,0.0,3.0,1.0,213.0,140.0,2.0,25.0,1.0,2.0,0.0,4.0,21.0,19.0,1.0,40.0,0.0,0.0,0.0,55.0,1.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,3.0,0.0,35.0,10.0,4.0,147.0,2.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,9.0,49.0,0.0,4.0,5.0,1.0,4.0,4.0,53.0,66.0,6.0,29.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,1.0,9.0,2.0,0.0,1.0,18.0,0.0,21.0,0.0,0.0,48.0,0.0,4.0,10.0,1.0,1.0,1.0,21.0,6.0
Spain,104.0,21.0,2.0,982.0,53.0,156.0,124.0,0.0,44.0,61.0,121.0,33.0,108.0,128.0,1.0,255.0,37.0,11436.0,3.0,3.0,146.0,91.0,132.0,113.0,16.0,819.0,42.0,80.0,19.0,0.0,66.0,15.0,207.0,5.0,0.0,7.0,67.0,301.0,74.0,5.0,49.0,72.0,26.0,0.0,374.0,352.0,516.0,76.0,460.0,83.0,1.0,0.0,677.0,0.0,1.0,3.0,55.0,39.0,90.0,17.0,23.0,5.0,165.0,8.0,114.0,133.0,56.0,345.0,183.0,0.0,2.0,0.0,14.0,59.0,54.0,5.0,27.0,87.0,66.0,23.0,127.0,40.0,12.0,2.0,56.0,18.0,67.0,413.0,270.0,2.0,162.0,7.0,0.0,52.0,10.0,483.0,6.0,212.0,149.0,42.0,12.0,59.0,1.0,20.0,12.0,0.0,318.0,12.0,51.0,141.0,2.0,91.0,0.0,64.0,239.0
Japan,29.0,5.0,3.0,133.0,0.0,10.0,3.0,0.0,25.0,1.0,63.0,14.0,5.0,17.0,7.0,50.0,0.0,2574.0,4.0,2.0,56.0,78.0,32.0,12.0,0.0,53.0,4.0,62.0,184.0,0.0,17.0,2.0,88.0,1.0,0.0,23.0,13.0,235.0,12.0,1.0,14.0,19.0,5.0,0.0,20.0,88.0,83.0,16.0,80.0,54.0,0.0,0.0,303.0,32.0,1.0,54.0,5.0,1.0,32.0,1.0,0.0,0.0,6.0,0.0,34.0,28.0,15.0,95.0,9.0,1.0,0.0,1.0,9.0,34.0,8.0,4.0,22.0,160.0,15.0,3.0,4.0,28.0,2.0,3.0,26.0,15.0,65.0,21.0,21.0,2.0,3.0,8.0,0.0,8.0,0.0,22.0,2.0,105.0,36.0,5.0,2.0,28.0,0.0,0.0,3.0,0.0,44.0,0.0,4.0,41.0,0.0,3.0,0.0,22.0,50.0
France,3.0,7.0,5.0,2177.0,21.0,39.0,38.0,2.0,39.0,5.0,14.0,91.0,16.0,41.0,2.0,145.0,0.0,6293.0,2.0,24.0,101.0,55.0,106.0,144.0,2.0,169.0,19.0,126.0,7.0,2.0,41.0,0.0,852.0,2.0,0.0,6.0,3.0,209.0,166.0,2.0,14.0,35.0,3.0,1.0,45.0,74.0,116.0,15.0,51.0,12.0,0.0,0.0,1570.0,5.0,6.0,0.0,32.0,2.0,62.0,20.0,176.0,0.0,149.0,3.0,61.0,77.0,7.0,233.0,43.0,6.0,0.0,1.0,14.0,31.0,6.0,19.0,18.0,23.0,39.0,10.0,25.0,35.0,54.0,2.0,41.0,8.0,87.0,48.0,399.0,1.0,3.0,14.0,1.0,104.0,23.0,168.0,1.0,94.0,31.0,32.0,11.0,31.0,7.0,5.0,0.0,4.0,135.0,0.0,67.0,42.0,1.0,4.0,1.0,50.0,195.0
India,1.0,45.0,6.0,252.0,1.0,17.0,12.0,1.0,5.0,4.0,30.0,171.0,8.0,124.0,23.0,333.0,2.0,9960.0,4.0,4.0,343.0,42.0,366.0,27.0,6.0,163.0,10.0,138.0,5.0,0.0,15.0,3.0,72.0,1.0,2.0,87.0,7.0,424.0,38.0,13.0,31.0,25.0,11.0,1.0,75.0,183.0,152.0,13.0,93.0,43.0,12.0,0.0,693.0,99.0,0.0,8.0,6.0,55.0,251.0,39.0,0.0,0.0,17.0,0.0,99.0,351.0,7.0,904.0,21.0,3.0,8.0,19.0,52.0,29.0,6.0,7.0,28.0,52.0,258.0,2.0,98.0,53.0,9.0,1.0,110.0,38.0,141.0,104.0,53.0,0.0,5.0,25.0,0.0,70.0,6.0,55.0,1.0,194.0,18.0,1.0,24.0,13.0,5.0,7.0,8.0,2.0,289.0,0.0,295.0,94.0,61.0,36.0,1.0,58.0,201.0
Italy,27.0,8.0,3.0,580.0,29.0,93.0,216.0,0.0,49.0,21.0,13.0,118.0,32.0,17.0,2.0,325.0,1.0,29919.0,1.0,3.0,69.0,121.0,118.0,102.0,0.0,276.0,8.0,84.0,24.0,0.0,63.0,31.0,428.0,3.0,0.0,45.0,4.0,317.0,135.0,4.0,14.0,40.0,5.0,1.0,71.0,343.0,816.0,30.0,633.0,652.0,1.0,0.0,525.0,2.0,1.0,1.0,171.0,23.0,108.0,5.0,5.0,0.0,49.0,0.0,71.0,132.0,17.0,1114.0,312.0,12.0,0.0,0.0,30.0,124.0,1.0,60.0,194.0,164.0,171.0,4.0,43.0,138.0,124.0,2.0,105.0,315.0,670.0,372.0,244.0,2.0,25.0,6.0,0.0,88.0,3.0,303.0,2.0,309.0,104.0,15.0,81.0,37.0,3.0,14.0,1.0,11.0,131.0,0.0,87.0,136.0,2.0,337.0,0.0,32.0,197.0
"Venezuela, Bolivarian Republic of",1.0,0.0,1.0,4.0,0.0,4.0,5.0,0.0,0.0,7.0,23.0,2.0,2.0,2.0,0.0,10.0,0.0,1059.0,0.0,0.0,12.0,6.0,17.0,12.0,0.0,24.0,0.0,5.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,19.0,13.0,0.0,9.0,2.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,4.0,10.0,3.0,0.0,0.0,1.0,0.0,2.0,56.0,1.0,160.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,5.0,76.0,0.0,10.0,0.0,1.0,0.0,36.0,61.0,2.0,37.0,2.0,0.0,10.0,2.0,0.0,0.0,1.0,21.0,0.0,40.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,53.0,0.0,4.0,2.0,0.0,0.0,0.0,35.0,18.0
Brazil,2.0,2.0,12.0,92.0,7.0,109.0,68.0,0.0,11.0,66.0,85.0,496.0,9.0,26.0,3.0,126.0,0.0,7125.0,2.0,1.0,33.0,73.0,1222.0,41.0,1.0,75.0,2.0,41.0,4.0,0.0,39.0,28.0,120.0,9.0,0.0,29.0,0.0,137.0,17.0,20.0,13.0,38.0,4.0,0.0,75.0,300.0,134.0,21.0,176.0,78.0,13.0,2.0,671.0,14.0,1.0,0.0,1.0,102.0,322.0,81.0,0.0,0.0,11.0,2.0,37.0,239.0,5.0,1619.0,86.0,0.0,1.0,0.0,7.0,21.0,41.0,1.0,35.0,41.0,294.0,3.0,267.0,28.0,42.0,1.0,171.0,192.0,64.0,157.0,73.0,1.0,13.0,83.0,1.0,10.0,12.0,186.0,6.0,751.0,119.0,12.0,55.0,86.0,3.0,4.0,7.0,4.0,137.0,0.0,51.0,111.0,5.0,11.0,0.0,271.0,1025.0
Cuba,1.0,1.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,3.0,15.0,10.0,0.0,13.0,0.0,41.0,0.0,1765.0,1.0,0.0,1.0,2.0,155.0,3.0,1.0,45.0,1.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,9.0,5.0,3.0,1.0,33.0,17.0,0.0,8.0,64.0,4.0,0.0,6.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,2.0,0.0,0.0,6.0,5.0,0.0,8.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,18.0,0.0,2.0,1.0,4.0,0.0,7.0,6.0,7.0,14.0,2.0,0.0,15.0,2.0,0.0,0.0,0.0,11.0,1.0,9.0,8.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,8.0,21.0,0.0,6.0,0.0,6.0,57.0
United Kingdom,2.0,31.0,8.0,1499.0,26.0,37.0,25.0,1.0,154.0,33.0,282.0,63.0,104.0,74.0,13.0,426.0,70.0,14504.0,10.0,11.0,374.0,178.0,100.0,168.0,13.0,1025.0,10.0,476.0,50.0,0.0,90.0,16.0,266.0,4.0,0.0,30.0,21.0,844.0,110.0,13.0,261.0,65.0,12.0,1.0,880.0,453.0,536.0,81.0,389.0,181.0,8.0,0.0,2560.0,42.0,5.0,255.0,77.0,28.0,114.0,41.0,17.0,0.0,131.0,3.0,277.0,193.0,89.0,758.0,208.0,27.0,1.0,2.0,294.0,93.0,18.0,29.0,101.0,144.0,344.0,6.0,71.0,409.0,19.0,4.0,200.0,102.0,250.0,443.0,474.0,3.0,44.0,23.0,3.0,122.0,47.0,513.0,1.0,264.0,104.0,74.0,36.0,48.0,12.0,5.0,27.0,6.0,206.0,1.0,304.0,446.0,14.0,3.0,0.0,114.0,291.0
Belgium,3.0,1.0,0.0,213.0,0.0,1.0,24.0,0.0,3.0,1.0,12.0,2.0,4.0,4.0,2.0,36.0,0.0,1423.0,1.0,1.0,16.0,23.0,5.0,10.0,0.0,74.0,1.0,13.0,11.0,0.0,10.0,0.0,70.0,0.0,0.0,1.0,0.0,133.0,100.0,1.0,2.0,3.0,1.0,0.0,12.0,12.0,12.0,1.0,34.0,12.0,1.0,0.0,185.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,6.0,0.0,22.0,0.0,5.0,24.0,2.0,49.0,11.0,0.0,0.0,0.0,15.0,7.0,0.0,1.0,13.0,11.0,17.0,2.0,4.0,37.0,1.0,1.0,11.0,7.0,25.0,33.0,655.0,1.0,6.0,1.0,1.0,9.0,2.0,58.0,0.0,29.0,15.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,33.0,0.0,16.0,18.0,0.0,2.0,0.0,10.0,22.0
Argentina,8.0,2.0,0.0,62.0,10.0,48.0,90.0,9.0,2.0,62.0,23.0,20.0,0.0,20.0,1.0,885.0,0.0,14738.0,10.0,0.0,28.0,30.0,187.0,33.0,0.0,120.0,8.0,12.0,7.0,0.0,18.0,3.0,44.0,2.0,0.0,18.0,0.0,21.0,11.0,1.0,1.0,25.0,84.0,0.0,181.0,147.0,72.0,3.0,33.0,5.0,0.0,0.0,208.0,0.0,0.0,0.0,5.0,18.0,913.0,11.0,0.0,1.0,3.0,1.0,15.0,31.0,1.0,273.0,12.0,0.0,1.0,0.0,5.0,4.0,1.0,36.0,25.0,53.0,67.0,16.0,96.0,54.0,8.0,0.0,70.0,107.0,39.0,112.0,13.0,0.0,15.0,3.0,0.0,11.0,1.0,73.0,0.0,289.0,20.0,5.0,4.0,12.0,0.0,86.0,2.0,1.0,73.0,0.0,22.0,53.0,0.0,9.0,0.0,40.0,105.0
Chile,1.0,1.0,1.0,13.0,2.0,2.0,15.0,0.0,3.0,8.0,5.0,3.0,1.0,4.0,0.0,27.0,0.0,1436.0,0.0,0.0,3.0,10.0,20.0,6.0,1.0,9.0,5.0,8.0,2.0,0.0,4.0,1.0,10.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0,2.0,2.0,13.0,0.0,42.0,9.0,15.0,0.0,10.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,25.0,2.0,0.0,0.0,1.0,0.0,4.0,9.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,11.0,4.0,6.0,51.0,4.0,0.0,2.0,4.0,10.0,19.0,5.0,1.0,2.0,4.0,0.0,1.0,0.0,22.0,0.0,22.0,11.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0,8.0,10.0
Russian Federation,2.0,176.0,0.0,394.0,6.0,47.0,102.0,0.0,7.0,1.0,78.0,14.0,11.0,225.0,3.0,101.0,35.0,6861.0,6.0,2.0,331.0,33.0,33.0,496.0,3.0,383.0,57.0,79.0,23.0,26.0,5.0,14.0,90.0,0.0,0.0,1.0,8.0,280.0,37.0,1.0,9.0,7.0,89.0,1.0,86.0,48.0,57.0,9.0,32.0,42.0,1.0,0.0,1006.0,2.0,1.0,6.0,8.0,5.0,27.0,68.0,2.0,1.0,247.0,0.0,29.0,50.0,8.0,362.0,32.0,20.0,0.0,0.0,32.0,9.0,2.0,15.0,22.0,123.0,184.0,13.0,223.0,31.0,33.0,0.0,126.0,82.0,156.0,50.0,33.0,1.0,12.0,5.0,0.0,12.0,6.0,47.0,2.0,68.0,89.0,5.0,49.0,33.0,0.0,30.0,5.0,0.0,227.0,40.0,171.0,54.0,0.0,34.0,0.0,73.0,60.0
Costa Rica,1.0,1.0,5.0,6.0,0.0,9.0,11.0,0.0,2.0,4.0,5.0,3.0,2.0,5.0,0.0,7.0,0.0,860.0,7.0,0.0,6.0,3.0,36.0,3.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,10.0,3.0,0.0,23.0,15.0,8.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,1.0,2.0,4.0,1.0,0.0,11.0,11.0,4.0,14.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,6.0,0.0,14.0,6.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0,19.0
Philippines,1.0,1.0,3.0,224.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,29.0,3.0,43.0,3.0,1365.0,1.0,0.0,20.0,1.0,394.0,3.0,1.0,33.0,0.0,384.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,48.0,2.0,1.0,0.0,2.0,3.0,0.0,4.0,19.0,56.0,1.0,8.0,4.0,4.0,0.0,82.0,5.0,0.0,0.0,0.0,0.0,7.0,18.0,0.0,0.0,0.0,0.0,9.0,14.0,3.0,58.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,25.0,22.0,19.0,0.0,35.0,2.0,0.0,0.0,2.0,5.0,8.0,27.0,12.0,16.0,0.0,28.0,0.0,0.0,3.0,7.0,1.0,8.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,14.0,0.0,37.0,5.0,0.0,1.0,1.0,5.0,13.0
"Congo, The Democratic Republic of the",1.0,13.0,4.0,17.0,1.0,2.0,7.0,0.0,0.0,2.0,17.0,2.0,2.0,22.0,4.0,7.0,63.0,340.0,1.0,0.0,4.0,6.0,16.0,0.0,3.0,486.0,0.0,37.0,4.0,0.0,1.0,0.0,13.0,0.0,0.0,3.0,3.0,40.0,5.0,1.0,3.0,1.0,2.0,0.0,25.0,5.0,6.0,4.0,34.0,11.0,1.0,0.0,35.0,0.0,1.0,0.0,1.0,1.0,11.0,4.0,0.0,0.0,5.0,0.0,14.0,42.0,4.0,124.0,5.0,1.0,0.0,0.0,3.0,0.0,8.0,0.0,3.0,6.0,75.0,8.0,4.0,6.0,1.0,1.0,16.0,5.0,23.0,15.0,10.0,0.0,2.0,2.0,0.0,5.0,14.0,24.0,0.0,20.0,3.0,0.0,0.0,5.0,0.0,3.0,4.0,0.0,27.0,0.0,18.0,3.0,1.0,1.0,4.0,31.0,19.0
Croatia,1.0,64.0,0.0,21.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,12.0,0.0,316.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,17.0,10.0,9.0,3.0,6.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,12.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,3.0,7.0,3.0,2.0,0.0,0.0,9.0,3.0,6.0,2.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0
