,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
"Venezuela, Bolivarian Republic of",2.0,0.0,0.0,5.0,0.0,3.0,5.0,0.0,0.0,5.0,22.0,2.0,2.0,2.0,0.0,11.0,0.0,1066.0,0.0,0.0,12.0,6.0,16.0,14.0,0.0,22.0,0.0,5.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,20.0,12.0,0.0,9.0,2.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,4.0,9.0,3.0,0.0,0.0,1.0,0.0,2.0,58.0,1.0,156.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,5.0,68.0,0.0,10.0,0.0,1.0,0.0,35.0,46.0,2.0,38.0,2.0,0.0,10.0,1.0,0.0,0.0,1.0,22.0,0.0,42.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,4.0,2.0,0.0,0.0,0.0,33.0,18.0
Spain,95.0,21.0,2.0,1031.0,51.0,155.0,124.0,0.0,45.0,62.0,125.0,31.0,107.0,128.0,2.0,261.0,5.0,11566.0,3.0,3.0,141.0,92.0,132.0,119.0,17.0,698.0,43.0,81.0,18.0,0.0,65.0,15.0,204.0,5.0,0.0,8.0,66.0,280.0,74.0,3.0,48.0,70.0,20.0,0.0,357.0,332.0,498.0,75.0,492.0,93.0,1.0,0.0,698.0,0.0,1.0,2.0,56.0,36.0,93.0,17.0,23.0,4.0,164.0,8.0,113.0,137.0,54.0,377.0,178.0,0.0,2.0,0.0,5.0,49.0,54.0,5.0,27.0,75.0,66.0,22.0,135.0,38.0,11.0,2.0,78.0,19.0,70.0,403.0,273.0,2.0,161.0,8.0,0.0,51.0,11.0,477.0,6.0,214.0,148.0,41.0,11.0,58.0,1.0,19.0,10.0,0.0,308.0,11.0,50.0,157.0,2.0,90.0,0.0,63.0,232.0
Portugal,11.0,3.0,0.0,194.0,2.0,10.0,9.0,0.0,4.0,0.0,31.0,17.0,4.0,3.0,0.0,80.0,1.0,2896.0,0.0,0.0,14.0,13.0,92.0,2.0,0.0,104.0,0.0,18.0,0.0,0.0,3.0,0.0,49.0,1.0,0.0,3.0,0.0,41.0,8.0,2.0,13.0,2.0,0.0,0.0,23.0,50.0,48.0,2.0,35.0,9.0,1.0,0.0,136.0,1.0,0.0,2.0,58.0,3.0,14.0,2.0,0.0,0.0,2.0,1.0,13.0,57.0,0.0,236.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,18.0,17.0,27.0,1.0,39.0,8.0,6.0,0.0,16.0,11.0,26.0,81.0,23.0,0.0,6.0,3.0,0.0,5.0,6.0,89.0,0.0,216.0,18.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,48.0,0.0,16.0,25.0,0.0,7.0,0.0,24.0,57.0
United States,17.0,285.0,45.0,4817.0,86.0,234.0,103.0,13.0,172.0,130.0,280.0,243.0,295.0,154.0,130.0,1469.0,14.0,46622.0,36.0,35.0,2347.0,948.0,311.0,130.0,49.0,2128.0,38.0,1288.0,114.0,1.0,687.0,106.0,731.0,8.0,1.0,71.0,43.0,1134.0,443.0,62.0,180.0,168.0,97.0,20.0,1054.0,1359.0,1481.0,55.0,1519.0,823.0,67.0,1.0,4885.0,43.0,26.0,11.0,179.0,57.0,238.0,116.0,22.0,4.0,683.0,7.0,784.0,658.0,177.0,1828.0,260.0,38.0,1.0,24.0,407.0,211.0,74.0,78.0,486.0,1049.0,399.0,31.0,483.0,926.0,133.0,46.0,410.0,156.0,922.0,1271.0,990.0,46.0,33.0,103.0,2.0,142.0,52.0,499.0,28.0,1146.0,550.0,191.0,181.0,229.0,22.0,30.0,63.0,17.0,617.0,27.0,493.0,690.0,6.0,268.0,1.0,436.0,1271.0
"Iran, Islamic Republic of",2.0,2.0,0.0,6.0,1.0,5.0,17.0,0.0,1.0,0.0,0.0,0.0,8.0,200.0,0.0,20.0,4.0,447.0,2.0,0.0,13.0,21.0,17.0,62.0,1.0,28.0,13.0,32.0,1.0,0.0,0.0,1.0,27.0,1.0,0.0,2.0,1.0,211.0,141.0,2.0,23.0,1.0,2.0,0.0,4.0,23.0,20.0,1.0,40.0,1.0,0.0,0.0,54.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,0.0,3.0,0.0,39.0,13.0,6.0,146.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,9.0,53.0,0.0,4.0,5.0,1.0,4.0,4.0,53.0,63.0,7.0,28.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,1.0,10.0,2.0,0.0,1.0,18.0,0.0,32.0,0.0,0.0,48.0,0.0,4.0,10.0,1.0,0.0,1.0,15.0,6.0
Japan,27.0,4.0,3.0,140.0,0.0,10.0,3.0,0.0,24.0,1.0,61.0,14.0,5.0,10.0,7.0,50.0,0.0,2429.0,4.0,2.0,56.0,77.0,32.0,12.0,0.0,95.0,4.0,64.0,175.0,0.0,17.0,2.0,86.0,1.0,0.0,23.0,12.0,231.0,13.0,1.0,13.0,18.0,5.0,0.0,22.0,90.0,83.0,14.0,78.0,54.0,0.0,0.0,301.0,38.0,1.0,52.0,5.0,1.0,37.0,1.0,0.0,0.0,5.0,0.0,34.0,28.0,12.0,106.0,8.0,1.0,0.0,1.0,9.0,36.0,8.0,4.0,22.0,166.0,19.0,3.0,3.0,28.0,1.0,3.0,27.0,15.0,66.0,21.0,20.0,2.0,3.0,7.0,0.0,9.0,0.0,17.0,2.0,104.0,36.0,4.0,2.0,27.0,0.0,0.0,3.0,0.0,43.0,0.0,4.0,41.0,0.0,3.0,0.0,21.0,52.0
France,2.0,8.0,4.0,2249.0,21.0,46.0,39.0,3.0,39.0,5.0,14.0,89.0,16.0,39.0,2.0,136.0,0.0,6318.0,2.0,25.0,97.0,55.0,102.0,141.0,3.0,183.0,18.0,127.0,7.0,1.0,42.0,0.0,845.0,2.0,0.0,7.0,2.0,212.0,163.0,3.0,14.0,34.0,4.0,1.0,44.0,74.0,114.0,14.0,50.0,10.0,0.0,0.0,1601.0,5.0,6.0,0.0,31.0,2.0,61.0,17.0,170.0,0.0,151.0,3.0,57.0,82.0,5.0,257.0,39.0,6.0,0.0,1.0,11.0,31.0,7.0,18.0,16.0,27.0,38.0,10.0,30.0,38.0,57.0,2.0,44.0,7.0,86.0,47.0,398.0,1.0,3.0,13.0,2.0,103.0,21.0,141.0,0.0,94.0,31.0,33.0,12.0,34.0,7.0,4.0,0.0,3.0,130.0,0.0,63.0,43.0,1.0,4.0,1.0,49.0,194.0
India,1.0,44.0,6.0,259.0,1.0,17.0,12.0,2.0,5.0,4.0,25.0,161.0,8.0,118.0,23.0,340.0,3.0,10131.0,4.0,5.0,342.0,42.0,351.0,26.0,6.0,145.0,10.0,136.0,5.0,0.0,16.0,3.0,75.0,0.0,2.0,89.0,7.0,402.0,31.0,13.0,29.0,24.0,11.0,1.0,66.0,184.0,147.0,12.0,92.0,40.0,11.0,0.0,652.0,72.0,0.0,7.0,6.0,59.0,289.0,30.0,0.0,0.0,17.0,0.0,109.0,338.0,7.0,897.0,20.0,3.0,11.0,15.0,52.0,25.0,6.0,5.0,27.0,60.0,265.0,2.0,96.0,52.0,8.0,1.0,109.0,38.0,145.0,104.0,51.0,0.0,5.0,24.0,0.0,69.0,5.0,54.0,0.0,149.0,16.0,0.0,24.0,13.0,7.0,7.0,10.0,2.0,294.0,0.0,272.0,88.0,63.0,33.0,3.0,51.0,196.0
Italy,26.0,8.0,2.0,646.0,29.0,89.0,205.0,1.0,49.0,22.0,13.0,104.0,29.0,18.0,2.0,338.0,0.0,30505.0,1.0,2.0,73.0,111.0,114.0,103.0,1.0,287.0,16.0,82.0,22.0,0.0,67.0,25.0,396.0,3.0,0.0,44.0,4.0,306.0,123.0,4.0,12.0,42.0,5.0,1.0,72.0,357.0,762.0,27.0,639.0,655.0,1.0,0.0,519.0,2.0,1.0,1.0,152.0,25.0,118.0,5.0,5.0,0.0,50.0,0.0,70.0,137.0,16.0,1090.0,309.0,12.0,0.0,0.0,29.0,118.0,5.0,61.0,188.0,202.0,166.0,4.0,49.0,139.0,123.0,2.0,94.0,310.0,726.0,370.0,233.0,1.0,26.0,12.0,0.0,88.0,9.0,294.0,2.0,309.0,106.0,16.0,79.0,32.0,3.0,15.0,1.0,10.0,131.0,0.0,87.0,125.0,0.0,237.0,0.0,32.0,196.0
Brazil,2.0,2.0,9.0,95.0,7.0,108.0,70.0,2.0,11.0,75.0,76.0,506.0,6.0,26.0,3.0,139.0,0.0,7421.0,2.0,0.0,37.0,75.0,1257.0,43.0,1.0,75.0,3.0,43.0,4.0,0.0,39.0,28.0,131.0,8.0,0.0,47.0,0.0,144.0,14.0,17.0,12.0,38.0,4.0,0.0,85.0,287.0,134.0,18.0,173.0,69.0,10.0,2.0,721.0,14.0,1.0,0.0,1.0,109.0,381.0,84.0,0.0,0.0,15.0,2.0,36.0,254.0,5.0,1665.0,77.0,0.0,0.0,0.0,7.0,22.0,58.0,1.0,35.0,39.0,297.0,3.0,271.0,28.0,38.0,1.0,172.0,161.0,65.0,164.0,76.0,1.0,17.0,101.0,1.0,9.0,12.0,179.0,6.0,810.0,117.0,11.0,57.0,84.0,3.0,4.0,5.0,3.0,134.0,0.0,50.0,106.0,5.0,14.0,0.0,280.0,1090.0
