,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Japan,29.0,5.0,3.0,122.0,0.0,9.0,1.0,0.0,25.0,1.0,63.0,10.0,3.0,14.0,7.0,44.0,0.0,2438.0,4.0,2.0,53.0,70.0,30.0,11.0,0.0,49.0,4.0,59.0,174.0,0.0,17.0,2.0,85.0,1.0,0.0,21.0,13.0,226.0,11.0,1.0,12.0,19.0,5.0,0.0,20.0,87.0,76.0,13.0,80.0,54.0,0.0,0.0,292.0,31.0,1.0,52.0,4.0,1.0,31.0,1.0,0.0,0.0,6.0,0.0,27.0,28.0,14.0,94.0,9.0,1.0,0.0,1.0,9.0,34.0,4.0,4.0,21.0,152.0,15.0,1.0,4.0,27.0,2.0,3.0,26.0,15.0,59.0,19.0,19.0,2.0,2.0,8.0,0.0,6.0,0.0,21.0,0.0,96.0,34.0,5.0,2.0,28.0,0.0,0.0,3.0,0.0,42.0,0.0,4.0,40.0,0.0,3.0,0.0,18.0,48.0
United States,16.0,272.0,38.0,4686.0,86.0,217.0,89.0,11.0,178.0,113.0,280.0,209.0,334.0,139.0,121.0,1347.0,13.0,43440.0,35.0,33.0,2123.0,899.0,274.0,111.0,20.0,1989.0,35.0,1184.0,111.0,2.0,444.0,105.0,649.0,6.0,1.0,56.0,44.0,1067.0,416.0,60.0,178.0,163.0,92.0,20.0,1018.0,1176.0,1368.0,51.0,1353.0,766.0,58.0,1.0,4471.0,47.0,22.0,10.0,175.0,51.0,210.0,101.0,24.0,4.0,673.0,8.0,684.0,581.0,163.0,1659.0,249.0,40.0,1.0,20.0,396.0,194.0,59.0,77.0,466.0,984.0,386.0,32.0,450.0,850.0,132.0,41.0,383.0,140.0,887.0,1222.0,998.0,46.0,19.0,87.0,2.0,131.0,44.0,469.0,24.0,1057.0,553.0,182.0,176.0,213.0,13.0,28.0,57.0,10.0,590.0,25.0,464.0,604.0,5.0,269.0,0.0,404.0,1125.0
France,3.0,7.0,4.0,2031.0,19.0,38.0,38.0,2.0,39.0,5.0,14.0,88.0,15.0,41.0,0.0,138.0,0.0,5816.0,2.0,21.0,97.0,51.0,101.0,128.0,1.0,143.0,16.0,120.0,7.0,1.0,35.0,0.0,842.0,2.0,0.0,6.0,3.0,205.0,165.0,2.0,14.0,35.0,3.0,1.0,45.0,63.0,102.0,11.0,45.0,9.0,0.0,0.0,1449.0,5.0,6.0,0.0,32.0,2.0,60.0,20.0,174.0,0.0,146.0,3.0,52.0,71.0,7.0,218.0,42.0,6.0,0.0,1.0,14.0,29.0,6.0,19.0,17.0,20.0,33.0,10.0,22.0,30.0,54.0,2.0,41.0,8.0,81.0,44.0,386.0,1.0,3.0,14.0,1.0,96.0,22.0,150.0,1.0,72.0,28.0,27.0,11.0,30.0,7.0,4.0,0.0,4.0,127.0,0.0,60.0,40.0,1.0,4.0,1.0,47.0,192.0
India,1.0,45.0,5.0,247.0,1.0,17.0,12.0,1.0,4.0,1.0,26.0,167.0,8.0,122.0,23.0,322.0,2.0,9308.0,4.0,1.0,296.0,41.0,342.0,27.0,1.0,150.0,9.0,121.0,5.0,0.0,15.0,3.0,66.0,1.0,2.0,76.0,7.0,415.0,35.0,13.0,29.0,23.0,11.0,1.0,70.0,170.0,139.0,12.0,88.0,43.0,8.0,0.0,678.0,98.0,0.0,7.0,6.0,51.0,227.0,38.0,0.0,0.0,17.0,0.0,79.0,336.0,7.0,867.0,19.0,3.0,8.0,19.0,52.0,27.0,1.0,7.0,26.0,41.0,252.0,2.0,91.0,52.0,9.0,1.0,106.0,35.0,127.0,101.0,50.0,0.0,5.0,18.0,0.0,70.0,6.0,54.0,1.0,189.0,18.0,1.0,17.0,13.0,0.0,7.0,8.0,1.0,278.0,0.0,285.0,82.0,59.0,36.0,1.0,50.0,189.0
"Venezuela, Bolivarian Republic of",1.0,0.0,1.0,4.0,0.0,3.0,5.0,0.0,0.0,6.0,23.0,2.0,2.0,2.0,0.0,8.0,0.0,1012.0,0.0,0.0,9.0,6.0,17.0,11.0,0.0,23.0,0.0,4.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,18.0,13.0,0.0,7.0,2.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,4.0,10.0,3.0,0.0,0.0,1.0,0.0,2.0,56.0,1.0,158.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,5.0,75.0,0.0,9.0,0.0,1.0,0.0,34.0,60.0,2.0,35.0,2.0,0.0,9.0,2.0,0.0,0.0,1.0,21.0,0.0,36.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,50.0,0.0,3.0,2.0,0.0,0.0,0.0,31.0,18.0
Italy,27.0,8.0,3.0,491.0,29.0,80.0,195.0,0.0,49.0,21.0,11.0,115.0,31.0,15.0,0.0,309.0,1.0,27979.0,1.0,3.0,65.0,121.0,117.0,78.0,0.0,260.0,8.0,82.0,24.0,0.0,58.0,31.0,395.0,2.0,0.0,45.0,4.0,313.0,134.0,4.0,14.0,40.0,5.0,1.0,66.0,320.0,756.0,30.0,609.0,644.0,1.0,0.0,512.0,2.0,1.0,1.0,166.0,19.0,94.0,4.0,5.0,0.0,49.0,0.0,65.0,121.0,15.0,1036.0,286.0,12.0,0.0,0.0,30.0,123.0,1.0,55.0,193.0,153.0,164.0,4.0,39.0,136.0,124.0,2.0,101.0,271.0,544.0,366.0,237.0,2.0,25.0,5.0,0.0,88.0,3.0,301.0,2.0,301.0,101.0,14.0,80.0,36.0,3.0,13.0,1.0,8.0,120.0,0.0,79.0,108.0,2.0,335.0,0.0,31.0,195.0
Spain,103.0,21.0,2.0,723.0,53.0,149.0,117.0,0.0,37.0,59.0,121.0,33.0,89.0,125.0,1.0,243.0,37.0,10669.0,3.0,2.0,144.0,87.0,124.0,102.0,16.0,797.0,42.0,80.0,19.0,0.0,63.0,15.0,192.0,4.0,0.0,7.0,67.0,296.0,73.0,5.0,47.0,70.0,25.0,0.0,359.0,322.0,475.0,75.0,425.0,83.0,1.0,0.0,574.0,0.0,1.0,3.0,54.0,39.0,87.0,17.0,23.0,4.0,164.0,8.0,110.0,123.0,56.0,314.0,179.0,0.0,1.0,0.0,14.0,57.0,54.0,5.0,25.0,83.0,60.0,22.0,121.0,39.0,12.0,2.0,45.0,15.0,64.0,400.0,254.0,2.0,156.0,6.0,0.0,52.0,10.0,478.0,6.0,208.0,132.0,39.0,11.0,56.0,1.0,20.0,12.0,0.0,305.0,12.0,47.0,136.0,2.0,91.0,0.0,62.0,233.0
Brazil,2.0,2.0,11.0,83.0,5.0,101.0,60.0,0.0,11.0,65.0,83.0,446.0,9.0,25.0,2.0,112.0,0.0,6605.0,2.0,1.0,29.0,69.0,1111.0,38.0,1.0,70.0,2.0,35.0,4.0,0.0,25.0,28.0,114.0,9.0,0.0,28.0,0.0,134.0,16.0,18.0,12.0,34.0,4.0,0.0,73.0,272.0,128.0,21.0,146.0,77.0,12.0,1.0,611.0,14.0,1.0,0.0,1.0,86.0,274.0,78.0,0.0,0.0,10.0,2.0,28.0,224.0,3.0,1528.0,79.0,0.0,1.0,0.0,7.0,21.0,38.0,0.0,35.0,40.0,291.0,3.0,252.0,24.0,42.0,1.0,166.0,186.0,62.0,138.0,70.0,1.0,12.0,67.0,1.0,9.0,12.0,178.0,6.0,661.0,115.0,12.0,53.0,77.0,3.0,4.0,6.0,3.0,126.0,0.0,50.0,107.0,3.0,11.0,0.0,242.0,920.0
Cuba,1.0,1.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,3.0,15.0,10.0,0.0,13.0,0.0,40.0,0.0,1666.0,1.0,0.0,1.0,2.0,152.0,3.0,1.0,38.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,9.0,5.0,3.0,1.0,28.0,17.0,0.0,8.0,62.0,4.0,0.0,3.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,2.0,0.0,0.0,6.0,5.0,0.0,7.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,18.0,0.0,2.0,1.0,4.0,0.0,7.0,6.0,6.0,13.0,2.0,0.0,14.0,2.0,0.0,0.0,0.0,11.0,1.0,4.0,8.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,21.0,0.0,6.0,0.0,6.0,56.0
United Kingdom,2.0,31.0,8.0,1374.0,26.0,36.0,25.0,1.0,145.0,31.0,278.0,61.0,99.0,72.0,13.0,395.0,70.0,13337.0,9.0,11.0,347.0,170.0,93.0,158.0,10.0,769.0,11.0,470.0,45.0,0.0,83.0,15.0,245.0,4.0,0.0,25.0,16.0,803.0,106.0,13.0,206.0,60.0,12.0,1.0,876.0,396.0,506.0,80.0,361.0,173.0,7.0,0.0,2334.0,42.0,5.0,148.0,71.0,28.0,108.0,40.0,16.0,0.0,121.0,3.0,271.0,176.0,71.0,666.0,187.0,25.0,1.0,2.0,274.0,88.0,14.0,29.0,97.0,137.0,337.0,6.0,65.0,381.0,19.0,4.0,194.0,53.0,242.0,424.0,439.0,3.0,42.0,20.0,3.0,113.0,46.0,496.0,1.0,222.0,104.0,65.0,36.0,47.0,10.0,5.0,27.0,6.0,192.0,1.0,268.0,444.0,14.0,4.0,0.0,107.0,281.0
