,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Croatia,2.0,64.0,0.0,39.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,339.0,0.0,1.0,6.0,1.0,2.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,8.0,13.0,0.0,6.0,1.0,0.0,0.0,29.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,4.0,0.0,3.0,4.0,0.0,0.0,1.0,3.0,4.0,3.0,108.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,7.0,8.0,0.0,0.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Spain,92.0,34.0,2.0,801.0,58.0,210.0,103.0,5.0,28.0,58.0,32.0,41.0,115.0,85.0,8.0,201.0,37.0,9049.0,2.0,0.0,107.0,58.0,91.0,74.0,15.0,538.0,31.0,73.0,12.0,1.0,36.0,7.0,138.0,7.0,0.0,10.0,2.0,203.0,80.0,18.0,80.0,24.0,21.0,0.0,160.0,296.0,485.0,32.0,388.0,98.0,0.0,0.0,443.0,0.0,7.0,3.0,115.0,54.0,70.0,12.0,33.0,2.0,143.0,17.0,52.0,126.0,8.0,197.0,124.0,5.0,1.0,0.0,20.0,57.0,8.0,1.0,59.0,86.0,80.0,6.0,147.0,35.0,15.0,0.0,74.0,17.0,31.0,425.0,323.0,0.0,127.0,6.0,0.0,47.0,23.0,880.0,4.0,294.0,160.0,47.0,14.0,82.0,0.0,27.0,41.0,2.0,219.0,2.0,50.0,81.0,2.0,240.0,0.0,59.0,252.0
Netherlands,10.0,2.0,3.0,850.0,1.0,20.0,4.0,1.0,11.0,2.0,6.0,7.0,8.0,1.0,1.0,14.0,0.0,1017.0,2.0,3.0,23.0,24.0,9.0,9.0,0.0,47.0,3.0,26.0,3.0,0.0,6.0,3.0,43.0,3.0,0.0,0.0,0.0,20.0,8.0,1.0,11.0,6.0,0.0,0.0,9.0,39.0,30.0,5.0,25.0,15.0,0.0,0.0,108.0,0.0,2.0,0.0,44.0,0.0,12.0,2.0,0.0,0.0,11.0,0.0,18.0,10.0,3.0,23.0,37.0,2.0,0.0,0.0,17.0,7.0,2.0,2.0,17.0,13.0,15.0,6.0,11.0,26.0,0.0,3.0,25.0,10.0,13.0,47.0,39.0,0.0,21.0,0.0,0.0,4.0,8.0,15.0,0.0,24.0,8.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,29.0,0.0,8.0,14.0,1.0,2.0,0.0,5.0,19.0
Italy,47.0,9.0,4.0,396.0,33.0,92.0,190.0,0.0,26.0,8.0,20.0,87.0,38.0,14.0,11.0,292.0,2.0,24191.0,2.0,1.0,74.0,228.0,172.0,30.0,0.0,219.0,9.0,54.0,22.0,0.0,44.0,76.0,535.0,1.0,0.0,36.0,0.0,440.0,141.0,2.0,16.0,40.0,4.0,0.0,57.0,265.0,851.0,21.0,819.0,952.0,1.0,0.0,536.0,2.0,8.0,0.0,435.0,20.0,74.0,7.0,191.0,1.0,42.0,3.0,42.0,116.0,16.0,608.0,233.0,8.0,2.0,0.0,32.0,98.0,2.0,35.0,254.0,93.0,137.0,12.0,17.0,234.0,129.0,0.0,117.0,237.0,230.0,274.0,191.0,4.0,46.0,13.0,0.0,86.0,5.0,376.0,3.0,143.0,66.0,32.0,120.0,50.0,3.0,40.0,1.0,3.0,88.0,0.0,91.0,111.0,2.0,574.0,1.0,34.0,159.0
Portugal,8.0,2.0,1.0,161.0,0.0,22.0,13.0,0.0,24.0,1.0,7.0,4.0,6.0,3.0,0.0,49.0,0.0,2128.0,0.0,0.0,21.0,29.0,10.0,1.0,0.0,37.0,0.0,13.0,1.0,0.0,2.0,1.0,41.0,0.0,0.0,1.0,0.0,24.0,6.0,1.0,7.0,4.0,0.0,0.0,2.0,23.0,64.0,1.0,14.0,8.0,1.0,0.0,87.0,1.0,0.0,0.0,28.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,0.0,94.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,4.0,5.0,13.0,0.0,19.0,5.0,2.0,0.0,4.0,4.0,15.0,43.0,16.0,1.0,6.0,0.0,0.0,6.0,10.0,78.0,0.0,56.0,7.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,29.0,0.0,21.0,6.0,0.0,1.0,0.0,17.0,28.0
Japan,34.0,5.0,6.0,154.0,1.0,15.0,0.0,0.0,30.0,2.0,11.0,7.0,5.0,12.0,4.0,56.0,0.0,3148.0,2.0,1.0,52.0,65.0,27.0,6.0,0.0,60.0,2.0,80.0,263.0,1.0,16.0,2.0,115.0,1.0,0.0,23.0,3.0,277.0,17.0,0.0,9.0,18.0,3.0,1.0,8.0,53.0,58.0,31.0,86.0,56.0,3.0,1.0,209.0,12.0,5.0,87.0,3.0,0.0,24.0,1.0,2.0,0.0,5.0,0.0,18.0,27.0,10.0,89.0,10.0,2.0,1.0,1.0,9.0,42.0,7.0,3.0,23.0,168.0,8.0,0.0,20.0,38.0,2.0,1.0,31.0,12.0,35.0,30.0,25.0,0.0,3.0,7.0,0.0,15.0,0.0,12.0,0.0,107.0,103.0,5.0,2.0,7.0,0.0,1.0,2.0,0.0,33.0,0.0,11.0,32.0,0.0,6.0,0.0,18.0,40.0
Argentina,3.0,10.0,0.0,39.0,4.0,43.0,87.0,0.0,8.0,42.0,18.0,22.0,9.0,20.0,3.0,28.0,0.0,1896.0,0.0,2.0,32.0,25.0,96.0,10.0,0.0,83.0,14.0,11.0,10.0,0.0,8.0,3.0,45.0,2.0,0.0,15.0,0.0,30.0,7.0,3.0,4.0,21.0,346.0,0.0,46.0,93.0,50.0,3.0,23.0,2.0,1.0,0.0,91.0,0.0,0.0,0.0,188.0,33.0,842.0,30.0,0.0,0.0,1.0,0.0,7.0,25.0,1.0,162.0,17.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,43.0,143.0,177.0,0.0,65.0,51.0,7.0,0.0,87.0,268.0,19.0,128.0,12.0,13.0,8.0,3.0,0.0,10.0,2.0,101.0,0.0,194.0,29.0,4.0,10.0,16.0,0.0,48.0,10.0,0.0,76.0,0.0,31.0,31.0,0.0,12.0,0.0,49.0,115.0
Brazil,1.0,2.0,10.0,77.0,5.0,67.0,36.0,0.0,4.0,37.0,94.0,248.0,10.0,9.0,3.0,105.0,0.0,5528.0,1.0,18.0,24.0,50.0,305.0,13.0,1.0,47.0,3.0,46.0,2.0,0.0,10.0,41.0,76.0,3.0,0.0,14.0,0.0,159.0,22.0,8.0,8.0,130.0,4.0,1.0,36.0,304.0,100.0,14.0,119.0,113.0,11.0,1.0,276.0,1.0,1.0,4.0,1.0,81.0,137.0,33.0,0.0,0.0,12.0,1.0,19.0,78.0,1.0,878.0,231.0,0.0,2.0,1.0,5.0,30.0,7.0,3.0,48.0,35.0,666.0,0.0,210.0,17.0,36.0,1.0,432.0,332.0,37.0,124.0,38.0,1.0,3.0,40.0,0.0,23.0,9.0,353.0,0.0,510.0,133.0,38.0,64.0,54.0,2.0,2.0,5.0,3.0,102.0,0.0,24.0,139.0,3.0,10.0,0.0,236.0,570.0
Azerbaijan,1.0,6.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,12.0,0.0,470.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,39.0,0.0,31.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,9.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,2.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0
Romania,2.0,16.0,1.0,43.0,6.0,172.0,6.0,0.0,3.0,0.0,14.0,1.0,3.0,8.0,0.0,28.0,0.0,1202.0,1.0,6.0,11.0,25.0,1.0,6.0,0.0,26.0,4.0,15.0,3.0,0.0,2.0,0.0,40.0,3.0,0.0,2.0,0.0,2.0,3.0,7.0,1.0,12.0,0.0,0.0,2.0,23.0,22.0,1.0,14.0,15.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,1.0,10.0,17.0,11.0,0.0,24.0,0.0,6.0,5.0,1.0,24.0,19.0,0.0,0.0,0.0,0.0,243.0,0.0,2.0,18.0,25.0,22.0,1.0,23.0,8.0,3.0,0.0,11.0,9.0,76.0,58.0,94.0,0.0,2.0,1.0,0.0,6.0,0.0,156.0,0.0,10.0,9.0,0.0,3.0,14.0,0.0,36.0,0.0,1.0,84.0,0.0,19.0,36.0,0.0,38.0,0.0,4.0,8.0
