,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Japan,31.0,5.0,5.0,170.0,2.0,16.0,3.0,0.0,23.0,2.0,9.0,6.0,5.0,12.0,3.0,53.0,0.0,3066.0,2.0,2.0,49.0,57.0,28.0,5.0,0.0,59.0,6.0,73.0,283.0,1.0,10.0,1.0,109.0,1.0,0.0,25.0,3.0,254.0,18.0,0.0,8.0,14.0,2.0,1.0,6.0,46.0,57.0,29.0,80.0,51.0,3.0,1.0,172.0,13.0,5.0,89.0,2.0,0.0,24.0,1.0,2.0,0.0,5.0,0.0,15.0,23.0,9.0,77.0,10.0,1.0,1.0,1.0,8.0,41.0,7.0,3.0,20.0,164.0,11.0,0.0,21.0,32.0,5.0,1.0,29.0,12.0,27.0,30.0,26.0,1.0,3.0,8.0,0.0,13.0,1.0,9.0,0.0,94.0,107.0,5.0,2.0,10.0,0.0,5.0,2.0,0.0,28.0,0.0,11.0,26.0,0.0,4.0,0.0,18.0,29.0
Spain,79.0,35.0,2.0,654.0,53.0,209.0,82.0,7.0,29.0,67.0,26.0,41.0,108.0,80.0,9.0,160.0,37.0,8116.0,2.0,0.0,95.0,41.0,76.0,72.0,15.0,477.0,29.0,68.0,9.0,1.0,23.0,6.0,129.0,6.0,0.0,10.0,3.0,172.0,64.0,18.0,75.0,20.0,20.0,0.0,135.0,248.0,409.0,31.0,357.0,91.0,0.0,0.0,367.0,0.0,6.0,3.0,110.0,57.0,53.0,9.0,33.0,2.0,93.0,15.0,35.0,103.0,7.0,160.0,100.0,5.0,1.0,0.0,20.0,53.0,6.0,1.0,55.0,73.0,79.0,13.0,144.0,36.0,12.0,0.0,75.0,13.0,22.0,399.0,244.0,1.0,97.0,5.0,0.0,48.0,24.0,830.0,4.0,299.0,132.0,41.0,13.0,83.0,0.0,32.0,41.0,2.0,148.0,2.0,48.0,73.0,3.0,220.0,0.0,51.0,221.0
Thailand,3.0,13.0,3.0,32.0,4.0,31.0,8.0,0.0,4.0,0.0,17.0,25.0,4.0,11.0,3.0,33.0,3.0,1081.0,4.0,0.0,13.0,14.0,32.0,11.0,0.0,75.0,8.0,119.0,9.0,4.0,2.0,0.0,39.0,1.0,0.0,19.0,1.0,124.0,2.0,3.0,15.0,1.0,3.0,1.0,14.0,24.0,31.0,35.0,18.0,6.0,3.0,0.0,187.0,1.0,1.0,0.0,5.0,3.0,22.0,9.0,1.0,0.0,20.0,0.0,14.0,29.0,2.0,56.0,17.0,12.0,0.0,6.0,6.0,2.0,0.0,15.0,11.0,26.0,19.0,0.0,48.0,16.0,3.0,0.0,33.0,9.0,8.0,40.0,19.0,0.0,3.0,10.0,0.0,20.0,4.0,5.0,3.0,37.0,30.0,0.0,9.0,9.0,0.0,9.0,3.0,3.0,86.0,11.0,28.0,16.0,0.0,11.0,4.0,17.0,45.0
Kenya,9.0,6.0,0.0,31.0,1.0,5.0,4.0,0.0,2.0,0.0,0.0,20.0,8.0,33.0,18.0,4.0,0.0,481.0,5.0,0.0,9.0,1.0,4.0,3.0,1.0,228.0,11.0,41.0,2.0,2.0,3.0,0.0,9.0,0.0,0.0,7.0,1.0,43.0,10.0,0.0,7.0,4.0,0.0,0.0,4.0,14.0,7.0,1.0,14.0,4.0,1.0,0.0,44.0,0.0,0.0,1.0,0.0,6.0,6.0,4.0,0.0,0.0,2.0,0.0,5.0,78.0,15.0,98.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,13.0,5.0,18.0,6.0,2.0,0.0,8.0,8.0,2.0,38.0,9.0,0.0,0.0,15.0,0.0,11.0,13.0,6.0,0.0,4.0,5.0,0.0,4.0,25.0,7.0,9.0,2.0,1.0,21.0,0.0,40.0,2.0,17.0,0.0,0.0,35.0,6.0
United States,8.0,193.0,16.0,1465.0,38.0,132.0,22.0,5.0,165.0,66.0,141.0,111.0,237.0,102.0,168.0,883.0,6.0,29061.0,13.0,14.0,1064.0,375.0,153.0,85.0,10.0,1400.0,18.0,803.0,39.0,0.0,189.0,80.0,429.0,8.0,0.0,29.0,33.0,813.0,284.0,30.0,113.0,97.0,85.0,17.0,250.0,631.0,718.0,26.0,844.0,421.0,57.0,0.0,2830.0,15.0,10.0,9.0,102.0,20.0,145.0,44.0,57.0,1.0,319.0,2.0,396.0,329.0,100.0,1069.0,205.0,22.0,1.0,16.0,167.0,150.0,22.0,53.0,281.0,455.0,585.0,15.0,230.0,768.0,57.0,27.0,256.0,103.0,356.0,917.0,446.0,31.0,15.0,38.0,0.0,78.0,27.0,449.0,8.0,691.0,388.0,143.0,137.0,154.0,10.0,24.0,64.0,8.0,399.0,5.0,317.0,329.0,1.0,286.0,2.0,239.0,606.0
Italy,59.0,14.0,3.0,358.0,14.0,96.0,187.0,1.0,19.0,9.0,19.0,69.0,33.0,12.0,11.0,272.0,2.0,21772.0,1.0,1.0,72.0,211.0,153.0,23.0,0.0,209.0,9.0,53.0,18.0,0.0,47.0,76.0,515.0,1.0,0.0,31.0,1.0,382.0,133.0,2.0,17.0,58.0,2.0,0.0,51.0,251.0,789.0,14.0,780.0,904.0,3.0,0.0,566.0,3.0,7.0,0.0,441.0,17.0,54.0,7.0,192.0,1.0,20.0,3.0,32.0,99.0,17.0,544.0,243.0,9.0,2.0,0.0,27.0,91.0,3.0,27.0,264.0,51.0,128.0,11.0,11.0,220.0,29.0,0.0,115.0,207.0,212.0,220.0,192.0,5.0,46.0,13.0,0.0,83.0,4.0,291.0,1.0,135.0,70.0,32.0,97.0,49.0,4.0,46.0,0.0,3.0,75.0,0.0,88.0,94.0,2.0,586.0,1.0,32.0,130.0
Jordan,1.0,0.0,0.0,18.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,43.0,0.0,3.0,1.0,281.0,1.0,0.0,18.0,4.0,1.0,22.0,0.0,11.0,0.0,20.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,71.0,6.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,3.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,4.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,3.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,11.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0
Luxembourg,1.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,5.0,0.0,294.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,10.0,4.0,6.0,0.0,2.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,11.0
Portugal,3.0,1.0,1.0,141.0,0.0,23.0,9.0,0.0,21.0,1.0,4.0,4.0,6.0,2.0,0.0,43.0,0.0,1870.0,0.0,0.0,20.0,30.0,4.0,1.0,0.0,28.0,0.0,5.0,1.0,0.0,3.0,1.0,26.0,0.0,0.0,1.0,0.0,20.0,4.0,1.0,5.0,4.0,0.0,0.0,2.0,27.0,67.0,1.0,19.0,5.0,1.0,0.0,66.0,0.0,0.0,0.0,26.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,0.0,45.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,4.0,11.0,1.0,17.0,3.0,2.0,0.0,5.0,2.0,13.0,38.0,6.0,2.0,2.0,0.0,0.0,2.0,10.0,47.0,0.0,42.0,5.0,2.0,2.0,3.0,0.0,0.0,13.0,0.0,29.0,0.0,18.0,6.0,0.0,1.0,0.0,16.0,21.0
Norway,3.0,2.0,0.0,88.0,2.0,2.0,1.0,0.0,8.0,0.0,0.0,1.0,14.0,6.0,0.0,5.0,0.0,286.0,2.0,1.0,4.0,2.0,4.0,7.0,0.0,9.0,3.0,7.0,1.0,0.0,3.0,1.0,15.0,0.0,0.0,1.0,0.0,18.0,1.0,0.0,3.0,3.0,0.0,0.0,19.0,17.0,31.0,0.0,8.0,2.0,0.0,0.0,49.0,0.0,0.0,0.0,11.0,1.0,2.0,4.0,5.0,0.0,6.0,0.0,4.0,3.0,0.0,14.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,3.0,23.0,2.0,0.0,2.0,0.0,10.0,3.0,38.0,10.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,10.0,15.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,10.0,12.0,3.0,5.0,2.0,0.0,0.0,7.0,14.0
