,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
France,3.0,7.0,4.0,2024.0,19.0,38.0,38.0,2.0,39.0,5.0,14.0,88.0,15.0,41.0,0.0,137.0,0.0,5732.0,2.0,21.0,97.0,51.0,101.0,123.0,1.0,141.0,16.0,120.0,7.0,1.0,34.0,0.0,840.0,2.0,0.0,6.0,3.0,201.0,165.0,2.0,13.0,35.0,3.0,1.0,45.0,63.0,102.0,11.0,45.0,9.0,0.0,0.0,1439.0,5.0,6.0,0.0,32.0,2.0,60.0,20.0,174.0,0.0,144.0,3.0,52.0,70.0,7.0,216.0,42.0,6.0,0.0,1.0,14.0,29.0,6.0,19.0,17.0,19.0,32.0,10.0,22.0,30.0,54.0,2.0,41.0,8.0,81.0,43.0,377.0,1.0,3.0,14.0,1.0,96.0,22.0,150.0,1.0,72.0,28.0,27.0,10.0,30.0,7.0,4.0,0.0,4.0,127.0,0.0,60.0,40.0,1.0,4.0,1.0,44.0,192.0
India,1.0,45.0,5.0,247.0,1.0,17.0,12.0,1.0,4.0,1.0,26.0,166.0,8.0,122.0,23.0,321.0,2.0,9231.0,4.0,1.0,286.0,41.0,340.0,26.0,1.0,149.0,9.0,120.0,5.0,0.0,15.0,3.0,65.0,1.0,2.0,76.0,7.0,414.0,35.0,13.0,29.0,23.0,11.0,1.0,69.0,168.0,137.0,12.0,88.0,43.0,8.0,0.0,673.0,98.0,0.0,7.0,6.0,51.0,222.0,38.0,0.0,0.0,17.0,0.0,79.0,336.0,7.0,863.0,19.0,3.0,7.0,19.0,52.0,27.0,1.0,7.0,26.0,40.0,252.0,2.0,91.0,51.0,9.0,1.0,106.0,35.0,127.0,100.0,50.0,0.0,5.0,18.0,0.0,70.0,6.0,54.0,1.0,189.0,18.0,1.0,17.0,13.0,0.0,7.0,8.0,1.0,275.0,0.0,284.0,81.0,59.0,36.0,1.0,50.0,189.0
United States,13.0,272.0,38.0,4671.0,86.0,217.0,89.0,11.0,177.0,112.0,280.0,206.0,334.0,135.0,119.0,1334.0,12.0,42981.0,35.0,33.0,2084.0,895.0,258.0,111.0,19.0,1970.0,35.0,1175.0,111.0,2.0,441.0,105.0,641.0,6.0,1.0,55.0,44.0,1055.0,412.0,60.0,178.0,163.0,92.0,20.0,1013.0,1166.0,1361.0,51.0,1342.0,761.0,56.0,0.0,4426.0,47.0,22.0,9.0,175.0,51.0,205.0,100.0,24.0,3.0,673.0,8.0,676.0,566.0,163.0,1651.0,248.0,40.0,1.0,20.0,395.0,194.0,59.0,77.0,463.0,974.0,383.0,32.0,448.0,843.0,132.0,41.0,382.0,139.0,886.0,1215.0,998.0,46.0,20.0,86.0,2.0,131.0,42.0,464.0,24.0,1049.0,545.0,182.0,172.0,213.0,13.0,28.0,57.0,9.0,586.0,25.0,457.0,600.0,5.0,269.0,0.0,390.0,1102.0
"Venezuela, Bolivarian Republic of",1.0,0.0,1.0,4.0,0.0,3.0,5.0,0.0,0.0,6.0,23.0,2.0,2.0,2.0,0.0,8.0,0.0,1009.0,0.0,0.0,9.0,6.0,17.0,10.0,0.0,23.0,0.0,4.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,17.0,13.0,0.0,7.0,2.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,4.0,10.0,3.0,0.0,0.0,1.0,0.0,2.0,55.0,1.0,158.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,5.0,74.0,0.0,9.0,0.0,1.0,0.0,34.0,59.0,2.0,35.0,2.0,0.0,9.0,2.0,0.0,0.0,1.0,21.0,0.0,36.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,50.0,0.0,3.0,2.0,0.0,0.0,0.0,30.0,18.0
Italy,27.0,8.0,3.0,489.0,29.0,80.0,195.0,0.0,48.0,21.0,11.0,114.0,31.0,15.0,0.0,305.0,1.0,27652.0,1.0,3.0,64.0,121.0,115.0,76.0,0.0,254.0,8.0,82.0,24.0,0.0,58.0,31.0,390.0,2.0,0.0,45.0,4.0,310.0,131.0,4.0,14.0,40.0,5.0,1.0,66.0,314.0,755.0,30.0,607.0,643.0,1.0,0.0,509.0,2.0,1.0,1.0,166.0,19.0,91.0,4.0,5.0,0.0,49.0,0.0,64.0,120.0,15.0,1034.0,286.0,12.0,0.0,0.0,30.0,109.0,1.0,54.0,193.0,152.0,162.0,4.0,39.0,135.0,124.0,2.0,101.0,269.0,526.0,349.0,236.0,2.0,25.0,5.0,0.0,87.0,3.0,301.0,2.0,300.0,101.0,14.0,80.0,36.0,3.0,13.0,1.0,7.0,119.0,0.0,79.0,107.0,2.0,335.0,0.0,31.0,194.0
Spain,103.0,21.0,2.0,718.0,53.0,148.0,117.0,0.0,37.0,59.0,121.0,33.0,85.0,125.0,1.0,243.0,37.0,10562.0,3.0,2.0,143.0,87.0,123.0,101.0,16.0,784.0,42.0,79.0,19.0,0.0,62.0,15.0,192.0,4.0,0.0,7.0,67.0,285.0,73.0,5.0,46.0,70.0,25.0,0.0,359.0,322.0,472.0,73.0,409.0,83.0,1.0,0.0,570.0,0.0,1.0,3.0,54.0,39.0,84.0,17.0,23.0,4.0,164.0,8.0,108.0,122.0,56.0,313.0,179.0,0.0,1.0,0.0,14.0,57.0,54.0,5.0,25.0,83.0,60.0,22.0,119.0,38.0,12.0,2.0,45.0,15.0,64.0,392.0,252.0,2.0,156.0,6.0,0.0,52.0,10.0,477.0,6.0,207.0,131.0,36.0,11.0,56.0,1.0,20.0,12.0,0.0,302.0,12.0,47.0,136.0,2.0,91.0,0.0,62.0,233.0
Brazil,2.0,2.0,11.0,83.0,5.0,101.0,60.0,0.0,11.0,65.0,83.0,445.0,9.0,25.0,2.0,112.0,0.0,6569.0,2.0,1.0,29.0,69.0,1104.0,38.0,1.0,70.0,2.0,33.0,4.0,0.0,24.0,28.0,112.0,9.0,0.0,28.0,0.0,134.0,16.0,17.0,12.0,34.0,4.0,0.0,73.0,271.0,127.0,20.0,144.0,77.0,12.0,1.0,608.0,14.0,1.0,0.0,1.0,86.0,272.0,78.0,0.0,0.0,10.0,2.0,28.0,223.0,2.0,1519.0,79.0,0.0,1.0,0.0,7.0,21.0,38.0,0.0,35.0,39.0,290.0,3.0,251.0,24.0,42.0,1.0,166.0,186.0,62.0,137.0,69.0,1.0,12.0,67.0,1.0,9.0,12.0,178.0,6.0,657.0,114.0,12.0,52.0,76.0,3.0,3.0,6.0,3.0,125.0,0.0,50.0,107.0,3.0,11.0,0.0,240.0,914.0
Cuba,1.0,1.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,3.0,15.0,10.0,0.0,13.0,0.0,40.0,0.0,1647.0,1.0,0.0,1.0,2.0,152.0,3.0,1.0,38.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,9.0,5.0,3.0,1.0,28.0,17.0,0.0,8.0,62.0,4.0,0.0,3.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,2.0,0.0,0.0,6.0,5.0,0.0,7.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,18.0,0.0,2.0,1.0,4.0,0.0,7.0,6.0,6.0,13.0,2.0,0.0,14.0,2.0,0.0,0.0,0.0,11.0,1.0,4.0,8.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,21.0,0.0,6.0,0.0,6.0,56.0
United Kingdom,2.0,31.0,8.0,1370.0,26.0,36.0,25.0,1.0,143.0,31.0,276.0,61.0,97.0,71.0,13.0,386.0,70.0,13201.0,9.0,11.0,341.0,170.0,92.0,158.0,10.0,747.0,11.0,467.0,45.0,0.0,83.0,15.0,242.0,4.0,0.0,25.0,14.0,802.0,106.0,13.0,205.0,60.0,12.0,1.0,876.0,393.0,501.0,80.0,360.0,172.0,6.0,0.0,2324.0,42.0,5.0,124.0,70.0,27.0,108.0,40.0,15.0,0.0,121.0,3.0,271.0,174.0,71.0,660.0,187.0,25.0,1.0,2.0,274.0,88.0,14.0,30.0,97.0,137.0,337.0,6.0,65.0,380.0,19.0,4.0,193.0,53.0,242.0,419.0,436.0,3.0,42.0,19.0,3.0,113.0,46.0,495.0,0.0,220.0,104.0,65.0,36.0,46.0,10.0,5.0,27.0,6.0,192.0,1.0,267.0,444.0,13.0,4.0,0.0,106.0,280.0
Belgium,3.0,1.0,0.0,202.0,0.0,1.0,23.0,0.0,2.0,1.0,12.0,2.0,4.0,4.0,2.0,32.0,0.0,1284.0,1.0,1.0,16.0,22.0,4.0,9.0,0.0,70.0,1.0,13.0,8.0,0.0,9.0,0.0,68.0,0.0,0.0,1.0,0.0,132.0,100.0,1.0,2.0,3.0,1.0,0.0,9.0,10.0,10.0,1.0,33.0,12.0,1.0,0.0,169.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,6.0,0.0,22.0,0.0,5.0,13.0,2.0,47.0,11.0,0.0,0.0,0.0,13.0,7.0,0.0,1.0,13.0,11.0,17.0,2.0,4.0,36.0,1.0,1.0,11.0,7.0,24.0,32.0,650.0,1.0,5.0,1.0,1.0,9.0,2.0,58.0,0.0,27.0,15.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,25.0,0.0,16.0,18.0,0.0,2.0,0.0,10.0,18.0
