,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,54.0,12.0,4.0,1044.0,3.0,166.0,122.0,9.0,35.0,84.0,51.0,47.0,92.0,40.0,21.0,211.0,1.0,9736.0,1.0,9.0,90.0,71.0,136.0,164.0,1.0,476.0,28.0,114.0,11.0,0.0,47.0,6.0,187.0,15.0,0.0,12.0,7.0,292.0,80.0,7.0,48.0,77.0,18.0,4.0,66.0,360.0,491.0,22.0,651.0,169.0,0.0,0.0,535.0,1.0,7.0,3.0,65.0,81.0,87.0,10.0,41.0,3.0,29.0,4.0,51.0,124.0,104.0,204.0,233.0,0.0,0.0,1.0,8.0,29.0,5.0,3.0,63.0,68.0,106.0,10.0,122.0,79.0,6.0,1.0,191.0,21.0,37.0,464.0,438.0,1.0,186.0,18.0,0.0,46.0,32.0,946.0,2.0,358.0,90.0,36.0,17.0,77.0,6.0,29.0,37.0,1.0,309.0,11.0,52.0,53.0,4.0,169.0,0.0,42.0,206.0
Italy,92.0,17.0,5.0,592.0,10.0,153.0,151.0,2.0,53.0,27.0,28.0,56.0,52.0,16.0,11.0,298.0,1.0,23514.0,0.0,2.0,84.0,329.0,72.0,33.0,1.0,250.0,54.0,78.0,30.0,0.0,40.0,41.0,381.0,1.0,0.0,24.0,2.0,270.0,102.0,5.0,14.0,74.0,5.0,1.0,53.0,297.0,728.0,9.0,764.0,872.0,15.0,0.0,711.0,2.0,7.0,0.0,379.0,19.0,82.0,6.0,182.0,2.0,11.0,1.0,96.0,112.0,10.0,448.0,418.0,11.0,0.0,0.0,32.0,90.0,9.0,37.0,273.0,70.0,150.0,11.0,17.0,446.0,13.0,1.0,78.0,264.0,170.0,337.0,302.0,3.0,123.0,24.0,0.0,34.0,14.0,170.0,3.0,145.0,106.0,15.0,61.0,83.0,16.0,156.0,5.0,3.0,63.0,0.0,82.0,92.0,0.0,167.0,1.0,21.0,122.0
Hong Kong,1.0,5.0,1.0,225.0,2.0,24.0,3.0,0.0,9.0,1.0,2.0,9.0,4.0,7.0,7.0,86.0,2.0,3716.0,2.0,0.0,110.0,11.0,21.0,8.0,2.0,125.0,1.0,94.0,11.0,0.0,23.0,7.0,35.0,0.0,0.0,3.0,0.0,123.0,32.0,1.0,8.0,3.0,11.0,0.0,12.0,87.0,38.0,15.0,56.0,13.0,4.0,0.0,229.0,1.0,0.0,4.0,3.0,5.0,3.0,3.0,0.0,0.0,17.0,0.0,30.0,14.0,5.0,53.0,9.0,0.0,0.0,3.0,10.0,65.0,0.0,4.0,29.0,73.0,11.0,0.0,9.0,26.0,9.0,1.0,13.0,3.0,138.0,21.0,41.0,2.0,2.0,1.0,2.0,9.0,1.0,6.0,0.0,151.0,9.0,6.0,3.0,6.0,0.0,0.0,3.0,2.0,25.0,1.0,23.0,439.0,1.0,7.0,0.0,8.0,29.0
Japan,7.0,17.0,3.0,665.0,3.0,14.0,4.0,1.0,34.0,7.0,27.0,9.0,4.0,13.0,12.0,97.0,0.0,4491.0,1.0,1.0,73.0,52.0,57.0,10.0,0.0,72.0,5.0,126.0,297.0,1.0,8.0,2.0,118.0,3.0,0.0,16.0,1.0,271.0,23.0,0.0,8.0,9.0,2.0,1.0,11.0,43.0,62.0,13.0,107.0,63.0,0.0,1.0,303.0,5.0,4.0,177.0,85.0,2.0,12.0,2.0,1.0,0.0,10.0,0.0,33.0,58.0,3.0,123.0,12.0,2.0,1.0,0.0,16.0,46.0,7.0,2.0,29.0,135.0,16.0,1.0,12.0,78.0,8.0,1.0,33.0,20.0,42.0,25.0,49.0,1.0,1.0,10.0,0.0,16.0,8.0,22.0,0.0,185.0,119.0,9.0,1.0,9.0,0.0,5.0,1.0,0.0,69.0,0.0,7.0,19.0,0.0,9.0,0.0,35.0,65.0
France,2.0,65.0,1.0,1931.0,8.0,58.0,31.0,0.0,26.0,4.0,12.0,85.0,66.0,76.0,23.0,152.0,1.0,5746.0,1.0,11.0,111.0,53.0,150.0,148.0,8.0,168.0,4.0,198.0,5.0,0.0,54.0,4.0,285.0,5.0,0.0,2.0,2.0,243.0,64.0,2.0,59.0,17.0,4.0,1.0,37.0,144.0,106.0,7.0,89.0,16.0,1.0,0.0,1518.0,1.0,2.0,0.0,21.0,7.0,73.0,50.0,167.0,0.0,61.0,1.0,101.0,77.0,10.0,167.0,103.0,4.0,0.0,1.0,122.0,30.0,7.0,17.0,68.0,31.0,48.0,11.0,58.0,163.0,7.0,2.0,46.0,7.0,54.0,187.0,227.0,2.0,8.0,23.0,4.0,29.0,25.0,131.0,1.0,89.0,87.0,24.0,6.0,52.0,0.0,7.0,2.0,1.0,125.0,0.0,76.0,61.0,6.0,22.0,3.0,45.0,134.0
Morocco,2.0,17.0,0.0,62.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,5.0,100.0,0.0,2471.0,0.0,1.0,19.0,0.0,0.0,116.0,3.0,160.0,2.0,293.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,2.0,80.0,9.0,0.0,11.0,5.0,0.0,0.0,2.0,5.0,41.0,2.0,3.0,2.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,3.0,8.0,4.0,0.0,0.0,1.0,0.0,27.0,16.0,18.0,49.0,1.0,1.0,0.0,0.0,1.0,11.0,1.0,0.0,11.0,2.0,12.0,0.0,5.0,40.0,2.0,0.0,4.0,1.0,24.0,24.0,42.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,0.0,14.0,10.0,6.0,2.0,1.0,4.0,0.0,0.0,0.0,37.0,0.0,3.0,21.0,1.0,0.0,0.0,4.0,27.0
China,2.0,36.0,7.0,694.0,9.0,45.0,20.0,0.0,51.0,8.0,30.0,21.0,38.0,50.0,15.0,1044.0,3.0,29665.0,18.0,2.0,121.0,122.0,73.0,78.0,2.0,759.0,72.0,479.0,44.0,1.0,25.0,8.0,290.0,2.0,0.0,8.0,8.0,201.0,57.0,6.0,27.0,18.0,24.0,20.0,56.0,280.0,153.0,112.0,215.0,89.0,4.0,0.0,1393.0,30.0,4.0,13.0,10.0,5.0,28.0,7.0,35.0,7.0,16.0,1.0,421.0,123.0,79.0,690.0,58.0,10.0,12.0,9.0,35.0,2207.0,4.0,15.0,122.0,3533.0,98.0,5.0,27.0,198.0,36.0,1.0,60.0,37.0,961.0,118.0,119.0,4.0,3.0,32.0,0.0,32.0,4.0,134.0,1.0,652.0,59.0,93.0,18.0,23.0,3.0,6.0,1.0,2.0,177.0,2.0,70.0,228.0,6.0,9.0,3.0,14.0,200.0
Slovenia,1.0,0.0,0.0,104.0,4.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,427.0,1.0,0.0,0.0,5.0,6.0,0.0,0.0,11.0,1.0,7.0,0.0,0.0,4.0,1.0,18.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,6.0,6.0,1.0,11.0,4.0,0.0,0.0,56.0,0.0,0.0,0.0,47.0,0.0,6.0,3.0,1.0,0.0,15.0,0.0,4.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,0.0,1.0,2.0,2.0,7.0,1.0,39.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,4.0
Netherlands,8.0,6.0,1.0,734.0,1.0,6.0,2.0,0.0,8.0,2.0,9.0,5.0,13.0,2.0,2.0,39.0,1.0,949.0,1.0,13.0,21.0,19.0,9.0,7.0,0.0,55.0,0.0,28.0,1.0,0.0,16.0,7.0,38.0,4.0,0.0,0.0,1.0,21.0,1.0,1.0,13.0,20.0,3.0,1.0,4.0,27.0,31.0,0.0,23.0,6.0,1.0,0.0,114.0,0.0,0.0,0.0,41.0,0.0,14.0,9.0,0.0,1.0,8.0,1.0,8.0,15.0,1.0,38.0,41.0,0.0,0.0,0.0,18.0,3.0,2.0,2.0,23.0,13.0,54.0,3.0,3.0,65.0,3.0,5.0,27.0,8.0,17.0,54.0,49.0,3.0,13.0,1.0,0.0,5.0,3.0,7.0,0.0,32.0,11.0,79.0,5.0,17.0,1.0,0.0,1.0,1.0,39.0,0.0,9.0,11.0,1.0,2.0,0.0,3.0,16.0
Peru,1.0,0.0,1.0,475.0,1.0,8.0,6.0,0.0,5.0,5.0,1.0,13.0,3.0,4.0,0.0,27.0,0.0,1786.0,0.0,0.0,3.0,4.0,204.0,14.0,3.0,15.0,0.0,20.0,1.0,0.0,2.0,1.0,22.0,2.0,0.0,4.0,0.0,16.0,0.0,2.0,1.0,10.0,3.0,0.0,28.0,49.0,14.0,1.0,17.0,1.0,1.0,0.0,138.0,0.0,1.0,0.0,1.0,8.0,25.0,30.0,0.0,1.0,7.0,0.0,6.0,35.0,6.0,88.0,22.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,18.0,33.0,0.0,78.0,4.0,4.0,0.0,49.0,8.0,6.0,52.0,26.0,0.0,5.0,9.0,0.0,2.0,2.0,156.0,1.0,22.0,14.0,1.0,14.0,1.0,0.0,0.0,3.0,1.0,29.0,0.0,25.0,9.0,0.0,0.0,0.0,11.0,90.0
