,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
United States,8.0,189.0,16.0,1436.0,36.0,128.0,23.0,5.0,168.0,67.0,139.0,108.0,231.0,103.0,168.0,870.0,6.0,29023.0,13.0,14.0,1065.0,345.0,153.0,83.0,10.0,1433.0,20.0,801.0,38.0,0.0,188.0,80.0,429.0,7.0,0.0,31.0,34.0,784.0,257.0,30.0,118.0,90.0,84.0,17.0,244.0,627.0,695.0,25.0,827.0,414.0,53.0,0.0,2821.0,15.0,10.0,9.0,96.0,19.0,148.0,43.0,57.0,1.0,298.0,2.0,385.0,336.0,100.0,1041.0,203.0,21.0,1.0,17.0,170.0,148.0,25.0,54.0,279.0,420.0,586.0,15.0,233.0,788.0,55.0,26.0,254.0,118.0,356.0,925.0,417.0,31.0,15.0,36.0,0.0,81.0,25.0,445.0,8.0,700.0,391.0,140.0,136.0,153.0,10.0,24.0,70.0,7.0,396.0,5.0,311.0,318.0,1.0,282.0,2.0,239.0,596.0
Japan,29.0,6.0,5.0,196.0,2.0,16.0,3.0,0.0,21.0,2.0,9.0,6.0,5.0,12.0,3.0,57.0,0.0,3127.0,2.0,2.0,51.0,56.0,29.0,6.0,0.0,62.0,6.0,75.0,286.0,1.0,10.0,1.0,111.0,1.0,0.0,25.0,3.0,250.0,18.0,0.0,8.0,14.0,2.0,1.0,6.0,38.0,53.0,29.0,80.0,53.0,3.0,1.0,167.0,13.0,5.0,90.0,2.0,0.0,23.0,1.0,2.0,0.0,5.0,0.0,14.0,25.0,9.0,76.0,11.0,2.0,1.0,1.0,8.0,41.0,7.0,3.0,21.0,160.0,11.0,0.0,21.0,31.0,5.0,1.0,28.0,12.0,23.0,30.0,26.0,1.0,3.0,8.0,0.0,13.0,1.0,9.0,0.0,112.0,110.0,5.0,2.0,10.0,0.0,5.0,2.0,0.0,28.0,0.0,11.0,18.0,0.0,4.0,0.0,18.0,29.0
Kenya,9.0,7.0,0.0,31.0,1.0,5.0,4.0,0.0,2.0,0.0,0.0,20.0,8.0,34.0,18.0,4.0,0.0,473.0,5.0,0.0,10.0,1.0,4.0,3.0,1.0,230.0,11.0,42.0,2.0,2.0,3.0,0.0,9.0,0.0,0.0,7.0,1.0,48.0,10.0,0.0,7.0,4.0,0.0,0.0,4.0,15.0,7.0,1.0,13.0,4.0,1.0,0.0,43.0,0.0,0.0,1.0,0.0,5.0,6.0,4.0,0.0,0.0,2.0,0.0,5.0,76.0,15.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,13.0,5.0,17.0,6.0,2.0,0.0,9.0,8.0,2.0,38.0,9.0,0.0,0.0,14.0,0.0,11.0,13.0,6.0,0.0,4.0,5.0,0.0,6.0,26.0,7.0,9.0,2.0,1.0,22.0,0.0,41.0,2.0,16.0,0.0,0.0,35.0,6.0
Italy,61.0,14.0,3.0,358.0,13.0,96.0,205.0,1.0,18.0,9.0,19.0,65.0,32.0,12.0,11.0,265.0,2.0,21416.0,1.0,1.0,72.0,208.0,140.0,23.0,0.0,216.0,9.0,54.0,19.0,0.0,48.0,76.0,502.0,1.0,0.0,31.0,1.0,381.0,135.0,2.0,17.0,59.0,2.0,0.0,50.0,267.0,780.0,14.0,777.0,908.0,3.0,0.0,577.0,3.0,7.0,0.0,441.0,16.0,52.0,7.0,193.0,1.0,20.0,3.0,43.0,95.0,17.0,539.0,233.0,9.0,2.0,0.0,27.0,92.0,4.0,27.0,266.0,53.0,128.0,11.0,11.0,237.0,29.0,0.0,103.0,211.0,198.0,214.0,193.0,5.0,47.0,13.0,0.0,82.0,4.0,287.0,1.0,135.0,67.0,33.0,96.0,52.0,5.0,46.0,0.0,3.0,75.0,0.0,89.0,92.0,2.0,586.0,1.0,29.0,129.0
Spain,73.0,34.0,2.0,658.0,52.0,213.0,81.0,7.0,29.0,69.0,28.0,40.0,108.0,81.0,9.0,161.0,37.0,8171.0,2.0,0.0,95.0,41.0,75.0,108.0,15.0,481.0,28.0,73.0,10.0,1.0,25.0,6.0,127.0,6.0,0.0,10.0,3.0,171.0,63.0,18.0,75.0,24.0,20.0,2.0,121.0,298.0,397.0,31.0,397.0,96.0,0.0,0.0,363.0,0.0,6.0,3.0,108.0,58.0,51.0,9.0,33.0,2.0,87.0,16.0,32.0,103.0,7.0,155.0,120.0,5.0,1.0,0.0,21.0,53.0,6.0,1.0,54.0,75.0,79.0,13.0,141.0,38.0,12.0,0.0,75.0,13.0,18.0,393.0,247.0,1.0,97.0,5.0,0.0,49.0,25.0,830.0,4.0,290.0,132.0,42.0,14.0,82.0,0.0,33.0,41.0,2.0,147.0,2.0,48.0,74.0,3.0,219.0,0.0,50.0,226.0
Jordan,1.0,0.0,0.0,18.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,43.0,0.0,3.0,1.0,289.0,1.0,0.0,16.0,4.0,1.0,21.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,71.0,6.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,14.0,3.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,4.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,3.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,11.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0
Luxembourg,1.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,5.0,0.0,284.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,10.0,4.0,6.0,0.0,2.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,11.0
Portugal,3.0,1.0,1.0,143.0,0.0,23.0,9.0,0.0,21.0,1.0,4.0,5.0,6.0,2.0,0.0,44.0,0.0,1892.0,0.0,0.0,20.0,31.0,4.0,1.0,0.0,28.0,0.0,5.0,1.0,0.0,3.0,1.0,26.0,0.0,0.0,0.0,0.0,18.0,4.0,1.0,5.0,4.0,0.0,0.0,2.0,26.0,67.0,1.0,19.0,5.0,1.0,0.0,57.0,0.0,0.0,0.0,26.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,0.0,38.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,4.0,11.0,1.0,17.0,3.0,2.0,0.0,5.0,2.0,13.0,36.0,6.0,2.0,2.0,0.0,0.0,2.0,10.0,42.0,0.0,42.0,4.0,2.0,2.0,3.0,0.0,0.0,13.0,0.0,38.0,0.0,18.0,5.0,0.0,1.0,0.0,16.0,21.0
Norway,3.0,2.0,0.0,82.0,2.0,2.0,1.0,0.0,8.0,0.0,0.0,1.0,14.0,9.0,0.0,5.0,0.0,290.0,2.0,1.0,4.0,2.0,4.0,7.0,0.0,10.0,3.0,8.0,1.0,0.0,3.0,1.0,15.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,2.0,3.0,0.0,0.0,18.0,16.0,30.0,0.0,8.0,2.0,0.0,0.0,51.0,0.0,0.0,0.0,11.0,1.0,2.0,4.0,5.0,0.0,6.0,0.0,4.0,3.0,0.0,14.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,3.0,23.0,2.0,0.0,2.0,0.0,10.0,3.0,36.0,10.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,12.0,15.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,10.0,12.0,2.0,5.0,2.0,0.0,0.0,7.0,14.0
Russian Federation,1.0,81.0,1.0,209.0,5.0,16.0,30.0,0.0,1.0,0.0,24.0,1.0,4.0,49.0,5.0,56.0,15.0,3961.0,1.0,1.0,67.0,6.0,9.0,181.0,1.0,191.0,11.0,52.0,7.0,18.0,1.0,1.0,38.0,1.0,0.0,0.0,30.0,124.0,6.0,0.0,7.0,2.0,10.0,20.0,62.0,38.0,93.0,1.0,18.0,33.0,0.0,0.0,337.0,0.0,0.0,1.0,1.0,1.0,5.0,13.0,3.0,0.0,81.0,0.0,41.0,18.0,26.0,127.0,21.0,6.0,0.0,0.0,11.0,8.0,0.0,8.0,17.0,21.0,11.0,5.0,43.0,13.0,12.0,0.0,65.0,22.0,64.0,48.0,6.0,0.0,3.0,1.0,0.0,3.0,1.0,32.0,0.0,91.0,36.0,1.0,4.0,10.0,0.0,14.0,0.0,0.0,80.0,17.0,44.0,34.0,0.0,14.0,1.0,9.0,20.0
