,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
France,4.0,13.0,2.0,1508.0,13.0,50.0,43.0,0.0,17.0,5.0,17.0,152.0,39.0,50.0,19.0,150.0,0.0,5054.0,2.0,4.0,116.0,50.0,199.0,78.0,0.0,174.0,12.0,143.0,7.0,1.0,48.0,3.0,379.0,1.0,0.0,3.0,5.0,174.0,53.0,2.0,76.0,11.0,4.0,1.0,45.0,103.0,132.0,17.0,61.0,15.0,0.0,0.0,945.0,4.0,2.0,0.0,29.0,4.0,65.0,23.0,90.0,4.0,96.0,2.0,44.0,71.0,6.0,176.0,40.0,4.0,1.0,1.0,15.0,25.0,7.0,5.0,25.0,27.0,43.0,8.0,56.0,91.0,51.0,3.0,40.0,5.0,47.0,92.0,271.0,1.0,5.0,13.0,1.0,23.0,22.0,239.0,1.0,54.0,42.0,13.0,8.0,40.0,1.0,6.0,1.0,3.0,106.0,0.0,58.0,58.0,2.0,20.0,0.0,56.0,247.0
Italy,49.0,8.0,3.0,369.0,32.0,92.0,210.0,0.0,29.0,9.0,20.0,98.0,34.0,18.0,10.0,306.0,2.0,24633.0,2.0,1.0,77.0,208.0,177.0,31.0,0.0,215.0,3.0,61.0,23.0,0.0,47.0,71.0,514.0,1.0,0.0,38.0,2.0,440.0,145.0,1.0,16.0,40.0,5.0,1.0,58.0,248.0,796.0,20.0,746.0,851.0,2.0,0.0,486.0,2.0,8.0,0.0,410.0,20.0,70.0,6.0,187.0,1.0,42.0,3.0,41.0,119.0,15.0,654.0,243.0,9.0,2.0,0.0,28.0,116.0,2.0,31.0,242.0,121.0,137.0,10.0,21.0,217.0,129.0,0.0,115.0,235.0,234.0,256.0,141.0,5.0,39.0,12.0,0.0,85.0,2.0,421.0,3.0,144.0,73.0,32.0,117.0,46.0,3.0,22.0,1.0,4.0,123.0,0.0,88.0,85.0,2.0,581.0,1.0,36.0,169.0
Spain,97.0,27.0,3.0,805.0,60.0,210.0,99.0,5.0,32.0,60.0,107.0,36.0,115.0,91.0,8.0,208.0,37.0,9229.0,2.0,0.0,117.0,65.0,98.0,70.0,16.0,643.0,31.0,60.0,10.0,1.0,38.0,8.0,144.0,7.0,0.0,11.0,16.0,197.0,67.0,18.0,79.0,24.0,26.0,0.0,171.0,312.0,480.0,42.0,380.0,88.0,1.0,0.0,457.0,0.0,7.0,3.0,115.0,56.0,69.0,10.0,31.0,4.0,156.0,17.0,59.0,124.0,23.0,219.0,129.0,5.0,1.0,0.0,20.0,55.0,54.0,1.0,48.0,86.0,74.0,7.0,152.0,36.0,17.0,1.0,48.0,19.0,34.0,432.0,252.0,1.0,130.0,5.0,0.0,46.0,23.0,878.0,4.0,303.0,167.0,46.0,9.0,75.0,1.0,27.0,41.0,1.0,220.0,2.0,51.0,97.0,2.0,235.0,0.0,60.0,273.0
Portugal,10.0,2.0,1.0,172.0,0.0,22.0,13.0,0.0,24.0,1.0,32.0,5.0,6.0,4.0,0.0,55.0,0.0,2149.0,0.0,0.0,22.0,24.0,24.0,1.0,0.0,93.0,0.0,21.0,0.0,0.0,3.0,0.0,41.0,1.0,0.0,2.0,0.0,23.0,5.0,1.0,9.0,4.0,0.0,0.0,2.0,28.0,64.0,1.0,24.0,10.0,1.0,0.0,95.0,1.0,0.0,1.0,25.0,4.0,12.0,1.0,0.0,0.0,0.0,1.0,8.0,42.0,0.0,138.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0,3.0,21.0,0.0,21.0,5.0,0.0,0.0,10.0,6.0,16.0,64.0,16.0,1.0,6.0,1.0,0.0,7.0,9.0,97.0,0.0,64.0,12.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,27.0,0.0,21.0,9.0,0.0,1.0,0.0,17.0,30.0
Argentina,3.0,10.0,0.0,37.0,4.0,39.0,83.0,0.0,8.0,43.0,25.0,23.0,9.0,15.0,3.0,29.0,0.0,2270.0,0.0,2.0,29.0,33.0,82.0,10.0,0.0,90.0,15.0,13.0,11.0,0.0,16.0,2.0,40.0,2.0,0.0,15.0,0.0,20.0,6.0,3.0,5.0,20.0,345.0,0.0,57.0,97.0,47.0,3.0,33.0,5.0,1.0,0.0,93.0,0.0,0.0,0.0,188.0,34.0,868.0,25.0,0.0,0.0,4.0,1.0,7.0,25.0,1.0,158.0,17.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,43.0,141.0,150.0,0.0,78.0,50.0,11.0,0.0,87.0,235.0,20.0,113.0,13.0,13.0,10.0,3.0,0.0,9.0,2.0,105.0,0.0,192.0,28.0,4.0,9.0,17.0,0.0,55.0,10.0,0.0,65.0,0.0,31.0,35.0,0.0,12.0,0.0,48.0,103.0
Papua New Guinea,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
United States,8.0,202.0,18.0,1960.0,60.0,150.0,32.0,9.0,157.0,76.0,248.0,135.0,268.0,113.0,138.0,1087.0,11.0,35794.0,14.0,20.0,1409.0,578.0,165.0,92.0,17.0,1585.0,18.0,957.0,78.0,1.0,251.0,106.0,524.0,6.0,1.0,43.0,42.0,864.0,329.0,37.0,144.0,121.0,88.0,10.0,703.0,865.0,981.0,25.0,1012.0,669.0,59.0,0.0,3297.0,29.0,13.0,11.0,194.0,31.0,174.0,59.0,51.0,1.0,502.0,6.0,503.0,429.0,131.0,1253.0,176.0,20.0,0.0,20.0,196.0,181.0,33.0,53.0,334.0,705.0,614.0,20.0,305.0,849.0,75.0,26.0,291.0,111.0,544.0,1164.0,727.0,56.0,23.0,50.0,1.0,108.0,37.0,494.0,12.0,849.0,505.0,157.0,147.0,155.0,11.0,34.0,61.0,8.0,532.0,15.0,398.0,460.0,3.0,331.0,2.0,290.0,743.0
Croatia,2.0,64.0,0.0,25.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,327.0,0.0,1.0,7.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,6.0,11.0,0.0,6.0,2.0,0.0,0.0,21.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,4.0,0.0,5.0,4.0,0.0,0.0,1.0,3.0,4.0,3.0,112.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,9.0,0.0,0.0,2.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
Netherlands,10.0,3.0,2.0,846.0,1.0,23.0,4.0,1.0,10.0,2.0,9.0,5.0,8.0,3.0,1.0,22.0,0.0,1011.0,2.0,3.0,22.0,24.0,7.0,9.0,0.0,44.0,3.0,28.0,3.0,0.0,6.0,2.0,34.0,3.0,0.0,0.0,1.0,15.0,7.0,1.0,9.0,3.0,0.0,0.0,8.0,32.0,25.0,5.0,24.0,15.0,0.0,0.0,96.0,0.0,2.0,0.0,18.0,0.0,7.0,2.0,0.0,0.0,13.0,0.0,18.0,12.0,2.0,25.0,14.0,3.0,0.0,0.0,17.0,8.0,2.0,2.0,13.0,14.0,13.0,7.0,11.0,25.0,0.0,3.0,24.0,7.0,14.0,42.0,45.0,0.0,20.0,0.0,0.0,4.0,9.0,28.0,0.0,24.0,8.0,1.0,3.0,1.0,0.0,2.0,2.0,4.0,28.0,0.0,14.0,9.0,0.0,2.0,0.0,5.0,15.0
Japan,34.0,6.0,6.0,131.0,1.0,19.0,0.0,0.0,31.0,2.0,9.0,5.0,6.0,12.0,8.0,50.0,0.0,2991.0,4.0,1.0,45.0,80.0,23.0,5.0,0.0,62.0,4.0,78.0,260.0,1.0,18.0,3.0,100.0,1.0,0.0,17.0,3.0,281.0,13.0,0.0,11.0,19.0,3.0,1.0,11.0,61.0,69.0,29.0,94.0,68.0,3.0,1.0,223.0,13.0,5.0,86.0,3.0,0.0,25.0,1.0,2.0,0.0,6.0,0.0,18.0,25.0,11.0,78.0,10.0,2.0,1.0,1.0,6.0,43.0,3.0,3.0,23.0,183.0,8.0,0.0,19.0,39.0,2.0,1.0,28.0,13.0,43.0,32.0,23.0,0.0,3.0,8.0,0.0,13.0,0.0,12.0,0.0,117.0,95.0,5.0,1.0,5.0,0.0,1.0,3.0,0.0,35.0,0.0,9.0,38.0,0.0,6.0,0.0,15.0,34.0
