,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,75.0,18.0,2.0,669.0,26.0,220.0,81.0,7.0,34.0,69.0,32.0,36.0,109.0,25.0,9.0,169.0,35.0,8005.0,2.0,0.0,91.0,44.0,64.0,126.0,0.0,436.0,21.0,79.0,10.0,1.0,27.0,8.0,116.0,6.0,0.0,9.0,3.0,154.0,67.0,18.0,74.0,35.0,20.0,4.0,105.0,294.0,393.0,26.0,457.0,106.0,0.0,0.0,361.0,0.0,6.0,3.0,107.0,62.0,45.0,8.0,26.0,3.0,27.0,16.0,34.0,98.0,7.0,155.0,188.0,5.0,1.0,0.0,21.0,48.0,6.0,3.0,56.0,73.0,84.0,13.0,136.0,43.0,11.0,0.0,96.0,20.0,14.0,394.0,253.0,1.0,126.0,6.0,0.0,48.0,27.0,813.0,3.0,295.0,129.0,42.0,15.0,85.0,0.0,33.0,40.0,2.0,133.0,2.0,58.0,70.0,2.0,212.0,0.0,36.0,208.0
Russian Federation,1.0,63.0,1.0,208.0,6.0,16.0,31.0,0.0,0.0,0.0,27.0,1.0,2.0,43.0,5.0,57.0,3.0,4074.0,1.0,1.0,65.0,5.0,7.0,138.0,1.0,177.0,11.0,49.0,6.0,17.0,3.0,1.0,32.0,1.0,0.0,0.0,30.0,119.0,6.0,0.0,12.0,2.0,14.0,21.0,63.0,41.0,91.0,3.0,17.0,33.0,0.0,0.0,369.0,2.0,0.0,0.0,1.0,0.0,5.0,15.0,3.0,0.0,72.0,0.0,40.0,16.0,26.0,125.0,28.0,5.0,0.0,0.0,9.0,10.0,0.0,8.0,17.0,27.0,12.0,5.0,39.0,14.0,11.0,0.0,63.0,22.0,71.0,56.0,5.0,0.0,2.0,1.0,0.0,3.0,1.0,38.0,0.0,144.0,37.0,1.0,3.0,7.0,0.0,15.0,0.0,0.0,75.0,17.0,39.0,32.0,0.0,16.0,1.0,9.0,18.0
Japan,23.0,8.0,5.0,238.0,2.0,15.0,3.0,0.0,16.0,2.0,6.0,8.0,5.0,11.0,4.0,56.0,0.0,3252.0,2.0,1.0,54.0,53.0,40.0,7.0,0.0,63.0,5.0,75.0,283.0,1.0,10.0,1.0,111.0,1.0,0.0,23.0,4.0,221.0,19.0,0.0,8.0,12.0,2.0,1.0,6.0,34.0,54.0,31.0,87.0,53.0,3.0,1.0,162.0,13.0,5.0,88.0,6.0,0.0,22.0,2.0,2.0,0.0,7.0,0.0,15.0,31.0,10.0,75.0,9.0,2.0,1.0,0.0,7.0,40.0,6.0,3.0,20.0,159.0,12.0,0.0,21.0,31.0,5.0,0.0,27.0,14.0,12.0,32.0,35.0,1.0,4.0,7.0,0.0,13.0,2.0,17.0,0.0,96.0,110.0,5.0,2.0,10.0,0.0,5.0,2.0,0.0,41.0,0.0,10.0,20.0,0.0,8.0,0.0,28.0,42.0
Italy,87.0,17.0,4.0,372.0,13.0,102.0,220.0,1.0,19.0,11.0,20.0,61.0,34.0,11.0,12.0,244.0,2.0,20455.0,1.0,1.0,72.0,215.0,144.0,15.0,0.0,216.0,19.0,53.0,17.0,0.0,51.0,78.0,487.0,1.0,0.0,19.0,1.0,385.0,144.0,3.0,16.0,60.0,3.0,0.0,55.0,266.0,776.0,12.0,758.0,912.0,3.0,0.0,598.0,3.0,7.0,0.0,458.0,15.0,55.0,8.0,196.0,1.0,16.0,3.0,46.0,94.0,17.0,448.0,205.0,9.0,2.0,0.0,27.0,89.0,4.0,28.0,268.0,51.0,123.0,11.0,13.0,255.0,29.0,0.0,100.0,219.0,169.0,201.0,226.0,6.0,73.0,14.0,0.0,68.0,4.0,272.0,1.0,142.0,61.0,37.0,96.0,60.0,4.0,47.0,0.0,3.0,62.0,0.0,72.0,93.0,2.0,574.0,1.0,27.0,110.0
Puerto Rico,1.0,2.0,0.0,26.0,1.0,4.0,1.0,0.0,3.0,0.0,4.0,6.0,3.0,9.0,0.0,11.0,0.0,662.0,0.0,0.0,22.0,4.0,34.0,0.0,0.0,19.0,0.0,12.0,2.0,0.0,2.0,1.0,11.0,0.0,0.0,4.0,0.0,20.0,12.0,0.0,1.0,1.0,1.0,0.0,26.0,22.0,21.0,0.0,4.0,11.0,4.0,0.0,59.0,1.0,1.0,0.0,2.0,0.0,8.0,79.0,0.0,1.0,21.0,0.0,3.0,4.0,0.0,10.0,11.0,1.0,0.0,0.0,52.0,0.0,0.0,0.0,8.0,4.0,7.0,0.0,36.0,12.0,10.0,0.0,6.0,4.0,5.0,22.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,18.0,7.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,17.0,0.0,21.0,0.0,9.0,32.0
Portugal,2.0,1.0,1.0,140.0,0.0,24.0,9.0,0.0,22.0,1.0,1.0,4.0,7.0,9.0,0.0,48.0,0.0,1779.0,0.0,0.0,20.0,32.0,3.0,1.0,0.0,24.0,0.0,6.0,1.0,0.0,3.0,1.0,29.0,0.0,0.0,0.0,0.0,31.0,4.0,1.0,5.0,4.0,0.0,0.0,1.0,26.0,72.0,1.0,21.0,5.0,1.0,0.0,46.0,0.0,0.0,0.0,26.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,0.0,32.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,4.0,4.0,11.0,1.0,16.0,1.0,2.0,0.0,6.0,2.0,12.0,31.0,8.0,2.0,2.0,0.0,0.0,2.0,10.0,26.0,0.0,38.0,5.0,2.0,2.0,3.0,0.0,0.0,13.0,0.0,39.0,0.0,16.0,2.0,0.0,0.0,0.0,15.0,20.0
Papua New Guinea,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,27.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,4.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
United States,7.0,224.0,16.0,1456.0,34.0,135.0,27.0,5.0,171.0,55.0,131.0,107.0,224.0,107.0,160.0,861.0,6.0,28702.0,14.0,14.0,1095.0,390.0,135.0,81.0,11.0,1480.0,20.0,794.0,37.0,0.0,202.0,78.0,440.0,7.0,0.0,30.0,31.0,763.0,251.0,30.0,117.0,92.0,82.0,14.0,245.0,636.0,664.0,14.0,749.0,408.0,58.0,0.0,2743.0,19.0,10.0,9.0,101.0,19.0,138.0,47.0,49.0,1.0,267.0,3.0,367.0,363.0,97.0,1037.0,202.0,20.0,1.0,16.0,141.0,144.0,25.0,52.0,263.0,416.0,604.0,12.0,211.0,836.0,57.0,27.0,194.0,116.0,308.0,884.0,462.0,35.0,17.0,33.0,0.0,89.0,24.0,434.0,8.0,726.0,389.0,129.0,73.0,144.0,4.0,19.0,71.0,7.0,398.0,5.0,289.0,331.0,2.0,227.0,2.0,227.0,581.0
"Iran, Islamic Republic of",1.0,11.0,1.0,9.0,1.0,5.0,24.0,0.0,2.0,0.0,0.0,0.0,6.0,146.0,1.0,13.0,3.0,447.0,0.0,0.0,9.0,4.0,6.0,78.0,0.0,25.0,2.0,31.0,1.0,0.0,1.0,0.0,18.0,0.0,0.0,3.0,0.0,64.0,99.0,0.0,13.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,15.0,0.0,2.0,0.0,365.0,0.0,2.0,0.0,1.0,6.0,3.0,0.0,6.0,0.0,2.0,0.0,3.0,3.0,5.0,8.0,2.0,0.0,0.0,0.0,3.0,12.0,1.0,2.0,6.0,4.0,8.0,2.0,1.0,6.0,7.0,1.0,3.0,7.0,12.0,14.0,9.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,13.0,4.0,0.0,0.0,9.0,0.0,57.0,2.0,1.0,50.0,4.0,2.0,1.0,0.0,1.0,5.0,11.0,2.0
Belgium,1.0,0.0,0.0,205.0,1.0,3.0,17.0,0.0,5.0,0.0,1.0,2.0,5.0,8.0,1.0,10.0,0.0,1108.0,0.0,0.0,13.0,5.0,5.0,25.0,0.0,49.0,0.0,9.0,7.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,20.0,11.0,3.0,3.0,0.0,2.0,0.0,60.0,13.0,25.0,1.0,10.0,6.0,0.0,0.0,90.0,0.0,0.0,1.0,4.0,1.0,3.0,2.0,1.0,0.0,21.0,0.0,5.0,18.0,52.0,20.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,9.0,6.0,5.0,1.0,6.0,11.0,2.0,0.0,5.0,5.0,49.0,11.0,161.0,0.0,6.0,0.0,2.0,9.0,2.0,72.0,0.0,14.0,4.0,1.0,0.0,26.0,0.0,2.0,1.0,0.0,23.0,0.0,4.0,5.0,1.0,2.0,0.0,3.0,6.0
