,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,91.0,34.0,2.0,800.0,58.0,210.0,101.0,6.0,28.0,59.0,31.0,41.0,115.0,84.0,8.0,201.0,37.0,9080.0,2.0,0.0,108.0,58.0,91.0,74.0,15.0,532.0,30.0,74.0,12.0,1.0,25.0,7.0,139.0,7.0,0.0,10.0,2.0,202.0,80.0,18.0,80.0,24.0,21.0,0.0,161.0,293.0,485.0,32.0,386.0,98.0,0.0,0.0,442.0,0.0,7.0,3.0,114.0,54.0,63.0,12.0,33.0,2.0,143.0,17.0,51.0,126.0,8.0,198.0,122.0,5.0,1.0,0.0,20.0,58.0,7.0,1.0,59.0,86.0,80.0,6.0,146.0,35.0,13.0,0.0,74.0,17.0,27.0,424.0,324.0,0.0,127.0,6.0,0.0,47.0,23.0,902.0,4.0,294.0,158.0,46.0,14.0,82.0,0.0,27.0,41.0,2.0,218.0,2.0,50.0,80.0,2.0,241.0,0.0,51.0,252.0
Netherlands,10.0,2.0,3.0,855.0,1.0,20.0,4.0,1.0,11.0,2.0,6.0,7.0,8.0,1.0,1.0,14.0,0.0,1016.0,2.0,3.0,23.0,24.0,9.0,9.0,0.0,47.0,3.0,26.0,3.0,0.0,6.0,3.0,43.0,3.0,0.0,0.0,0.0,20.0,8.0,1.0,11.0,6.0,0.0,0.0,9.0,39.0,30.0,5.0,25.0,15.0,0.0,0.0,109.0,0.0,2.0,0.0,44.0,0.0,12.0,2.0,0.0,0.0,11.0,0.0,18.0,10.0,3.0,23.0,35.0,2.0,0.0,0.0,17.0,7.0,2.0,2.0,17.0,13.0,15.0,7.0,11.0,26.0,0.0,3.0,24.0,10.0,13.0,49.0,39.0,0.0,21.0,0.0,0.0,4.0,8.0,15.0,0.0,23.0,8.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,28.0,0.0,8.0,14.0,1.0,2.0,0.0,5.0,19.0
Italy,47.0,9.0,4.0,396.0,31.0,93.0,186.0,0.0,26.0,8.0,20.0,87.0,38.0,14.0,11.0,292.0,2.0,24119.0,2.0,1.0,74.0,226.0,172.0,30.0,0.0,217.0,9.0,55.0,22.0,0.0,44.0,76.0,537.0,1.0,0.0,36.0,0.0,440.0,141.0,2.0,17.0,40.0,4.0,0.0,57.0,267.0,851.0,21.0,816.0,954.0,1.0,0.0,540.0,3.0,8.0,0.0,436.0,20.0,66.0,7.0,191.0,1.0,42.0,3.0,41.0,116.0,17.0,595.0,234.0,8.0,2.0,0.0,32.0,98.0,2.0,34.0,256.0,92.0,136.0,12.0,17.0,233.0,128.0,0.0,117.0,227.0,228.0,273.0,192.0,4.0,46.0,13.0,0.0,86.0,5.0,372.0,3.0,143.0,66.0,32.0,120.0,51.0,3.0,43.0,1.0,3.0,84.0,0.0,91.0,113.0,2.0,574.0,1.0,34.0,158.0
Portugal,8.0,2.0,1.0,160.0,0.0,23.0,13.0,0.0,24.0,1.0,7.0,4.0,6.0,3.0,0.0,47.0,0.0,2108.0,0.0,0.0,21.0,29.0,10.0,1.0,0.0,34.0,0.0,13.0,1.0,0.0,2.0,1.0,41.0,0.0,0.0,1.0,0.0,24.0,4.0,1.0,7.0,4.0,0.0,0.0,2.0,26.0,64.0,1.0,14.0,8.0,1.0,0.0,87.0,1.0,0.0,0.0,28.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,0.0,89.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,4.0,5.0,13.0,0.0,19.0,5.0,2.0,0.0,4.0,4.0,15.0,43.0,14.0,1.0,6.0,0.0,0.0,4.0,10.0,78.0,0.0,55.0,7.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,29.0,0.0,19.0,6.0,0.0,1.0,0.0,17.0,28.0
Japan,34.0,5.0,6.0,156.0,1.0,15.0,1.0,0.0,30.0,2.0,11.0,7.0,5.0,12.0,4.0,56.0,0.0,3157.0,2.0,1.0,50.0,64.0,27.0,6.0,0.0,60.0,2.0,80.0,264.0,1.0,16.0,2.0,114.0,1.0,0.0,23.0,3.0,276.0,15.0,0.0,9.0,18.0,3.0,1.0,8.0,53.0,58.0,31.0,85.0,56.0,3.0,1.0,208.0,12.0,5.0,89.0,3.0,0.0,24.0,1.0,2.0,0.0,6.0,0.0,17.0,28.0,10.0,90.0,10.0,2.0,1.0,1.0,9.0,42.0,7.0,3.0,23.0,168.0,8.0,0.0,21.0,38.0,2.0,1.0,31.0,12.0,34.0,30.0,24.0,0.0,3.0,7.0,0.0,15.0,0.0,12.0,0.0,107.0,102.0,5.0,2.0,7.0,0.0,1.0,2.0,0.0,33.0,0.0,11.0,32.0,0.0,6.0,0.0,18.0,41.0
Argentina,3.0,10.0,0.0,39.0,3.0,43.0,86.0,0.0,8.0,42.0,18.0,22.0,9.0,20.0,3.0,19.0,0.0,1692.0,0.0,2.0,32.0,25.0,96.0,10.0,0.0,81.0,14.0,11.0,10.0,0.0,7.0,3.0,46.0,2.0,0.0,15.0,0.0,30.0,7.0,3.0,4.0,21.0,345.0,0.0,45.0,92.0,49.0,3.0,23.0,2.0,1.0,0.0,90.0,0.0,0.0,0.0,188.0,33.0,842.0,30.0,0.0,0.0,1.0,0.0,6.0,25.0,1.0,162.0,17.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,43.0,145.0,178.0,0.0,65.0,52.0,7.0,0.0,87.0,269.0,19.0,128.0,12.0,13.0,8.0,3.0,0.0,10.0,2.0,103.0,0.0,194.0,29.0,4.0,10.0,16.0,0.0,48.0,10.0,0.0,76.0,0.0,31.0,31.0,0.0,12.0,0.0,49.0,115.0
Brazil,1.0,2.0,10.0,80.0,5.0,67.0,36.0,0.0,4.0,37.0,84.0,248.0,10.0,8.0,3.0,105.0,0.0,5524.0,1.0,18.0,24.0,51.0,302.0,13.0,1.0,46.0,3.0,46.0,2.0,0.0,10.0,41.0,73.0,3.0,0.0,14.0,0.0,160.0,22.0,8.0,7.0,130.0,4.0,1.0,36.0,305.0,100.0,14.0,118.0,112.0,11.0,1.0,277.0,1.0,1.0,4.0,1.0,80.0,136.0,33.0,0.0,0.0,12.0,1.0,19.0,81.0,1.0,880.0,231.0,0.0,2.0,1.0,5.0,30.0,7.0,3.0,48.0,35.0,673.0,0.0,209.0,17.0,36.0,1.0,434.0,332.0,37.0,126.0,39.0,1.0,3.0,40.0,0.0,23.0,9.0,355.0,0.0,511.0,134.0,38.0,64.0,53.0,2.0,2.0,5.0,3.0,104.0,0.0,24.0,140.0,3.0,10.0,0.0,238.0,570.0
Azerbaijan,1.0,6.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,11.0,0.0,478.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,39.0,0.0,31.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,9.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,2.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0
Romania,2.0,16.0,1.0,42.0,6.0,172.0,6.0,0.0,3.0,0.0,14.0,1.0,3.0,8.0,0.0,28.0,0.0,1199.0,1.0,6.0,11.0,25.0,1.0,6.0,0.0,25.0,4.0,15.0,3.0,0.0,2.0,0.0,40.0,3.0,0.0,2.0,0.0,2.0,3.0,6.0,1.0,12.0,0.0,0.0,2.0,23.0,22.0,1.0,14.0,15.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,1.0,10.0,17.0,11.0,0.0,24.0,0.0,6.0,5.0,1.0,24.0,19.0,0.0,0.0,0.0,0.0,242.0,0.0,2.0,18.0,25.0,22.0,1.0,23.0,8.0,3.0,0.0,11.0,9.0,76.0,58.0,91.0,0.0,2.0,1.0,0.0,6.0,0.0,156.0,0.0,10.0,8.0,0.0,3.0,13.0,0.0,36.0,0.0,1.0,84.0,0.0,19.0,36.0,0.0,37.0,0.0,4.0,8.0
United States,8.0,198.0,17.0,1846.0,49.0,149.0,26.0,4.0,182.0,74.0,221.0,124.0,252.0,109.0,161.0,1011.0,6.0,34071.0,10.0,20.0,1358.0,520.0,174.0,88.0,15.0,1424.0,16.0,929.0,63.0,1.0,210.0,84.0,517.0,5.0,0.0,33.0,35.0,857.0,328.0,28.0,132.0,111.0,86.0,20.0,457.0,788.0,874.0,25.0,1006.0,602.0,56.0,0.0,3239.0,17.0,11.0,12.0,134.0,25.0,173.0,41.0,57.0,1.0,452.0,6.0,436.0,395.0,113.0,1224.0,202.0,20.0,0.0,18.0,197.0,170.0,20.0,55.0,349.0,581.0,611.0,16.0,276.0,884.0,62.0,23.0,277.0,120.0,476.0,1118.0,593.0,51.0,21.0,42.0,1.0,96.0,34.0,475.0,10.0,799.0,481.0,208.0,142.0,164.0,10.0,31.0,59.0,8.0,461.0,14.0,357.0,422.0,2.0,317.0,2.0,258.0,694.0
