,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Italy,57.0,9.0,3.0,313.0,32.0,105.0,191.0,0.0,29.0,9.0,20.0,100.0,33.0,18.0,5.0,311.0,2.0,24631.0,2.0,1.0,76.0,198.0,179.0,30.0,0.0,226.0,3.0,62.0,21.0,0.0,50.0,70.0,517.0,1.0,0.0,41.0,2.0,443.0,144.0,1.0,17.0,40.0,5.0,1.0,61.0,255.0,823.0,21.0,736.0,845.0,2.0,0.0,472.0,1.0,8.0,0.0,401.0,19.0,70.0,6.0,187.0,1.0,42.0,3.0,42.0,127.0,15.0,655.0,256.0,9.0,2.0,0.0,28.0,120.0,1.0,31.0,233.0,122.0,137.0,9.0,21.0,192.0,130.0,0.0,116.0,229.0,246.0,268.0,151.0,5.0,35.0,12.0,0.0,83.0,2.0,415.0,3.0,143.0,70.0,32.0,117.0,44.0,3.0,22.0,1.0,4.0,120.0,0.0,89.0,86.0,2.0,570.0,0.0,36.0,174.0
Philippines,1.0,3.0,1.0,91.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,21.0,1.0,33.0,2.0,55.0,3.0,1252.0,0.0,0.0,9.0,1.0,322.0,1.0,1.0,58.0,0.0,216.0,1.0,0.0,2.0,1.0,8.0,1.0,0.0,1.0,1.0,51.0,12.0,0.0,1.0,3.0,1.0,0.0,6.0,16.0,39.0,1.0,7.0,0.0,2.0,0.0,65.0,5.0,0.0,0.0,2.0,0.0,9.0,67.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,52.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,19.0,18.0,0.0,37.0,1.0,0.0,0.0,3.0,13.0,9.0,28.0,14.0,21.0,1.0,28.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,51.0,6.0,0.0,0.0,1.0,2.0,16.0
"Congo, The Democratic Republic of the",1.0,13.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,16.0,2.0,2.0,21.0,0.0,6.0,32.0,202.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,329.0,0.0,34.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,13.0,7.0,1.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,4.0,43.0,6.0,97.0,5.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,2.0,51.0,0.0,2.0,3.0,1.0,0.0,10.0,2.0,16.0,10.0,8.0,0.0,0.0,5.0,0.0,2.0,10.0,17.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,21.0,0.0,24.0,3.0,2.0,1.0,2.0,28.0,5.0
France,4.0,12.0,2.0,1534.0,12.0,51.0,47.0,0.0,17.0,5.0,16.0,154.0,40.0,50.0,19.0,146.0,0.0,5073.0,2.0,12.0,114.0,51.0,194.0,74.0,0.0,170.0,14.0,148.0,8.0,1.0,46.0,3.0,411.0,2.0,0.0,3.0,5.0,182.0,58.0,2.0,76.0,12.0,4.0,1.0,39.0,103.0,131.0,17.0,61.0,16.0,0.0,0.0,931.0,4.0,2.0,0.0,28.0,4.0,65.0,22.0,91.0,4.0,97.0,2.0,44.0,71.0,6.0,174.0,40.0,4.0,1.0,1.0,15.0,24.0,7.0,4.0,21.0,27.0,36.0,8.0,56.0,88.0,51.0,3.0,39.0,5.0,47.0,91.0,264.0,1.0,4.0,13.0,1.0,24.0,22.0,240.0,1.0,54.0,40.0,22.0,7.0,41.0,1.0,6.0,1.0,4.0,104.0,0.0,59.0,59.0,2.0,20.0,0.0,56.0,258.0
Spain,96.0,28.0,3.0,812.0,62.0,204.0,98.0,5.0,32.0,62.0,106.0,36.0,112.0,95.0,8.0,215.0,37.0,9395.0,2.0,0.0,120.0,65.0,96.0,79.0,16.0,670.0,30.0,61.0,10.0,1.0,38.0,8.0,147.0,8.0,0.0,11.0,38.0,209.0,64.0,18.0,78.0,24.0,26.0,0.0,174.0,305.0,502.0,42.0,368.0,85.0,1.0,0.0,459.0,0.0,7.0,2.0,113.0,57.0,70.0,11.0,31.0,5.0,158.0,17.0,59.0,128.0,28.0,218.0,136.0,5.0,1.0,0.0,20.0,55.0,55.0,0.0,49.0,84.0,74.0,7.0,153.0,36.0,17.0,1.0,48.0,19.0,36.0,426.0,247.0,1.0,130.0,5.0,0.0,46.0,23.0,853.0,4.0,319.0,166.0,47.0,11.0,80.0,1.0,21.0,38.0,1.0,229.0,2.0,49.0,100.0,2.0,240.0,0.0,60.0,273.0
Portugal,9.0,2.0,1.0,171.0,0.0,22.0,13.0,0.0,24.0,1.0,32.0,5.0,6.0,4.0,0.0,58.0,0.0,2170.0,0.0,0.0,18.0,25.0,29.0,1.0,0.0,93.0,0.0,21.0,0.0,0.0,3.0,0.0,40.0,1.0,0.0,2.0,0.0,25.0,4.0,1.0,9.0,4.0,0.0,0.0,2.0,29.0,64.0,1.0,24.0,10.0,1.0,0.0,96.0,1.0,0.0,1.0,26.0,4.0,13.0,1.0,0.0,0.0,0.0,1.0,8.0,39.0,0.0,142.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0,3.0,21.0,0.0,22.0,7.0,0.0,0.0,9.0,6.0,17.0,75.0,17.0,1.0,6.0,1.0,0.0,7.0,9.0,97.0,0.0,58.0,12.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,28.0,0.0,21.0,9.0,0.0,1.0,0.0,17.0,29.0
Argentina,3.0,6.0,0.0,37.0,4.0,36.0,76.0,0.0,8.0,43.0,25.0,27.0,9.0,15.0,3.0,29.0,0.0,2265.0,0.0,2.0,30.0,34.0,79.0,11.0,0.0,87.0,15.0,14.0,11.0,0.0,16.0,2.0,40.0,3.0,0.0,15.0,0.0,20.0,6.0,3.0,5.0,20.0,344.0,0.0,86.0,101.0,49.0,3.0,35.0,5.0,1.0,0.0,90.0,0.0,0.0,0.0,187.0,29.0,866.0,25.0,0.0,0.0,4.0,1.0,7.0,23.0,1.0,157.0,17.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,43.0,138.0,146.0,0.0,79.0,56.0,11.0,0.0,89.0,232.0,19.0,112.0,13.0,13.0,11.0,3.0,0.0,9.0,2.0,104.0,0.0,183.0,30.0,4.0,8.0,17.0,0.0,56.0,10.0,0.0,65.0,0.0,29.0,38.0,0.0,12.0,0.0,45.0,101.0
United States,8.0,200.0,19.0,2095.0,59.0,152.0,46.0,9.0,161.0,85.0,250.0,140.0,268.0,119.0,142.0,1101.0,11.0,36178.0,14.0,24.0,1444.0,605.0,167.0,89.0,17.0,1618.0,18.0,978.0,79.0,1.0,257.0,125.0,547.0,6.0,1.0,42.0,43.0,895.0,340.0,35.0,154.0,135.0,89.0,11.0,745.0,872.0,960.0,27.0,1036.0,682.0,56.0,0.0,3332.0,29.0,18.0,11.0,194.0,32.0,174.0,66.0,49.0,1.0,534.0,6.0,525.0,442.0,138.0,1259.0,183.0,19.0,0.0,20.0,209.0,205.0,37.0,56.0,354.0,736.0,608.0,20.0,315.0,833.0,79.0,27.0,291.0,111.0,568.0,1181.0,734.0,55.0,23.0,55.0,1.0,109.0,39.0,485.0,8.0,817.0,528.0,159.0,145.0,163.0,11.0,33.0,66.0,8.0,521.0,16.0,393.0,481.0,3.0,336.0,2.0,296.0,764.0
Croatia,1.0,64.0,0.0,25.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,322.0,0.0,1.0,5.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,6.0,11.0,0.0,6.0,2.0,0.0,0.0,19.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,4.0,0.0,5.0,4.0,0.0,0.0,1.0,3.0,4.0,3.0,117.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,9.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
Netherlands,10.0,2.0,2.0,845.0,1.0,24.0,4.0,1.0,9.0,2.0,24.0,5.0,8.0,3.0,1.0,22.0,0.0,1004.0,2.0,3.0,19.0,22.0,7.0,9.0,0.0,44.0,3.0,29.0,3.0,0.0,6.0,2.0,34.0,3.0,0.0,0.0,1.0,17.0,7.0,1.0,9.0,3.0,0.0,0.0,9.0,37.0,25.0,5.0,24.0,15.0,0.0,0.0,93.0,0.0,2.0,0.0,18.0,0.0,6.0,1.0,0.0,0.0,14.0,0.0,21.0,13.0,2.0,26.0,13.0,3.0,0.0,0.0,17.0,8.0,2.0,2.0,19.0,15.0,13.0,7.0,11.0,29.0,0.0,3.0,24.0,8.0,15.0,42.0,43.0,0.0,20.0,0.0,0.0,4.0,8.0,28.0,0.0,23.0,8.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,27.0,0.0,17.0,10.0,0.0,2.0,0.0,5.0,14.0
