,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
United States,8.0,195.0,19.0,1817.0,49.0,149.0,27.0,5.0,182.0,74.0,221.0,126.0,252.0,108.0,161.0,1021.0,6.0,34209.0,10.0,20.0,1360.0,525.0,175.0,87.0,12.0,1438.0,16.0,931.0,64.0,1.0,211.0,85.0,519.0,5.0,0.0,33.0,35.0,864.0,329.0,27.0,133.0,111.0,89.0,20.0,523.0,802.0,910.0,25.0,1006.0,601.0,57.0,0.0,3221.0,17.0,11.0,12.0,140.0,25.0,176.0,43.0,57.0,1.0,459.0,6.0,441.0,398.0,113.0,1261.0,203.0,20.0,0.0,18.0,198.0,173.0,21.0,54.0,349.0,609.0,611.0,16.0,283.0,890.0,65.0,23.0,280.0,117.0,481.0,1133.0,607.0,51.0,22.0,41.0,1.0,97.0,35.0,479.0,10.0,774.0,481.0,208.0,142.0,147.0,11.0,32.0,59.0,8.0,467.0,15.0,358.0,433.0,2.0,319.0,2.0,260.0,700.0
Portugal,9.0,2.0,1.0,160.0,0.0,22.0,13.0,0.0,24.0,1.0,7.0,3.0,6.0,3.0,0.0,46.0,0.0,2110.0,0.0,0.0,21.0,29.0,10.0,1.0,0.0,37.0,0.0,14.0,1.0,0.0,2.0,1.0,41.0,0.0,0.0,1.0,0.0,25.0,6.0,1.0,7.0,4.0,0.0,0.0,2.0,23.0,64.0,1.0,14.0,8.0,1.0,0.0,87.0,1.0,0.0,0.0,27.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,95.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,4.0,5.0,13.0,0.0,18.0,5.0,1.0,0.0,4.0,4.0,15.0,43.0,16.0,1.0,6.0,0.0,0.0,6.0,10.0,78.0,0.0,55.0,7.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,29.0,0.0,21.0,6.0,0.0,1.0,0.0,17.0,27.0
Spain,92.0,34.0,2.0,801.0,58.0,210.0,102.0,5.0,28.0,58.0,32.0,41.0,115.0,85.0,8.0,200.0,37.0,8996.0,2.0,0.0,107.0,57.0,91.0,74.0,15.0,541.0,31.0,73.0,12.0,1.0,36.0,7.0,137.0,7.0,0.0,10.0,2.0,203.0,80.0,18.0,80.0,24.0,21.0,0.0,161.0,295.0,484.0,32.0,386.0,98.0,0.0,0.0,444.0,0.0,7.0,3.0,115.0,54.0,70.0,11.0,33.0,2.0,143.0,17.0,53.0,126.0,8.0,197.0,125.0,5.0,1.0,0.0,19.0,57.0,8.0,1.0,58.0,86.0,80.0,6.0,147.0,35.0,15.0,0.0,73.0,17.0,31.0,420.0,321.0,0.0,126.0,6.0,0.0,47.0,23.0,847.0,4.0,294.0,160.0,48.0,14.0,81.0,0.0,27.0,41.0,2.0,218.0,2.0,50.0,81.0,2.0,239.0,0.0,59.0,252.0
Croatia,2.0,64.0,0.0,39.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,342.0,0.0,1.0,6.0,1.0,2.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,8.0,13.0,0.0,6.0,1.0,0.0,0.0,29.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,4.0,0.0,3.0,4.0,0.0,0.0,1.0,3.0,4.0,3.0,108.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,8.0,0.0,0.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Netherlands,10.0,2.0,3.0,849.0,1.0,20.0,4.0,1.0,11.0,2.0,6.0,7.0,8.0,1.0,1.0,14.0,0.0,1017.0,2.0,3.0,23.0,24.0,9.0,9.0,0.0,47.0,3.0,26.0,3.0,0.0,6.0,3.0,42.0,3.0,0.0,0.0,0.0,21.0,8.0,1.0,11.0,6.0,0.0,0.0,9.0,40.0,30.0,5.0,24.0,15.0,0.0,0.0,108.0,0.0,2.0,0.0,44.0,0.0,12.0,2.0,0.0,0.0,12.0,0.0,18.0,10.0,3.0,23.0,37.0,2.0,0.0,0.0,17.0,7.0,2.0,2.0,17.0,13.0,15.0,6.0,11.0,26.0,0.0,3.0,25.0,10.0,13.0,47.0,39.0,0.0,21.0,0.0,0.0,4.0,8.0,15.0,0.0,24.0,8.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,29.0,0.0,8.0,14.0,1.0,2.0,0.0,5.0,19.0
Italy,47.0,6.0,4.0,396.0,33.0,92.0,191.0,0.0,26.0,8.0,19.0,87.0,38.0,15.0,11.0,293.0,2.0,24252.0,2.0,1.0,71.0,225.0,172.0,30.0,0.0,219.0,7.0,57.0,21.0,0.0,44.0,76.0,531.0,1.0,0.0,36.0,0.0,434.0,141.0,2.0,16.0,40.0,4.0,0.0,57.0,251.0,844.0,21.0,814.0,942.0,1.0,0.0,538.0,2.0,8.0,0.0,434.0,19.0,74.0,7.0,191.0,1.0,43.0,3.0,42.0,119.0,16.0,607.0,221.0,8.0,2.0,0.0,32.0,97.0,2.0,33.0,253.0,92.0,136.0,12.0,17.0,234.0,127.0,0.0,117.0,235.0,229.0,271.0,187.0,4.0,46.0,12.0,0.0,86.0,5.0,377.0,3.0,144.0,66.0,32.0,121.0,51.0,3.0,37.0,1.0,3.0,90.0,0.0,92.0,95.0,2.0,574.0,1.0,34.0,159.0
Japan,34.0,5.0,6.0,153.0,1.0,15.0,0.0,0.0,30.0,2.0,10.0,7.0,5.0,12.0,4.0,56.0,0.0,3137.0,2.0,1.0,51.0,67.0,26.0,6.0,0.0,60.0,2.0,80.0,262.0,1.0,16.0,2.0,115.0,1.0,0.0,23.0,3.0,276.0,17.0,0.0,9.0,18.0,3.0,1.0,9.0,53.0,58.0,31.0,88.0,57.0,3.0,1.0,209.0,12.0,5.0,87.0,3.0,0.0,23.0,1.0,2.0,0.0,5.0,0.0,18.0,27.0,10.0,88.0,9.0,2.0,1.0,1.0,8.0,42.0,7.0,3.0,23.0,166.0,8.0,0.0,20.0,38.0,2.0,1.0,30.0,12.0,35.0,30.0,25.0,0.0,3.0,7.0,0.0,15.0,0.0,12.0,0.0,107.0,103.0,5.0,2.0,7.0,0.0,1.0,2.0,0.0,33.0,0.0,11.0,32.0,0.0,6.0,0.0,18.0,40.0
Argentina,3.0,10.0,0.0,37.0,4.0,43.0,87.0,0.0,8.0,42.0,18.0,22.0,9.0,20.0,3.0,29.0,0.0,1901.0,0.0,2.0,32.0,25.0,95.0,10.0,0.0,84.0,14.0,11.0,10.0,0.0,8.0,3.0,46.0,2.0,0.0,15.0,0.0,30.0,7.0,3.0,4.0,21.0,346.0,0.0,46.0,93.0,50.0,3.0,23.0,2.0,1.0,0.0,90.0,0.0,0.0,0.0,188.0,33.0,843.0,30.0,0.0,0.0,1.0,0.0,7.0,25.0,1.0,165.0,17.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,43.0,143.0,177.0,0.0,67.0,51.0,8.0,0.0,87.0,266.0,19.0,129.0,12.0,13.0,8.0,3.0,0.0,10.0,2.0,102.0,0.0,194.0,29.0,4.0,10.0,16.0,0.0,50.0,10.0,0.0,76.0,0.0,31.0,31.0,0.0,12.0,0.0,49.0,115.0
Brazil,1.0,2.0,10.0,77.0,5.0,66.0,37.0,0.0,4.0,36.0,94.0,246.0,10.0,9.0,3.0,102.0,0.0,5476.0,1.0,18.0,24.0,50.0,301.0,13.0,1.0,46.0,3.0,46.0,2.0,0.0,10.0,41.0,77.0,4.0,0.0,14.0,0.0,155.0,22.0,8.0,8.0,128.0,4.0,1.0,37.0,303.0,100.0,14.0,120.0,113.0,11.0,1.0,276.0,1.0,1.0,4.0,1.0,81.0,138.0,33.0,0.0,0.0,12.0,1.0,18.0,79.0,1.0,882.0,231.0,0.0,2.0,1.0,5.0,30.0,7.0,3.0,48.0,35.0,660.0,0.0,211.0,17.0,35.0,1.0,430.0,331.0,38.0,121.0,37.0,1.0,3.0,41.0,0.0,23.0,9.0,353.0,0.0,510.0,135.0,38.0,64.0,54.0,2.0,2.0,5.0,3.0,100.0,0.0,28.0,140.0,3.0,10.0,0.0,235.0,567.0
Azerbaijan,1.0,6.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,12.0,0.0,468.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,39.0,0.0,31.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,9.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,2.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0
