,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
China,2.0,35.0,8.0,786.0,11.0,52.0,21.0,0.0,50.0,11.0,30.0,23.0,43.0,51.0,16.0,1072.0,2.0,30419.0,19.0,2.0,134.0,126.0,75.0,81.0,3.0,750.0,70.0,485.0,47.0,1.0,28.0,8.0,288.0,3.0,1.0,10.0,10.0,201.0,53.0,7.0,30.0,22.0,25.0,19.0,57.0,276.0,154.0,115.0,222.0,93.0,3.0,0.0,1483.0,28.0,4.0,14.0,9.0,6.0,29.0,10.0,35.0,7.0,19.0,1.0,405.0,118.0,74.0,715.0,57.0,9.0,12.0,9.0,36.0,2181.0,4.0,13.0,133.0,3287.0,98.0,6.0,14.0,215.0,31.0,1.0,68.0,39.0,984.0,117.0,127.0,4.0,3.0,38.0,0.0,32.0,5.0,135.0,1.0,697.0,66.0,133.0,18.0,23.0,3.0,5.0,2.0,2.0,183.0,2.0,67.0,238.0,5.0,10.0,2.0,15.0,214.0
Italy,84.0,17.0,5.0,629.0,16.0,168.0,165.0,3.0,60.0,25.0,27.0,57.0,51.0,16.0,14.0,291.0,1.0,22468.0,1.0,5.0,87.0,386.0,63.0,28.0,1.0,259.0,57.0,80.0,37.0,0.0,41.0,43.0,354.0,1.0,0.0,24.0,2.0,263.0,76.0,5.0,13.0,73.0,6.0,1.0,40.0,283.0,692.0,10.0,751.0,884.0,15.0,0.0,696.0,2.0,7.0,0.0,393.0,21.0,86.0,6.0,65.0,2.0,19.0,1.0,94.0,116.0,13.0,441.0,434.0,10.0,1.0,0.0,32.0,96.0,9.0,36.0,310.0,82.0,147.0,11.0,20.0,426.0,14.0,1.0,70.0,253.0,161.0,365.0,302.0,3.0,128.0,29.0,1.0,36.0,14.0,125.0,2.0,150.0,106.0,17.0,59.0,91.0,16.0,159.0,5.0,1.0,70.0,0.0,91.0,102.0,1.0,116.0,1.0,18.0,131.0
Slovenia,1.0,0.0,0.0,107.0,4.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,398.0,1.0,1.0,1.0,4.0,6.0,0.0,0.0,11.0,1.0,4.0,0.0,0.0,3.0,1.0,16.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,7.0,7.0,1.0,8.0,5.0,1.0,0.0,55.0,0.0,0.0,0.0,42.0,0.0,6.0,3.0,1.0,0.0,14.0,0.0,3.0,2.0,1.0,22.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,7.0,0.0,1.0,2.0,2.0,7.0,1.0,37.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,4.0
Netherlands,8.0,7.0,1.0,648.0,1.0,5.0,2.0,0.0,8.0,2.0,7.0,5.0,10.0,1.0,2.0,48.0,1.0,947.0,1.0,13.0,19.0,19.0,8.0,6.0,0.0,53.0,0.0,27.0,1.0,0.0,17.0,7.0,35.0,4.0,0.0,0.0,1.0,26.0,1.0,1.0,13.0,20.0,3.0,1.0,4.0,29.0,31.0,0.0,25.0,7.0,1.0,0.0,127.0,0.0,0.0,0.0,36.0,0.0,16.0,9.0,0.0,1.0,8.0,1.0,7.0,17.0,2.0,37.0,42.0,0.0,0.0,0.0,17.0,4.0,2.0,2.0,17.0,13.0,54.0,3.0,3.0,65.0,3.0,5.0,25.0,7.0,16.0,51.0,57.0,4.0,21.0,2.0,0.0,5.0,2.0,6.0,0.0,28.0,12.0,81.0,6.0,17.0,1.0,0.0,1.0,1.0,40.0,0.0,27.0,9.0,1.0,3.0,0.0,2.0,16.0
Spain,55.0,11.0,5.0,988.0,3.0,171.0,125.0,9.0,38.0,86.0,56.0,50.0,101.0,40.0,24.0,195.0,1.0,9663.0,1.0,9.0,85.0,72.0,139.0,156.0,1.0,490.0,27.0,114.0,11.0,0.0,48.0,6.0,179.0,20.0,0.0,11.0,7.0,293.0,82.0,7.0,44.0,78.0,18.0,4.0,72.0,367.0,484.0,21.0,707.0,192.0,0.0,0.0,499.0,1.0,7.0,3.0,73.0,82.0,89.0,10.0,40.0,3.0,29.0,4.0,47.0,117.0,108.0,208.0,235.0,0.0,0.0,1.0,10.0,31.0,5.0,3.0,58.0,69.0,106.0,10.0,51.0,92.0,7.0,2.0,193.0,21.0,39.0,465.0,460.0,1.0,198.0,22.0,0.0,47.0,32.0,894.0,4.0,296.0,97.0,37.0,18.0,67.0,6.0,28.0,34.0,1.0,311.0,11.0,58.0,52.0,4.0,141.0,0.0,38.0,185.0
Peru,1.0,0.0,1.0,505.0,1.0,9.0,6.0,0.0,5.0,6.0,5.0,23.0,3.0,5.0,0.0,21.0,0.0,1692.0,0.0,0.0,3.0,5.0,262.0,20.0,3.0,18.0,0.0,22.0,1.0,0.0,2.0,1.0,19.0,2.0,0.0,4.0,0.0,16.0,0.0,1.0,1.0,11.0,6.0,0.0,29.0,46.0,13.0,1.0,19.0,1.0,1.0,0.0,148.0,0.0,1.0,0.0,1.0,10.0,33.0,54.0,0.0,1.0,8.0,0.0,5.0,45.0,7.0,89.0,20.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,5.0,22.0,78.0,0.0,78.0,4.0,4.0,0.0,43.0,9.0,4.0,53.0,28.0,0.0,4.0,9.0,0.0,2.0,2.0,120.0,1.0,20.0,16.0,1.0,14.0,2.0,0.0,0.0,2.0,0.0,32.0,0.0,30.0,9.0,0.0,0.0,0.0,20.0,118.0
Iceland,3.0,0.0,1.0,48.0,10.0,0.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,195.0,2.0,0.0,3.0,7.0,4.0,1.0,0.0,15.0,0.0,6.0,1.0,0.0,13.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,14.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,11.0,4.0,0.0,0.0,0.0,1.0,11.0
Thailand,2.0,13.0,1.0,48.0,5.0,24.0,23.0,1.0,3.0,0.0,16.0,29.0,3.0,11.0,5.0,28.0,2.0,1407.0,3.0,0.0,30.0,12.0,54.0,7.0,0.0,104.0,5.0,49.0,15.0,4.0,6.0,0.0,50.0,2.0,0.0,7.0,1.0,92.0,5.0,2.0,12.0,4.0,11.0,1.0,17.0,29.0,43.0,92.0,35.0,5.0,2.0,0.0,261.0,1.0,1.0,0.0,4.0,7.0,12.0,8.0,1.0,0.0,12.0,0.0,14.0,70.0,10.0,111.0,17.0,13.0,0.0,6.0,11.0,7.0,0.0,19.0,14.0,35.0,23.0,0.0,31.0,29.0,2.0,0.0,37.0,10.0,10.0,56.0,15.0,0.0,3.0,5.0,0.0,27.0,4.0,13.0,1.0,65.0,45.0,16.0,11.0,13.0,1.0,6.0,4.0,0.0,101.0,2.0,29.0,14.0,0.0,6.0,2.0,10.0,43.0
Japan,13.0,17.0,3.0,683.0,3.0,15.0,4.0,1.0,43.0,8.0,27.0,9.0,4.0,12.0,12.0,102.0,0.0,4608.0,1.0,2.0,72.0,46.0,53.0,10.0,0.0,73.0,5.0,99.0,287.0,1.0,6.0,2.0,120.0,3.0,0.0,16.0,1.0,258.0,25.0,0.0,8.0,9.0,2.0,0.0,7.0,52.0,61.0,11.0,102.0,57.0,0.0,1.0,333.0,6.0,5.0,169.0,86.0,2.0,12.0,3.0,0.0,0.0,11.0,0.0,35.0,56.0,1.0,136.0,12.0,2.0,1.0,0.0,16.0,42.0,8.0,1.0,29.0,108.0,25.0,1.0,7.0,80.0,12.0,1.0,35.0,18.0,46.0,27.0,58.0,1.0,1.0,13.0,0.0,18.0,8.0,24.0,0.0,181.0,118.0,26.0,2.0,9.0,0.0,5.0,1.0,0.0,64.0,0.0,8.0,16.0,0.0,9.0,0.0,35.0,60.0
United Kingdom,1.0,22.0,5.0,2120.0,19.0,42.0,10.0,6.0,95.0,11.0,70.0,23.0,66.0,55.0,53.0,330.0,6.0,12158.0,5.0,16.0,262.0,85.0,60.0,512.0,8.0,293.0,11.0,330.0,21.0,0.0,139.0,5.0,192.0,3.0,0.0,18.0,14.0,533.0,81.0,7.0,153.0,18.0,21.0,1.0,200.0,202.0,371.0,8.0,258.0,82.0,5.0,5.0,1933.0,4.0,1.0,17.0,65.0,13.0,126.0,20.0,29.0,2.0,71.0,1.0,89.0,147.0,24.0,263.0,131.0,3.0,1.0,3.0,354.0,42.0,10.0,21.0,99.0,143.0,172.0,9.0,38.0,295.0,18.0,16.0,50.0,50.0,73.0,206.0,159.0,1.0,29.0,41.0,0.0,100.0,21.0,143.0,0.0,204.0,67.0,127.0,15.0,56.0,7.0,7.0,8.0,18.0,152.0,0.0,118.0,106.0,2.0,6.0,0.0,33.0,88.0
