,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Japan,13.0,7.0,4.0,422.0,2.0,13.0,4.0,1.0,18.0,4.0,5.0,11.0,3.0,12.0,4.0,63.0,0.0,3261.0,2.0,1.0,59.0,53.0,44.0,7.0,0.0,64.0,4.0,88.0,227.0,1.0,10.0,1.0,112.0,2.0,0.0,12.0,4.0,223.0,20.0,0.0,7.0,13.0,2.0,1.0,11.0,33.0,53.0,31.0,88.0,53.0,3.0,1.0,166.0,11.0,5.0,108.0,7.0,0.0,12.0,2.0,2.0,0.0,6.0,0.0,16.0,30.0,7.0,73.0,10.0,2.0,1.0,0.0,7.0,38.0,5.0,2.0,20.0,150.0,11.0,0.0,20.0,33.0,5.0,1.0,28.0,14.0,12.0,26.0,39.0,1.0,2.0,8.0,0.0,11.0,3.0,18.0,0.0,99.0,107.0,5.0,2.0,10.0,0.0,5.0,1.0,0.0,48.0,0.0,10.0,20.0,0.0,9.0,0.0,35.0,46.0
Spain,59.0,17.0,2.0,659.0,21.0,213.0,91.0,8.0,35.0,68.0,32.0,27.0,104.0,26.0,9.0,157.0,35.0,7554.0,1.0,0.0,87.0,41.0,57.0,140.0,1.0,431.0,22.0,73.0,11.0,1.0,19.0,8.0,117.0,7.0,0.0,8.0,3.0,157.0,66.0,16.0,74.0,61.0,22.0,4.0,106.0,288.0,371.0,19.0,475.0,111.0,0.0,0.0,349.0,0.0,6.0,3.0,106.0,46.0,38.0,8.0,28.0,3.0,14.0,15.0,38.0,87.0,6.0,152.0,179.0,5.0,0.0,0.0,21.0,30.0,5.0,3.0,61.0,76.0,86.0,12.0,129.0,38.0,10.0,0.0,128.0,20.0,21.0,373.0,262.0,1.0,137.0,8.0,0.0,44.0,28.0,748.0,3.0,296.0,118.0,30.0,16.0,83.0,0.0,32.0,37.0,2.0,202.0,1.0,50.0,64.0,2.0,207.0,0.0,34.0,176.0
Honduras,2.0,0.0,0.0,68.0,0.0,3.0,11.0,0.0,0.0,3.0,7.0,3.0,1.0,0.0,0.0,8.0,0.0,413.0,0.0,1.0,0.0,2.0,31.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,0.0,7.0,0.0,0.0,12.0,2.0,14.0,1.0,37.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,5.0,21.0,0.0,21.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,1.0,1.0,0.0,9.0,7.0,0.0,8.0,10.0,0.0,1.0,0.0,0.0,8.0,0.0,13.0,0.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,2.0,1.0,0.0,0.0,1.0,12.0
United States,5.0,218.0,13.0,1499.0,34.0,140.0,27.0,5.0,163.0,52.0,132.0,105.0,222.0,103.0,167.0,866.0,6.0,29345.0,16.0,14.0,1081.0,342.0,127.0,88.0,11.0,1477.0,21.0,791.0,38.0,0.0,210.0,72.0,449.0,8.0,0.0,31.0,31.0,696.0,241.0,31.0,119.0,84.0,82.0,14.0,215.0,600.0,642.0,13.0,716.0,419.0,47.0,0.0,2733.0,19.0,11.0,10.0,99.0,19.0,141.0,44.0,44.0,2.0,255.0,3.0,339.0,361.0,94.0,970.0,192.0,21.0,1.0,4.0,146.0,146.0,26.0,51.0,258.0,382.0,623.0,10.0,192.0,892.0,58.0,25.0,179.0,115.0,273.0,848.0,473.0,33.0,15.0,32.0,0.0,84.0,27.0,419.0,8.0,708.0,357.0,128.0,71.0,145.0,4.0,20.0,72.0,7.0,413.0,5.0,266.0,347.0,2.0,190.0,2.0,203.0,565.0
Italy,87.0,17.0,6.0,360.0,13.0,116.0,214.0,2.0,21.0,14.0,22.0,58.0,34.0,16.0,12.0,233.0,2.0,19549.0,1.0,1.0,73.0,234.0,135.0,17.0,0.0,201.0,19.0,60.0,20.0,0.0,52.0,75.0,399.0,1.0,0.0,17.0,1.0,306.0,110.0,3.0,14.0,63.0,3.0,0.0,51.0,243.0,654.0,10.0,645.0,734.0,3.0,0.0,594.0,3.0,7.0,0.0,422.0,19.0,53.0,8.0,196.0,1.0,17.0,3.0,46.0,86.0,9.0,344.0,234.0,9.0,2.0,0.0,16.0,78.0,4.0,29.0,253.0,49.0,120.0,11.0,10.0,270.0,26.0,1.0,103.0,215.0,154.0,202.0,224.0,6.0,75.0,14.0,0.0,22.0,4.0,223.0,1.0,123.0,62.0,37.0,74.0,62.0,6.0,49.0,0.0,3.0,53.0,0.0,74.0,87.0,2.0,517.0,1.0,25.0,108.0
Colombia,2.0,4.0,2.0,74.0,1.0,9.0,39.0,0.0,0.0,21.0,9.0,12.0,0.0,2.0,1.0,14.0,0.0,798.0,0.0,0.0,6.0,3.0,49.0,3.0,0.0,30.0,1.0,19.0,9.0,0.0,2.0,9.0,11.0,0.0,0.0,2.0,0.0,43.0,3.0,1.0,0.0,7.0,3.0,0.0,22.0,20.0,12.0,0.0,21.0,10.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,4.0,10.0,11.0,0.0,0.0,2.0,0.0,2.0,33.0,2.0,31.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,21.0,4.0,1.0,28.0,1.0,5.0,0.0,21.0,18.0,6.0,28.0,5.0,1.0,1.0,1.0,0.0,3.0,0.0,121.0,0.0,16.0,2.0,0.0,2.0,12.0,4.0,0.0,0.0,1.0,26.0,5.0,9.0,4.0,0.0,1.0,0.0,44.0,50.0
France,3.0,48.0,4.0,1715.0,4.0,48.0,24.0,0.0,23.0,5.0,12.0,121.0,61.0,58.0,19.0,132.0,0.0,4691.0,1.0,4.0,98.0,49.0,196.0,90.0,6.0,149.0,6.0,132.0,5.0,1.0,44.0,3.0,277.0,3.0,0.0,3.0,5.0,169.0,53.0,1.0,89.0,12.0,5.0,0.0,16.0,92.0,88.0,14.0,76.0,16.0,0.0,0.0,1210.0,3.0,2.0,0.0,26.0,5.0,62.0,22.0,101.0,4.0,40.0,1.0,88.0,75.0,13.0,105.0,57.0,5.0,1.0,0.0,76.0,21.0,8.0,8.0,52.0,22.0,41.0,10.0,59.0,142.0,3.0,2.0,27.0,6.0,49.0,174.0,175.0,1.0,6.0,18.0,3.0,21.0,19.0,199.0,1.0,76.0,62.0,11.0,7.0,39.0,1.0,6.0,1.0,2.0,90.0,0.0,70.0,54.0,7.0,21.0,3.0,56.0,152.0
Chile,16.0,5.0,0.0,155.0,0.0,4.0,10.0,0.0,1.0,7.0,9.0,11.0,3.0,4.0,0.0,15.0,0.0,1375.0,0.0,0.0,7.0,12.0,43.0,9.0,0.0,13.0,15.0,6.0,0.0,0.0,1.0,2.0,16.0,2.0,0.0,6.0,0.0,14.0,5.0,0.0,3.0,2.0,36.0,0.0,39.0,18.0,13.0,5.0,18.0,2.0,0.0,0.0,47.0,0.0,0.0,0.0,5.0,5.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,11.0,4.0,0.0,0.0,6.0,1.0,0.0,1.0,4.0,22.0,9.0,0.0,10.0,8.0,1.0,0.0,7.0,4.0,4.0,27.0,3.0,2.0,8.0,3.0,0.0,5.0,1.0,67.0,0.0,49.0,21.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,25.0
Iceland,3.0,0.0,0.0,45.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,159.0,0.0,1.0,4.0,10.0,1.0,0.0,0.0,14.0,0.0,3.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,7.0,5.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0
China,3.0,25.0,12.0,546.0,7.0,38.0,15.0,0.0,36.0,3.0,23.0,20.0,26.0,59.0,7.0,750.0,3.0,22407.0,17.0,2.0,101.0,88.0,48.0,44.0,2.0,595.0,107.0,395.0,38.0,1.0,22.0,9.0,196.0,2.0,0.0,10.0,4.0,160.0,44.0,13.0,20.0,13.0,19.0,19.0,50.0,232.0,126.0,232.0,148.0,57.0,3.0,0.0,966.0,53.0,9.0,14.0,17.0,4.0,28.0,5.0,32.0,5.0,11.0,2.0,340.0,113.0,76.0,600.0,47.0,12.0,8.0,25.0,11.0,2028.0,1.0,16.0,118.0,4558.0,71.0,4.0,25.0,142.0,29.0,5.0,46.0,14.0,750.0,73.0,98.0,2.0,4.0,27.0,0.0,31.0,2.0,138.0,1.0,447.0,30.0,24.0,29.0,22.0,1.0,6.0,1.0,2.0,140.0,0.0,66.0,218.0,5.0,10.0,2.0,15.0,149.0
Guernsey,1.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,6.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lebanon,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,6.0,4.0,0.0,363.0,0.0,0.0,2.0,3.0,1.0,122.0,0.0,11.0,0.0,79.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,97.0,42.0,2.0,7.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,6.0,42.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,10.0,3.0,5.0,0.0,7.0,2.0,0.0,1.0,5.0,0.0,2.0,14.0,8.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,17.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,37.0,4.0,0.0,0.0,5.0,3.0
