,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,53.0,12.0,3.0,1033.0,3.0,173.0,122.0,9.0,38.0,84.0,51.0,50.0,102.0,39.0,24.0,194.0,1.0,9665.0,1.0,9.0,87.0,74.0,141.0,163.0,1.0,489.0,27.0,112.0,12.0,0.0,48.0,6.0,184.0,18.0,0.0,11.0,7.0,299.0,83.0,7.0,47.0,78.0,18.0,4.0,69.0,365.0,489.0,22.0,697.0,183.0,0.0,0.0,516.0,1.0,7.0,3.0,73.0,81.0,88.0,11.0,38.0,3.0,29.0,4.0,50.0,115.0,107.0,210.0,233.0,0.0,0.0,1.0,7.0,30.0,5.0,3.0,60.0,66.0,105.0,10.0,62.0,99.0,5.0,1.0,192.0,21.0,39.0,478.0,457.0,1.0,198.0,22.0,0.0,48.0,32.0,937.0,2.0,312.0,96.0,35.0,18.0,65.0,6.0,29.0,35.0,1.0,306.0,11.0,55.0,52.0,4.0,160.0,0.0,38.0,201.0
France,2.0,64.0,1.0,1901.0,8.0,57.0,31.0,0.0,26.0,4.0,13.0,73.0,65.0,71.0,12.0,160.0,2.0,5747.0,1.0,11.0,110.0,52.0,135.0,150.0,8.0,170.0,5.0,187.0,4.0,0.0,55.0,4.0,294.0,5.0,0.0,2.0,7.0,248.0,66.0,2.0,56.0,20.0,5.0,1.0,37.0,142.0,106.0,7.0,72.0,15.0,1.0,0.0,1488.0,1.0,2.0,0.0,22.0,7.0,71.0,57.0,173.0,0.0,65.0,0.0,105.0,77.0,12.0,168.0,113.0,5.0,0.0,1.0,124.0,32.0,5.0,17.0,67.0,30.0,54.0,12.0,55.0,170.0,10.0,2.0,51.0,8.0,56.0,177.0,252.0,9.0,6.0,24.0,4.0,82.0,17.0,111.0,1.0,94.0,86.0,22.0,6.0,56.0,0.0,7.0,2.0,1.0,116.0,0.0,68.0,61.0,6.0,20.0,3.0,39.0,119.0
Morocco,2.0,17.0,0.0,61.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,5.0,98.0,0.0,2442.0,0.0,1.0,19.0,0.0,0.0,122.0,3.0,159.0,2.0,278.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,2.0,75.0,9.0,0.0,11.0,5.0,0.0,0.0,2.0,4.0,41.0,2.0,3.0,2.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,0.0,0.0,1.0,0.0,29.0,17.0,18.0,50.0,1.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,11.0,2.0,12.0,0.0,4.0,40.0,2.0,0.0,4.0,1.0,24.0,23.0,43.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,0.0,13.0,10.0,5.0,2.0,1.0,4.0,0.0,0.0,0.0,39.0,0.0,3.0,20.0,1.0,0.0,0.0,4.0,27.0
China,2.0,36.0,8.0,757.0,10.0,45.0,20.0,0.0,50.0,8.0,31.0,21.0,42.0,50.0,14.0,1056.0,3.0,29966.0,18.0,2.0,126.0,121.0,71.0,82.0,2.0,751.0,70.0,480.0,46.0,1.0,26.0,8.0,290.0,3.0,1.0,9.0,9.0,205.0,50.0,6.0,29.0,19.0,24.0,19.0,54.0,275.0,152.0,116.0,213.0,91.0,4.0,0.0,1448.0,28.0,4.0,14.0,9.0,5.0,29.0,10.0,35.0,7.0,16.0,1.0,416.0,120.0,83.0,696.0,56.0,9.0,12.0,9.0,34.0,2160.0,4.0,13.0,122.0,3382.0,98.0,6.0,15.0,198.0,35.0,1.0,58.0,36.0,994.0,116.0,124.0,3.0,3.0,38.0,0.0,29.0,5.0,132.0,1.0,696.0,63.0,138.0,15.0,23.0,3.0,5.0,2.0,2.0,176.0,2.0,66.0,238.0,5.0,9.0,2.0,16.0,210.0
Italy,84.0,17.0,5.0,632.0,15.0,165.0,156.0,3.0,57.0,25.0,28.0,56.0,51.0,16.0,14.0,300.0,1.0,22895.0,1.0,4.0,88.0,333.0,70.0,31.0,1.0,257.0,55.0,79.0,35.0,0.0,41.0,46.0,359.0,1.0,0.0,24.0,2.0,254.0,79.0,5.0,14.0,72.0,6.0,1.0,38.0,282.0,711.0,8.0,781.0,910.0,15.0,0.0,701.0,2.0,7.0,0.0,401.0,20.0,87.0,7.0,89.0,2.0,17.0,1.0,95.0,120.0,11.0,450.0,426.0,10.0,1.0,0.0,32.0,93.0,9.0,35.0,304.0,73.0,144.0,11.0,20.0,445.0,14.0,1.0,69.0,257.0,163.0,364.0,302.0,3.0,128.0,29.0,0.0,36.0,14.0,147.0,2.0,147.0,109.0,16.0,59.0,89.0,16.0,156.0,5.0,1.0,71.0,0.0,86.0,104.0,1.0,137.0,1.0,18.0,123.0
Slovenia,1.0,0.0,0.0,106.0,4.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,407.0,1.0,1.0,1.0,4.0,6.0,0.0,0.0,11.0,1.0,7.0,0.0,0.0,3.0,1.0,16.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,6.0,6.0,1.0,11.0,4.0,0.0,0.0,56.0,0.0,0.0,0.0,42.0,0.0,6.0,3.0,1.0,0.0,14.0,0.0,4.0,2.0,1.0,22.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,7.0,0.0,1.0,2.0,2.0,7.0,1.0,40.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,4.0
Netherlands,8.0,6.0,1.0,684.0,1.0,5.0,2.0,0.0,9.0,2.0,10.0,5.0,10.0,1.0,2.0,43.0,1.0,942.0,1.0,13.0,19.0,19.0,8.0,6.0,0.0,53.0,0.0,26.0,1.0,0.0,16.0,7.0,35.0,4.0,0.0,0.0,1.0,26.0,1.0,1.0,13.0,20.0,3.0,1.0,4.0,27.0,31.0,0.0,25.0,7.0,1.0,0.0,121.0,0.0,0.0,0.0,37.0,0.0,16.0,9.0,0.0,1.0,8.0,1.0,7.0,17.0,2.0,38.0,41.0,0.0,0.0,0.0,18.0,3.0,2.0,2.0,17.0,13.0,54.0,3.0,3.0,63.0,3.0,5.0,25.0,7.0,16.0,50.0,47.0,4.0,21.0,2.0,0.0,5.0,2.0,7.0,0.0,29.0,11.0,79.0,5.0,17.0,1.0,0.0,1.0,1.0,40.0,0.0,16.0,11.0,1.0,2.0,0.0,3.0,16.0
Peru,1.0,0.0,1.0,497.0,1.0,9.0,6.0,0.0,5.0,6.0,5.0,22.0,3.0,5.0,0.0,21.0,0.0,1735.0,0.0,0.0,3.0,4.0,240.0,18.0,3.0,17.0,0.0,23.0,1.0,0.0,2.0,1.0,19.0,2.0,0.0,4.0,0.0,16.0,0.0,1.0,1.0,11.0,5.0,0.0,29.0,46.0,14.0,1.0,17.0,1.0,1.0,0.0,147.0,0.0,1.0,0.0,1.0,10.0,30.0,52.0,0.0,1.0,8.0,0.0,5.0,44.0,6.0,86.0,22.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,5.0,22.0,68.0,0.0,77.0,4.0,4.0,0.0,40.0,8.0,4.0,52.0,26.0,0.0,5.0,9.0,0.0,2.0,2.0,135.0,1.0,20.0,14.0,1.0,14.0,1.0,0.0,0.0,3.0,0.0,30.0,0.0,29.0,9.0,0.0,0.0,0.0,17.0,110.0
Iceland,3.0,0.0,1.0,48.0,10.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,5.0,0.0,6.0,0.0,195.0,2.0,0.0,3.0,7.0,4.0,1.0,0.0,15.0,0.0,6.0,1.0,0.0,13.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,14.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,11.0
Thailand,2.0,12.0,1.0,47.0,5.0,24.0,22.0,1.0,3.0,0.0,16.0,29.0,3.0,11.0,5.0,31.0,2.0,1399.0,3.0,0.0,32.0,12.0,53.0,6.0,0.0,110.0,5.0,50.0,16.0,3.0,6.0,0.0,47.0,2.0,0.0,7.0,1.0,108.0,5.0,3.0,12.0,4.0,10.0,1.0,15.0,26.0,37.0,85.0,35.0,5.0,2.0,0.0,254.0,1.0,1.0,0.0,4.0,7.0,11.0,8.0,1.0,0.0,11.0,0.0,14.0,70.0,10.0,107.0,16.0,11.0,0.0,6.0,11.0,7.0,0.0,18.0,14.0,35.0,22.0,0.0,30.0,29.0,2.0,0.0,37.0,8.0,10.0,58.0,15.0,0.0,4.0,1.0,0.0,26.0,4.0,15.0,1.0,63.0,44.0,16.0,11.0,13.0,1.0,6.0,4.0,0.0,104.0,2.0,28.0,14.0,0.0,6.0,3.0,9.0,42.0
