,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Brazil,1.0,2.0,13.0,79.0,4.0,67.0,35.0,0.0,3.0,36.0,71.0,232.0,10.0,8.0,3.0,98.0,0.0,5212.0,1.0,18.0,21.0,49.0,256.0,12.0,1.0,45.0,3.0,47.0,1.0,0.0,10.0,41.0,69.0,3.0,0.0,12.0,0.0,142.0,20.0,8.0,5.0,129.0,3.0,1.0,35.0,301.0,95.0,11.0,116.0,111.0,11.0,1.0,245.0,1.0,1.0,4.0,1.0,71.0,122.0,34.0,0.0,0.0,12.0,1.0,20.0,74.0,2.0,715.0,231.0,0.0,2.0,1.0,5.0,28.0,4.0,3.0,48.0,36.0,663.0,0.0,204.0,10.0,37.0,1.0,418.0,325.0,35.0,122.0,26.0,1.0,2.0,35.0,0.0,23.0,9.0,345.0,1.0,464.0,135.0,37.0,64.0,49.0,2.0,1.0,5.0,4.0,93.0,0.0,24.0,135.0,3.0,10.0,0.0,231.0,542.0
Japan,32.0,5.0,5.0,165.0,2.0,15.0,1.0,0.0,26.0,2.0,9.0,7.0,5.0,12.0,4.0,54.0,0.0,3098.0,2.0,1.0,50.0,62.0,25.0,5.0,0.0,58.0,2.0,79.0,259.0,1.0,12.0,1.0,113.0,1.0,0.0,24.0,3.0,271.0,16.0,0.0,8.0,16.0,2.0,1.0,7.0,49.0,53.0,31.0,83.0,52.0,3.0,1.0,196.0,12.0,5.0,89.0,3.0,0.0,24.0,1.0,2.0,0.0,5.0,0.0,15.0,28.0,10.0,83.0,10.0,1.0,1.0,1.0,9.0,40.0,7.0,3.0,22.0,164.0,8.0,0.0,21.0,37.0,2.0,1.0,30.0,12.0,33.0,30.0,22.0,0.0,3.0,6.0,0.0,14.0,0.0,10.0,0.0,100.0,107.0,5.0,2.0,7.0,0.0,1.0,2.0,0.0,32.0,0.0,11.0,27.0,0.0,5.0,0.0,17.0,33.0
Spain,87.0,35.0,2.0,735.0,55.0,208.0,84.0,6.0,28.0,59.0,29.0,41.0,113.0,82.0,8.0,169.0,37.0,8591.0,2.0,0.0,102.0,48.0,84.0,72.0,15.0,492.0,29.0,73.0,10.0,1.0,22.0,6.0,133.0,6.0,0.0,10.0,2.0,183.0,69.0,18.0,78.0,23.0,20.0,0.0,159.0,284.0,481.0,31.0,379.0,96.0,0.0,0.0,423.0,0.0,7.0,3.0,113.0,53.0,58.0,9.0,34.0,2.0,109.0,17.0,44.0,122.0,7.0,184.0,105.0,5.0,1.0,0.0,20.0,57.0,5.0,1.0,57.0,80.0,79.0,8.0,144.0,36.0,13.0,0.0,76.0,17.0,26.0,422.0,262.0,0.0,104.0,5.0,0.0,47.0,23.0,864.0,4.0,302.0,154.0,42.0,13.0,81.0,0.0,25.0,41.0,2.0,179.0,2.0,50.0,77.0,2.0,224.0,0.0,51.0,240.0
Azerbaijan,1.0,7.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,12.0,0.0,471.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,39.0,0.0,31.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,8.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,2.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,16.0
United States,10.0,197.0,14.0,1712.0,45.0,134.0,23.0,5.0,168.0,70.0,212.0,123.0,245.0,108.0,163.0,971.0,7.0,32120.0,8.0,18.0,1204.0,456.0,167.0,85.0,15.0,1378.0,17.0,880.0,53.0,1.0,184.0,82.0,476.0,6.0,0.0,32.0,34.0,827.0,304.0,26.0,116.0,110.0,83.0,19.0,263.0,687.0,795.0,24.0,929.0,552.0,55.0,0.0,3050.0,16.0,10.0,12.0,108.0,21.0,152.0,40.0,57.0,1.0,395.0,5.0,411.0,374.0,106.0,1145.0,200.0,19.0,0.0,18.0,168.0,159.0,21.0,54.0,311.0,514.0,596.0,16.0,256.0,834.0,54.0,17.0,260.0,107.0,412.0,1031.0,521.0,51.0,19.0,40.0,1.0,83.0,32.0,454.0,10.0,738.0,473.0,206.0,138.0,158.0,10.0,29.0,57.0,8.0,433.0,7.0,314.0,354.0,0.0,306.0,2.0,246.0,658.0
Romania,2.0,17.0,1.0,40.0,6.0,173.0,4.0,0.0,3.0,0.0,14.0,1.0,3.0,8.0,0.0,28.0,0.0,1147.0,1.0,5.0,11.0,25.0,1.0,6.0,0.0,21.0,4.0,15.0,3.0,0.0,2.0,0.0,43.0,3.0,0.0,2.0,0.0,2.0,3.0,5.0,1.0,12.0,0.0,0.0,2.0,23.0,22.0,1.0,12.0,15.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,1.0,10.0,17.0,11.0,0.0,23.0,0.0,5.0,5.0,1.0,23.0,19.0,0.0,0.0,0.0,0.0,246.0,0.0,2.0,19.0,26.0,22.0,1.0,24.0,8.0,3.0,0.0,12.0,9.0,77.0,57.0,76.0,0.0,3.0,1.0,0.0,6.0,0.0,156.0,0.0,10.0,8.0,0.0,3.0,13.0,0.0,40.0,0.0,1.0,91.0,0.0,19.0,33.0,0.0,38.0,0.0,4.0,8.0
Thailand,3.0,13.0,3.0,34.0,5.0,31.0,8.0,0.0,4.0,0.0,16.0,25.0,4.0,11.0,3.0,35.0,3.0,1122.0,4.0,0.0,13.0,14.0,33.0,11.0,0.0,72.0,8.0,130.0,9.0,4.0,2.0,0.0,38.0,1.0,0.0,18.0,1.0,126.0,2.0,3.0,15.0,0.0,3.0,1.0,12.0,22.0,32.0,23.0,17.0,6.0,4.0,0.0,188.0,1.0,1.0,0.0,5.0,3.0,22.0,13.0,1.0,0.0,20.0,0.0,15.0,29.0,2.0,55.0,17.0,11.0,0.0,6.0,6.0,5.0,0.0,14.0,11.0,29.0,19.0,0.0,48.0,16.0,3.0,0.0,30.0,9.0,8.0,40.0,17.0,0.0,3.0,10.0,0.0,22.0,4.0,6.0,3.0,29.0,29.0,0.0,8.0,9.0,0.0,8.0,2.0,3.0,86.0,11.0,28.0,16.0,0.0,11.0,4.0,17.0,45.0
Kenya,9.0,5.0,0.0,33.0,0.0,5.0,4.0,0.0,3.0,0.0,0.0,20.0,7.0,29.0,17.0,4.0,0.0,497.0,4.0,0.0,10.0,2.0,4.0,3.0,1.0,227.0,11.0,39.0,2.0,2.0,2.0,0.0,8.0,0.0,0.0,7.0,1.0,44.0,12.0,0.0,7.0,4.0,1.0,0.0,4.0,15.0,7.0,1.0,14.0,4.0,1.0,0.0,47.0,0.0,0.0,1.0,0.0,6.0,6.0,4.0,0.0,0.0,2.0,0.0,6.0,81.0,15.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,13.0,5.0,17.0,6.0,1.0,0.0,7.0,0.0,2.0,36.0,9.0,0.0,0.0,15.0,0.0,11.0,14.0,6.0,0.0,4.0,4.0,0.0,4.0,24.0,8.0,9.0,0.0,1.0,21.0,0.0,40.0,2.0,16.0,0.0,0.0,35.0,7.0
Italy,42.0,14.0,3.0,383.0,18.0,98.0,183.0,0.0,20.0,9.0,18.0,85.0,40.0,12.0,11.0,281.0,2.0,23040.0,1.0,1.0,72.0,221.0,171.0,28.0,0.0,210.0,9.0,53.0,21.0,0.0,45.0,76.0,534.0,1.0,0.0,33.0,0.0,437.0,135.0,2.0,17.0,44.0,3.0,0.0,56.0,267.0,834.0,20.0,797.0,931.0,1.0,0.0,555.0,3.0,8.0,0.0,435.0,15.0,58.0,7.0,191.0,1.0,35.0,3.0,35.0,116.0,17.0,572.0,251.0,10.0,2.0,0.0,31.0,95.0,2.0,34.0,265.0,81.0,130.0,11.0,17.0,233.0,41.0,0.0,117.0,223.0,222.0,271.0,193.0,4.0,45.0,13.0,0.0,83.0,4.0,352.0,2.0,142.0,81.0,33.0,111.0,52.0,3.0,46.0,1.0,3.0,80.0,0.0,87.0,106.0,2.0,576.0,1.0,33.0,155.0
Luxembourg,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,8.0,0.0,348.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,10.0,4.0,5.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,11.0
Jordan,1.0,0.0,0.0,18.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,43.0,0.0,3.0,1.0,289.0,1.0,0.0,22.0,4.0,1.0,22.0,0.0,11.0,0.0,20.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,73.0,7.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,3.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,11.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0
Portugal,3.0,2.0,1.0,161.0,0.0,23.0,13.0,0.0,21.0,1.0,6.0,4.0,6.0,3.0,0.0,43.0,0.0,1996.0,0.0,0.0,20.0,30.0,6.0,1.0,0.0,32.0,0.0,6.0,1.0,0.0,2.0,1.0,26.0,0.0,0.0,1.0,0.0,21.0,4.0,1.0,5.0,4.0,0.0,0.0,2.0,27.0,65.0,1.0,13.0,5.0,1.0,0.0,74.0,1.0,0.0,0.0,28.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,66.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,5.0,11.0,0.0,18.0,3.0,2.0,0.0,4.0,2.0,14.0,27.0,12.0,2.0,6.0,0.0,0.0,2.0,10.0,71.0,0.0,46.0,6.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,29.0,0.0,19.0,6.0,0.0,1.0,0.0,18.0,25.0
Norway,3.0,1.0,0.0,94.0,2.0,2.0,1.0,0.0,6.0,0.0,1.0,1.0,14.0,6.0,0.0,6.0,0.0,325.0,2.0,1.0,5.0,3.0,4.0,7.0,0.0,14.0,4.0,7.0,1.0,0.0,3.0,1.0,16.0,0.0,0.0,1.0,0.0,17.0,1.0,0.0,3.0,3.0,0.0,0.0,21.0,17.0,31.0,0.0,9.0,2.0,0.0,0.0,51.0,0.0,0.0,0.0,11.0,1.0,2.0,3.0,6.0,0.0,7.0,0.0,4.0,3.0,0.0,16.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,8.0,30.0,1.0,0.0,2.0,0.0,10.0,3.0,46.0,10.0,1.0,0.0,0.0,1.0,0.0,15.0,0.0,8.0,15.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,11.0,3.0,5.0,2.0,0.0,0.0,7.0,14.0
Puerto Rico,1.0,1.0,0.0,26.0,1.0,4.0,4.0,0.0,4.0,0.0,5.0,11.0,3.0,0.0,0.0,16.0,0.0,724.0,0.0,1.0,15.0,4.0,35.0,0.0,1.0,17.0,0.0,16.0,2.0,0.0,3.0,1.0,13.0,0.0,0.0,4.0,0.0,19.0,12.0,0.0,1.0,1.0,1.0,0.0,24.0,20.0,22.0,0.0,8.0,12.0,3.0,0.0,58.0,1.0,1.0,0.0,2.0,0.0,10.0,78.0,0.0,1.0,10.0,0.0,3.0,4.0,0.0,13.0,10.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,4.0,7.0,0.0,35.0,13.0,4.0,0.0,5.0,4.0,5.0,24.0,22.0,0.0,2.0,0.0,0.0,1.0,0.0,27.0,0.0,18.0,6.0,10.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,17.0,0.0,20.0,0.0,6.0,36.0
Russian Federation,1.0,96.0,1.0,225.0,5.0,20.0,35.0,0.0,1.0,0.0,27.0,2.0,6.0,93.0,4.0,75.0,18.0,4228.0,3.0,1.0,78.0,10.0,16.0,198.0,1.0,204.0,12.0,52.0,8.0,19.0,1.0,1.0,42.0,1.0,0.0,0.0,29.0,152.0,19.0,1.0,8.0,2.0,12.0,20.0,68.0,31.0,98.0,1.0,21.0,35.0,0.0,0.0,387.0,0.0,0.0,1.0,1.0,4.0,7.0,16.0,4.0,0.0,118.0,0.0,41.0,20.0,25.0,135.0,18.0,6.0,0.0,0.0,14.0,8.0,0.0,9.0,15.0,25.0,17.0,6.0,46.0,12.0,11.0,0.0,71.0,25.0,59.0,52.0,7.0,0.0,3.0,1.0,0.0,5.0,2.0,30.0,0.0,44.0,36.0,1.0,7.0,11.0,0.0,14.0,1.0,0.0,85.0,25.0,54.0,33.0,0.0,13.0,1.0,18.0,23.0
