,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
France,1.0,64.0,2.0,1853.0,8.0,63.0,32.0,0.0,25.0,4.0,13.0,71.0,65.0,72.0,11.0,157.0,2.0,5812.0,1.0,11.0,112.0,53.0,131.0,156.0,9.0,172.0,5.0,173.0,4.0,0.0,56.0,4.0,344.0,5.0,0.0,2.0,7.0,251.0,66.0,2.0,55.0,21.0,5.0,1.0,40.0,156.0,110.0,7.0,70.0,15.0,1.0,0.0,1467.0,1.0,2.0,0.0,22.0,7.0,71.0,58.0,173.0,0.0,62.0,0.0,105.0,76.0,12.0,171.0,113.0,3.0,0.0,1.0,125.0,31.0,5.0,18.0,69.0,31.0,57.0,12.0,53.0,169.0,10.0,2.0,53.0,7.0,56.0,173.0,257.0,9.0,6.0,25.0,4.0,82.0,16.0,113.0,1.0,94.0,85.0,22.0,5.0,56.0,0.0,7.0,2.0,1.0,115.0,0.0,67.0,66.0,6.0,22.0,3.0,38.0,122.0
Morocco,2.0,17.0,0.0,61.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,5.0,98.0,0.0,2401.0,0.0,1.0,22.0,0.0,0.0,125.0,2.0,154.0,2.0,270.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,2.0,72.0,9.0,0.0,11.0,5.0,0.0,0.0,2.0,4.0,41.0,2.0,4.0,2.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,1.0,0.0,29.0,17.0,18.0,56.0,1.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,11.0,2.0,12.0,0.0,4.0,40.0,2.0,0.0,4.0,2.0,25.0,23.0,43.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,0.0,13.0,10.0,6.0,2.0,1.0,5.0,0.0,0.0,0.0,41.0,0.0,4.0,23.0,0.0,0.0,0.0,4.0,27.0
China,2.0,35.0,8.0,785.0,11.0,52.0,21.0,0.0,51.0,10.0,31.0,22.0,43.0,51.0,15.0,1070.0,2.0,30361.0,19.0,2.0,134.0,124.0,75.0,81.0,3.0,751.0,70.0,485.0,46.0,1.0,28.0,8.0,287.0,3.0,1.0,10.0,10.0,199.0,52.0,7.0,30.0,21.0,24.0,19.0,56.0,275.0,153.0,115.0,221.0,93.0,4.0,0.0,1475.0,28.0,4.0,14.0,9.0,5.0,29.0,10.0,35.0,7.0,19.0,1.0,416.0,118.0,85.0,708.0,57.0,9.0,12.0,9.0,36.0,2179.0,4.0,13.0,133.0,3312.0,98.0,6.0,15.0,213.0,31.0,1.0,66.0,38.0,992.0,117.0,126.0,4.0,3.0,38.0,0.0,32.0,5.0,135.0,1.0,705.0,63.0,141.0,18.0,23.0,3.0,5.0,2.0,2.0,184.0,2.0,67.0,238.0,5.0,10.0,2.0,16.0,223.0
Italy,84.0,17.0,5.0,634.0,16.0,170.0,163.0,3.0,60.0,25.0,27.0,57.0,51.0,16.0,14.0,290.0,1.0,22539.0,1.0,4.0,87.0,384.0,63.0,28.0,1.0,258.0,57.0,80.0,37.0,0.0,41.0,44.0,360.0,1.0,0.0,24.0,2.0,258.0,77.0,5.0,13.0,74.0,6.0,1.0,37.0,283.0,687.0,8.0,753.0,886.0,15.0,0.0,696.0,2.0,7.0,0.0,390.0,21.0,86.0,6.0,70.0,2.0,19.0,1.0,94.0,115.0,13.0,444.0,441.0,10.0,1.0,0.0,32.0,96.0,9.0,36.0,310.0,82.0,145.0,11.0,21.0,440.0,14.0,1.0,70.0,255.0,162.0,366.0,303.0,3.0,128.0,29.0,1.0,36.0,14.0,134.0,2.0,150.0,106.0,17.0,59.0,91.0,16.0,159.0,5.0,1.0,69.0,0.0,91.0,103.0,1.0,121.0,1.0,18.0,129.0
Slovenia,1.0,0.0,0.0,107.0,4.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,402.0,1.0,1.0,1.0,4.0,6.0,0.0,0.0,10.0,1.0,7.0,0.0,0.0,3.0,1.0,16.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,7.0,7.0,1.0,8.0,5.0,1.0,0.0,57.0,0.0,0.0,0.0,42.0,0.0,6.0,3.0,1.0,0.0,14.0,0.0,3.0,2.0,1.0,22.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,7.0,0.0,1.0,2.0,2.0,7.0,1.0,40.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,4.0
Netherlands,8.0,7.0,1.0,673.0,1.0,5.0,2.0,0.0,8.0,2.0,7.0,5.0,10.0,1.0,2.0,47.0,1.0,948.0,1.0,13.0,19.0,19.0,8.0,6.0,0.0,53.0,0.0,27.0,1.0,0.0,18.0,7.0,35.0,4.0,0.0,0.0,1.0,26.0,1.0,1.0,13.0,20.0,3.0,1.0,4.0,29.0,31.0,0.0,25.0,7.0,1.0,0.0,126.0,0.0,0.0,0.0,37.0,0.0,16.0,9.0,0.0,1.0,8.0,1.0,7.0,17.0,2.0,38.0,42.0,0.0,0.0,0.0,18.0,4.0,2.0,2.0,17.0,13.0,54.0,3.0,3.0,65.0,3.0,5.0,25.0,7.0,16.0,51.0,51.0,4.0,21.0,2.0,0.0,5.0,2.0,6.0,0.0,28.0,12.0,81.0,6.0,17.0,1.0,0.0,1.0,1.0,40.0,0.0,17.0,10.0,1.0,3.0,0.0,2.0,16.0
Spain,55.0,11.0,5.0,1049.0,3.0,173.0,123.0,9.0,38.0,86.0,52.0,50.0,105.0,40.0,24.0,196.0,1.0,9690.0,1.0,9.0,87.0,72.0,139.0,157.0,1.0,490.0,27.0,114.0,12.0,0.0,48.0,6.0,179.0,18.0,0.0,11.0,7.0,292.0,83.0,7.0,48.0,78.0,18.0,4.0,72.0,369.0,482.0,21.0,704.0,189.0,0.0,0.0,517.0,1.0,7.0,3.0,73.0,82.0,90.0,10.0,40.0,3.0,29.0,4.0,47.0,116.0,108.0,208.0,237.0,0.0,0.0,1.0,10.0,31.0,5.0,3.0,58.0,69.0,106.0,10.0,56.0,92.0,7.0,2.0,193.0,21.0,39.0,488.0,454.0,1.0,198.0,22.0,0.0,47.0,32.0,908.0,4.0,298.0,98.0,36.0,18.0,67.0,6.0,28.0,34.0,1.0,308.0,11.0,56.0,52.0,4.0,142.0,0.0,38.0,185.0
Peru,1.0,0.0,1.0,502.0,1.0,9.0,6.0,0.0,5.0,6.0,5.0,23.0,3.0,5.0,0.0,21.0,0.0,1691.0,0.0,0.0,3.0,5.0,256.0,20.0,3.0,18.0,0.0,22.0,1.0,0.0,2.0,1.0,19.0,2.0,0.0,4.0,0.0,16.0,0.0,1.0,1.0,11.0,5.0,0.0,29.0,46.0,13.0,1.0,19.0,1.0,1.0,0.0,148.0,0.0,1.0,0.0,1.0,10.0,33.0,53.0,0.0,1.0,8.0,0.0,5.0,45.0,7.0,89.0,20.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,5.0,22.0,78.0,0.0,78.0,4.0,4.0,0.0,43.0,9.0,4.0,51.0,27.0,0.0,4.0,9.0,0.0,2.0,2.0,123.0,1.0,20.0,16.0,1.0,14.0,2.0,0.0,0.0,3.0,0.0,33.0,0.0,29.0,9.0,0.0,0.0,0.0,18.0,115.0
Iceland,3.0,0.0,1.0,48.0,10.0,0.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,192.0,2.0,0.0,3.0,7.0,4.0,1.0,0.0,15.0,0.0,6.0,1.0,0.0,13.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,14.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,11.0,4.0,0.0,0.0,0.0,1.0,11.0
Thailand,2.0,13.0,1.0,47.0,5.0,24.0,23.0,1.0,3.0,0.0,15.0,29.0,3.0,11.0,5.0,28.0,2.0,1407.0,3.0,0.0,30.0,12.0,54.0,7.0,0.0,111.0,5.0,50.0,16.0,4.0,6.0,0.0,50.0,2.0,0.0,7.0,1.0,92.0,5.0,2.0,12.0,4.0,11.0,1.0,17.0,28.0,41.0,92.0,35.0,5.0,2.0,0.0,261.0,1.0,1.0,0.0,4.0,7.0,12.0,8.0,1.0,0.0,11.0,0.0,14.0,70.0,10.0,112.0,17.0,12.0,0.0,6.0,11.0,7.0,0.0,19.0,14.0,35.0,23.0,0.0,31.0,29.0,2.0,0.0,38.0,9.0,10.0,57.0,15.0,0.0,3.0,5.0,0.0,27.0,4.0,13.0,1.0,64.0,45.0,16.0,11.0,13.0,1.0,6.0,4.0,0.0,103.0,2.0,29.0,14.0,0.0,6.0,3.0,10.0,43.0
