,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Ghana,3.0,0.0,5.0,17.0,0.0,3.0,1.0,11.0,3.0,2.0,7.0,36.0,2.0,16.0,1.0,18.0,0.0,677.0,0.0,1.0,5.0,6.0,65.0,0.0,4.0,190.0,2.0,29.0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,18.0,20.0,31.0,12.0,0.0,4.0,11.0,2.0,1.0,5.0,47.0,15.0,2.0,16.0,13.0,9.0,1.0,31.0,1.0,0.0,22.0,0.0,2.0,19.0,0.0,0.0,0.0,2.0,0.0,16.0,114.0,126.0,40.0,10.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,10.0,3.0,50.0,0.0,25.0,13.0,0.0,0.0,5.0,6.0,13.0,27.0,8.0,0.0,9.0,22.0,0.0,4.0,8.0,8.0,1.0,8.0,6.0,2.0,9.0,5.0,6.0,0.0,0.0,1.0,23.0,1.0,71.0,10.0,0.0,0.0,1.0,72.0,87.0
South Africa,3.0,0.0,1.0,169.0,3.0,0.0,7.0,0.0,2.0,2.0,1.0,0.0,3.0,47.0,7.0,32.0,2.0,994.0,0.0,0.0,8.0,7.0,6.0,3.0,0.0,90.0,0.0,31.0,1.0,0.0,0.0,1.0,76.0,4.0,0.0,2.0,0.0,24.0,11.0,0.0,6.0,0.0,1.0,0.0,4.0,13.0,3.0,7.0,3.0,0.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,55.0,19.0,200.0,5.0,0.0,0.0,0.0,8.0,0.0,2.0,17.0,6.0,22.0,5.0,1.0,11.0,5.0,3.0,0.0,10.0,1.0,69.0,22.0,5.0,1.0,4.0,3.0,0.0,4.0,2.0,8.0,0.0,5.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,85.0,0.0,24.0,2.0,1.0,2.0,0.0,10.0,14.0
Spain,60.0,17.0,4.0,1021.0,6.0,240.0,133.0,9.0,36.0,69.0,33.0,50.0,112.0,37.0,13.0,216.0,1.0,9730.0,0.0,3.0,92.0,58.0,105.0,177.0,1.0,477.0,34.0,107.0,10.0,0.0,43.0,8.0,164.0,18.0,0.0,12.0,5.0,278.0,77.0,12.0,74.0,77.0,17.0,4.0,72.0,379.0,481.0,18.0,632.0,153.0,0.0,0.0,542.0,1.0,7.0,2.0,83.0,89.0,90.0,12.0,39.0,2.0,28.0,5.0,47.0,129.0,91.0,205.0,230.0,0.0,0.0,0.0,10.0,29.0,5.0,3.0,67.0,80.0,106.0,11.0,125.0,62.0,9.0,0.0,149.0,23.0,38.0,457.0,425.0,1.0,169.0,18.0,0.0,47.0,31.0,957.0,3.0,368.0,116.0,39.0,17.0,75.0,4.0,37.0,53.0,2.0,300.0,0.0,48.0,47.0,4.0,216.0,0.0,41.0,212.0
Norway,3.0,2.0,0.0,67.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,1.0,4.0,9.0,0.0,4.0,0.0,355.0,0.0,1.0,7.0,3.0,4.0,7.0,0.0,17.0,8.0,10.0,1.0,0.0,17.0,0.0,13.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,3.0,0.0,0.0,0.0,23.0,20.0,34.0,0.0,8.0,1.0,1.0,0.0,63.0,0.0,0.0,0.0,14.0,1.0,10.0,2.0,7.0,0.0,9.0,0.0,6.0,6.0,0.0,42.0,0.0,1.0,0.0,0.0,14.0,12.0,0.0,0.0,4.0,0.0,8.0,0.0,3.0,55.0,1.0,0.0,1.0,0.0,6.0,3.0,71.0,4.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,19.0,8.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,16.0,9.0,2.0,5.0,2.0,0.0,0.0,7.0,14.0
Japan,7.0,8.0,5.0,583.0,2.0,15.0,4.0,1.0,29.0,7.0,28.0,11.0,6.0,14.0,12.0,97.0,0.0,4289.0,1.0,1.0,70.0,60.0,54.0,10.0,0.0,78.0,5.0,128.0,282.0,1.0,10.0,2.0,128.0,3.0,0.0,15.0,2.0,264.0,23.0,0.0,10.0,11.0,2.0,1.0,10.0,47.0,70.0,26.0,108.0,68.0,0.0,1.0,288.0,7.0,4.0,196.0,48.0,2.0,14.0,2.0,2.0,0.0,11.0,0.0,34.0,53.0,4.0,126.0,15.0,2.0,1.0,0.0,14.0,36.0,7.0,2.0,30.0,154.0,14.0,1.0,19.0,75.0,7.0,1.0,32.0,19.0,36.0,34.0,47.0,1.0,1.0,9.0,0.0,13.0,7.0,16.0,0.0,173.0,120.0,9.0,2.0,9.0,0.0,5.0,1.0,0.0,62.0,0.0,8.0,28.0,0.0,9.0,0.0,38.0,67.0
Namibia,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,15.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,6.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0
Peru,2.0,0.0,2.0,392.0,1.0,8.0,6.0,0.0,5.0,5.0,2.0,8.0,1.0,5.0,0.0,31.0,0.0,1848.0,1.0,0.0,3.0,4.0,139.0,11.0,2.0,13.0,0.0,17.0,1.0,0.0,3.0,2.0,23.0,2.0,0.0,4.0,0.0,13.0,0.0,2.0,1.0,10.0,5.0,0.0,30.0,49.0,17.0,1.0,18.0,1.0,1.0,0.0,106.0,0.0,2.0,0.0,6.0,8.0,18.0,3.0,0.0,1.0,8.0,0.0,7.0,22.0,4.0,93.0,22.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,15.0,40.0,0.0,82.0,5.0,5.0,1.0,49.0,8.0,7.0,50.0,26.0,0.0,6.0,9.0,0.0,2.0,2.0,181.0,1.0,22.0,15.0,0.0,14.0,3.0,0.0,0.0,3.0,2.0,32.0,0.0,24.0,10.0,0.0,0.0,0.0,11.0,61.0
Iceland,4.0,0.0,0.0,50.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,191.0,2.0,0.0,4.0,10.0,1.0,1.0,0.0,14.0,0.0,3.0,1.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,7.0,6.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,11.0
Italy,91.0,17.0,5.0,526.0,9.0,135.0,192.0,2.0,43.0,26.0,27.0,59.0,49.0,17.0,12.0,246.0,1.0,23136.0,0.0,0.0,87.0,297.0,105.0,32.0,1.0,213.0,43.0,75.0,27.0,0.0,48.0,35.0,395.0,1.0,0.0,24.0,2.0,278.0,102.0,5.0,11.0,86.0,3.0,1.0,53.0,302.0,712.0,7.0,737.0,836.0,14.0,0.0,681.0,2.0,7.0,0.0,454.0,18.0,80.0,10.0,186.0,0.0,14.0,1.0,56.0,119.0,10.0,406.0,389.0,8.0,1.0,0.0,31.0,91.0,9.0,40.0,282.0,66.0,145.0,11.0,15.0,418.0,14.0,1.0,101.0,253.0,155.0,297.0,277.0,3.0,118.0,13.0,0.0,30.0,8.0,203.0,3.0,127.0,84.0,37.0,78.0,68.0,12.0,51.0,4.0,2.0,66.0,0.0,76.0,95.0,0.0,221.0,1.0,22.0,117.0
Hong Kong,1.0,4.0,2.0,223.0,1.0,29.0,3.0,0.0,9.0,3.0,1.0,8.0,4.0,7.0,8.0,86.0,2.0,3722.0,1.0,0.0,112.0,10.0,19.0,6.0,2.0,127.0,2.0,98.0,7.0,0.0,19.0,8.0,34.0,0.0,0.0,3.0,0.0,111.0,35.0,1.0,10.0,4.0,10.0,0.0,13.0,91.0,41.0,15.0,51.0,19.0,5.0,0.0,230.0,3.0,0.0,4.0,4.0,8.0,3.0,3.0,1.0,0.0,16.0,0.0,28.0,16.0,7.0,46.0,9.0,0.0,0.0,2.0,6.0,68.0,1.0,4.0,27.0,76.0,10.0,0.0,8.0,17.0,9.0,1.0,11.0,2.0,94.0,31.0,38.0,3.0,1.0,2.0,2.0,7.0,1.0,12.0,1.0,138.0,9.0,4.0,3.0,8.0,0.0,0.0,4.0,2.0,25.0,1.0,24.0,440.0,2.0,7.0,0.0,6.0,27.0
