,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Italy,57.0,9.0,3.0,299.0,32.0,106.0,188.0,0.0,29.0,10.0,20.0,100.0,33.0,18.0,5.0,310.0,2.0,24691.0,2.0,1.0,77.0,198.0,179.0,30.0,0.0,228.0,3.0,61.0,21.0,0.0,50.0,70.0,516.0,1.0,0.0,41.0,2.0,443.0,142.0,1.0,17.0,40.0,5.0,1.0,61.0,254.0,822.0,21.0,736.0,845.0,2.0,0.0,476.0,1.0,8.0,0.0,400.0,19.0,73.0,6.0,187.0,1.0,42.0,3.0,42.0,128.0,15.0,653.0,256.0,9.0,2.0,0.0,28.0,120.0,1.0,31.0,233.0,122.0,137.0,9.0,21.0,192.0,130.0,0.0,116.0,227.0,247.0,277.0,150.0,5.0,36.0,12.0,0.0,84.0,2.0,416.0,3.0,144.0,70.0,32.0,116.0,41.0,3.0,22.0,1.0,4.0,120.0,0.0,88.0,85.0,2.0,570.0,0.0,36.0,173.0
Philippines,1.0,3.0,1.0,91.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,20.0,1.0,33.0,2.0,53.0,3.0,1272.0,0.0,0.0,10.0,1.0,319.0,1.0,1.0,58.0,0.0,216.0,1.0,0.0,2.0,1.0,9.0,1.0,0.0,1.0,1.0,51.0,12.0,0.0,1.0,3.0,1.0,0.0,6.0,15.0,41.0,1.0,7.0,0.0,2.0,0.0,65.0,5.0,0.0,0.0,2.0,0.0,9.0,67.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,50.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,19.0,18.0,0.0,37.0,1.0,0.0,0.0,3.0,13.0,9.0,28.0,14.0,21.0,1.0,28.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,50.0,6.0,0.0,0.0,1.0,2.0,15.0
"Congo, The Democratic Republic of the",1.0,13.0,4.0,6.0,1.0,1.0,1.0,0.0,0.0,2.0,16.0,2.0,2.0,21.0,0.0,6.0,32.0,201.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,330.0,0.0,34.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,3.0,1.0,14.0,7.0,1.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,5.0,0.0,4.0,42.0,6.0,97.0,5.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,2.0,51.0,0.0,2.0,3.0,1.0,1.0,10.0,2.0,16.0,10.0,8.0,0.0,0.0,5.0,0.0,2.0,10.0,17.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,21.0,0.0,24.0,3.0,2.0,1.0,2.0,28.0,5.0
France,4.0,12.0,2.0,1547.0,12.0,51.0,47.0,0.0,17.0,5.0,16.0,154.0,40.0,48.0,19.0,146.0,0.0,5066.0,2.0,12.0,115.0,51.0,194.0,72.0,0.0,169.0,14.0,147.0,8.0,1.0,46.0,3.0,408.0,2.0,0.0,3.0,5.0,184.0,66.0,2.0,76.0,12.0,4.0,1.0,39.0,103.0,130.0,17.0,61.0,16.0,0.0,0.0,912.0,4.0,2.0,0.0,28.0,4.0,63.0,22.0,91.0,4.0,98.0,2.0,44.0,71.0,6.0,172.0,40.0,4.0,1.0,1.0,15.0,24.0,7.0,4.0,21.0,27.0,31.0,8.0,56.0,84.0,51.0,3.0,39.0,5.0,47.0,91.0,263.0,2.0,4.0,13.0,1.0,24.0,23.0,240.0,1.0,54.0,40.0,22.0,7.0,40.0,1.0,6.0,1.0,4.0,103.0,0.0,58.0,59.0,2.0,20.0,0.0,56.0,259.0
Spain,96.0,28.0,3.0,787.0,62.0,206.0,97.0,5.0,32.0,62.0,106.0,36.0,112.0,97.0,8.0,214.0,37.0,9386.0,2.0,0.0,120.0,72.0,96.0,78.0,16.0,695.0,30.0,60.0,10.0,1.0,39.0,9.0,150.0,8.0,0.0,11.0,63.0,207.0,64.0,18.0,78.0,24.0,25.0,0.0,175.0,307.0,510.0,43.0,354.0,84.0,1.0,0.0,456.0,0.0,5.0,2.0,105.0,58.0,72.0,10.0,31.0,5.0,158.0,17.0,60.0,128.0,54.0,221.0,137.0,5.0,1.0,0.0,20.0,55.0,55.0,0.0,50.0,84.0,73.0,7.0,153.0,38.0,17.0,1.0,48.0,19.0,36.0,423.0,249.0,1.0,130.0,5.0,0.0,45.0,23.0,827.0,4.0,318.0,166.0,47.0,11.0,79.0,1.0,21.0,38.0,1.0,230.0,2.0,49.0,100.0,2.0,240.0,0.0,60.0,274.0
Portugal,9.0,2.0,1.0,171.0,0.0,22.0,13.0,0.0,24.0,1.0,32.0,5.0,6.0,4.0,0.0,58.0,0.0,2161.0,0.0,0.0,16.0,25.0,30.0,1.0,0.0,93.0,0.0,21.0,0.0,0.0,3.0,0.0,40.0,1.0,0.0,2.0,0.0,25.0,4.0,1.0,9.0,4.0,0.0,0.0,2.0,29.0,64.0,1.0,25.0,10.0,1.0,0.0,95.0,1.0,0.0,1.0,26.0,4.0,13.0,1.0,0.0,0.0,0.0,1.0,8.0,39.0,0.0,145.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0,3.0,21.0,0.0,22.0,7.0,0.0,0.0,9.0,8.0,17.0,75.0,17.0,1.0,6.0,1.0,0.0,7.0,9.0,98.0,0.0,58.0,12.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,28.0,0.0,21.0,9.0,0.0,1.0,0.0,17.0,29.0
Argentina,3.0,6.0,0.0,37.0,4.0,36.0,77.0,0.0,8.0,43.0,25.0,27.0,8.0,15.0,3.0,76.0,0.0,2390.0,0.0,2.0,30.0,34.0,78.0,11.0,0.0,87.0,15.0,13.0,11.0,0.0,16.0,2.0,40.0,3.0,0.0,15.0,0.0,20.0,6.0,3.0,5.0,20.0,344.0,0.0,89.0,100.0,50.0,3.0,34.0,5.0,1.0,0.0,90.0,0.0,0.0,0.0,186.0,29.0,877.0,25.0,0.0,0.0,4.0,1.0,7.0,23.0,1.0,162.0,17.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,43.0,138.0,142.0,0.0,79.0,57.0,11.0,0.0,89.0,228.0,19.0,112.0,13.0,13.0,11.0,3.0,0.0,9.0,2.0,104.0,0.0,181.0,29.0,4.0,8.0,18.0,0.0,56.0,9.0,0.0,64.0,0.0,29.0,39.0,0.0,12.0,0.0,45.0,101.0
United States,8.0,200.0,19.0,2101.0,60.0,152.0,47.0,9.0,160.0,85.0,251.0,140.0,270.0,119.0,142.0,1093.0,11.0,36201.0,14.0,24.0,1456.0,613.0,169.0,91.0,17.0,1624.0,18.0,977.0,80.0,1.0,262.0,129.0,547.0,6.0,1.0,43.0,43.0,899.0,340.0,35.0,156.0,134.0,91.0,11.0,751.0,876.0,961.0,27.0,1043.0,683.0,57.0,0.0,3308.0,30.0,18.0,11.0,194.0,32.0,171.0,67.0,50.0,1.0,535.0,6.0,527.0,432.0,138.0,1259.0,185.0,19.0,0.0,20.0,214.0,206.0,38.0,56.0,356.0,737.0,607.0,20.0,315.0,807.0,80.0,27.0,293.0,111.0,570.0,1180.0,744.0,55.0,23.0,56.0,1.0,111.0,39.0,486.0,8.0,800.0,529.0,158.0,147.0,163.0,11.0,32.0,67.0,8.0,519.0,16.0,393.0,484.0,3.0,335.0,2.0,295.0,768.0
Croatia,1.0,64.0,0.0,25.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,315.0,0.0,1.0,5.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,6.0,11.0,0.0,6.0,2.0,0.0,0.0,19.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,4.0,0.0,5.0,4.0,0.0,0.0,1.0,3.0,4.0,3.0,117.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,9.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
Netherlands,10.0,2.0,2.0,843.0,1.0,24.0,4.0,1.0,9.0,2.0,24.0,5.0,8.0,3.0,1.0,22.0,0.0,1003.0,2.0,3.0,19.0,22.0,7.0,9.0,0.0,42.0,3.0,29.0,3.0,0.0,5.0,2.0,34.0,3.0,0.0,0.0,1.0,18.0,7.0,1.0,9.0,3.0,0.0,0.0,9.0,37.0,25.0,5.0,24.0,15.0,0.0,0.0,93.0,0.0,2.0,0.0,18.0,0.0,6.0,1.0,0.0,0.0,14.0,0.0,21.0,13.0,2.0,26.0,13.0,3.0,0.0,0.0,17.0,8.0,2.0,2.0,19.0,15.0,11.0,7.0,11.0,29.0,0.0,3.0,24.0,8.0,15.0,41.0,43.0,0.0,20.0,0.0,0.0,4.0,8.0,28.0,0.0,23.0,8.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,27.0,0.0,17.0,10.0,0.0,2.0,0.0,5.0,14.0
