,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Portugal,10.0,1.0,0.0,284.0,2.0,11.0,5.0,0.0,5.0,0.0,27.0,20.0,3.0,1.0,1.0,115.0,1.0,3140.0,0.0,0.0,13.0,12.0,93.0,2.0,0.0,106.0,0.0,15.0,1.0,0.0,12.0,2.0,75.0,1.0,0.0,2.0,0.0,32.0,8.0,2.0,9.0,16.0,0.0,0.0,22.0,46.0,59.0,2.0,33.0,6.0,1.0,0.0,152.0,0.0,0.0,2.0,62.0,4.0,22.0,2.0,0.0,0.0,2.0,1.0,15.0,53.0,0.0,233.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,22.0,17.0,27.0,1.0,34.0,6.0,11.0,0.0,16.0,11.0,27.0,78.0,17.0,0.0,2.0,3.0,0.0,5.0,4.0,30.0,0.0,252.0,16.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,43.0,0.0,12.0,25.0,0.0,7.0,0.0,14.0,60.0
New Zealand,1.0,4.0,0.0,18.0,1.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,2.0,0.0,15.0,0.0,579.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,14.0,0.0,15.0,0.0,0.0,9.0,2.0,17.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,9.0,4.0,0.0,0.0,5.0,6.0,11.0,0.0,8.0,2.0,0.0,0.0,169.0,0.0,0.0,0.0,7.0,0.0,4.0,5.0,1.0,0.0,2.0,0.0,11.0,6.0,0.0,109.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,13.0,5.0,7.0,5.0,0.0,1.0,26.0,0.0,0.0,9.0,18.0,15.0,17.0,25.0,11.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,31.0,8.0,6.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0,3.0,0.0,0.0,0.0,2.0,3.0
"Venezuela, Bolivarian Republic of",3.0,0.0,0.0,4.0,0.0,3.0,5.0,0.0,0.0,6.0,16.0,2.0,3.0,9.0,0.0,15.0,0.0,872.0,0.0,0.0,10.0,6.0,17.0,16.0,0.0,27.0,0.0,6.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,3.0,3.0,0.0,8.0,18.0,13.0,0.0,10.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,2.0,67.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,37.0,0.0,5.0,0.0,0.0,0.0,15.0,15.0,1.0,23.0,1.0,0.0,9.0,2.0,0.0,0.0,1.0,10.0,0.0,42.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.0,0.0,6.0,2.0,0.0,0.0,0.0,33.0,21.0
Spain,50.0,3.0,3.0,1023.0,15.0,149.0,119.0,0.0,37.0,64.0,124.0,15.0,80.0,80.0,4.0,234.0,4.0,11057.0,2.0,3.0,116.0,92.0,134.0,158.0,3.0,598.0,36.0,71.0,15.0,0.0,90.0,15.0,175.0,3.0,0.0,4.0,65.0,225.0,65.0,2.0,38.0,82.0,18.0,0.0,305.0,238.0,411.0,67.0,486.0,70.0,2.0,0.0,783.0,0.0,0.0,2.0,39.0,17.0,75.0,18.0,15.0,10.0,57.0,1.0,118.0,148.0,54.0,461.0,132.0,4.0,1.0,0.0,7.0,25.0,52.0,5.0,23.0,69.0,86.0,22.0,142.0,36.0,6.0,2.0,87.0,14.0,65.0,326.0,232.0,2.0,134.0,7.0,0.0,49.0,4.0,267.0,5.0,259.0,90.0,38.0,16.0,39.0,1.0,19.0,6.0,0.0,258.0,10.0,44.0,144.0,1.0,54.0,0.0,43.0,141.0
Italy,33.0,8.0,2.0,845.0,13.0,85.0,222.0,1.0,44.0,26.0,15.0,66.0,16.0,17.0,3.0,305.0,0.0,28375.0,0.0,2.0,65.0,75.0,44.0,112.0,1.0,305.0,19.0,81.0,16.0,0.0,67.0,3.0,255.0,4.0,0.0,24.0,4.0,102.0,82.0,6.0,13.0,61.0,3.0,1.0,56.0,361.0,608.0,15.0,403.0,340.0,2.0,0.0,472.0,2.0,0.0,1.0,171.0,27.0,108.0,6.0,4.0,1.0,28.0,0.0,77.0,140.0,14.0,1034.0,267.0,14.0,0.0,0.0,12.0,91.0,16.0,55.0,153.0,176.0,146.0,2.0,47.0,150.0,35.0,2.0,78.0,310.0,829.0,329.0,222.0,2.0,29.0,16.0,0.0,13.0,11.0,180.0,1.0,293.0,98.0,14.0,75.0,25.0,2.0,59.0,0.0,11.0,124.0,1.0,67.0,105.0,1.0,33.0,0.0,20.0,137.0
United States,15.0,300.0,43.0,4385.0,86.0,273.0,108.0,12.0,189.0,116.0,183.0,224.0,295.0,150.0,205.0,1468.0,15.0,43824.0,36.0,34.0,2231.0,827.0,308.0,126.0,46.0,2249.0,33.0,1228.0,96.0,1.0,814.0,98.0,792.0,7.0,1.0,64.0,47.0,1081.0,380.0,58.0,205.0,135.0,104.0,17.0,962.0,1420.0,1499.0,45.0,1384.0,699.0,64.0,1.0,4878.0,39.0,26.0,7.0,172.0,52.0,230.0,156.0,21.0,4.0,551.0,4.0,910.0,673.0,204.0,2093.0,223.0,45.0,1.0,12.0,355.0,232.0,94.0,78.0,420.0,1093.0,465.0,26.0,468.0,1020.0,131.0,43.0,348.0,132.0,831.0,1116.0,928.0,22.0,36.0,112.0,2.0,138.0,50.0,516.0,42.0,1269.0,429.0,145.0,128.0,285.0,14.0,15.0,81.0,15.0,626.0,29.0,445.0,662.0,6.0,120.0,1.0,390.0,1254.0
Japan,8.0,40.0,2.0,231.0,0.0,7.0,3.0,0.0,14.0,1.0,58.0,14.0,3.0,9.0,5.0,40.0,0.0,1993.0,4.0,3.0,54.0,72.0,32.0,15.0,0.0,98.0,3.0,51.0,120.0,0.0,14.0,2.0,67.0,1.0,0.0,11.0,16.0,161.0,14.0,1.0,12.0,12.0,3.0,0.0,22.0,81.0,79.0,13.0,65.0,41.0,0.0,0.0,238.0,39.0,1.0,64.0,3.0,1.0,22.0,2.0,0.0,1.0,4.0,0.0,61.0,30.0,14.0,106.0,7.0,1.0,0.0,0.0,9.0,30.0,6.0,3.0,17.0,165.0,19.0,3.0,2.0,26.0,1.0,2.0,28.0,14.0,57.0,18.0,14.0,2.0,1.0,7.0,0.0,6.0,0.0,35.0,3.0,95.0,50.0,4.0,4.0,27.0,0.0,0.0,2.0,0.0,36.0,0.0,1.0,26.0,0.0,2.0,0.0,19.0,49.0
"Macedonia, Republic of",1.0,0.0,0.0,23.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,735.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,46.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,16.0,12.0,57.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
Austria,1.0,1.0,0.0,91.0,3.0,2.0,1.0,0.0,1.0,0.0,7.0,8.0,5.0,5.0,0.0,26.0,0.0,1459.0,0.0,1.0,5.0,7.0,5.0,14.0,0.0,28.0,4.0,5.0,3.0,0.0,17.0,0.0,59.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,3.0,2.0,0.0,20.0,51.0,39.0,0.0,16.0,17.0,0.0,0.0,178.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,5.0,0.0,121.0,11.0,1.0,0.0,0.0,1.0,7.0,0.0,4.0,3.0,15.0,6.0,0.0,1.0,18.0,1.0,0.0,6.0,12.0,32.0,13.0,19.0,0.0,0.0,0.0,0.0,7.0,2.0,50.0,10.0,47.0,13.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,8.0,12.0,1.0,4.0,0.0,4.0,19.0
Belgium,3.0,2.0,0.0,193.0,0.0,1.0,21.0,0.0,3.0,1.0,9.0,0.0,2.0,2.0,1.0,43.0,0.0,1644.0,0.0,1.0,14.0,23.0,11.0,12.0,0.0,79.0,1.0,10.0,6.0,0.0,16.0,0.0,70.0,0.0,0.0,1.0,0.0,112.0,90.0,0.0,2.0,1.0,2.0,1.0,14.0,25.0,6.0,0.0,32.0,11.0,1.0,0.0,189.0,0.0,0.0,0.0,24.0,1.0,6.0,1.0,6.0,0.0,4.0,0.0,4.0,22.0,2.0,61.0,6.0,0.0,0.0,0.0,10.0,10.0,1.0,1.0,8.0,8.0,16.0,2.0,13.0,37.0,1.0,1.0,10.0,6.0,15.0,22.0,444.0,1.0,7.0,0.0,1.0,6.0,4.0,41.0,0.0,34.0,15.0,5.0,0.0,7.0,0.0,2.0,6.0,1.0,29.0,0.0,9.0,11.0,0.0,1.0,0.0,3.0,20.0
