,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Ghana,3.0,0.0,5.0,17.0,0.0,3.0,1.0,11.0,3.0,2.0,7.0,36.0,2.0,16.0,1.0,18.0,0.0,691.0,0.0,1.0,6.0,6.0,65.0,0.0,4.0,193.0,2.0,29.0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,18.0,20.0,31.0,12.0,0.0,4.0,11.0,2.0,1.0,5.0,48.0,15.0,2.0,16.0,13.0,8.0,1.0,31.0,1.0,0.0,32.0,0.0,2.0,19.0,0.0,0.0,0.0,2.0,0.0,16.0,116.0,129.0,51.0,10.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,11.0,4.0,48.0,0.0,25.0,13.0,0.0,0.0,5.0,6.0,13.0,27.0,8.0,0.0,9.0,22.0,0.0,4.0,8.0,8.0,1.0,8.0,6.0,2.0,9.0,5.0,6.0,0.0,0.0,1.0,23.0,1.0,71.0,10.0,0.0,0.0,1.0,71.0,87.0
South Africa,3.0,0.0,1.0,163.0,3.0,0.0,7.0,0.0,2.0,3.0,1.0,0.0,3.0,70.0,7.0,34.0,2.0,993.0,0.0,0.0,9.0,7.0,6.0,3.0,0.0,90.0,0.0,31.0,1.0,0.0,0.0,1.0,76.0,4.0,0.0,2.0,1.0,25.0,11.0,0.0,6.0,0.0,1.0,0.0,4.0,13.0,3.0,7.0,3.0,0.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,57.0,20.0,204.0,6.0,0.0,0.0,0.0,8.0,0.0,2.0,17.0,6.0,20.0,5.0,1.0,11.0,5.0,3.0,0.0,10.0,1.0,69.0,22.0,5.0,1.0,4.0,3.0,0.0,4.0,3.0,8.0,0.0,5.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,84.0,0.0,24.0,6.0,1.0,2.0,0.0,10.0,14.0
Spain,61.0,18.0,4.0,1027.0,5.0,238.0,113.0,9.0,36.0,69.0,44.0,48.0,101.0,38.0,13.0,219.0,2.0,9809.0,0.0,3.0,90.0,68.0,122.0,181.0,1.0,479.0,33.0,109.0,10.0,0.0,43.0,8.0,173.0,18.0,0.0,12.0,6.0,280.0,78.0,12.0,66.0,76.0,17.0,4.0,70.0,381.0,484.0,20.0,641.0,154.0,0.0,0.0,548.0,1.0,7.0,3.0,81.0,88.0,90.0,12.0,40.0,3.0,28.0,5.0,46.0,128.0,93.0,204.0,231.0,0.0,0.0,1.0,10.0,29.0,5.0,3.0,72.0,81.0,106.0,10.0,130.0,62.0,9.0,0.0,152.0,23.0,39.0,463.0,436.0,1.0,170.0,18.0,0.0,48.0,31.0,953.0,3.0,372.0,104.0,37.0,17.0,85.0,5.0,37.0,50.0,2.0,297.0,0.0,46.0,47.0,4.0,214.0,0.0,38.0,218.0
Norway,3.0,2.0,0.0,69.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,1.0,4.0,9.0,0.0,4.0,0.0,362.0,0.0,1.0,7.0,3.0,4.0,7.0,0.0,17.0,8.0,10.0,1.0,0.0,17.0,0.0,11.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,3.0,0.0,0.0,0.0,23.0,22.0,36.0,0.0,8.0,1.0,1.0,0.0,64.0,0.0,0.0,0.0,14.0,1.0,10.0,2.0,7.0,0.0,9.0,0.0,6.0,6.0,0.0,42.0,0.0,1.0,0.0,0.0,14.0,13.0,0.0,0.0,4.0,0.0,8.0,0.0,3.0,55.0,1.0,0.0,1.0,0.0,6.0,3.0,70.0,3.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,20.0,8.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,16.0,9.0,2.0,5.0,2.0,0.0,0.0,7.0,14.0
Japan,7.0,8.0,5.0,587.0,2.0,15.0,4.0,1.0,31.0,7.0,27.0,11.0,6.0,14.0,12.0,96.0,0.0,4333.0,1.0,1.0,70.0,59.0,54.0,10.0,0.0,76.0,5.0,128.0,281.0,1.0,9.0,2.0,130.0,3.0,0.0,15.0,2.0,266.0,24.0,0.0,9.0,11.0,2.0,1.0,10.0,45.0,70.0,24.0,106.0,67.0,0.0,1.0,287.0,7.0,4.0,200.0,69.0,2.0,15.0,2.0,1.0,0.0,11.0,0.0,34.0,53.0,4.0,129.0,15.0,2.0,1.0,0.0,14.0,38.0,7.0,2.0,31.0,153.0,14.0,1.0,18.0,78.0,7.0,1.0,32.0,20.0,36.0,34.0,47.0,1.0,1.0,9.0,0.0,18.0,7.0,16.0,0.0,177.0,124.0,9.0,2.0,9.0,0.0,5.0,1.0,0.0,69.0,0.0,8.0,26.0,0.0,9.0,0.0,39.0,67.0
Namibia,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,6.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0
Peru,2.0,0.0,2.0,424.0,1.0,8.0,6.0,0.0,5.0,5.0,2.0,7.0,1.0,5.0,0.0,31.0,0.0,1876.0,1.0,0.0,3.0,4.0,151.0,10.0,2.0,13.0,0.0,16.0,1.0,0.0,3.0,2.0,23.0,2.0,0.0,4.0,0.0,13.0,0.0,2.0,1.0,10.0,5.0,0.0,27.0,49.0,15.0,1.0,18.0,1.0,1.0,0.0,112.0,0.0,2.0,0.0,6.0,8.0,17.0,5.0,0.0,1.0,8.0,0.0,7.0,23.0,4.0,91.0,22.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,16.0,40.0,0.0,82.0,5.0,5.0,1.0,52.0,8.0,7.0,50.0,26.0,0.0,6.0,9.0,0.0,2.0,2.0,182.0,1.0,22.0,15.0,0.0,14.0,2.0,0.0,0.0,3.0,2.0,31.0,0.0,24.0,8.0,0.0,0.0,0.0,12.0,63.0
Iceland,4.0,0.0,0.0,50.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,188.0,2.0,0.0,4.0,10.0,1.0,1.0,0.0,14.0,0.0,3.0,1.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,7.0,6.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,12.0
Italy,91.0,17.0,5.0,542.0,9.0,142.0,189.0,2.0,44.0,26.0,28.0,59.0,48.0,16.0,12.0,265.0,1.0,23690.0,0.0,0.0,83.0,301.0,105.0,32.0,1.0,218.0,43.0,77.0,28.0,0.0,45.0,35.0,398.0,1.0,0.0,25.0,2.0,278.0,102.0,5.0,13.0,87.0,4.0,1.0,55.0,313.0,719.0,9.0,758.0,850.0,15.0,0.0,698.0,2.0,7.0,0.0,458.0,18.0,79.0,10.0,186.0,0.0,13.0,1.0,81.0,121.0,10.0,429.0,402.0,9.0,0.0,0.0,31.0,90.0,9.0,40.0,279.0,64.0,144.0,11.0,14.0,424.0,14.0,1.0,103.0,269.0,157.0,306.0,278.0,3.0,121.0,16.0,0.0,32.0,10.0,206.0,3.0,136.0,94.0,37.0,76.0,71.0,14.0,115.0,4.0,3.0,68.0,0.0,77.0,88.0,0.0,214.0,1.0,22.0,117.0
Hong Kong,1.0,4.0,2.0,223.0,2.0,30.0,3.0,0.0,9.0,3.0,1.0,9.0,4.0,7.0,8.0,86.0,2.0,3735.0,1.0,0.0,113.0,10.0,20.0,6.0,2.0,127.0,2.0,100.0,7.0,0.0,21.0,8.0,34.0,0.0,0.0,3.0,0.0,115.0,36.0,1.0,10.0,4.0,10.0,0.0,13.0,91.0,41.0,15.0,53.0,18.0,5.0,0.0,231.0,2.0,0.0,4.0,4.0,8.0,3.0,3.0,0.0,0.0,17.0,0.0,28.0,16.0,7.0,49.0,9.0,0.0,0.0,2.0,8.0,69.0,1.0,4.0,28.0,75.0,11.0,0.0,9.0,17.0,9.0,1.0,14.0,2.0,98.0,31.0,38.0,3.0,1.0,2.0,2.0,8.0,1.0,13.0,1.0,141.0,9.0,5.0,3.0,7.0,0.0,0.0,4.0,2.0,25.0,1.0,23.0,440.0,2.0,7.0,0.0,7.0,27.0
