,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Cameroon,1.0,1.0,2.0,49.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,267.0,7.0,3.0,1.0,275.0,0.0,0.0,6.0,3.0,6.0,6.0,1.0,33.0,0.0,8.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,9.0,0.0,19.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,12.0,7.0,1.0,3.0,2.0,4.0,0.0,23.0,0.0,0.0,3.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,0.0,17.0,93.0,1.0,34.0,2.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,2.0,0.0,26.0,0.0,1.0,6.0,8.0,0.0,2.0,0.0,13.0,2.0,8.0,0.0,0.0,8.0,0.0,0.0,6.0,12.0,0.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,33.0,4.0,0.0,1.0,3.0,61.0,7.0
Grenada,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,229.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0
Spain,75.0,19.0,3.0,1173.0,45.0,148.0,128.0,0.0,41.0,59.0,129.0,20.0,94.0,133.0,1.0,261.0,6.0,11376.0,2.0,3.0,134.0,99.0,132.0,136.0,18.0,644.0,43.0,78.0,19.0,0.0,75.0,15.0,199.0,4.0,0.0,5.0,65.0,274.0,75.0,1.0,43.0,72.0,20.0,0.0,359.0,304.0,505.0,70.0,523.0,92.0,2.0,0.0,849.0,0.0,1.0,2.0,54.0,18.0,89.0,18.0,23.0,7.0,150.0,5.0,126.0,171.0,53.0,437.0,151.0,0.0,1.0,0.0,5.0,35.0,53.0,5.0,26.0,88.0,85.0,21.0,139.0,32.0,9.0,2.0,83.0,18.0,72.0,370.0,276.0,2.0,163.0,8.0,0.0,50.0,8.0,357.0,7.0,256.0,120.0,30.0,11.0,43.0,1.0,17.0,8.0,0.0,309.0,10.0,43.0,152.0,2.0,81.0,0.0,59.0,192.0
Italy,26.0,9.0,2.0,790.0,29.0,86.0,206.0,1.0,49.0,22.0,13.0,92.0,28.0,18.0,2.0,327.0,0.0,29869.0,1.0,2.0,65.0,104.0,80.0,121.0,1.0,296.0,16.0,77.0,20.0,0.0,68.0,3.0,281.0,3.0,0.0,41.0,4.0,166.0,80.0,5.0,11.0,55.0,5.0,1.0,62.0,333.0,664.0,23.0,472.0,437.0,1.0,0.0,520.0,2.0,1.0,1.0,181.0,27.0,122.0,5.0,5.0,1.0,51.0,0.0,78.0,141.0,8.0,1065.0,320.0,13.0,0.0,0.0,16.0,97.0,5.0,63.0,149.0,212.0,155.0,4.0,50.0,123.0,120.0,2.0,96.0,307.0,788.0,361.0,214.0,1.0,28.0,12.0,0.0,30.0,9.0,252.0,3.0,301.0,114.0,17.0,64.0,31.0,3.0,47.0,1.0,10.0,130.0,0.0,87.0,117.0,0.0,50.0,0.0,24.0,173.0
Norway,2.0,0.0,5.0,73.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,21.0,1.0,0.0,3.0,0.0,570.0,2.0,0.0,4.0,4.0,8.0,4.0,0.0,24.0,11.0,18.0,2.0,0.0,12.0,2.0,14.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,4.0,2.0,1.0,0.0,33.0,30.0,40.0,0.0,18.0,1.0,0.0,0.0,89.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,2.0,0.0,4.0,1.0,5.0,12.0,0.0,27.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,11.0,4.0,4.0,0.0,7.0,35.0,3.0,0.0,2.0,0.0,7.0,10.0,67.0,1.0,0.0,1.0,0.0,8.0,2.0,12.0,0.0,18.0,16.0,0.0,10.0,16.0,0.0,1.0,1.0,0.0,10.0,1.0,8.0,12.0,0.0,0.0,0.0,1.0,32.0
Nigeria,1.0,2.0,1.0,47.0,1.0,1.0,5.0,25.0,3.0,0.0,23.0,15.0,5.0,153.0,2.0,30.0,0.0,1075.0,1.0,0.0,32.0,9.0,6.0,7.0,24.0,240.0,4.0,44.0,1.0,0.0,3.0,1.0,18.0,6.0,0.0,30.0,4.0,24.0,14.0,1.0,5.0,2.0,10.0,0.0,12.0,67.0,35.0,1.0,18.0,2.0,12.0,0.0,53.0,0.0,0.0,407.0,1.0,1.0,102.0,1.0,0.0,1.0,7.0,0.0,9.0,305.0,155.0,243.0,17.0,0.0,0.0,0.0,1.0,3.0,37.0,1.0,11.0,11.0,113.0,1.0,7.0,21.0,11.0,0.0,5.0,0.0,58.0,41.0,25.0,0.0,4.0,37.0,0.0,5.0,14.0,120.0,0.0,14.0,6.0,0.0,7.0,3.0,7.0,1.0,0.0,0.0,60.0,0.0,78.0,19.0,0.0,1.0,1.0,42.0,43.0
Portugal,11.0,2.0,0.0,265.0,2.0,11.0,7.0,0.0,4.0,0.0,31.0,19.0,3.0,2.0,0.0,95.0,1.0,3065.0,0.0,0.0,13.0,13.0,94.0,2.0,0.0,102.0,0.0,17.0,0.0,0.0,12.0,2.0,50.0,1.0,0.0,3.0,0.0,40.0,8.0,2.0,9.0,3.0,0.0,0.0,23.0,49.0,60.0,2.0,31.0,6.0,1.0,0.0,163.0,1.0,0.0,2.0,59.0,4.0,19.0,2.0,0.0,0.0,2.0,1.0,20.0,54.0,0.0,269.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,20.0,18.0,27.0,1.0,37.0,8.0,6.0,0.0,16.0,11.0,28.0,79.0,24.0,0.0,6.0,3.0,0.0,5.0,5.0,76.0,0.0,239.0,18.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,37.0,0.0,15.0,26.0,0.0,7.0,0.0,15.0,61.0
"Venezuela, Bolivarian Republic of",2.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,8.0,18.0,2.0,2.0,9.0,0.0,14.0,0.0,999.0,0.0,0.0,11.0,6.0,18.0,14.0,0.0,18.0,0.0,5.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,8.0,20.0,14.0,0.0,10.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,147.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,62.0,0.0,10.0,0.0,0.0,0.0,20.0,32.0,2.0,33.0,1.0,0.0,9.0,2.0,0.0,0.0,1.0,19.0,0.0,43.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,40.0,0.0,5.0,2.0,0.0,0.0,0.0,34.0,19.0
United States,14.0,277.0,43.0,4787.0,87.0,240.0,105.0,13.0,192.0,134.0,282.0,244.0,309.0,153.0,176.0,1513.0,16.0,46957.0,35.0,35.0,2370.0,970.0,326.0,135.0,49.0,2234.0,36.0,1307.0,114.0,1.0,838.0,105.0,834.0,8.0,1.0,67.0,48.0,1108.0,433.0,61.0,203.0,160.0,106.0,21.0,1050.0,1437.0,1571.0,58.0,1582.0,878.0,59.0,1.0,5012.0,42.0,26.0,10.0,189.0,58.0,252.0,123.0,18.0,4.0,660.0,8.0,884.0,693.0,196.0,1946.0,246.0,40.0,1.0,13.0,405.0,238.0,82.0,76.0,495.0,1119.0,421.0,29.0,502.0,1031.0,132.0,44.0,417.0,152.0,902.0,1280.0,1018.0,43.0,33.0,118.0,2.0,139.0,54.0,492.0,33.0,1246.0,539.0,215.0,178.0,272.0,22.0,26.0,79.0,18.0,646.0,32.0,460.0,700.0,6.0,204.0,1.0,420.0,1305.0
"Iran, Islamic Republic of",1.0,3.0,0.0,6.0,0.0,5.0,14.0,0.0,1.0,0.0,0.0,0.0,9.0,111.0,0.0,20.0,3.0,440.0,2.0,0.0,10.0,20.0,13.0,76.0,1.0,25.0,13.0,27.0,2.0,0.0,0.0,4.0,26.0,1.0,0.0,2.0,1.0,202.0,142.0,2.0,23.0,2.0,3.0,0.0,4.0,24.0,20.0,1.0,38.0,1.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,0.0,1.0,0.0,39.0,13.0,5.0,149.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0,1.0,10.0,63.0,0.0,4.0,5.0,0.0,3.0,4.0,53.0,63.0,6.0,27.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,1.0,10.0,1.0,0.0,2.0,19.0,0.0,40.0,0.0,0.0,43.0,0.0,4.0,10.0,3.0,0.0,1.0,15.0,6.0
