,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Japan,15.0,37.0,2.0,170.0,0.0,8.0,3.0,0.0,25.0,1.0,60.0,14.0,3.0,10.0,6.0,44.0,0.0,2137.0,4.0,3.0,52.0,78.0,34.0,14.0,0.0,97.0,3.0,64.0,121.0,0.0,17.0,2.0,79.0,1.0,0.0,8.0,12.0,206.0,12.0,1.0,13.0,18.0,5.0,0.0,22.0,96.0,90.0,13.0,76.0,50.0,0.0,0.0,291.0,38.0,1.0,57.0,5.0,1.0,24.0,1.0,0.0,1.0,4.0,0.0,35.0,24.0,11.0,108.0,8.0,1.0,0.0,1.0,9.0,33.0,7.0,3.0,21.0,165.0,21.0,3.0,2.0,29.0,1.0,3.0,30.0,13.0,70.0,17.0,17.0,2.0,1.0,4.0,0.0,7.0,0.0,30.0,3.0,119.0,35.0,4.0,4.0,27.0,0.0,0.0,2.0,0.0,46.0,0.0,3.0,41.0,0.0,4.0,0.0,21.0,48.0
Cameroon,1.0,1.0,2.0,49.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,267.0,7.0,4.0,1.0,272.0,0.0,0.0,6.0,3.0,6.0,6.0,1.0,33.0,0.0,8.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,9.0,0.0,19.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,12.0,7.0,1.0,3.0,2.0,4.0,0.0,23.0,0.0,0.0,3.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,0.0,17.0,91.0,1.0,33.0,2.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,2.0,0.0,26.0,0.0,1.0,6.0,8.0,0.0,2.0,0.0,12.0,2.0,8.0,0.0,0.0,8.0,0.0,0.0,6.0,12.0,0.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,33.0,4.0,0.0,1.0,3.0,60.0,6.0
Grenada,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,231.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0
Spain,74.0,8.0,3.0,1173.0,45.0,147.0,129.0,0.0,41.0,60.0,129.0,20.0,95.0,132.0,1.0,261.0,6.0,11397.0,2.0,3.0,133.0,99.0,121.0,140.0,18.0,641.0,44.0,77.0,19.0,0.0,75.0,15.0,198.0,4.0,0.0,5.0,65.0,272.0,75.0,1.0,43.0,74.0,20.0,0.0,359.0,305.0,505.0,70.0,523.0,93.0,2.0,0.0,854.0,0.0,1.0,2.0,53.0,18.0,89.0,18.0,23.0,7.0,150.0,5.0,127.0,171.0,53.0,441.0,151.0,0.0,1.0,0.0,5.0,35.0,53.0,5.0,26.0,88.0,86.0,21.0,141.0,33.0,9.0,2.0,85.0,18.0,72.0,368.0,275.0,2.0,161.0,8.0,0.0,50.0,8.0,355.0,7.0,259.0,121.0,30.0,11.0,43.0,1.0,17.0,8.0,0.0,308.0,10.0,42.0,152.0,2.0,80.0,0.0,48.0,180.0
Italy,26.0,9.0,2.0,794.0,29.0,86.0,206.0,1.0,49.0,22.0,13.0,92.0,28.0,18.0,2.0,325.0,0.0,29840.0,1.0,2.0,65.0,103.0,80.0,121.0,1.0,301.0,16.0,74.0,20.0,0.0,68.0,3.0,275.0,3.0,0.0,41.0,4.0,166.0,80.0,5.0,11.0,55.0,5.0,1.0,62.0,336.0,664.0,23.0,470.0,436.0,1.0,0.0,518.0,2.0,1.0,1.0,180.0,27.0,122.0,5.0,5.0,1.0,51.0,0.0,78.0,140.0,8.0,1075.0,320.0,13.0,0.0,0.0,15.0,96.0,5.0,63.0,149.0,210.0,153.0,4.0,50.0,123.0,120.0,2.0,96.0,306.0,790.0,362.0,215.0,1.0,28.0,12.0,0.0,30.0,9.0,255.0,3.0,295.0,114.0,17.0,64.0,31.0,3.0,47.0,1.0,10.0,130.0,0.0,87.0,117.0,0.0,46.0,0.0,24.0,172.0
Norway,1.0,0.0,5.0,73.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,21.0,1.0,0.0,3.0,0.0,577.0,2.0,0.0,4.0,4.0,8.0,4.0,0.0,24.0,11.0,18.0,2.0,0.0,12.0,2.0,15.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,4.0,2.0,1.0,0.0,34.0,31.0,41.0,0.0,18.0,1.0,0.0,0.0,89.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,2.0,0.0,4.0,1.0,5.0,12.0,0.0,28.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,11.0,4.0,4.0,0.0,7.0,35.0,3.0,0.0,2.0,0.0,7.0,10.0,67.0,1.0,0.0,1.0,0.0,8.0,2.0,12.0,0.0,18.0,16.0,0.0,10.0,16.0,0.0,1.0,1.0,0.0,10.0,1.0,8.0,12.0,0.0,0.0,0.0,1.0,32.0
Nigeria,1.0,2.0,1.0,46.0,1.0,1.0,5.0,25.0,3.0,0.0,23.0,15.0,5.0,144.0,2.0,31.0,0.0,1076.0,1.0,0.0,32.0,9.0,6.0,7.0,24.0,240.0,4.0,44.0,1.0,0.0,3.0,1.0,18.0,6.0,0.0,30.0,4.0,25.0,14.0,1.0,5.0,2.0,10.0,0.0,12.0,67.0,35.0,1.0,18.0,2.0,12.0,0.0,53.0,0.0,0.0,407.0,1.0,1.0,102.0,1.0,0.0,1.0,7.0,0.0,9.0,293.0,156.0,230.0,17.0,0.0,0.0,0.0,1.0,3.0,37.0,1.0,11.0,11.0,113.0,1.0,7.0,21.0,9.0,0.0,5.0,0.0,57.0,41.0,25.0,0.0,4.0,37.0,0.0,5.0,14.0,120.0,0.0,14.0,6.0,0.0,7.0,3.0,7.0,1.0,0.0,0.0,60.0,0.0,78.0,19.0,0.0,1.0,1.0,42.0,43.0
Portugal,11.0,2.0,0.0,265.0,2.0,11.0,7.0,0.0,4.0,0.0,31.0,19.0,3.0,2.0,0.0,96.0,1.0,3089.0,0.0,0.0,13.0,13.0,94.0,2.0,0.0,102.0,0.0,17.0,0.0,0.0,12.0,2.0,50.0,1.0,0.0,3.0,0.0,40.0,8.0,2.0,9.0,3.0,0.0,0.0,22.0,48.0,59.0,2.0,31.0,6.0,1.0,0.0,163.0,1.0,0.0,2.0,59.0,4.0,20.0,2.0,0.0,0.0,2.0,1.0,20.0,54.0,0.0,268.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,20.0,17.0,27.0,1.0,37.0,8.0,6.0,0.0,16.0,11.0,28.0,78.0,24.0,0.0,6.0,3.0,0.0,5.0,5.0,75.0,0.0,238.0,18.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,38.0,0.0,15.0,26.0,0.0,7.0,0.0,15.0,61.0
"Venezuela, Bolivarian Republic of",2.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,8.0,16.0,2.0,2.0,9.0,0.0,14.0,0.0,991.0,0.0,0.0,11.0,6.0,18.0,17.0,0.0,17.0,0.0,5.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,8.0,20.0,14.0,0.0,10.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,56.0,0.0,147.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,62.0,0.0,10.0,0.0,0.0,0.0,20.0,32.0,2.0,33.0,1.0,0.0,9.0,2.0,0.0,0.0,1.0,19.0,0.0,43.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,38.0,0.0,5.0,2.0,0.0,0.0,0.0,34.0,19.0
United States,14.0,276.0,43.0,4781.0,87.0,241.0,106.0,13.0,193.0,134.0,279.0,243.0,310.0,152.0,166.0,1505.0,16.0,47014.0,35.0,35.0,2376.0,971.0,322.0,135.0,49.0,2239.0,36.0,1313.0,114.0,1.0,838.0,102.0,834.0,8.0,1.0,66.0,49.0,1105.0,431.0,61.0,206.0,159.0,105.0,21.0,1050.0,1436.0,1584.0,58.0,1582.0,881.0,60.0,1.0,4998.0,42.0,26.0,10.0,189.0,58.0,251.0,128.0,17.0,4.0,660.0,8.0,888.0,698.0,197.0,2029.0,244.0,40.0,1.0,14.0,404.0,239.0,82.0,77.0,495.0,1121.0,426.0,29.0,503.0,1032.0,132.0,44.0,418.0,151.0,910.0,1280.0,1020.0,43.0,35.0,118.0,2.0,142.0,54.0,495.0,33.0,1251.0,541.0,218.0,178.0,272.0,22.0,26.0,80.0,18.0,646.0,32.0,460.0,701.0,6.0,199.0,1.0,419.0,1305.0
