,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Ghana,3.0,0.0,5.0,18.0,0.0,3.0,1.0,11.0,3.0,2.0,7.0,36.0,2.0,16.0,1.0,18.0,0.0,691.0,0.0,1.0,6.0,6.0,65.0,0.0,4.0,193.0,2.0,26.0,3.0,0.0,0.0,0.0,19.0,0.0,0.0,18.0,20.0,31.0,12.0,0.0,4.0,11.0,2.0,1.0,5.0,48.0,15.0,2.0,17.0,13.0,8.0,1.0,31.0,1.0,0.0,31.0,0.0,2.0,19.0,0.0,0.0,0.0,2.0,0.0,16.0,112.0,129.0,51.0,10.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,11.0,4.0,47.0,0.0,25.0,13.0,0.0,0.0,5.0,6.0,13.0,28.0,8.0,0.0,9.0,22.0,0.0,4.0,8.0,8.0,1.0,8.0,6.0,2.0,9.0,5.0,6.0,0.0,1.0,1.0,23.0,1.0,72.0,10.0,0.0,0.0,1.0,71.0,86.0
South Africa,3.0,0.0,1.0,164.0,3.0,0.0,7.0,0.0,2.0,3.0,1.0,0.0,3.0,70.0,7.0,34.0,2.0,987.0,0.0,0.0,9.0,7.0,6.0,3.0,0.0,90.0,0.0,31.0,1.0,0.0,0.0,1.0,76.0,4.0,0.0,2.0,1.0,25.0,11.0,0.0,6.0,0.0,1.0,0.0,4.0,13.0,3.0,7.0,3.0,0.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,57.0,20.0,204.0,6.0,0.0,0.0,0.0,8.0,0.0,2.0,17.0,6.0,20.0,5.0,1.0,11.0,5.0,3.0,0.0,10.0,1.0,70.0,22.0,5.0,1.0,4.0,3.0,0.0,4.0,3.0,8.0,0.0,5.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,83.0,0.0,24.0,6.0,1.0,2.0,0.0,10.0,15.0
Spain,61.0,18.0,4.0,1032.0,5.0,237.0,120.0,9.0,36.0,72.0,45.0,48.0,100.0,39.0,15.0,216.0,2.0,9752.0,0.0,3.0,90.0,67.0,122.0,180.0,1.0,479.0,27.0,109.0,10.0,0.0,42.0,6.0,176.0,18.0,0.0,12.0,6.0,282.0,78.0,7.0,66.0,76.0,17.0,4.0,69.0,378.0,482.0,20.0,649.0,154.0,0.0,0.0,552.0,1.0,7.0,3.0,78.0,82.0,90.0,12.0,40.0,3.0,28.0,5.0,45.0,128.0,95.0,202.0,231.0,0.0,0.0,1.0,10.0,29.0,5.0,3.0,71.0,78.0,106.0,10.0,130.0,62.0,7.0,0.0,152.0,22.0,40.0,464.0,436.0,1.0,169.0,18.0,0.0,48.0,31.0,942.0,3.0,372.0,105.0,37.0,17.0,79.0,5.0,31.0,50.0,1.0,298.0,0.0,46.0,46.0,4.0,213.0,0.0,40.0,220.0
Norway,3.0,2.0,0.0,69.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,1.0,4.0,9.0,0.0,4.0,0.0,345.0,0.0,1.0,7.0,3.0,4.0,7.0,0.0,15.0,8.0,11.0,1.0,0.0,17.0,0.0,10.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,3.0,0.0,0.0,0.0,23.0,22.0,35.0,0.0,8.0,1.0,1.0,0.0,64.0,0.0,0.0,0.0,14.0,1.0,10.0,2.0,7.0,0.0,9.0,0.0,6.0,6.0,0.0,42.0,0.0,1.0,0.0,0.0,14.0,13.0,0.0,0.0,4.0,0.0,8.0,0.0,3.0,54.0,1.0,0.0,1.0,0.0,6.0,3.0,80.0,3.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,20.0,8.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,16.0,9.0,2.0,5.0,2.0,0.0,0.0,7.0,14.0
Japan,7.0,8.0,5.0,588.0,2.0,15.0,4.0,1.0,32.0,7.0,27.0,11.0,6.0,14.0,12.0,96.0,0.0,4320.0,1.0,1.0,70.0,59.0,54.0,10.0,0.0,75.0,5.0,126.0,279.0,1.0,9.0,2.0,130.0,3.0,0.0,15.0,1.0,265.0,24.0,0.0,9.0,10.0,2.0,1.0,10.0,45.0,70.0,24.0,101.0,67.0,0.0,1.0,288.0,7.0,4.0,198.0,69.0,2.0,14.0,2.0,1.0,0.0,11.0,0.0,32.0,53.0,4.0,130.0,15.0,2.0,1.0,0.0,14.0,38.0,7.0,2.0,31.0,151.0,14.0,1.0,17.0,78.0,7.0,1.0,32.0,20.0,37.0,35.0,46.0,1.0,1.0,10.0,0.0,18.0,7.0,16.0,0.0,176.0,125.0,9.0,2.0,9.0,0.0,5.0,1.0,0.0,69.0,0.0,8.0,26.0,0.0,9.0,0.0,38.0,64.0
Namibia,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,6.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0
Peru,2.0,0.0,2.0,432.0,1.0,8.0,6.0,0.0,5.0,5.0,2.0,7.0,1.0,5.0,0.0,31.0,0.0,1872.0,0.0,0.0,3.0,3.0,152.0,10.0,2.0,14.0,0.0,17.0,1.0,0.0,2.0,1.0,23.0,2.0,0.0,4.0,0.0,13.0,0.0,2.0,1.0,10.0,4.0,0.0,27.0,48.0,14.0,1.0,17.0,1.0,1.0,0.0,117.0,0.0,1.0,0.0,6.0,8.0,17.0,5.0,0.0,1.0,7.0,0.0,6.0,23.0,5.0,91.0,22.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,16.0,40.0,0.0,82.0,4.0,4.0,0.0,52.0,8.0,6.0,50.0,26.0,0.0,6.0,9.0,0.0,2.0,2.0,182.0,1.0,22.0,15.0,0.0,14.0,1.0,0.0,0.0,3.0,2.0,30.0,0.0,24.0,8.0,0.0,0.0,0.0,12.0,64.0
Iceland,4.0,0.0,0.0,50.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,187.0,2.0,0.0,4.0,9.0,1.0,1.0,0.0,14.0,0.0,3.0,1.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,7.0,6.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,12.0
Italy,91.0,17.0,5.0,542.0,9.0,143.0,189.0,2.0,44.0,26.0,27.0,57.0,49.0,16.0,12.0,277.0,1.0,23738.0,0.0,0.0,84.0,304.0,105.0,32.0,1.0,221.0,43.0,77.0,28.0,0.0,43.0,35.0,397.0,1.0,0.0,25.0,2.0,276.0,101.0,5.0,13.0,87.0,4.0,1.0,54.0,306.0,720.0,9.0,761.0,854.0,15.0,0.0,700.0,2.0,7.0,0.0,458.0,18.0,79.0,10.0,186.0,0.0,13.0,1.0,83.0,111.0,10.0,435.0,406.0,9.0,0.0,0.0,31.0,90.0,9.0,40.0,279.0,64.0,145.0,11.0,15.0,425.0,14.0,1.0,103.0,269.0,155.0,314.0,278.0,3.0,121.0,17.0,0.0,32.0,10.0,209.0,3.0,136.0,96.0,37.0,77.0,72.0,14.0,118.0,4.0,3.0,68.0,0.0,77.0,88.0,0.0,212.0,1.0,22.0,112.0
Hong Kong,1.0,4.0,2.0,220.0,2.0,29.0,3.0,0.0,9.0,3.0,1.0,9.0,4.0,7.0,8.0,86.0,2.0,3726.0,1.0,0.0,113.0,10.0,20.0,7.0,2.0,126.0,2.0,99.0,7.0,0.0,21.0,8.0,34.0,0.0,0.0,3.0,0.0,115.0,34.0,1.0,10.0,4.0,10.0,0.0,13.0,92.0,40.0,15.0,53.0,17.0,5.0,0.0,232.0,2.0,0.0,4.0,4.0,7.0,3.0,3.0,0.0,0.0,17.0,0.0,28.0,16.0,7.0,50.0,9.0,0.0,0.0,2.0,8.0,67.0,1.0,4.0,25.0,75.0,11.0,0.0,9.0,17.0,9.0,1.0,13.0,2.0,97.0,31.0,38.0,3.0,1.0,2.0,2.0,8.0,1.0,9.0,1.0,142.0,9.0,5.0,3.0,7.0,0.0,0.0,4.0,2.0,23.0,1.0,23.0,440.0,1.0,7.0,0.0,7.0,26.0
