,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Norway,3.0,2.0,0.0,66.0,0.0,3.0,1.0,0.0,11.0,0.0,0.0,1.0,4.0,9.0,0.0,4.0,0.0,345.0,0.0,0.0,7.0,4.0,2.0,7.0,0.0,14.0,8.0,11.0,1.0,0.0,17.0,0.0,11.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,3.0,0.0,0.0,0.0,26.0,25.0,40.0,0.0,8.0,1.0,1.0,0.0,69.0,0.0,0.0,0.0,13.0,1.0,10.0,2.0,7.0,0.0,9.0,0.0,6.0,6.0,0.0,41.0,0.0,1.0,0.0,0.0,14.0,13.0,0.0,0.0,5.0,0.0,8.0,0.0,3.0,55.0,1.0,0.0,1.0,0.0,6.0,3.0,83.0,2.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,20.0,8.0,4.0,2.0,4.0,0.0,2.0,0.0,0.0,16.0,3.0,2.0,5.0,1.0,0.0,0.0,3.0,9.0
South Africa,1.0,0.0,1.0,162.0,3.0,0.0,7.0,0.0,2.0,3.0,1.0,0.0,3.0,72.0,8.0,32.0,2.0,994.0,0.0,0.0,9.0,3.0,6.0,3.0,0.0,88.0,0.0,31.0,1.0,0.0,0.0,1.0,74.0,4.0,0.0,2.0,1.0,26.0,11.0,0.0,6.0,0.0,1.0,0.0,4.0,13.0,3.0,7.0,3.0,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,59.0,20.0,213.0,5.0,0.0,0.0,0.0,8.0,0.0,2.0,17.0,6.0,15.0,5.0,1.0,11.0,5.0,3.0,0.0,10.0,1.0,76.0,22.0,5.0,1.0,4.0,3.0,0.0,4.0,3.0,8.0,0.0,6.0,3.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,91.0,0.0,23.0,7.0,1.0,2.0,0.0,9.0,13.0
Spain,56.0,18.0,4.0,1053.0,5.0,219.0,124.0,9.0,38.0,80.0,47.0,48.0,88.0,43.0,20.0,221.0,2.0,9671.0,1.0,9.0,91.0,68.0,129.0,185.0,1.0,484.0,27.0,112.0,10.0,0.0,41.0,6.0,180.0,15.0,0.0,13.0,6.0,288.0,79.0,7.0,51.0,77.0,16.0,4.0,69.0,371.0,496.0,22.0,626.0,156.0,0.0,0.0,536.0,1.0,7.0,3.0,92.0,81.0,91.0,12.0,42.0,3.0,29.0,5.0,50.0,126.0,97.0,207.0,232.0,0.0,0.0,1.0,10.0,30.0,5.0,3.0,69.0,75.0,106.0,10.0,129.0,65.0,6.0,1.0,153.0,21.0,40.0,449.0,461.0,1.0,176.0,18.0,0.0,46.0,31.0,963.0,2.0,366.0,89.0,38.0,17.0,78.0,6.0,31.0,37.0,1.0,297.0,0.0,52.0,49.0,4.0,214.0,0.0,41.0,221.0
Japan,8.0,9.0,4.0,613.0,2.0,14.0,4.0,1.0,34.0,7.0,27.0,11.0,5.0,14.0,12.0,96.0,0.0,4327.0,1.0,1.0,70.0,54.0,55.0,10.0,0.0,75.0,5.0,126.0,290.0,1.0,8.0,2.0,124.0,3.0,0.0,16.0,1.0,262.0,24.0,0.0,8.0,9.0,2.0,1.0,11.0,39.0,64.0,17.0,101.0,62.0,0.0,1.0,288.0,6.0,4.0,190.0,76.0,2.0,13.0,2.0,1.0,0.0,11.0,0.0,33.0,54.0,4.0,131.0,14.0,2.0,1.0,0.0,13.0,38.0,7.0,2.0,29.0,146.0,15.0,1.0,12.0,80.0,8.0,1.0,33.0,21.0,37.0,29.0,48.0,1.0,1.0,10.0,0.0,20.0,8.0,19.0,0.0,179.0,122.0,9.0,2.0,9.0,0.0,5.0,1.0,0.0,64.0,0.0,9.0,21.0,0.0,9.0,0.0,38.0,65.0
Namibia,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
Peru,2.0,0.0,2.0,456.0,1.0,8.0,6.0,0.0,5.0,5.0,2.0,7.0,2.0,5.0,0.0,31.0,0.0,1826.0,0.0,0.0,3.0,5.0,151.0,13.0,3.0,15.0,0.0,16.0,1.0,0.0,2.0,1.0,22.0,2.0,0.0,4.0,0.0,13.0,0.0,2.0,1.0,10.0,4.0,0.0,28.0,49.0,14.0,1.0,17.0,1.0,1.0,0.0,131.0,0.0,1.0,0.0,0.0,8.0,18.0,8.0,0.0,1.0,7.0,0.0,6.0,22.0,6.0,93.0,22.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,18.0,38.0,0.0,82.0,4.0,4.0,0.0,54.0,8.0,6.0,54.0,26.0,0.0,6.0,9.0,0.0,2.0,2.0,168.0,1.0,23.0,15.0,0.0,14.0,1.0,0.0,0.0,3.0,2.0,30.0,0.0,24.0,8.0,0.0,0.0,0.0,12.0,67.0
Iceland,4.0,0.0,0.0,50.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,192.0,2.0,0.0,4.0,9.0,1.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,7.0,5.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,11.0
Italy,93.0,17.0,5.0,559.0,10.0,151.0,192.0,2.0,53.0,26.0,26.0,58.0,51.0,18.0,12.0,275.0,1.0,23497.0,0.0,2.0,84.0,322.0,85.0,33.0,1.0,235.0,54.0,78.0,29.0,0.0,43.0,37.0,402.0,1.0,0.0,27.0,2.0,272.0,101.0,5.0,16.0,88.0,5.0,1.0,52.0,287.0,740.0,8.0,770.0,876.0,15.0,0.0,706.0,2.0,7.0,0.0,464.0,19.0,80.0,6.0,186.0,0.0,12.0,1.0,95.0,112.0,10.0,445.0,396.0,10.0,0.0,0.0,30.0,92.0,9.0,38.0,279.0,69.0,147.0,11.0,15.0,435.0,13.0,1.0,91.0,274.0,171.0,340.0,298.0,3.0,124.0,19.0,0.0,33.0,10.0,179.0,3.0,142.0,103.0,36.0,58.0,73.0,15.0,157.0,5.0,3.0,67.0,0.0,77.0,88.0,0.0,191.0,1.0,22.0,115.0
Hong Kong,1.0,5.0,1.0,224.0,2.0,26.0,3.0,0.0,9.0,3.0,1.0,9.0,4.0,6.0,9.0,91.0,2.0,3730.0,2.0,0.0,114.0,11.0,20.0,8.0,2.0,127.0,1.0,101.0,8.0,0.0,22.0,9.0,34.0,0.0,0.0,3.0,0.0,116.0,33.0,1.0,9.0,4.0,11.0,0.0,13.0,92.0,41.0,15.0,61.0,14.0,4.0,0.0,241.0,2.0,0.0,4.0,4.0,7.0,4.0,3.0,0.0,0.0,18.0,0.0,30.0,15.0,7.0,48.0,9.0,0.0,0.0,3.0,8.0,69.0,1.0,4.0,25.0,74.0,12.0,0.0,9.0,19.0,9.0,1.0,13.0,3.0,101.0,31.0,38.0,3.0,2.0,1.0,2.0,8.0,1.0,6.0,1.0,147.0,9.0,6.0,3.0,6.0,0.0,0.0,4.0,2.0,24.0,1.0,21.0,441.0,1.0,7.0,0.0,8.0,26.0
France,2.0,59.0,1.0,1952.0,8.0,58.0,29.0,0.0,26.0,4.0,12.0,114.0,65.0,77.0,23.0,153.0,1.0,5772.0,1.0,8.0,118.0,60.0,181.0,138.0,8.0,179.0,6.0,197.0,6.0,0.0,58.0,4.0,319.0,5.0,0.0,2.0,3.0,252.0,67.0,1.0,99.0,16.0,3.0,0.0,30.0,151.0,109.0,10.0,84.0,15.0,1.0,0.0,1525.0,1.0,2.0,0.0,20.0,5.0,71.0,25.0,170.0,0.0,64.0,1.0,101.0,82.0,11.0,171.0,100.0,4.0,1.0,1.0,119.0,29.0,8.0,15.0,67.0,32.0,47.0,12.0,59.0,184.0,7.0,2.0,47.0,7.0,56.0,199.0,235.0,2.0,8.0,25.0,4.0,25.0,23.0,140.0,1.0,89.0,84.0,23.0,6.0,48.0,0.0,8.0,2.0,1.0,123.0,0.0,77.0,62.0,6.0,22.0,3.0,53.0,163.0
