,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Iceland,4.0,0.0,1.0,49.0,5.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,193.0,2.0,0.0,4.0,7.0,1.0,1.0,0.0,14.0,0.0,4.0,1.0,0.0,13.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,11.0
Italy,93.0,17.0,5.0,585.0,10.0,156.0,155.0,2.0,53.0,26.0,27.0,57.0,51.0,19.0,11.0,299.0,1.0,23434.0,0.0,2.0,83.0,325.0,80.0,33.0,1.0,252.0,54.0,76.0,31.0,0.0,39.0,41.0,399.0,1.0,0.0,25.0,2.0,278.0,103.0,5.0,14.0,73.0,5.0,1.0,53.0,292.0,742.0,9.0,756.0,870.0,15.0,0.0,705.0,2.0,7.0,0.0,389.0,19.0,81.0,6.0,186.0,2.0,11.0,1.0,96.0,112.0,10.0,450.0,395.0,11.0,0.0,0.0,32.0,89.0,9.0,37.0,284.0,70.0,150.0,11.0,17.0,431.0,13.0,1.0,70.0,268.0,173.0,341.0,301.0,3.0,123.0,23.0,0.0,34.0,14.0,176.0,3.0,143.0,104.0,19.0,60.0,75.0,16.0,156.0,5.0,3.0,62.0,0.0,82.0,91.0,0.0,177.0,1.0,21.0,121.0
Spain,54.0,12.0,4.0,1039.0,4.0,224.0,125.0,9.0,39.0,84.0,51.0,47.0,92.0,41.0,21.0,215.0,1.0,9741.0,1.0,9.0,93.0,70.0,134.0,163.0,1.0,476.0,28.0,113.0,10.0,0.0,41.0,6.0,184.0,15.0,0.0,12.0,7.0,293.0,81.0,7.0,51.0,77.0,17.0,4.0,69.0,362.0,515.0,23.0,652.0,168.0,0.0,0.0,533.0,1.0,7.0,3.0,67.0,81.0,90.0,9.0,42.0,3.0,29.0,5.0,51.0,124.0,102.0,204.0,232.0,0.0,0.0,1.0,11.0,30.0,5.0,3.0,69.0,73.0,106.0,10.0,124.0,78.0,6.0,1.0,193.0,21.0,38.0,460.0,447.0,1.0,182.0,18.0,0.0,46.0,32.0,959.0,2.0,367.0,93.0,36.0,17.0,78.0,6.0,29.0,37.0,1.0,309.0,11.0,52.0,51.0,4.0,187.0,0.0,42.0,219.0
Hong Kong,1.0,5.0,1.0,225.0,2.0,24.0,3.0,0.0,9.0,1.0,2.0,9.0,4.0,6.0,7.0,89.0,2.0,3737.0,2.0,0.0,113.0,11.0,20.0,8.0,2.0,127.0,1.0,98.0,11.0,0.0,23.0,7.0,35.0,0.0,0.0,3.0,0.0,121.0,32.0,1.0,8.0,3.0,11.0,0.0,12.0,90.0,41.0,15.0,59.0,13.0,4.0,0.0,231.0,1.0,0.0,4.0,3.0,7.0,3.0,3.0,0.0,0.0,17.0,0.0,30.0,14.0,7.0,51.0,9.0,0.0,0.0,3.0,10.0,66.0,1.0,4.0,29.0,73.0,12.0,0.0,9.0,22.0,9.0,1.0,13.0,3.0,138.0,24.0,41.0,2.0,2.0,1.0,2.0,9.0,1.0,6.0,1.0,151.0,9.0,6.0,3.0,7.0,0.0,0.0,3.0,2.0,25.0,1.0,22.0,439.0,1.0,7.0,0.0,8.0,28.0
Japan,7.0,16.0,3.0,620.0,3.0,14.0,4.0,1.0,34.0,7.0,27.0,9.0,5.0,13.0,12.0,95.0,0.0,4417.0,1.0,1.0,73.0,52.0,57.0,10.0,0.0,70.0,5.0,123.0,295.0,1.0,8.0,2.0,123.0,3.0,0.0,16.0,1.0,254.0,23.0,0.0,8.0,8.0,2.0,1.0,11.0,41.0,62.0,17.0,104.0,61.0,0.0,1.0,299.0,5.0,4.0,183.0,85.0,2.0,14.0,2.0,1.0,0.0,11.0,0.0,33.0,57.0,4.0,125.0,12.0,2.0,1.0,0.0,14.0,46.0,7.0,2.0,29.0,139.0,16.0,1.0,12.0,78.0,8.0,1.0,33.0,20.0,42.0,27.0,49.0,1.0,1.0,10.0,0.0,16.0,8.0,22.0,0.0,186.0,119.0,8.0,2.0,9.0,0.0,5.0,1.0,0.0,68.0,0.0,8.0,19.0,0.0,9.0,0.0,36.0,64.0
France,2.0,63.0,1.0,1941.0,8.0,58.0,31.0,0.0,25.0,4.0,12.0,93.0,67.0,77.0,23.0,149.0,1.0,5736.0,1.0,9.0,114.0,57.0,153.0,148.0,8.0,174.0,5.0,200.0,4.0,0.0,54.0,4.0,300.0,5.0,0.0,2.0,2.0,252.0,63.0,1.0,100.0,17.0,4.0,1.0,38.0,153.0,108.0,9.0,86.0,16.0,1.0,0.0,1529.0,1.0,2.0,0.0,20.0,7.0,73.0,47.0,169.0,0.0,62.0,1.0,104.0,74.0,11.0,168.0,103.0,4.0,0.0,1.0,122.0,28.0,7.0,17.0,68.0,31.0,48.0,11.0,58.0,168.0,7.0,2.0,45.0,7.0,54.0,202.0,229.0,2.0,8.0,23.0,4.0,27.0,25.0,131.0,1.0,89.0,86.0,23.0,6.0,49.0,0.0,8.0,2.0,1.0,121.0,0.0,78.0,64.0,6.0,22.0,3.0,51.0,141.0
Morocco,2.0,17.0,0.0,61.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,5.0,106.0,0.0,2502.0,0.0,1.0,26.0,0.0,0.0,114.0,3.0,160.0,2.0,287.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,2.0,80.0,9.0,0.0,10.0,5.0,0.0,0.0,2.0,5.0,40.0,2.0,3.0,2.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,3.0,8.0,4.0,0.0,0.0,1.0,0.0,27.0,16.0,18.0,50.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,11.0,2.0,14.0,0.0,6.0,41.0,2.0,0.0,4.0,1.0,24.0,25.0,42.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,0.0,14.0,10.0,6.0,2.0,1.0,4.0,0.0,0.0,0.0,37.0,0.0,3.0,21.0,1.0,0.0,0.0,3.0,27.0
China,2.0,36.0,6.0,689.0,9.0,46.0,19.0,0.0,51.0,8.0,31.0,21.0,38.0,50.0,15.0,1030.0,3.0,29589.0,18.0,2.0,119.0,122.0,73.0,77.0,2.0,754.0,78.0,475.0,44.0,1.0,25.0,8.0,288.0,2.0,0.0,10.0,8.0,207.0,58.0,6.0,27.0,18.0,24.0,20.0,55.0,272.0,154.0,117.0,221.0,89.0,4.0,0.0,1381.0,30.0,4.0,14.0,10.0,5.0,33.0,7.0,35.0,7.0,16.0,1.0,408.0,121.0,79.0,704.0,60.0,10.0,12.0,9.0,35.0,2214.0,4.0,15.0,122.0,3586.0,97.0,6.0,27.0,196.0,36.0,1.0,60.0,40.0,947.0,118.0,119.0,4.0,3.0,30.0,0.0,33.0,4.0,152.0,1.0,655.0,60.0,93.0,19.0,22.0,3.0,6.0,1.0,2.0,173.0,2.0,72.0,217.0,6.0,9.0,3.0,14.0,199.0
Slovenia,1.0,0.0,0.0,104.0,4.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,436.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,13.0,1.0,6.0,0.0,0.0,4.0,1.0,19.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,6.0,7.0,1.0,11.0,4.0,0.0,0.0,56.0,0.0,0.0,0.0,47.0,0.0,6.0,3.0,1.0,0.0,14.0,0.0,5.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,0.0,1.0,2.0,2.0,8.0,1.0,40.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,4.0
Netherlands,8.0,6.0,1.0,746.0,1.0,7.0,2.0,0.0,9.0,2.0,9.0,5.0,13.0,2.0,2.0,38.0,1.0,947.0,1.0,13.0,19.0,19.0,9.0,7.0,0.0,54.0,0.0,27.0,1.0,0.0,16.0,7.0,38.0,4.0,0.0,0.0,1.0,21.0,1.0,1.0,13.0,20.0,3.0,1.0,4.0,30.0,31.0,0.0,22.0,6.0,1.0,0.0,110.0,0.0,0.0,0.0,41.0,0.0,14.0,9.0,0.0,1.0,8.0,1.0,8.0,15.0,1.0,35.0,41.0,0.0,0.0,0.0,18.0,3.0,2.0,2.0,23.0,13.0,54.0,3.0,3.0,67.0,3.0,5.0,29.0,8.0,17.0,50.0,49.0,0.0,13.0,1.0,0.0,5.0,3.0,7.0,0.0,32.0,11.0,79.0,5.0,16.0,1.0,0.0,1.0,1.0,37.0,0.0,9.0,11.0,1.0,2.0,0.0,3.0,16.0
