,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Belgium,3.0,1.0,0.0,192.0,0.0,1.0,20.0,0.0,2.0,1.0,9.0,2.0,5.0,4.0,3.0,23.0,0.0,1155.0,1.0,1.0,14.0,18.0,4.0,8.0,0.0,74.0,1.0,13.0,8.0,0.0,4.0,1.0,59.0,0.0,0.0,1.0,0.0,132.0,102.0,1.0,2.0,3.0,1.0,0.0,67.0,11.0,10.0,2.0,31.0,10.0,1.0,0.0,151.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,6.0,0.0,23.0,0.0,4.0,9.0,0.0,44.0,10.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,13.0,11.0,12.0,2.0,4.0,29.0,1.0,1.0,7.0,5.0,20.0,30.0,670.0,1.0,6.0,1.0,3.0,7.0,3.0,58.0,0.0,30.0,15.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,23.0,0.0,16.0,19.0,0.0,2.0,0.0,10.0,17.0
Argentina,8.0,5.0,0.0,58.0,9.0,49.0,65.0,0.0,3.0,60.0,21.0,19.0,4.0,18.0,0.0,555.0,0.0,9899.0,9.0,0.0,22.0,32.0,100.0,14.0,0.0,120.0,8.0,12.0,6.0,0.0,16.0,3.0,39.0,2.0,0.0,14.0,0.0,28.0,10.0,2.0,1.0,20.0,283.0,0.0,159.0,122.0,67.0,3.0,31.0,4.0,0.0,0.0,225.0,0.0,0.0,0.0,45.0,33.0,753.0,21.0,0.0,1.0,3.0,1.0,10.0,25.0,1.0,231.0,12.0,1.0,1.0,0.0,6.0,5.0,0.0,21.0,31.0,97.0,56.0,0.0,79.0,63.0,8.0,0.0,68.0,99.0,37.0,92.0,10.0,0.0,16.0,4.0,0.0,11.0,2.0,68.0,0.0,318.0,25.0,3.0,4.0,12.0,0.0,85.0,7.0,1.0,69.0,0.0,33.0,52.0,0.0,10.0,0.0,43.0,91.0
Spain,101.0,21.0,1.0,560.0,61.0,140.0,111.0,0.0,46.0,58.0,107.0,37.0,85.0,119.0,1.0,227.0,39.0,9501.0,4.0,0.0,136.0,87.0,103.0,71.0,16.0,747.0,42.0,65.0,18.0,1.0,53.0,13.0,181.0,4.0,0.0,7.0,65.0,272.0,64.0,6.0,58.0,71.0,28.0,0.0,392.0,298.0,438.0,76.0,404.0,95.0,1.0,0.0,468.0,0.0,1.0,3.0,82.0,40.0,77.0,12.0,15.0,6.0,160.0,17.0,98.0,113.0,57.0,281.0,167.0,5.0,1.0,0.0,15.0,54.0,55.0,5.0,39.0,78.0,51.0,23.0,103.0,37.0,12.0,2.0,38.0,15.0,59.0,365.0,205.0,2.0,105.0,6.0,0.0,27.0,8.0,488.0,5.0,196.0,167.0,50.0,13.0,57.0,1.0,8.0,19.0,0.0,276.0,12.0,46.0,127.0,3.0,95.0,0.0,62.0,230.0
Portugal,10.0,3.0,1.0,142.0,1.0,10.0,8.0,0.0,14.0,1.0,31.0,13.0,8.0,4.0,0.0,51.0,1.0,2102.0,0.0,0.0,8.0,15.0,82.0,1.0,0.0,117.0,0.0,17.0,0.0,0.0,1.0,1.0,33.0,1.0,0.0,3.0,0.0,39.0,7.0,1.0,13.0,2.0,0.0,0.0,18.0,35.0,60.0,2.0,28.0,8.0,1.0,0.0,129.0,1.0,0.0,2.0,12.0,3.0,12.0,1.0,0.0,0.0,2.0,1.0,13.0,52.0,0.0,203.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,14.0,24.0,0.0,37.0,8.0,6.0,0.0,14.0,11.0,19.0,80.0,19.0,0.0,4.0,3.0,0.0,6.0,5.0,90.0,0.0,172.0,15.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,39.0,0.0,12.0,23.0,0.0,1.0,0.0,19.0,41.0
United Kingdom,2.0,23.0,13.0,1306.0,29.0,29.0,28.0,1.0,146.0,32.0,276.0,30.0,71.0,65.0,13.0,325.0,70.0,11686.0,15.0,11.0,319.0,153.0,52.0,127.0,7.0,612.0,11.0,367.0,44.0,0.0,81.0,11.0,209.0,3.0,0.0,17.0,13.0,793.0,72.0,16.0,152.0,59.0,11.0,3.0,900.0,374.0,473.0,81.0,327.0,160.0,7.0,0.0,1919.0,11.0,3.0,14.0,66.0,26.0,106.0,41.0,18.0,0.0,116.0,4.0,215.0,137.0,28.0,559.0,187.0,12.0,1.0,5.0,195.0,80.0,11.0,29.0,91.0,116.0,356.0,6.0,58.0,347.0,18.0,4.0,186.0,62.0,218.0,372.0,342.0,3.0,15.0,20.0,3.0,106.0,31.0,478.0,0.0,188.0,100.0,65.0,75.0,39.0,10.0,6.0,29.0,10.0,181.0,1.0,264.0,439.0,13.0,3.0,0.0,96.0,221.0
Italy,28.0,8.0,3.0,345.0,30.0,77.0,191.0,0.0,46.0,20.0,14.0,120.0,29.0,15.0,1.0,284.0,1.0,24628.0,2.0,3.0,64.0,124.0,122.0,65.0,0.0,217.0,7.0,76.0,24.0,0.0,55.0,47.0,377.0,3.0,0.0,43.0,2.0,320.0,130.0,3.0,15.0,34.0,5.0,1.0,65.0,214.0,733.0,28.0,525.0,561.0,1.0,0.0,477.0,2.0,1.0,0.0,155.0,22.0,80.0,1.0,14.0,1.0,43.0,3.0,51.0,112.0,16.0,925.0,266.0,13.0,2.0,0.0,29.0,109.0,2.0,30.0,183.0,148.0,127.0,5.0,38.0,128.0,130.0,0.0,98.0,214.0,352.0,311.0,220.0,4.0,20.0,3.0,0.0,85.0,3.0,305.0,2.0,282.0,102.0,13.0,70.0,35.0,3.0,15.0,1.0,5.0,115.0,0.0,80.0,116.0,2.0,414.0,0.0,33.0,187.0
United States,11.0,260.0,37.0,4084.0,86.0,198.0,64.0,12.0,169.0,102.0,274.0,176.0,317.0,129.0,113.0,1170.0,12.0,38607.0,36.0,32.0,1823.0,794.0,211.0,83.0,18.0,1799.0,35.0,1062.0,110.0,2.0,414.0,110.0,578.0,5.0,1.0,44.0,48.0,976.0,389.0,55.0,167.0,153.0,92.0,14.0,993.0,1046.0,1263.0,48.0,1164.0,688.0,63.0,0.0,3816.0,42.0,18.0,9.0,156.0,45.0,184.0,88.0,35.0,3.0,625.0,8.0,583.0,501.0,131.0,1428.0,214.0,37.0,0.0,20.0,397.0,170.0,52.0,81.0,428.0,869.0,373.0,30.0,436.0,716.0,135.0,29.0,324.0,126.0,792.0,1152.0,816.0,52.0,19.0,76.0,1.0,127.0,39.0,406.0,22.0,937.0,526.0,183.0,176.0,212.0,13.0,32.0,51.0,9.0,538.0,20.0,437.0,576.0,5.0,276.0,0.0,366.0,938.0
Chile,17.0,0.0,1.0,14.0,1.0,3.0,14.0,0.0,3.0,8.0,5.0,3.0,1.0,2.0,0.0,24.0,0.0,1300.0,0.0,0.0,5.0,10.0,22.0,5.0,0.0,9.0,3.0,7.0,2.0,0.0,3.0,1.0,11.0,1.0,0.0,0.0,0.0,20.0,4.0,0.0,2.0,3.0,11.0,0.0,39.0,7.0,8.0,0.0,12.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,22.0,3.0,0.0,0.0,1.0,0.0,4.0,6.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,11.0,0.0,7.0,46.0,4.0,0.0,2.0,5.0,6.0,17.0,4.0,1.0,1.0,2.0,0.0,2.0,0.0,20.0,0.0,22.0,7.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,4.0,0.0,8.0,1.0,0.0,0.0,0.0,3.0,10.0
Russian Federation,2.0,145.0,0.0,343.0,8.0,42.0,80.0,0.0,4.0,0.0,62.0,13.0,8.0,226.0,3.0,85.0,34.0,5273.0,6.0,2.0,184.0,27.0,28.0,380.0,3.0,332.0,50.0,66.0,17.0,27.0,5.0,14.0,61.0,1.0,0.0,0.0,7.0,228.0,30.0,1.0,8.0,4.0,61.0,1.0,87.0,44.0,48.0,9.0,29.0,40.0,0.0,0.0,642.0,1.0,1.0,4.0,1.0,4.0,20.0,58.0,2.0,0.0,255.0,0.0,24.0,38.0,7.0,262.0,29.0,20.0,0.0,0.0,28.0,9.0,2.0,18.0,12.0,56.0,149.0,13.0,150.0,15.0,35.0,0.0,118.0,77.0,44.0,40.0,21.0,1.0,9.0,2.0,0.0,11.0,5.0,43.0,1.0,49.0,56.0,2.0,46.0,33.0,0.0,31.0,5.0,0.0,191.0,36.0,157.0,50.0,0.0,29.0,1.0,67.0,46.0
Japan,30.0,5.0,3.0,97.0,0.0,9.0,1.0,0.0,24.0,2.0,18.0,7.0,3.0,12.0,7.0,39.0,0.0,2268.0,5.0,3.0,46.0,66.0,29.0,6.0,0.0,61.0,4.0,52.0,187.0,0.0,19.0,3.0,91.0,0.0,0.0,19.0,12.0,240.0,11.0,0.0,12.0,20.0,3.0,0.0,21.0,85.0,75.0,17.0,63.0,45.0,3.0,0.0,238.0,26.0,2.0,57.0,4.0,1.0,26.0,1.0,1.0,0.0,6.0,0.0,23.0,25.0,12.0,60.0,7.0,1.0,0.0,1.0,8.0,37.0,4.0,4.0,18.0,153.0,12.0,1.0,6.0,27.0,2.0,3.0,20.0,10.0,57.0,20.0,20.0,1.0,3.0,9.0,0.0,9.0,0.0,17.0,0.0,107.0,35.0,5.0,2.0,27.0,0.0,0.0,2.0,0.0,38.0,0.0,8.0,42.0,0.0,4.0,0.0,12.0,33.0
