,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Norway,2.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,21.0,1.0,0.0,4.0,0.0,546.0,2.0,0.0,3.0,3.0,8.0,4.0,0.0,25.0,11.0,17.0,2.0,0.0,12.0,2.0,16.0,0.0,0.0,0.0,0.0,10.0,9.0,1.0,4.0,2.0,1.0,0.0,32.0,29.0,39.0,0.0,19.0,1.0,0.0,0.0,87.0,0.0,0.0,0.0,6.0,0.0,8.0,3.0,2.0,0.0,5.0,1.0,6.0,12.0,0.0,23.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,10.0,3.0,4.0,0.0,7.0,29.0,3.0,0.0,2.0,0.0,7.0,11.0,49.0,1.0,0.0,1.0,0.0,8.0,2.0,11.0,0.0,18.0,17.0,0.0,10.0,15.0,0.0,1.0,1.0,0.0,11.0,1.0,8.0,12.0,0.0,0.0,0.0,1.0,31.0
Nigeria,1.0,2.0,1.0,45.0,1.0,1.0,5.0,25.0,5.0,0.0,23.0,16.0,5.0,141.0,2.0,32.0,0.0,1105.0,1.0,0.0,33.0,10.0,7.0,7.0,24.0,246.0,4.0,45.0,1.0,0.0,3.0,1.0,19.0,6.0,0.0,30.0,5.0,22.0,13.0,1.0,5.0,6.0,10.0,0.0,12.0,70.0,33.0,1.0,18.0,2.0,12.0,0.0,53.0,0.0,0.0,386.0,1.0,1.0,101.0,1.0,0.0,1.0,8.0,0.0,11.0,313.0,141.0,256.0,17.0,0.0,0.0,0.0,3.0,4.0,38.0,1.0,11.0,6.0,87.0,1.0,7.0,21.0,11.0,0.0,5.0,0.0,62.0,42.0,26.0,0.0,4.0,37.0,0.0,5.0,14.0,122.0,0.0,14.0,6.0,0.0,8.0,3.0,7.0,1.0,1.0,0.0,60.0,0.0,81.0,16.0,0.0,1.0,1.0,46.0,42.0
Portugal,12.0,3.0,0.0,198.0,2.0,10.0,8.0,0.0,4.0,0.0,31.0,18.0,4.0,2.0,0.0,89.0,1.0,2987.0,0.0,0.0,13.0,13.0,93.0,2.0,0.0,103.0,0.0,17.0,0.0,0.0,12.0,0.0,50.0,1.0,0.0,3.0,0.0,41.0,9.0,2.0,13.0,3.0,0.0,0.0,23.0,52.0,47.0,2.0,34.0,7.0,1.0,0.0,152.0,1.0,0.0,2.0,59.0,3.0,17.0,2.0,0.0,0.0,2.0,1.0,14.0,56.0,0.0,267.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,19.0,18.0,27.0,1.0,39.0,8.0,6.0,0.0,16.0,11.0,27.0,80.0,23.0,0.0,6.0,3.0,0.0,5.0,6.0,90.0,0.0,222.0,18.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,38.0,0.0,17.0,25.0,0.0,7.0,0.0,24.0,59.0
"Venezuela, Bolivarian Republic of",2.0,0.0,0.0,5.0,0.0,3.0,5.0,0.0,0.0,5.0,22.0,2.0,2.0,2.0,0.0,11.0,0.0,1036.0,0.0,0.0,11.0,6.0,17.0,13.0,0.0,20.0,0.0,5.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,6.0,19.0,12.0,0.0,9.0,2.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,148.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,5.0,67.0,0.0,10.0,0.0,1.0,0.0,35.0,43.0,2.0,36.0,2.0,0.0,10.0,1.0,0.0,0.0,1.0,21.0,0.0,42.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,43.0,0.0,4.0,2.0,0.0,0.0,0.0,33.0,19.0
Spain,93.0,20.0,3.0,1129.0,49.0,154.0,127.0,0.0,44.0,62.0,128.0,31.0,104.0,131.0,1.0,263.0,5.0,11596.0,3.0,3.0,142.0,92.0,133.0,130.0,17.0,639.0,42.0,83.0,18.0,0.0,67.0,15.0,206.0,5.0,0.0,8.0,65.0,281.0,75.0,3.0,45.0,69.0,21.0,0.0,358.0,335.0,534.0,79.0,508.0,95.0,1.0,0.0,752.0,0.0,1.0,2.0,56.0,36.0,93.0,18.0,23.0,5.0,163.0,7.0,114.0,167.0,53.0,400.0,167.0,0.0,2.0,0.0,5.0,52.0,52.0,5.0,27.0,88.0,71.0,22.0,135.0,39.0,10.0,2.0,82.0,19.0,71.0,396.0,279.0,2.0,162.0,8.0,0.0,52.0,10.0,447.0,6.0,229.0,144.0,41.0,12.0,48.0,1.0,19.0,10.0,0.0,307.0,11.0,47.0,157.0,2.0,87.0,0.0,62.0,227.0
United States,16.0,278.0,45.0,4814.0,88.0,241.0,102.0,13.0,170.0,133.0,279.0,238.0,297.0,154.0,132.0,1468.0,14.0,46587.0,36.0,35.0,2348.0,968.0,317.0,130.0,49.0,2108.0,36.0,1305.0,113.0,1.0,743.0,109.0,757.0,8.0,1.0,63.0,42.0,1140.0,438.0,63.0,184.0,167.0,98.0,20.0,1048.0,1413.0,1525.0,60.0,1542.0,832.0,66.0,1.0,4916.0,43.0,26.0,10.0,178.0,59.0,240.0,118.0,22.0,4.0,686.0,8.0,819.0,680.0,180.0,1856.0,264.0,39.0,1.0,23.0,407.0,214.0,78.0,76.0,503.0,1086.0,403.0,31.0,473.0,954.0,127.0,46.0,423.0,156.0,927.0,1301.0,986.0,45.0,33.0,107.0,2.0,147.0,52.0,496.0,32.0,1161.0,546.0,192.0,179.0,237.0,22.0,30.0,64.0,18.0,625.0,32.0,463.0,698.0,6.0,246.0,1.0,438.0,1272.0
"Iran, Islamic Republic of",2.0,2.0,0.0,6.0,1.0,5.0,19.0,0.0,1.0,0.0,0.0,0.0,8.0,190.0,0.0,21.0,4.0,437.0,2.0,0.0,13.0,21.0,17.0,64.0,1.0,29.0,13.0,31.0,2.0,0.0,0.0,4.0,27.0,1.0,0.0,2.0,1.0,208.0,142.0,2.0,23.0,2.0,2.0,0.0,4.0,24.0,20.0,1.0,41.0,1.0,0.0,0.0,54.0,1.0,1.0,0.0,0.0,9.0,3.0,2.0,0.0,0.0,2.0,0.0,39.0,13.0,6.0,148.0,1.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,9.0,56.0,0.0,4.0,5.0,1.0,4.0,4.0,53.0,63.0,6.0,27.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,1.0,10.0,2.0,0.0,1.0,18.0,0.0,35.0,0.0,0.0,46.0,0.0,4.0,10.0,3.0,0.0,1.0,15.0,6.0
Japan,24.0,38.0,3.0,141.0,0.0,10.0,3.0,0.0,24.0,1.0,62.0,14.0,5.0,10.0,6.0,45.0,0.0,2360.0,4.0,2.0,56.0,76.0,32.0,12.0,0.0,97.0,4.0,64.0,175.0,0.0,17.0,2.0,87.0,1.0,0.0,22.0,11.0,215.0,12.0,1.0,13.0,18.0,5.0,0.0,22.0,96.0,87.0,13.0,78.0,53.0,0.0,0.0,294.0,41.0,1.0,57.0,5.0,1.0,36.0,1.0,0.0,0.0,4.0,0.0,33.0,27.0,12.0,110.0,8.0,1.0,0.0,1.0,10.0,34.0,8.0,4.0,22.0,167.0,21.0,3.0,3.0,31.0,1.0,3.0,29.0,15.0,67.0,20.0,20.0,2.0,3.0,6.0,0.0,9.0,0.0,17.0,3.0,118.0,35.0,4.0,2.0,27.0,0.0,0.0,3.0,0.0,45.0,0.0,4.0,41.0,0.0,3.0,0.0,21.0,53.0
France,2.0,8.0,4.0,2392.0,21.0,47.0,41.0,3.0,38.0,5.0,14.0,83.0,14.0,43.0,2.0,131.0,0.0,6435.0,2.0,25.0,97.0,60.0,101.0,143.0,3.0,186.0,18.0,127.0,7.0,1.0,52.0,0.0,851.0,2.0,0.0,7.0,2.0,211.0,161.0,3.0,15.0,34.0,3.0,1.0,44.0,73.0,115.0,13.0,52.0,10.0,0.0,0.0,1653.0,5.0,6.0,0.0,31.0,2.0,60.0,14.0,174.0,0.0,149.0,3.0,57.0,81.0,5.0,254.0,39.0,6.0,0.0,1.0,10.0,32.0,7.0,18.0,19.0,28.0,38.0,10.0,31.0,60.0,57.0,3.0,45.0,7.0,85.0,47.0,402.0,1.0,3.0,13.0,2.0,103.0,21.0,126.0,0.0,101.0,31.0,35.0,11.0,42.0,6.0,4.0,0.0,3.0,131.0,1.0,57.0,43.0,1.0,4.0,1.0,51.0,190.0
India,1.0,44.0,6.0,261.0,2.0,17.0,12.0,2.0,5.0,4.0,25.0,152.0,8.0,110.0,23.0,333.0,3.0,9932.0,4.0,5.0,336.0,42.0,340.0,25.0,6.0,144.0,10.0,135.0,5.0,0.0,18.0,3.0,75.0,0.0,2.0,88.0,7.0,391.0,36.0,12.0,28.0,22.0,11.0,1.0,65.0,183.0,147.0,12.0,91.0,39.0,11.0,0.0,646.0,56.0,0.0,7.0,6.0,42.0,294.0,29.0,0.0,0.0,18.0,0.0,114.0,326.0,7.0,855.0,21.0,3.0,11.0,16.0,52.0,26.0,6.0,5.0,26.0,64.0,252.0,2.0,94.0,52.0,8.0,1.0,109.0,33.0,146.0,104.0,49.0,0.0,3.0,24.0,0.0,68.0,5.0,41.0,0.0,148.0,15.0,0.0,20.0,12.0,7.0,7.0,9.0,2.0,292.0,0.0,263.0,88.0,45.0,32.0,3.0,49.0,195.0
