,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Chile,16.0,5.0,0.0,168.0,1.0,5.0,10.0,0.0,1.0,7.0,6.0,10.0,3.0,4.0,0.0,12.0,0.0,1354.0,0.0,0.0,8.0,11.0,36.0,16.0,0.0,15.0,15.0,3.0,0.0,0.0,1.0,2.0,16.0,2.0,0.0,6.0,0.0,11.0,5.0,2.0,2.0,10.0,38.0,0.0,33.0,27.0,12.0,5.0,18.0,3.0,0.0,0.0,42.0,0.0,0.0,0.0,5.0,5.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,11.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,4.0,22.0,13.0,0.0,10.0,5.0,1.0,0.0,15.0,5.0,5.0,25.0,3.0,2.0,7.0,3.0,0.0,5.0,1.0,65.0,0.0,48.0,21.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,26.0
Honduras,1.0,0.0,0.0,126.0,0.0,3.0,4.0,0.0,0.0,3.0,7.0,2.0,1.0,0.0,0.0,8.0,0.0,415.0,0.0,1.0,0.0,2.0,22.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,7.0,0.0,0.0,13.0,2.0,14.0,1.0,24.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,5.0,19.0,0.0,20.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,1.0,1.0,0.0,10.0,3.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,0.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,10.0
Iceland,5.0,0.0,0.0,45.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,163.0,1.0,0.0,4.0,10.0,1.0,0.0,0.0,13.0,0.0,1.0,1.0,0.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,7.0,5.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,3.0
Japan,8.0,5.0,5.0,482.0,2.0,14.0,4.0,1.0,19.0,6.0,3.0,12.0,3.0,10.0,3.0,67.0,0.0,3225.0,2.0,1.0,61.0,50.0,51.0,6.0,0.0,62.0,4.0,99.0,243.0,1.0,9.0,2.0,117.0,2.0,0.0,12.0,2.0,240.0,19.0,0.0,10.0,13.0,2.0,1.0,11.0,37.0,53.0,30.0,89.0,55.0,3.0,1.0,190.0,9.0,5.0,142.0,8.0,0.0,11.0,2.0,2.0,0.0,6.0,0.0,18.0,35.0,4.0,73.0,9.0,2.0,1.0,0.0,13.0,42.0,4.0,2.0,21.0,146.0,13.0,1.0,19.0,46.0,5.0,1.0,29.0,14.0,21.0,31.0,43.0,1.0,2.0,7.0,0.0,11.0,3.0,14.0,0.0,136.0,104.0,5.0,2.0,9.0,0.0,5.0,1.0,0.0,49.0,0.0,10.0,23.0,0.0,9.0,0.0,41.0,54.0
United States,5.0,210.0,13.0,1724.0,30.0,142.0,26.0,5.0,157.0,51.0,136.0,101.0,166.0,103.0,168.0,848.0,7.0,30059.0,16.0,13.0,1127.0,334.0,120.0,94.0,11.0,1361.0,20.0,787.0,39.0,0.0,219.0,70.0,475.0,9.0,0.0,25.0,28.0,674.0,240.0,31.0,147.0,83.0,81.0,14.0,204.0,579.0,675.0,14.0,696.0,436.0,53.0,0.0,2675.0,15.0,12.0,10.0,99.0,20.0,144.0,46.0,39.0,2.0,243.0,3.0,324.0,347.0,85.0,934.0,199.0,22.0,1.0,4.0,153.0,153.0,24.0,60.0,248.0,361.0,586.0,10.0,171.0,973.0,51.0,28.0,177.0,171.0,257.0,752.0,461.0,31.0,14.0,39.0,0.0,85.0,28.0,370.0,7.0,710.0,286.0,125.0,98.0,148.0,4.0,20.0,76.0,7.0,438.0,7.0,238.0,352.0,2.0,151.0,2.0,207.0,539.0
Spain,47.0,17.0,2.0,717.0,19.0,211.0,86.0,8.0,40.0,65.0,33.0,40.0,101.0,25.0,8.0,163.0,3.0,7719.0,1.0,1.0,82.0,42.0,64.0,145.0,1.0,198.0,23.0,95.0,10.0,1.0,17.0,8.0,122.0,7.0,0.0,8.0,1.0,142.0,67.0,14.0,71.0,64.0,16.0,4.0,87.0,284.0,367.0,14.0,507.0,113.0,0.0,0.0,352.0,0.0,6.0,2.0,106.0,78.0,42.0,9.0,30.0,3.0,20.0,14.0,33.0,83.0,3.0,159.0,185.0,5.0,0.0,0.0,11.0,20.0,3.0,3.0,66.0,73.0,85.0,11.0,120.0,38.0,8.0,0.0,134.0,20.0,24.0,360.0,276.0,1.0,139.0,9.0,0.0,44.0,28.0,711.0,3.0,304.0,113.0,36.0,16.0,70.0,0.0,32.0,38.0,2.0,220.0,0.0,49.0,41.0,2.0,204.0,0.0,34.0,174.0
China,3.0,24.0,13.0,541.0,5.0,37.0,13.0,0.0,37.0,3.0,25.0,19.0,22.0,46.0,6.0,850.0,4.0,24366.0,16.0,2.0,102.0,85.0,49.0,39.0,2.0,571.0,93.0,408.0,39.0,1.0,22.0,9.0,215.0,2.0,0.0,9.0,4.0,166.0,45.0,13.0,23.0,11.0,18.0,20.0,46.0,227.0,126.0,222.0,155.0,60.0,4.0,0.0,943.0,50.0,9.0,11.0,17.0,4.0,30.0,6.0,32.0,5.0,11.0,2.0,320.0,115.0,70.0,558.0,45.0,11.0,10.0,26.0,10.0,1988.0,2.0,14.0,113.0,4126.0,76.0,4.0,25.0,154.0,27.0,6.0,46.0,14.0,742.0,71.0,101.0,4.0,4.0,29.0,0.0,32.0,2.0,146.0,1.0,462.0,28.0,25.0,26.0,22.0,1.0,6.0,1.0,2.0,134.0,0.0,70.0,202.0,5.0,10.0,2.0,15.0,140.0
Guernsey,1.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lebanon,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,4.0,3.0,0.0,345.0,0.0,0.0,2.0,6.0,0.0,142.0,0.0,11.0,0.0,82.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,84.0,41.0,3.0,7.0,0.0,0.0,0.0,8.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,10.0,3.0,6.0,0.0,7.0,2.0,0.0,1.0,5.0,0.0,3.0,16.0,8.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,17.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,35.0,4.0,0.0,0.0,5.0,3.0
Italy,86.0,17.0,5.0,360.0,12.0,108.0,192.0,2.0,23.0,14.0,25.0,31.0,30.0,14.0,12.0,221.0,1.0,19286.0,1.0,0.0,67.0,249.0,107.0,24.0,0.0,177.0,20.0,59.0,21.0,0.0,48.0,50.0,369.0,1.0,0.0,13.0,1.0,263.0,91.0,3.0,9.0,64.0,3.0,0.0,47.0,237.0,600.0,6.0,632.0,723.0,3.0,0.0,597.0,2.0,7.0,0.0,412.0,18.0,56.0,8.0,197.0,1.0,16.0,3.0,44.0,84.0,6.0,314.0,226.0,7.0,2.0,0.0,15.0,67.0,4.0,33.0,231.0,52.0,117.0,12.0,10.0,306.0,23.0,1.0,90.0,198.0,139.0,217.0,208.0,5.0,75.0,12.0,0.0,11.0,3.0,205.0,1.0,101.0,65.0,36.0,71.0,58.0,6.0,50.0,0.0,2.0,55.0,0.0,77.0,78.0,0.0,288.0,1.0,19.0,82.0
Haiti,1.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,911.0,0.0,5.0,0.0,232.0,0.0,0.0,0.0,4.0,7.0,3.0,0.0,19.0,2.0,12.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,9.0,9.0,0.0,5.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,36.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,15.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,6.0,2.0,0.0,11.0,0.0,0.0,4.0,0.0,12.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,1.0,0.0,10.0,4.0
