,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
United States,5.0,219.0,13.0,1557.0,34.0,144.0,27.0,5.0,164.0,52.0,134.0,104.0,225.0,104.0,167.0,885.0,6.0,29643.0,16.0,14.0,1083.0,342.0,129.0,88.0,11.0,1493.0,20.0,803.0,38.0,0.0,212.0,75.0,450.0,8.0,0.0,31.0,31.0,699.0,239.0,32.0,123.0,86.0,82.0,14.0,216.0,588.0,650.0,13.0,721.0,424.0,46.0,0.0,2736.0,19.0,11.0,10.0,100.0,19.0,143.0,44.0,44.0,2.0,259.0,4.0,345.0,365.0,94.0,974.0,207.0,22.0,1.0,4.0,147.0,151.0,24.0,54.0,260.0,382.0,634.0,10.0,194.0,894.0,58.0,25.0,183.0,131.0,280.0,831.0,474.0,33.0,15.0,32.0,0.0,86.0,28.0,400.0,8.0,714.0,359.0,128.0,87.0,145.0,4.0,19.0,72.0,7.0,418.0,6.0,263.0,349.0,2.0,186.0,2.0,208.0,568.0
Japan,11.0,7.0,4.0,430.0,2.0,13.0,4.0,1.0,20.0,4.0,5.0,12.0,3.0,11.0,4.0,61.0,0.0,3217.0,2.0,1.0,59.0,54.0,47.0,7.0,0.0,64.0,4.0,89.0,234.0,1.0,10.0,1.0,113.0,2.0,0.0,11.0,4.0,226.0,20.0,0.0,7.0,13.0,2.0,1.0,11.0,34.0,53.0,32.0,90.0,52.0,3.0,1.0,165.0,11.0,5.0,115.0,8.0,0.0,11.0,2.0,2.0,0.0,6.0,0.0,15.0,29.0,7.0,73.0,10.0,2.0,1.0,0.0,7.0,38.0,4.0,2.0,21.0,147.0,11.0,0.0,20.0,34.0,5.0,1.0,28.0,14.0,12.0,29.0,40.0,1.0,2.0,7.0,0.0,11.0,3.0,19.0,0.0,101.0,110.0,5.0,2.0,10.0,0.0,5.0,1.0,0.0,48.0,0.0,10.0,22.0,0.0,9.0,0.0,37.0,50.0
Spain,57.0,17.0,2.0,660.0,21.0,215.0,92.0,8.0,35.0,68.0,32.0,39.0,102.0,25.0,9.0,160.0,35.0,7543.0,1.0,0.0,86.0,43.0,70.0,141.0,1.0,428.0,23.0,73.0,11.0,1.0,19.0,8.0,118.0,7.0,0.0,8.0,3.0,161.0,66.0,16.0,72.0,60.0,22.0,4.0,106.0,288.0,369.0,19.0,477.0,111.0,0.0,0.0,350.0,0.0,6.0,3.0,106.0,46.0,38.0,8.0,28.0,3.0,14.0,15.0,38.0,86.0,6.0,152.0,176.0,5.0,0.0,0.0,21.0,30.0,5.0,3.0,61.0,76.0,86.0,12.0,130.0,39.0,10.0,0.0,129.0,20.0,22.0,372.0,262.0,1.0,137.0,8.0,0.0,44.0,28.0,746.0,3.0,299.0,116.0,30.0,16.0,81.0,0.0,32.0,38.0,2.0,208.0,1.0,49.0,64.0,2.0,207.0,0.0,34.0,186.0
Italy,87.0,17.0,6.0,360.0,13.0,115.0,214.0,2.0,21.0,14.0,23.0,54.0,34.0,15.0,12.0,226.0,2.0,19286.0,1.0,1.0,73.0,242.0,123.0,17.0,0.0,201.0,19.0,60.0,23.0,0.0,50.0,63.0,401.0,1.0,0.0,16.0,1.0,310.0,104.0,3.0,14.0,65.0,3.0,0.0,52.0,233.0,658.0,10.0,651.0,744.0,3.0,0.0,596.0,3.0,7.0,0.0,423.0,19.0,53.0,8.0,196.0,1.0,17.0,3.0,46.0,87.0,8.0,347.0,242.0,9.0,2.0,0.0,16.0,78.0,4.0,30.0,259.0,49.0,120.0,11.0,10.0,290.0,26.0,1.0,104.0,216.0,152.0,203.0,219.0,6.0,75.0,14.0,0.0,12.0,4.0,219.0,1.0,123.0,62.0,38.0,73.0,62.0,6.0,48.0,0.0,3.0,53.0,0.0,73.0,87.0,2.0,443.0,1.0,25.0,103.0
France,3.0,48.0,4.0,1726.0,4.0,48.0,24.0,0.0,22.0,5.0,12.0,119.0,61.0,58.0,19.0,131.0,0.0,4682.0,1.0,4.0,101.0,49.0,194.0,91.0,6.0,160.0,6.0,132.0,5.0,1.0,44.0,3.0,275.0,3.0,0.0,3.0,5.0,168.0,52.0,1.0,90.0,12.0,4.0,0.0,17.0,91.0,88.0,14.0,76.0,16.0,0.0,0.0,1213.0,3.0,2.0,0.0,26.0,5.0,59.0,22.0,103.0,4.0,41.0,1.0,89.0,75.0,13.0,107.0,61.0,5.0,1.0,0.0,84.0,21.0,8.0,8.0,52.0,22.0,41.0,10.0,59.0,144.0,3.0,2.0,27.0,6.0,49.0,173.0,175.0,1.0,6.0,18.0,3.0,21.0,19.0,197.0,1.0,77.0,63.0,12.0,7.0,39.0,1.0,6.0,1.0,2.0,93.0,0.0,65.0,54.0,7.0,21.0,3.0,56.0,146.0
Colombia,2.0,4.0,3.0,77.0,1.0,9.0,37.0,0.0,0.0,21.0,9.0,12.0,0.0,2.0,1.0,14.0,0.0,802.0,0.0,0.0,6.0,3.0,48.0,3.0,0.0,30.0,1.0,19.0,9.0,0.0,2.0,9.0,11.0,0.0,0.0,2.0,0.0,43.0,3.0,2.0,0.0,7.0,3.0,0.0,24.0,24.0,13.0,0.0,21.0,10.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,10.0,11.0,0.0,0.0,2.0,0.0,3.0,33.0,2.0,34.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,5.0,22.0,4.0,1.0,28.0,1.0,5.0,0.0,22.0,18.0,5.0,28.0,5.0,1.0,1.0,1.0,0.0,3.0,0.0,120.0,0.0,16.0,2.0,0.0,2.0,12.0,4.0,0.0,0.0,2.0,26.0,5.0,10.0,4.0,0.0,1.0,0.0,44.0,49.0
Chile,16.0,5.0,0.0,156.0,0.0,4.0,10.0,0.0,1.0,7.0,9.0,10.0,3.0,4.0,0.0,15.0,0.0,1372.0,0.0,0.0,7.0,12.0,42.0,9.0,0.0,13.0,15.0,5.0,0.0,0.0,1.0,2.0,16.0,2.0,0.0,6.0,0.0,14.0,5.0,0.0,3.0,2.0,36.0,0.0,38.0,19.0,13.0,5.0,18.0,3.0,0.0,0.0,48.0,0.0,0.0,0.0,5.0,5.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,11.0,4.0,0.0,0.0,6.0,1.0,0.0,1.0,4.0,22.0,9.0,0.0,10.0,7.0,1.0,0.0,7.0,5.0,5.0,27.0,3.0,2.0,8.0,3.0,0.0,5.0,1.0,67.0,0.0,50.0,21.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,25.0
Honduras,1.0,0.0,0.0,69.0,0.0,3.0,11.0,0.0,0.0,3.0,7.0,3.0,1.0,0.0,0.0,8.0,0.0,414.0,0.0,1.0,0.0,2.0,30.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,0.0,7.0,0.0,0.0,12.0,2.0,14.0,1.0,37.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,5.0,22.0,0.0,20.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,1.0,1.0,0.0,9.0,7.0,0.0,8.0,10.0,0.0,1.0,0.0,0.0,8.0,0.0,13.0,0.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,12.0
Iceland,5.0,0.0,0.0,45.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,162.0,0.0,1.0,4.0,10.0,1.0,0.0,0.0,14.0,0.0,3.0,1.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,7.0,5.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0
China,3.0,25.0,12.0,548.0,7.0,38.0,14.0,0.0,36.0,3.0,24.0,20.0,26.0,46.0,7.0,759.0,3.0,22542.0,18.0,2.0,100.0,87.0,45.0,46.0,2.0,603.0,107.0,398.0,38.0,1.0,22.0,9.0,195.0,2.0,0.0,10.0,4.0,160.0,47.0,13.0,20.0,12.0,19.0,19.0,51.0,235.0,126.0,239.0,149.0,59.0,3.0,0.0,969.0,52.0,9.0,14.0,18.0,4.0,28.0,5.0,32.0,5.0,11.0,2.0,346.0,111.0,76.0,612.0,47.0,12.0,8.0,25.0,11.0,2036.0,1.0,16.0,118.0,4454.0,70.0,4.0,25.0,142.0,29.0,6.0,46.0,14.0,770.0,72.0,97.0,3.0,4.0,27.0,0.0,30.0,2.0,141.0,1.0,452.0,31.0,24.0,29.0,22.0,1.0,6.0,1.0,2.0,139.0,0.0,67.0,220.0,5.0,10.0,2.0,15.0,150.0
