,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Italy,57.0,9.0,3.0,344.0,32.0,104.0,193.0,0.0,29.0,9.0,20.0,100.0,32.0,18.0,5.0,312.0,2.0,24558.0,2.0,1.0,77.0,201.0,179.0,31.0,0.0,220.0,3.0,62.0,21.0,0.0,48.0,70.0,517.0,1.0,0.0,39.0,2.0,443.0,145.0,1.0,17.0,40.0,5.0,1.0,61.0,248.0,819.0,20.0,733.0,845.0,2.0,0.0,473.0,1.0,8.0,0.0,402.0,19.0,70.0,6.0,187.0,1.0,42.0,3.0,42.0,127.0,15.0,654.0,246.0,9.0,2.0,0.0,28.0,121.0,1.0,31.0,233.0,121.0,137.0,9.0,21.0,192.0,130.0,0.0,115.0,230.0,241.0,262.0,148.0,5.0,39.0,12.0,0.0,83.0,2.0,415.0,3.0,141.0,71.0,32.0,117.0,45.0,3.0,22.0,1.0,4.0,120.0,0.0,89.0,86.0,2.0,571.0,1.0,36.0,174.0
Philippines,1.0,3.0,1.0,91.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,21.0,1.0,35.0,2.0,55.0,3.0,1258.0,0.0,0.0,9.0,1.0,324.0,1.0,1.0,58.0,0.0,216.0,1.0,0.0,2.0,1.0,8.0,1.0,0.0,1.0,1.0,52.0,12.0,0.0,1.0,3.0,1.0,0.0,6.0,16.0,38.0,1.0,7.0,0.0,1.0,0.0,65.0,5.0,0.0,0.0,2.0,0.0,8.0,71.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,53.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,19.0,18.0,0.0,37.0,1.0,0.0,0.0,3.0,13.0,9.0,28.0,14.0,21.0,1.0,27.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,53.0,6.0,0.0,0.0,1.0,2.0,16.0
"Congo, The Democratic Republic of the",1.0,13.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,16.0,2.0,2.0,20.0,0.0,6.0,25.0,201.0,0.0,0.0,0.0,2.0,10.0,0.0,3.0,324.0,0.0,34.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,13.0,7.0,1.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,4.0,43.0,6.0,95.0,5.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,2.0,50.0,0.0,2.0,3.0,1.0,0.0,10.0,2.0,16.0,10.0,8.0,0.0,0.0,5.0,0.0,2.0,10.0,17.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,21.0,0.0,24.0,3.0,2.0,1.0,2.0,28.0,5.0
France,4.0,12.0,2.0,1487.0,12.0,51.0,45.0,0.0,17.0,5.0,16.0,152.0,39.0,50.0,19.0,146.0,0.0,5048.0,2.0,4.0,114.0,51.0,193.0,74.0,0.0,170.0,14.0,147.0,7.0,1.0,46.0,3.0,402.0,2.0,0.0,3.0,5.0,181.0,56.0,2.0,76.0,12.0,4.0,1.0,39.0,103.0,131.0,17.0,61.0,16.0,0.0,0.0,923.0,4.0,2.0,0.0,28.0,4.0,65.0,22.0,91.0,4.0,97.0,2.0,44.0,71.0,6.0,174.0,40.0,4.0,1.0,1.0,15.0,23.0,7.0,4.0,21.0,27.0,37.0,8.0,56.0,90.0,51.0,3.0,39.0,5.0,47.0,91.0,262.0,1.0,4.0,13.0,1.0,24.0,22.0,240.0,1.0,54.0,40.0,14.0,7.0,41.0,1.0,6.0,1.0,4.0,105.0,0.0,59.0,59.0,2.0,20.0,0.0,56.0,255.0
Spain,96.0,27.0,3.0,810.0,61.0,202.0,98.0,5.0,32.0,62.0,107.0,36.0,112.0,94.0,8.0,211.0,37.0,9349.0,2.0,0.0,121.0,65.0,96.0,79.0,16.0,663.0,30.0,61.0,10.0,1.0,38.0,8.0,145.0,7.0,0.0,11.0,33.0,209.0,64.0,18.0,78.0,24.0,26.0,0.0,174.0,305.0,501.0,42.0,367.0,85.0,1.0,0.0,455.0,0.0,7.0,2.0,114.0,57.0,69.0,11.0,31.0,5.0,157.0,17.0,59.0,128.0,24.0,219.0,136.0,5.0,1.0,0.0,20.0,56.0,55.0,0.0,49.0,84.0,73.0,7.0,153.0,36.0,17.0,1.0,49.0,19.0,36.0,425.0,249.0,1.0,129.0,5.0,0.0,46.0,23.0,858.0,4.0,316.0,167.0,47.0,10.0,79.0,1.0,26.0,39.0,1.0,227.0,2.0,49.0,100.0,2.0,240.0,0.0,60.0,273.0
Portugal,9.0,2.0,1.0,171.0,0.0,22.0,13.0,0.0,24.0,1.0,32.0,5.0,6.0,4.0,0.0,58.0,0.0,2172.0,0.0,0.0,20.0,25.0,29.0,1.0,0.0,93.0,0.0,21.0,0.0,0.0,3.0,0.0,40.0,1.0,0.0,2.0,0.0,25.0,4.0,1.0,9.0,4.0,0.0,0.0,2.0,28.0,64.0,1.0,24.0,10.0,1.0,0.0,96.0,1.0,0.0,1.0,26.0,4.0,13.0,1.0,0.0,0.0,0.0,1.0,8.0,39.0,0.0,140.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0,3.0,21.0,0.0,22.0,7.0,0.0,0.0,9.0,6.0,17.0,73.0,17.0,1.0,6.0,1.0,0.0,7.0,9.0,97.0,0.0,58.0,12.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,28.0,0.0,21.0,9.0,0.0,1.0,0.0,17.0,29.0
Argentina,3.0,6.0,0.0,37.0,4.0,37.0,78.0,0.0,8.0,43.0,25.0,27.0,9.0,15.0,3.0,29.0,0.0,2268.0,0.0,2.0,30.0,34.0,82.0,11.0,0.0,87.0,15.0,14.0,11.0,0.0,16.0,2.0,40.0,3.0,0.0,15.0,0.0,20.0,6.0,3.0,5.0,19.0,344.0,0.0,73.0,98.0,48.0,3.0,35.0,5.0,1.0,0.0,90.0,0.0,0.0,0.0,188.0,29.0,865.0,25.0,0.0,0.0,4.0,1.0,7.0,23.0,1.0,156.0,17.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,43.0,139.0,146.0,0.0,79.0,56.0,11.0,0.0,89.0,231.0,19.0,112.0,13.0,13.0,11.0,3.0,0.0,9.0,2.0,104.0,0.0,183.0,30.0,4.0,8.0,17.0,0.0,56.0,10.0,0.0,65.0,0.0,30.0,38.0,0.0,12.0,0.0,47.0,102.0
United States,8.0,200.0,19.0,2062.0,59.0,153.0,46.0,9.0,158.0,82.0,250.0,138.0,265.0,116.0,143.0,1085.0,11.0,36091.0,14.0,24.0,1431.0,590.0,165.0,90.0,17.0,1609.0,18.0,970.0,79.0,1.0,245.0,121.0,540.0,6.0,1.0,40.0,42.0,894.0,335.0,35.0,149.0,132.0,90.0,11.0,740.0,867.0,992.0,27.0,1019.0,676.0,54.0,0.0,3345.0,29.0,18.0,11.0,194.0,32.0,173.0,60.0,49.0,1.0,526.0,6.0,521.0,436.0,138.0,1266.0,183.0,19.0,0.0,20.0,208.0,196.0,35.0,56.0,352.0,726.0,608.0,20.0,314.0,844.0,77.0,27.0,292.0,111.0,556.0,1180.0,729.0,56.0,23.0,52.0,1.0,108.0,38.0,484.0,8.0,806.0,526.0,158.0,145.0,160.0,11.0,33.0,65.0,8.0,519.0,16.0,397.0,477.0,3.0,335.0,2.0,296.0,748.0
Croatia,1.0,64.0,0.0,25.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,324.0,0.0,1.0,5.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,6.0,11.0,0.0,6.0,2.0,0.0,0.0,19.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,4.0,0.0,5.0,4.0,0.0,0.0,1.0,3.0,4.0,3.0,117.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,9.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
Netherlands,10.0,2.0,2.0,844.0,1.0,23.0,4.0,1.0,9.0,2.0,24.0,5.0,8.0,3.0,1.0,22.0,0.0,1000.0,2.0,3.0,20.0,22.0,7.0,9.0,0.0,44.0,3.0,29.0,3.0,0.0,6.0,2.0,34.0,3.0,0.0,0.0,1.0,17.0,7.0,1.0,9.0,3.0,0.0,0.0,8.0,34.0,25.0,5.0,25.0,15.0,0.0,0.0,94.0,0.0,2.0,0.0,18.0,0.0,6.0,1.0,0.0,0.0,14.0,0.0,20.0,12.0,2.0,26.0,13.0,3.0,0.0,0.0,16.0,8.0,2.0,2.0,19.0,15.0,13.0,7.0,11.0,29.0,0.0,3.0,24.0,7.0,15.0,42.0,43.0,0.0,20.0,0.0,0.0,4.0,8.0,28.0,0.0,24.0,8.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,27.0,0.0,15.0,9.0,0.0,2.0,0.0,5.0,14.0
