,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Japan,15.0,37.0,2.0,209.0,0.0,7.0,3.0,0.0,25.0,1.0,60.0,14.0,3.0,10.0,6.0,44.0,0.0,2140.0,4.0,3.0,52.0,75.0,34.0,14.0,0.0,96.0,3.0,64.0,117.0,0.0,17.0,2.0,80.0,1.0,0.0,6.0,15.0,197.0,11.0,1.0,12.0,18.0,5.0,0.0,22.0,94.0,89.0,14.0,75.0,49.0,0.0,0.0,289.0,38.0,1.0,58.0,5.0,1.0,24.0,1.0,0.0,1.0,4.0,0.0,40.0,24.0,14.0,108.0,8.0,1.0,0.0,1.0,9.0,33.0,6.0,3.0,21.0,165.0,21.0,3.0,2.0,28.0,1.0,3.0,30.0,13.0,65.0,17.0,18.0,2.0,1.0,4.0,0.0,7.0,0.0,36.0,3.0,118.0,34.0,4.0,4.0,28.0,0.0,0.0,2.0,0.0,42.0,0.0,3.0,41.0,0.0,4.0,0.0,20.0,48.0
Cameroon,1.0,1.0,2.0,47.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,266.0,8.0,4.0,1.0,263.0,0.0,0.0,7.0,3.0,6.0,6.0,1.0,33.0,0.0,9.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,9.0,0.0,19.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,10.0,6.0,1.0,3.0,2.0,4.0,0.0,23.0,0.0,0.0,3.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,0.0,13.0,88.0,1.0,33.0,2.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,2.0,0.0,25.0,0.0,1.0,6.0,8.0,0.0,2.0,0.0,12.0,2.0,8.0,0.0,0.0,7.0,0.0,0.0,6.0,12.0,0.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,32.0,4.0,0.0,1.0,3.0,60.0,6.0
Grenada,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,235.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0
Spain,72.0,6.0,3.0,1158.0,45.0,146.0,128.0,0.0,41.0,56.0,128.0,16.0,95.0,132.0,1.0,260.0,6.0,11348.0,2.0,3.0,132.0,100.0,118.0,141.0,3.0,643.0,36.0,76.0,18.0,0.0,76.0,15.0,195.0,4.0,0.0,5.0,65.0,270.0,74.0,1.0,43.0,86.0,19.0,0.0,358.0,303.0,506.0,70.0,515.0,90.0,2.0,0.0,856.0,0.0,1.0,2.0,53.0,17.0,88.0,18.0,15.0,7.0,150.0,5.0,129.0,166.0,53.0,443.0,151.0,0.0,1.0,0.0,5.0,34.0,53.0,5.0,26.0,88.0,87.0,21.0,137.0,34.0,9.0,2.0,85.0,18.0,72.0,364.0,273.0,2.0,158.0,8.0,0.0,50.0,6.0,345.0,7.0,261.0,121.0,30.0,11.0,42.0,1.0,17.0,8.0,0.0,299.0,10.0,42.0,152.0,1.0,78.0,0.0,45.0,178.0
Italy,26.0,9.0,2.0,795.0,30.0,86.0,207.0,1.0,49.0,22.0,13.0,93.0,27.0,18.0,2.0,322.0,0.0,29736.0,1.0,2.0,64.0,101.0,81.0,121.0,1.0,303.0,16.0,78.0,20.0,0.0,68.0,3.0,267.0,3.0,0.0,41.0,4.0,166.0,81.0,5.0,10.0,63.0,5.0,1.0,62.0,336.0,662.0,21.0,446.0,416.0,1.0,0.0,520.0,2.0,1.0,1.0,180.0,27.0,122.0,5.0,5.0,1.0,50.0,0.0,78.0,142.0,8.0,1067.0,317.0,13.0,0.0,0.0,15.0,94.0,5.0,63.0,149.0,209.0,152.0,4.0,50.0,122.0,120.0,2.0,96.0,304.0,802.0,350.0,218.0,1.0,28.0,12.0,0.0,31.0,9.0,246.0,3.0,291.0,115.0,17.0,64.0,31.0,3.0,47.0,1.0,10.0,130.0,0.0,86.0,117.0,0.0,44.0,0.0,24.0,157.0
Norway,1.0,0.0,5.0,73.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,21.0,1.0,0.0,3.0,0.0,576.0,2.0,0.0,4.0,4.0,7.0,3.0,0.0,24.0,11.0,18.0,2.0,0.0,12.0,2.0,16.0,0.0,0.0,0.0,0.0,6.0,10.0,1.0,4.0,2.0,1.0,0.0,34.0,31.0,41.0,0.0,17.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,2.0,0.0,4.0,1.0,5.0,13.0,0.0,31.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,11.0,4.0,4.0,0.0,7.0,35.0,2.0,0.0,2.0,0.0,8.0,10.0,67.0,1.0,0.0,1.0,0.0,8.0,2.0,12.0,0.0,18.0,16.0,0.0,10.0,16.0,0.0,1.0,1.0,0.0,10.0,1.0,8.0,12.0,0.0,0.0,0.0,1.0,31.0
Nigeria,1.0,2.0,1.0,45.0,1.0,1.0,5.0,25.0,3.0,0.0,23.0,15.0,5.0,143.0,2.0,31.0,0.0,1080.0,1.0,0.0,31.0,9.0,6.0,7.0,24.0,238.0,4.0,44.0,1.0,0.0,3.0,1.0,17.0,6.0,0.0,30.0,4.0,25.0,14.0,1.0,5.0,2.0,10.0,0.0,12.0,67.0,34.0,1.0,18.0,2.0,12.0,0.0,53.0,0.0,0.0,407.0,1.0,1.0,102.0,1.0,0.0,1.0,7.0,0.0,9.0,293.0,158.0,228.0,17.0,0.0,0.0,0.0,1.0,3.0,37.0,1.0,11.0,11.0,113.0,1.0,6.0,22.0,9.0,0.0,5.0,0.0,58.0,41.0,25.0,0.0,4.0,36.0,0.0,5.0,14.0,119.0,0.0,14.0,6.0,0.0,7.0,3.0,7.0,1.0,0.0,0.0,59.0,0.0,80.0,19.0,0.0,1.0,1.0,42.0,44.0
Portugal,10.0,2.0,0.0,267.0,2.0,11.0,7.0,0.0,4.0,0.0,30.0,19.0,3.0,2.0,0.0,99.0,1.0,3110.0,0.0,0.0,13.0,13.0,94.0,2.0,0.0,101.0,0.0,17.0,0.0,0.0,12.0,2.0,49.0,1.0,0.0,3.0,0.0,39.0,8.0,2.0,9.0,3.0,0.0,0.0,22.0,48.0,59.0,2.0,32.0,6.0,1.0,0.0,163.0,1.0,0.0,2.0,59.0,4.0,20.0,2.0,0.0,0.0,2.0,1.0,20.0,53.0,0.0,268.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,20.0,17.0,27.0,1.0,37.0,8.0,6.0,0.0,16.0,11.0,27.0,79.0,24.0,0.0,6.0,3.0,0.0,5.0,5.0,74.0,0.0,237.0,18.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,38.0,0.0,15.0,27.0,0.0,7.0,0.0,15.0,61.0
"Venezuela, Bolivarian Republic of",2.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,8.0,16.0,2.0,2.0,9.0,0.0,14.0,0.0,985.0,0.0,0.0,11.0,6.0,18.0,17.0,0.0,17.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,8.0,19.0,13.0,0.0,10.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,57.0,0.0,143.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,61.0,0.0,10.0,0.0,0.0,0.0,16.0,32.0,2.0,33.0,1.0,0.0,9.0,2.0,0.0,0.0,1.0,19.0,0.0,43.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,38.0,0.0,5.0,2.0,0.0,0.0,0.0,34.0,19.0
United States,14.0,278.0,43.0,4774.0,87.0,239.0,106.0,13.0,192.0,125.0,276.0,243.0,308.0,152.0,166.0,1506.0,16.0,46923.0,35.0,35.0,2384.0,969.0,311.0,136.0,49.0,2236.0,36.0,1317.0,113.0,1.0,837.0,102.0,835.0,8.0,1.0,67.0,49.0,1090.0,429.0,61.0,207.0,157.0,105.0,21.0,1052.0,1433.0,1571.0,57.0,1565.0,877.0,60.0,1.0,5002.0,42.0,26.0,10.0,186.0,57.0,249.0,135.0,10.0,4.0,657.0,8.0,883.0,697.0,198.0,2052.0,231.0,40.0,1.0,14.0,387.0,240.0,83.0,78.0,493.0,1124.0,428.0,27.0,496.0,1031.0,133.0,44.0,389.0,140.0,893.0,1259.0,1030.0,43.0,35.0,115.0,2.0,141.0,55.0,499.0,33.0,1252.0,528.0,218.0,170.0,270.0,22.0,24.0,80.0,18.0,651.0,32.0,462.0,697.0,6.0,176.0,1.0,412.0,1295.0
