,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
United States,15.0,285.0,43.0,4764.0,86.0,241.0,105.0,13.0,192.0,126.0,271.0,242.0,304.0,151.0,170.0,1515.0,16.0,46865.0,36.0,35.0,2401.0,976.0,311.0,138.0,49.0,2227.0,34.0,1314.0,111.0,1.0,841.0,100.0,837.0,8.0,1.0,67.0,46.0,1090.0,424.0,61.0,206.0,156.0,105.0,19.0,1049.0,1464.0,1583.0,46.0,1532.0,871.0,60.0,1.0,5007.0,42.0,26.0,10.0,186.0,56.0,249.0,139.0,10.0,4.0,643.0,8.0,892.0,705.0,200.0,2072.0,233.0,42.0,1.0,13.0,382.0,238.0,83.0,77.0,486.0,1149.0,435.0,27.0,495.0,1037.0,132.0,44.0,361.0,139.0,890.0,1250.0,1035.0,43.0,35.0,114.0,3.0,142.0,55.0,495.0,33.0,1271.0,520.0,213.0,128.0,264.0,21.0,23.0,78.0,18.0,655.0,32.0,464.0,692.0,6.0,168.0,1.0,411.0,1281.0
Italy,26.0,9.0,2.0,808.0,29.0,88.0,207.0,1.0,49.0,23.0,13.0,91.0,20.0,18.0,2.0,319.0,0.0,29790.0,1.0,2.0,62.0,99.0,82.0,120.0,1.0,310.0,16.0,79.0,19.0,0.0,68.0,3.0,273.0,3.0,0.0,41.0,4.0,164.0,80.0,5.0,10.0,63.0,5.0,1.0,62.0,339.0,650.0,21.0,439.0,414.0,1.0,0.0,521.0,2.0,1.0,1.0,179.0,26.0,121.0,5.0,5.0,1.0,49.0,0.0,75.0,154.0,14.0,1058.0,331.0,13.0,0.0,0.0,15.0,94.0,5.0,64.0,148.0,210.0,151.0,4.0,51.0,121.0,120.0,2.0,94.0,302.0,799.0,352.0,214.0,2.0,23.0,12.0,0.0,31.0,9.0,248.0,3.0,293.0,107.0,17.0,64.0,32.0,2.0,47.0,1.0,10.0,132.0,0.0,85.0,116.0,0.0,42.0,0.0,24.0,170.0
Japan,15.0,37.0,2.0,222.0,0.0,7.0,3.0,0.0,23.0,1.0,58.0,14.0,3.0,9.0,6.0,41.0,0.0,2120.0,4.0,3.0,53.0,74.0,34.0,14.0,0.0,98.0,3.0,61.0,117.0,0.0,17.0,2.0,77.0,1.0,0.0,6.0,16.0,188.0,12.0,1.0,12.0,17.0,5.0,0.0,22.0,92.0,87.0,14.0,74.0,43.0,0.0,0.0,278.0,38.0,1.0,57.0,5.0,1.0,25.0,1.0,0.0,1.0,4.0,0.0,47.0,25.0,15.0,108.0,7.0,1.0,0.0,0.0,9.0,33.0,6.0,3.0,19.0,162.0,20.0,3.0,2.0,28.0,1.0,3.0,30.0,13.0,64.0,17.0,17.0,2.0,1.0,4.0,0.0,7.0,0.0,36.0,3.0,103.0,34.0,4.0,4.0,28.0,0.0,0.0,2.0,0.0,41.0,0.0,3.0,41.0,0.0,4.0,0.0,20.0,48.0
Cameroon,1.0,1.0,2.0,46.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,266.0,7.0,3.0,1.0,249.0,0.0,0.0,7.0,3.0,6.0,6.0,1.0,31.0,0.0,9.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,9.0,0.0,19.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,6.0,5.0,1.0,3.0,2.0,4.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,8.0,82.0,0.0,33.0,2.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,2.0,0.0,24.0,0.0,1.0,3.0,8.0,0.0,2.0,0.0,9.0,2.0,7.0,0.0,0.0,7.0,0.0,0.0,6.0,12.0,0.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,27.0,4.0,0.0,1.0,3.0,59.0,4.0
Grenada,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,234.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0
Spain,68.0,3.0,3.0,1164.0,19.0,143.0,126.0,0.0,41.0,60.0,128.0,16.0,94.0,132.0,1.0,258.0,4.0,11337.0,2.0,3.0,127.0,100.0,123.0,142.0,3.0,624.0,38.0,76.0,18.0,0.0,75.0,15.0,193.0,4.0,0.0,4.0,65.0,264.0,74.0,1.0,43.0,85.0,18.0,0.0,357.0,300.0,494.0,70.0,500.0,77.0,2.0,0.0,857.0,0.0,1.0,2.0,53.0,17.0,86.0,18.0,14.0,9.0,115.0,5.0,130.0,167.0,53.0,446.0,151.0,0.0,1.0,0.0,5.0,29.0,53.0,5.0,26.0,86.0,87.0,21.0,143.0,36.0,8.0,2.0,85.0,18.0,72.0,359.0,273.0,2.0,150.0,8.0,0.0,50.0,6.0,338.0,6.0,260.0,120.0,32.0,11.0,42.0,1.0,17.0,7.0,0.0,296.0,10.0,44.0,152.0,1.0,75.0,0.0,46.0,164.0
Norway,1.0,0.0,5.0,73.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,21.0,1.0,0.0,3.0,0.0,576.0,2.0,0.0,4.0,4.0,6.0,3.0,0.0,24.0,11.0,17.0,2.0,0.0,12.0,2.0,16.0,0.0,0.0,0.0,0.0,6.0,10.0,1.0,4.0,1.0,1.0,0.0,35.0,33.0,42.0,0.0,17.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,2.0,0.0,4.0,1.0,5.0,13.0,0.0,31.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,11.0,4.0,4.0,0.0,7.0,34.0,2.0,0.0,2.0,0.0,8.0,10.0,67.0,1.0,0.0,1.0,0.0,8.0,2.0,7.0,0.0,20.0,16.0,0.0,10.0,16.0,0.0,1.0,1.0,0.0,10.0,1.0,8.0,12.0,0.0,0.0,0.0,1.0,31.0
Nigeria,1.0,2.0,1.0,44.0,1.0,1.0,5.0,25.0,3.0,0.0,22.0,15.0,5.0,155.0,2.0,31.0,0.0,1076.0,1.0,0.0,31.0,9.0,6.0,7.0,24.0,238.0,4.0,42.0,1.0,0.0,3.0,1.0,16.0,6.0,0.0,30.0,4.0,25.0,14.0,1.0,5.0,2.0,11.0,0.0,12.0,67.0,29.0,0.0,17.0,2.0,12.0,0.0,50.0,0.0,0.0,403.0,1.0,1.0,100.0,1.0,0.0,1.0,6.0,0.0,7.0,300.0,167.0,227.0,16.0,0.0,0.0,0.0,1.0,3.0,37.0,1.0,11.0,11.0,112.0,1.0,6.0,20.0,9.0,0.0,5.0,0.0,58.0,40.0,24.0,0.0,4.0,36.0,0.0,5.0,13.0,115.0,0.0,10.0,6.0,0.0,7.0,3.0,7.0,1.0,0.0,1.0,59.0,0.0,77.0,18.0,0.0,1.0,1.0,42.0,43.0
Portugal,10.0,2.0,0.0,283.0,2.0,11.0,7.0,0.0,4.0,0.0,30.0,21.0,3.0,2.0,0.0,98.0,1.0,3129.0,0.0,0.0,13.0,13.0,96.0,2.0,0.0,100.0,0.0,17.0,0.0,0.0,12.0,2.0,63.0,1.0,0.0,3.0,0.0,39.0,8.0,2.0,9.0,3.0,0.0,0.0,22.0,48.0,59.0,2.0,32.0,6.0,1.0,0.0,168.0,1.0,0.0,2.0,59.0,4.0,20.0,2.0,0.0,0.0,2.0,1.0,20.0,53.0,0.0,268.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,20.0,17.0,27.0,1.0,36.0,6.0,6.0,0.0,16.0,11.0,27.0,78.0,24.0,0.0,6.0,3.0,0.0,5.0,5.0,72.0,0.0,245.0,17.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,38.0,0.0,14.0,25.0,0.0,7.0,0.0,14.0,63.0
"Venezuela, Bolivarian Republic of",2.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,8.0,16.0,2.0,2.0,9.0,0.0,14.0,0.0,964.0,0.0,0.0,11.0,6.0,18.0,17.0,0.0,17.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,8.0,19.0,13.0,0.0,10.0,1.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,4.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,57.0,0.0,144.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,61.0,0.0,10.0,0.0,0.0,0.0,16.0,32.0,2.0,28.0,1.0,0.0,9.0,2.0,0.0,0.0,1.0,17.0,0.0,43.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,38.0,0.0,5.0,2.0,0.0,0.0,0.0,34.0,19.0
