,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Austria,1.0,1.0,5.0,92.0,3.0,2.0,1.0,0.0,1.0,0.0,8.0,8.0,5.0,5.0,0.0,23.0,0.0,1422.0,0.0,1.0,5.0,8.0,5.0,34.0,0.0,25.0,4.0,7.0,3.0,0.0,17.0,0.0,60.0,1.0,0.0,0.0,0.0,11.0,2.0,0.0,1.0,5.0,2.0,0.0,20.0,57.0,48.0,0.0,16.0,15.0,0.0,0.0,179.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,4.0,0.0,7.0,6.0,0.0,109.0,11.0,1.0,0.0,0.0,1.0,8.0,0.0,4.0,3.0,19.0,8.0,0.0,1.0,4.0,1.0,0.0,5.0,12.0,31.0,14.0,19.0,0.0,0.0,0.0,0.0,7.0,3.0,48.0,10.0,47.0,11.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,6.0,12.0,1.0,4.0,0.0,4.0,19.0
Belgium,3.0,2.0,0.0,218.0,0.0,2.0,21.0,0.0,3.0,1.0,11.0,0.0,2.0,3.0,1.0,44.0,0.0,1659.0,0.0,1.0,14.0,23.0,11.0,12.0,0.0,83.0,1.0,11.0,6.0,0.0,15.0,0.0,75.0,0.0,0.0,1.0,0.0,117.0,91.0,0.0,2.0,2.0,2.0,0.0,14.0,24.0,8.0,1.0,34.0,11.0,1.0,0.0,190.0,0.0,0.0,0.0,24.0,1.0,6.0,1.0,6.0,0.0,4.0,0.0,5.0,21.0,2.0,60.0,8.0,0.0,0.0,0.0,17.0,11.0,1.0,1.0,9.0,8.0,15.0,2.0,13.0,38.0,1.0,1.0,10.0,5.0,24.0,25.0,472.0,1.0,6.0,0.0,1.0,6.0,4.0,42.0,0.0,32.0,15.0,3.0,0.0,6.0,0.0,2.0,0.0,1.0,29.0,0.0,10.0,13.0,0.0,1.0,0.0,9.0,19.0
United States,14.0,299.0,43.0,4589.0,86.0,278.0,105.0,11.0,198.0,121.0,242.0,229.0,295.0,152.0,213.0,1537.0,16.0,46450.0,37.0,35.0,2407.0,919.0,319.0,132.0,45.0,2244.0,33.0,1299.0,103.0,2.0,834.0,97.0,843.0,7.0,1.0,68.0,47.0,1079.0,376.0,61.0,206.0,144.0,107.0,18.0,1037.0,1492.0,1558.0,44.0,1474.0,806.0,66.0,1.0,5023.0,43.0,26.0,10.0,179.0,55.0,249.0,150.0,22.0,4.0,596.0,7.0,923.0,703.0,207.0,2141.0,226.0,46.0,1.0,11.0,369.0,240.0,89.0,77.0,445.0,1149.0,449.0,26.0,479.0,1069.0,128.0,43.0,361.0,140.0,874.0,1216.0,1018.0,42.0,33.0,111.0,3.0,152.0,53.0,515.0,34.0,1287.0,510.0,206.0,123.0,260.0,15.0,19.0,77.0,16.0,656.0,31.0,450.0,694.0,6.0,135.0,1.0,399.0,1267.0
Italy,31.0,8.0,2.0,836.0,28.0,86.0,213.0,1.0,45.0,23.0,13.0,80.0,15.0,18.0,3.0,311.0,0.0,29385.0,1.0,2.0,64.0,84.0,61.0,117.0,1.0,317.0,17.0,82.0,18.0,0.0,67.0,3.0,248.0,3.0,0.0,25.0,4.0,148.0,81.0,6.0,13.0,63.0,5.0,1.0,59.0,355.0,629.0,20.0,432.0,389.0,2.0,0.0,475.0,2.0,1.0,1.0,170.0,26.0,120.0,5.0,5.0,1.0,38.0,0.0,78.0,154.0,14.0,1037.0,269.0,15.0,0.0,0.0,14.0,94.0,5.0,64.0,146.0,210.0,155.0,4.0,49.0,162.0,119.0,2.0,78.0,303.0,809.0,314.0,224.0,2.0,25.0,12.0,0.0,16.0,11.0,215.0,3.0,298.0,101.0,15.0,66.0,29.0,2.0,49.0,0.0,11.0,128.0,0.0,67.0,113.0,0.0,32.0,0.0,22.0,151.0
Japan,9.0,40.0,2.0,222.0,0.0,7.0,3.0,0.0,19.0,1.0,58.0,14.0,3.0,9.0,6.0,41.0,0.0,2066.0,4.0,2.0,53.0,72.0,37.0,14.0,0.0,100.0,3.0,57.0,118.0,0.0,15.0,2.0,69.0,1.0,0.0,10.0,16.0,176.0,12.0,1.0,12.0,13.0,5.0,0.0,21.0,81.0,80.0,15.0,69.0,45.0,0.0,0.0,262.0,38.0,1.0,66.0,3.0,1.0,23.0,1.0,0.0,1.0,4.0,0.0,57.0,31.0,15.0,112.0,7.0,1.0,0.0,0.0,9.0,32.0,6.0,3.0,20.0,169.0,20.0,3.0,2.0,30.0,1.0,2.0,29.0,15.0,58.0,18.0,12.0,2.0,1.0,8.0,0.0,8.0,0.0,37.0,3.0,102.0,32.0,4.0,4.0,27.0,0.0,0.0,2.0,0.0,41.0,0.0,1.0,31.0,0.0,4.0,0.0,20.0,51.0
Netherlands,11.0,1.0,0.0,950.0,2.0,8.0,1.0,0.0,3.0,1.0,21.0,3.0,4.0,3.0,1.0,30.0,0.0,1211.0,1.0,0.0,17.0,18.0,9.0,7.0,0.0,34.0,0.0,32.0,6.0,0.0,4.0,0.0,46.0,0.0,0.0,1.0,1.0,26.0,5.0,0.0,2.0,4.0,0.0,1.0,12.0,42.0,19.0,1.0,20.0,14.0,0.0,0.0,139.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,0.0,0.0,26.0,0.0,18.0,14.0,0.0,35.0,17.0,3.0,0.0,0.0,12.0,4.0,0.0,3.0,17.0,13.0,19.0,20.0,5.0,37.0,1.0,0.0,31.0,11.0,14.0,29.0,73.0,0.0,2.0,4.0,1.0,0.0,6.0,20.0,0.0,27.0,5.0,1.0,9.0,4.0,0.0,0.0,1.0,0.0,21.0,0.0,48.0,17.0,0.0,0.0,0.0,5.0,16.0
Ireland,1.0,1.0,0.0,177.0,1.0,10.0,0.0,0.0,7.0,0.0,4.0,3.0,35.0,4.0,0.0,72.0,0.0,2769.0,1.0,2.0,20.0,15.0,10.0,1.0,0.0,82.0,2.0,42.0,2.0,0.0,6.0,0.0,96.0,1.0,0.0,1.0,3.0,241.0,13.0,3.0,22.0,4.0,1.0,1.0,80.0,64.0,81.0,0.0,31.0,9.0,0.0,0.0,316.0,0.0,0.0,3.0,3.0,0.0,8.0,4.0,5.0,0.0,34.0,3.0,7.0,16.0,0.0,53.0,11.0,0.0,0.0,0.0,15.0,5.0,3.0,0.0,7.0,6.0,15.0,1.0,7.0,26.0,0.0,0.0,13.0,8.0,27.0,46.0,179.0,1.0,2.0,1.0,0.0,10.0,2.0,10.0,0.0,75.0,21.0,14.0,2.0,11.0,0.0,2.0,4.0,0.0,19.0,0.0,32.0,23.0,0.0,1.0,1.0,5.0,11.0
Costa Rica,2.0,1.0,5.0,5.0,0.0,11.0,9.0,0.0,1.0,3.0,7.0,4.0,1.0,6.0,0.0,8.0,0.0,901.0,7.0,0.0,0.0,2.0,27.0,6.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,9.0,1.0,0.0,18.0,17.0,12.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,7.0,1.0,0.0,13.0,11.0,5.0,9.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,7.0,0.0,18.0,5.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,19.0,17.0
Cameroon,1.0,1.0,1.0,41.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,7.0,0.0,259.0,11.0,1.0,1.0,253.0,0.0,0.0,7.0,3.0,11.0,7.0,1.0,32.0,0.0,8.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,17.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,6.0,5.0,1.0,3.0,1.0,3.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,85.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0,27.0,0.0,1.0,2.0,7.0,0.0,2.0,0.0,5.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,13.0,0.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,3.0,0.0,1.0,3.0,65.0,3.0
Grenada,1.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,262.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0
Spain,55.0,2.0,3.0,1102.0,18.0,145.0,120.0,0.0,38.0,60.0,124.0,15.0,92.0,81.0,4.0,254.0,4.0,11414.0,2.0,3.0,121.0,98.0,131.0,159.0,3.0,623.0,37.0,73.0,18.0,0.0,89.0,15.0,177.0,4.0,0.0,4.0,65.0,236.0,73.0,2.0,42.0,86.0,18.0,0.0,308.0,261.0,459.0,65.0,505.0,75.0,2.0,0.0,848.0,0.0,1.0,2.0,44.0,17.0,82.0,17.0,14.0,9.0,81.0,4.0,126.0,164.0,54.0,479.0,149.0,2.0,1.0,0.0,6.0,26.0,53.0,5.0,23.0,76.0,88.0,21.0,138.0,38.0,7.0,2.0,86.0,19.0,69.0,349.0,274.0,2.0,152.0,8.0,0.0,49.0,5.0,319.0,5.0,260.0,117.0,41.0,14.0,41.0,1.0,18.0,7.0,0.0,292.0,10.0,44.0,149.0,1.0,74.0,0.0,44.0,160.0
Norway,1.0,0.0,5.0,43.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,12.0,4.0,0.0,3.0,0.0,557.0,2.0,0.0,3.0,3.0,7.0,5.0,0.0,25.0,11.0,19.0,2.0,0.0,12.0,2.0,15.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,3.0,1.0,1.0,0.0,30.0,29.0,35.0,0.0,18.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,1.0,0.0,3.0,1.0,5.0,17.0,0.0,32.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,10.0,3.0,4.0,0.0,7.0,42.0,2.0,0.0,2.0,0.0,7.0,9.0,63.0,1.0,0.0,1.0,0.0,8.0,2.0,6.0,0.0,19.0,14.0,0.0,10.0,16.0,0.0,1.0,1.0,0.0,10.0,0.0,5.0,11.0,0.0,0.0,0.0,1.0,31.0
Nigeria,1.0,1.0,1.0,43.0,1.0,1.0,5.0,25.0,2.0,0.0,21.0,15.0,5.0,154.0,2.0,28.0,0.0,1067.0,1.0,0.0,34.0,8.0,6.0,7.0,24.0,238.0,4.0,43.0,1.0,0.0,3.0,1.0,17.0,6.0,0.0,29.0,4.0,28.0,14.0,1.0,9.0,2.0,12.0,0.0,12.0,58.0,26.0,0.0,16.0,4.0,12.0,0.0,48.0,0.0,0.0,410.0,1.0,1.0,107.0,1.0,0.0,1.0,6.0,0.0,6.0,294.0,194.0,222.0,14.0,0.0,0.0,0.0,1.0,4.0,35.0,0.0,12.0,11.0,112.0,1.0,6.0,19.0,8.0,0.0,6.0,0.0,57.0,32.0,13.0,0.0,4.0,35.0,0.0,5.0,12.0,84.0,0.0,8.0,6.0,0.0,7.0,3.0,6.0,1.0,0.0,1.0,54.0,0.0,83.0,12.0,0.0,1.0,1.0,40.0,46.0
Portugal,10.0,2.0,0.0,287.0,2.0,12.0,9.0,0.0,4.0,0.0,27.0,20.0,3.0,2.0,0.0,109.0,1.0,3256.0,0.0,0.0,13.0,13.0,96.0,2.0,0.0,94.0,0.0,16.0,1.0,0.0,12.0,2.0,74.0,1.0,0.0,2.0,0.0,36.0,8.0,2.0,9.0,4.0,0.0,0.0,22.0,46.0,61.0,2.0,32.0,6.0,1.0,0.0,160.0,1.0,0.0,2.0,65.0,4.0,22.0,2.0,0.0,0.0,2.0,1.0,17.0,53.0,0.0,256.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,22.0,18.0,27.0,1.0,34.0,6.0,6.0,0.0,16.0,11.0,27.0,78.0,22.0,0.0,6.0,3.0,0.0,5.0,4.0,48.0,0.0,253.0,15.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,44.0,0.0,13.0,25.0,0.0,6.0,0.0,14.0,63.0
