,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Morocco,2.0,17.0,0.0,61.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,5.0,98.0,0.0,2424.0,0.0,1.0,19.0,0.0,0.0,122.0,2.0,158.0,2.0,278.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,2.0,74.0,9.0,0.0,11.0,5.0,0.0,0.0,2.0,4.0,41.0,2.0,3.0,2.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,0.0,0.0,1.0,0.0,29.0,17.0,18.0,52.0,1.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,11.0,2.0,12.0,0.0,4.0,40.0,2.0,0.0,4.0,1.0,25.0,23.0,43.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,0.0,13.0,10.0,5.0,2.0,1.0,5.0,0.0,0.0,0.0,40.0,0.0,4.0,21.0,0.0,0.0,0.0,4.0,27.0
France,1.0,64.0,2.0,1853.0,8.0,62.0,31.0,0.0,25.0,4.0,13.0,71.0,65.0,71.0,12.0,158.0,2.0,5790.0,1.0,11.0,111.0,53.0,133.0,153.0,9.0,173.0,5.0,175.0,4.0,0.0,55.0,4.0,322.0,5.0,0.0,2.0,7.0,246.0,67.0,2.0,56.0,20.0,5.0,1.0,37.0,146.0,106.0,7.0,71.0,15.0,1.0,0.0,1474.0,1.0,2.0,0.0,22.0,7.0,70.0,57.0,172.0,0.0,63.0,0.0,105.0,77.0,12.0,171.0,113.0,5.0,0.0,1.0,124.0,31.0,5.0,18.0,68.0,31.0,56.0,12.0,54.0,168.0,10.0,2.0,53.0,7.0,56.0,174.0,254.0,9.0,6.0,24.0,4.0,83.0,16.0,111.0,1.0,92.0,87.0,22.0,5.0,56.0,0.0,7.0,2.0,1.0,116.0,0.0,68.0,65.0,6.0,20.0,3.0,39.0,118.0
China,2.0,36.0,8.0,776.0,10.0,48.0,21.0,0.0,51.0,9.0,31.0,22.0,42.0,50.0,14.0,1060.0,3.0,30080.0,18.0,2.0,126.0,121.0,73.0,83.0,2.0,753.0,70.0,483.0,46.0,1.0,27.0,8.0,291.0,3.0,1.0,9.0,10.0,204.0,50.0,6.0,29.0,20.0,24.0,19.0,53.0,279.0,157.0,116.0,216.0,93.0,4.0,0.0,1457.0,28.0,4.0,14.0,9.0,5.0,29.0,10.0,35.0,7.0,18.0,1.0,415.0,120.0,84.0,703.0,57.0,9.0,12.0,9.0,35.0,2168.0,4.0,13.0,127.0,3352.0,98.0,6.0,14.0,202.0,35.0,1.0,60.0,37.0,999.0,116.0,125.0,3.0,3.0,38.0,0.0,29.0,5.0,135.0,1.0,703.0,63.0,139.0,16.0,24.0,3.0,5.0,2.0,2.0,181.0,2.0,66.0,236.0,5.0,10.0,2.0,16.0,218.0
Italy,84.0,17.0,5.0,635.0,16.0,168.0,157.0,3.0,58.0,25.0,27.0,57.0,51.0,15.0,14.0,290.0,1.0,22644.0,1.0,4.0,88.0,374.0,65.0,29.0,1.0,257.0,57.0,80.0,35.0,0.0,41.0,43.0,357.0,1.0,0.0,24.0,2.0,251.0,76.0,5.0,14.0,72.0,6.0,1.0,37.0,281.0,705.0,8.0,751.0,884.0,15.0,0.0,697.0,2.0,7.0,0.0,393.0,20.0,87.0,6.0,81.0,2.0,19.0,1.0,94.0,117.0,11.0,442.0,426.0,10.0,1.0,0.0,32.0,96.0,9.0,35.0,308.0,79.0,144.0,11.0,20.0,446.0,14.0,1.0,70.0,255.0,162.0,365.0,303.0,3.0,128.0,29.0,0.0,36.0,14.0,135.0,2.0,151.0,108.0,17.0,59.0,91.0,16.0,156.0,5.0,1.0,68.0,0.0,88.0,103.0,1.0,133.0,1.0,18.0,126.0
Slovenia,1.0,0.0,0.0,107.0,4.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,403.0,1.0,1.0,1.0,4.0,6.0,0.0,0.0,10.0,1.0,7.0,0.0,0.0,3.0,1.0,16.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,7.0,7.0,1.0,9.0,5.0,1.0,0.0,57.0,0.0,0.0,0.0,42.0,0.0,6.0,3.0,1.0,0.0,14.0,0.0,3.0,2.0,1.0,22.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,7.0,0.0,1.0,2.0,2.0,7.0,1.0,40.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,4.0
Spain,53.0,11.0,4.0,1051.0,3.0,174.0,120.0,9.0,38.0,85.0,51.0,50.0,106.0,40.0,24.0,196.0,1.0,9683.0,1.0,9.0,86.0,73.0,140.0,157.0,1.0,491.0,27.0,112.0,12.0,0.0,48.0,6.0,180.0,18.0,0.0,11.0,7.0,302.0,84.0,7.0,47.0,78.0,17.0,4.0,76.0,368.0,489.0,22.0,701.0,187.0,0.0,0.0,523.0,1.0,7.0,3.0,74.0,81.0,88.0,10.0,40.0,3.0,29.0,4.0,49.0,115.0,108.0,210.0,237.0,0.0,0.0,1.0,9.0,31.0,5.0,3.0,58.0,65.0,105.0,10.0,63.0,101.0,6.0,2.0,194.0,21.0,39.0,488.0,456.0,1.0,199.0,22.0,0.0,49.0,32.0,914.0,2.0,311.0,99.0,35.0,18.0,66.0,6.0,28.0,35.0,1.0,301.0,11.0,57.0,52.0,4.0,159.0,0.0,38.0,199.0
Netherlands,8.0,7.0,1.0,675.0,1.0,5.0,2.0,0.0,8.0,2.0,10.0,5.0,10.0,1.0,2.0,45.0,1.0,949.0,1.0,13.0,19.0,19.0,8.0,6.0,0.0,53.0,0.0,27.0,1.0,0.0,18.0,7.0,35.0,4.0,0.0,0.0,1.0,26.0,1.0,1.0,13.0,20.0,3.0,1.0,4.0,29.0,30.0,0.0,25.0,7.0,1.0,0.0,124.0,0.0,0.0,0.0,37.0,0.0,16.0,9.0,0.0,1.0,8.0,1.0,7.0,17.0,2.0,38.0,42.0,0.0,0.0,0.0,18.0,3.0,2.0,2.0,17.0,13.0,54.0,3.0,3.0,65.0,3.0,5.0,25.0,7.0,16.0,50.0,48.0,4.0,21.0,2.0,0.0,5.0,2.0,7.0,0.0,28.0,11.0,81.0,6.0,17.0,1.0,0.0,1.0,1.0,40.0,0.0,16.0,11.0,1.0,3.0,0.0,3.0,16.0
Peru,1.0,0.0,1.0,498.0,1.0,9.0,6.0,0.0,5.0,6.0,5.0,22.0,3.0,5.0,0.0,21.0,0.0,1715.0,0.0,0.0,3.0,4.0,249.0,19.0,3.0,17.0,0.0,22.0,1.0,0.0,2.0,1.0,19.0,2.0,0.0,4.0,0.0,16.0,0.0,1.0,1.0,11.0,5.0,0.0,29.0,46.0,13.0,1.0,17.0,1.0,1.0,0.0,148.0,0.0,1.0,0.0,1.0,10.0,31.0,53.0,0.0,1.0,8.0,0.0,5.0,45.0,6.0,88.0,20.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,5.0,22.0,73.0,0.0,78.0,4.0,4.0,0.0,43.0,8.0,4.0,51.0,27.0,0.0,4.0,9.0,0.0,2.0,2.0,132.0,1.0,20.0,15.0,1.0,14.0,1.0,0.0,0.0,3.0,0.0,31.0,0.0,29.0,9.0,0.0,0.0,0.0,18.0,113.0
Iceland,3.0,0.0,1.0,48.0,10.0,0.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,195.0,2.0,0.0,3.0,7.0,4.0,1.0,0.0,15.0,0.0,6.0,1.0,0.0,13.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,14.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,11.0
Thailand,2.0,12.0,1.0,46.0,5.0,25.0,23.0,1.0,3.0,0.0,14.0,29.0,3.0,11.0,5.0,28.0,2.0,1396.0,3.0,0.0,32.0,12.0,53.0,7.0,0.0,113.0,5.0,50.0,16.0,4.0,6.0,0.0,47.0,2.0,0.0,7.0,1.0,92.0,5.0,3.0,12.0,4.0,11.0,1.0,17.0,27.0,37.0,85.0,35.0,5.0,2.0,0.0,259.0,1.0,1.0,0.0,4.0,7.0,12.0,8.0,1.0,0.0,11.0,0.0,14.0,70.0,10.0,110.0,17.0,11.0,0.0,6.0,11.0,7.0,0.0,19.0,14.0,35.0,22.0,0.0,31.0,29.0,2.0,0.0,38.0,8.0,10.0,55.0,15.0,0.0,4.0,5.0,0.0,27.0,4.0,13.0,1.0,64.0,44.0,16.0,11.0,13.0,1.0,6.0,4.0,0.0,104.0,2.0,30.0,14.0,0.0,6.0,3.0,10.0,43.0
