,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Slovenia,1.0,0.0,0.0,108.0,4.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,373.0,1.0,1.0,1.0,4.0,6.0,0.0,0.0,11.0,1.0,4.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,8.0,7.0,1.0,8.0,5.0,1.0,0.0,56.0,0.0,0.0,0.0,40.0,0.0,6.0,2.0,1.0,0.0,17.0,0.0,3.0,2.0,1.0,22.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,7.0,0.0,1.0,1.0,2.0,7.0,1.0,36.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,4.0
Netherlands,8.0,7.0,1.0,622.0,1.0,6.0,2.0,0.0,8.0,2.0,7.0,5.0,9.0,2.0,2.0,48.0,1.0,948.0,1.0,13.0,19.0,19.0,9.0,6.0,0.0,54.0,0.0,26.0,1.0,0.0,17.0,7.0,34.0,4.0,0.0,0.0,1.0,26.0,2.0,1.0,9.0,20.0,3.0,1.0,4.0,24.0,22.0,0.0,25.0,7.0,1.0,0.0,138.0,0.0,0.0,0.0,35.0,0.0,16.0,9.0,0.0,1.0,8.0,1.0,5.0,17.0,2.0,33.0,41.0,0.0,0.0,0.0,17.0,4.0,2.0,2.0,17.0,13.0,53.0,3.0,3.0,65.0,3.0,5.0,25.0,8.0,15.0,46.0,57.0,4.0,21.0,2.0,0.0,5.0,2.0,6.0,0.0,30.0,12.0,81.0,6.0,17.0,1.0,0.0,1.0,1.0,39.0,0.0,33.0,9.0,1.0,3.0,0.0,2.0,16.0
Italy,83.0,17.0,5.0,649.0,16.0,168.0,166.0,3.0,59.0,25.0,26.0,69.0,52.0,16.0,14.0,290.0,1.0,22307.0,1.0,5.0,85.0,390.0,66.0,28.0,1.0,257.0,56.0,79.0,35.0,0.0,42.0,43.0,353.0,1.0,0.0,24.0,2.0,255.0,72.0,5.0,12.0,72.0,6.0,1.0,39.0,274.0,686.0,10.0,754.0,881.0,15.0,0.0,691.0,2.0,7.0,0.0,386.0,22.0,86.0,7.0,55.0,2.0,19.0,1.0,93.0,126.0,13.0,442.0,418.0,10.0,1.0,0.0,32.0,99.0,9.0,36.0,310.0,82.0,146.0,11.0,20.0,423.0,14.0,1.0,69.0,247.0,161.0,364.0,306.0,3.0,129.0,29.0,1.0,35.0,14.0,127.0,2.0,151.0,106.0,17.0,58.0,90.0,16.0,158.0,5.0,1.0,72.0,0.0,93.0,92.0,1.0,99.0,1.0,17.0,140.0
Spain,56.0,11.0,5.0,947.0,4.0,168.0,124.0,7.0,38.0,85.0,56.0,50.0,101.0,41.0,25.0,187.0,1.0,9689.0,1.0,9.0,88.0,73.0,139.0,142.0,1.0,485.0,27.0,115.0,10.0,0.0,48.0,6.0,181.0,20.0,0.0,9.0,7.0,296.0,82.0,7.0,44.0,74.0,20.0,4.0,72.0,367.0,531.0,20.0,701.0,192.0,0.0,0.0,491.0,1.0,7.0,3.0,65.0,83.0,89.0,10.0,37.0,3.0,29.0,4.0,45.0,117.0,108.0,207.0,235.0,0.0,0.0,1.0,11.0,31.0,5.0,3.0,58.0,76.0,106.0,12.0,46.0,92.0,7.0,2.0,195.0,21.0,46.0,455.0,489.0,1.0,199.0,22.0,0.0,47.0,32.0,887.0,8.0,293.0,96.0,38.0,18.0,67.0,6.0,28.0,34.0,1.0,315.0,11.0,55.0,49.0,4.0,141.0,0.0,40.0,183.0
Peru,1.0,0.0,1.0,512.0,1.0,9.0,6.0,0.0,4.0,6.0,5.0,23.0,3.0,5.0,0.0,23.0,0.0,1703.0,0.0,0.0,3.0,5.0,264.0,20.0,3.0,17.0,0.0,24.0,1.0,0.0,2.0,1.0,19.0,2.0,0.0,4.0,0.0,16.0,0.0,1.0,1.0,11.0,6.0,0.0,29.0,46.0,13.0,1.0,20.0,1.0,1.0,0.0,151.0,0.0,1.0,0.0,1.0,10.0,34.0,56.0,0.0,1.0,8.0,0.0,5.0,45.0,7.0,88.0,19.0,1.0,0.0,0.0,0.0,4.0,2.0,5.0,5.0,23.0,78.0,0.0,74.0,4.0,4.0,0.0,43.0,9.0,4.0,53.0,28.0,0.0,4.0,9.0,0.0,2.0,2.0,118.0,1.0,20.0,16.0,1.0,14.0,2.0,0.0,0.0,2.0,0.0,32.0,0.0,30.0,9.0,0.0,0.0,0.0,20.0,119.0
Iceland,3.0,0.0,1.0,48.0,10.0,0.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,197.0,2.0,0.0,3.0,7.0,4.0,1.0,0.0,15.0,0.0,6.0,1.0,0.0,13.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,14.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,11.0,4.0,0.0,0.0,0.0,1.0,11.0
Thailand,2.0,12.0,1.0,47.0,4.0,25.0,22.0,1.0,3.0,0.0,15.0,29.0,3.0,11.0,5.0,27.0,2.0,1398.0,3.0,0.0,30.0,12.0,53.0,7.0,0.0,100.0,5.0,49.0,15.0,4.0,6.0,0.0,48.0,2.0,0.0,7.0,1.0,95.0,5.0,2.0,12.0,4.0,11.0,1.0,18.0,31.0,44.0,92.0,35.0,5.0,2.0,0.0,266.0,1.0,1.0,0.0,4.0,7.0,12.0,9.0,1.0,0.0,12.0,0.0,14.0,70.0,10.0,113.0,17.0,11.0,0.0,6.0,11.0,6.0,0.0,19.0,15.0,35.0,24.0,0.0,30.0,29.0,2.0,0.0,37.0,10.0,10.0,56.0,16.0,0.0,3.0,5.0,0.0,27.0,4.0,14.0,1.0,65.0,44.0,16.0,11.0,11.0,1.0,7.0,4.0,0.0,100.0,2.0,29.0,15.0,0.0,6.0,2.0,10.0,41.0
Japan,17.0,17.0,3.0,684.0,3.0,17.0,4.0,1.0,44.0,8.0,27.0,9.0,3.0,12.0,12.0,101.0,0.0,4609.0,1.0,2.0,73.0,46.0,53.0,10.0,0.0,72.0,5.0,98.0,286.0,1.0,6.0,2.0,119.0,3.0,0.0,16.0,1.0,292.0,25.0,0.0,8.0,9.0,2.0,0.0,7.0,49.0,62.0,11.0,102.0,57.0,0.0,1.0,338.0,6.0,7.0,170.0,86.0,2.0,12.0,3.0,0.0,0.0,11.0,0.0,34.0,55.0,1.0,154.0,12.0,2.0,1.0,0.0,16.0,42.0,8.0,1.0,29.0,106.0,25.0,1.0,7.0,80.0,12.0,1.0,29.0,34.0,47.0,31.0,58.0,1.0,1.0,13.0,0.0,18.0,8.0,24.0,0.0,179.0,116.0,26.0,2.0,9.0,0.0,5.0,0.0,0.0,63.0,0.0,8.0,17.0,0.0,7.0,0.0,35.0,59.0
United Kingdom,1.0,22.0,5.0,2114.0,19.0,44.0,12.0,6.0,93.0,11.0,70.0,22.0,63.0,55.0,52.0,325.0,6.0,12126.0,5.0,16.0,269.0,87.0,58.0,512.0,8.0,292.0,11.0,335.0,21.0,0.0,140.0,5.0,194.0,3.0,0.0,18.0,11.0,526.0,83.0,7.0,149.0,17.0,21.0,1.0,198.0,206.0,366.0,8.0,255.0,81.0,5.0,5.0,1924.0,4.0,1.0,18.0,64.0,13.0,127.0,20.0,30.0,2.0,71.0,1.0,88.0,150.0,23.0,265.0,129.0,3.0,1.0,3.0,357.0,43.0,10.0,22.0,101.0,142.0,172.0,9.0,37.0,295.0,19.0,17.0,50.0,50.0,74.0,205.0,158.0,1.0,29.0,42.0,0.0,100.0,21.0,145.0,0.0,204.0,64.0,127.0,15.0,54.0,7.0,6.0,8.0,18.0,151.0,0.0,118.0,104.0,2.0,6.0,0.0,32.0,86.0
Svalbard and Jan Mayen,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
