,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Russian Federation,5.0,133.0,0.0,367.0,7.0,38.0,100.0,0.0,6.0,3.0,63.0,13.0,9.0,126.0,3.0,107.0,14.0,6578.0,3.0,2.0,331.0,30.0,30.0,394.0,3.0,351.0,43.0,85.0,31.0,24.0,9.0,12.0,86.0,0.0,0.0,2.0,8.0,266.0,9.0,0.0,9.0,9.0,87.0,1.0,90.0,79.0,55.0,10.0,25.0,12.0,1.0,0.0,1342.0,2.0,1.0,2.0,9.0,2.0,46.0,66.0,1.0,1.0,146.0,0.0,41.0,55.0,5.0,438.0,33.0,19.0,0.0,0.0,27.0,10.0,3.0,20.0,21.0,152.0,189.0,10.0,241.0,44.0,31.0,0.0,129.0,105.0,306.0,61.0,36.0,1.0,17.0,5.0,0.0,7.0,4.0,51.0,2.0,57.0,184.0,5.0,40.0,32.0,0.0,36.0,4.0,0.0,229.0,29.0,151.0,54.0,1.0,26.0,0.0,109.0,55.0
Italy,29.0,8.0,1.0,859.0,9.0,86.0,210.0,1.0,41.0,27.0,14.0,66.0,17.0,15.0,4.0,311.0,0.0,28251.0,0.0,2.0,65.0,69.0,44.0,118.0,1.0,311.0,19.0,85.0,16.0,0.0,67.0,3.0,257.0,4.0,0.0,22.0,4.0,105.0,79.0,6.0,14.0,62.0,3.0,1.0,54.0,370.0,674.0,15.0,394.0,330.0,3.0,0.0,476.0,2.0,0.0,1.0,165.0,24.0,102.0,7.0,4.0,1.0,25.0,0.0,72.0,147.0,14.0,1033.0,260.0,14.0,0.0,0.0,11.0,90.0,16.0,55.0,154.0,180.0,155.0,2.0,47.0,167.0,18.0,2.0,78.0,297.0,857.0,334.0,218.0,2.0,29.0,16.0,0.0,13.0,11.0,170.0,1.0,306.0,101.0,15.0,74.0,22.0,2.0,86.0,0.0,11.0,119.0,1.0,66.0,106.0,1.0,32.0,0.0,23.0,135.0
Japan,8.0,40.0,1.0,250.0,0.0,7.0,3.0,0.0,13.0,1.0,56.0,14.0,3.0,9.0,6.0,37.0,0.0,1988.0,4.0,3.0,53.0,71.0,36.0,14.0,0.0,102.0,3.0,51.0,118.0,0.0,10.0,1.0,68.0,1.0,0.0,11.0,16.0,160.0,13.0,1.0,11.0,12.0,3.0,0.0,21.0,77.0,79.0,13.0,65.0,39.0,0.0,0.0,238.0,40.0,1.0,65.0,3.0,1.0,22.0,2.0,0.0,1.0,4.0,0.0,59.0,29.0,14.0,105.0,8.0,0.0,0.0,0.0,11.0,29.0,6.0,3.0,17.0,166.0,19.0,3.0,3.0,24.0,1.0,2.0,27.0,14.0,56.0,18.0,11.0,2.0,1.0,7.0,0.0,7.0,0.0,36.0,3.0,94.0,48.0,4.0,4.0,27.0,0.0,0.0,2.0,0.0,35.0,0.0,2.0,26.0,0.0,3.0,0.0,20.0,40.0
Albania,1.0,21.0,0.0,260.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,280.0,0.0,2029.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,36.0,2.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,41.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,48.0
Spain,46.0,3.0,3.0,1012.0,15.0,149.0,102.0,0.0,37.0,62.0,123.0,14.0,81.0,77.0,4.0,222.0,4.0,10957.0,2.0,3.0,113.0,87.0,131.0,159.0,3.0,564.0,35.0,74.0,22.0,0.0,77.0,15.0,167.0,3.0,0.0,4.0,65.0,215.0,58.0,2.0,40.0,82.0,18.0,0.0,311.0,239.0,411.0,66.0,504.0,88.0,2.0,0.0,765.0,0.0,0.0,2.0,39.0,15.0,64.0,15.0,15.0,10.0,32.0,1.0,118.0,146.0,52.0,457.0,127.0,4.0,1.0,0.0,7.0,24.0,50.0,5.0,21.0,66.0,96.0,23.0,139.0,36.0,5.0,2.0,92.0,14.0,59.0,351.0,203.0,2.0,122.0,8.0,0.0,49.0,4.0,248.0,6.0,259.0,89.0,35.0,17.0,41.0,1.0,22.0,6.0,0.0,230.0,10.0,44.0,143.0,1.0,49.0,0.0,35.0,136.0
Portugal,5.0,1.0,0.0,307.0,2.0,11.0,5.0,0.0,2.0,0.0,27.0,20.0,3.0,1.0,1.0,112.0,1.0,3172.0,0.0,0.0,12.0,12.0,92.0,2.0,0.0,103.0,0.0,9.0,1.0,0.0,12.0,2.0,59.0,1.0,0.0,2.0,0.0,32.0,6.0,2.0,7.0,16.0,0.0,0.0,22.0,47.0,61.0,2.0,31.0,3.0,1.0,0.0,145.0,0.0,0.0,2.0,61.0,4.0,22.0,2.0,0.0,0.0,2.0,1.0,17.0,51.0,0.0,215.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,22.0,17.0,26.0,1.0,33.0,4.0,11.0,0.0,16.0,9.0,29.0,64.0,13.0,0.0,2.0,3.0,0.0,1.0,4.0,27.0,0.0,244.0,17.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,43.0,0.0,10.0,25.0,0.0,7.0,0.0,14.0,57.0
"Venezuela, Bolivarian Republic of",3.0,0.0,0.0,4.0,0.0,3.0,5.0,0.0,0.0,6.0,13.0,2.0,3.0,9.0,0.0,15.0,0.0,851.0,0.0,0.0,11.0,8.0,16.0,16.0,0.0,27.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,3.0,2.0,0.0,8.0,18.0,14.0,0.0,10.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,2.0,66.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,33.0,0.0,5.0,0.0,0.0,0.0,15.0,12.0,1.0,24.0,1.0,0.0,9.0,2.0,0.0,0.0,1.0,9.0,0.0,42.0,5.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,31.0,0.0,6.0,2.0,0.0,0.0,0.0,30.0,21.0
New Zealand,1.0,4.0,0.0,18.0,1.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,588.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,9.0,2.0,17.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,4.0,0.0,0.0,5.0,6.0,11.0,0.0,8.0,2.0,0.0,0.0,148.0,0.0,0.0,0.0,6.0,0.0,4.0,5.0,1.0,0.0,2.0,0.0,11.0,6.0,0.0,92.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,12.0,5.0,7.0,5.0,0.0,1.0,22.0,0.0,0.0,9.0,18.0,15.0,14.0,26.0,11.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,29.0,5.0,6.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,2.0,0.0,0.0,0.0,2.0,3.0
United States,15.0,306.0,40.0,4245.0,82.0,270.0,149.0,12.0,189.0,116.0,176.0,221.0,298.0,151.0,202.0,1504.0,15.0,43545.0,34.0,34.0,2216.0,813.0,305.0,128.0,47.0,2276.0,33.0,1205.0,88.0,1.0,799.0,102.0,783.0,7.0,1.0,64.0,49.0,1103.0,362.0,57.0,201.0,135.0,109.0,16.0,775.0,1403.0,1456.0,45.0,1368.0,692.0,62.0,1.0,4841.0,39.0,25.0,7.0,151.0,51.0,224.0,154.0,23.0,4.0,517.0,4.0,915.0,675.0,207.0,2016.0,220.0,48.0,1.0,12.0,337.0,227.0,95.0,80.0,398.0,1088.0,471.0,26.0,449.0,997.0,121.0,39.0,351.0,134.0,800.0,1062.0,899.0,24.0,37.0,113.0,2.0,138.0,62.0,530.0,45.0,1270.0,427.0,147.0,129.0,284.0,13.0,14.0,78.0,15.0,614.0,21.0,430.0,607.0,4.0,111.0,1.0,384.0,1243.0
"Macedonia, Republic of",1.0,0.0,0.0,23.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,760.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,46.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,16.0,12.0,57.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
