,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Japan,10.0,9.0,4.0,612.0,2.0,14.0,4.0,1.0,34.0,7.0,27.0,11.0,5.0,14.0,12.0,96.0,0.0,4383.0,1.0,1.0,72.0,52.0,54.0,10.0,0.0,74.0,5.0,126.0,290.0,1.0,8.0,2.0,124.0,3.0,0.0,16.0,1.0,261.0,24.0,0.0,8.0,8.0,2.0,1.0,11.0,38.0,61.0,17.0,98.0,60.0,0.0,1.0,288.0,6.0,4.0,188.0,78.0,2.0,13.0,2.0,1.0,0.0,11.0,0.0,33.0,53.0,4.0,129.0,13.0,2.0,1.0,0.0,13.0,37.0,7.0,2.0,29.0,144.0,15.0,1.0,12.0,79.0,8.0,1.0,33.0,21.0,37.0,28.0,49.0,1.0,1.0,10.0,0.0,19.0,8.0,19.0,0.0,178.0,119.0,9.0,2.0,9.0,0.0,5.0,1.0,0.0,64.0,0.0,9.0,19.0,0.0,9.0,0.0,38.0,65.0
Spain,55.0,18.0,4.0,1043.0,5.0,215.0,125.0,9.0,38.0,80.0,48.0,48.0,88.0,43.0,21.0,219.0,2.0,9639.0,1.0,9.0,91.0,65.0,129.0,185.0,1.0,485.0,27.0,112.0,9.0,0.0,41.0,6.0,179.0,15.0,0.0,13.0,6.0,287.0,79.0,7.0,50.0,77.0,16.0,4.0,69.0,371.0,493.0,22.0,626.0,156.0,0.0,0.0,535.0,1.0,7.0,3.0,88.0,81.0,91.0,12.0,42.0,3.0,29.0,5.0,51.0,127.0,98.0,208.0,231.0,0.0,0.0,1.0,10.0,30.0,5.0,3.0,69.0,75.0,106.0,10.0,124.0,65.0,6.0,1.0,153.0,21.0,39.0,462.0,462.0,1.0,176.0,18.0,0.0,45.0,31.0,949.0,2.0,365.0,88.0,38.0,17.0,78.0,6.0,31.0,36.0,1.0,296.0,0.0,53.0,49.0,4.0,208.0,0.0,41.0,221.0
Namibia,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
Peru,2.0,0.0,2.0,457.0,1.0,8.0,6.0,0.0,5.0,5.0,2.0,7.0,2.0,5.0,0.0,27.0,0.0,1814.0,0.0,0.0,3.0,5.0,155.0,13.0,3.0,15.0,0.0,16.0,1.0,0.0,2.0,1.0,22.0,2.0,0.0,4.0,0.0,13.0,0.0,2.0,1.0,10.0,4.0,0.0,28.0,49.0,14.0,1.0,17.0,1.0,1.0,0.0,132.0,0.0,1.0,0.0,0.0,8.0,18.0,9.0,0.0,1.0,7.0,0.0,6.0,22.0,6.0,92.0,22.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,18.0,38.0,0.0,82.0,4.0,4.0,0.0,53.0,8.0,6.0,54.0,26.0,0.0,6.0,9.0,0.0,2.0,2.0,167.0,1.0,23.0,15.0,0.0,14.0,1.0,0.0,0.0,3.0,2.0,30.0,0.0,24.0,8.0,0.0,0.0,0.0,12.0,67.0
Iceland,4.0,0.0,0.0,50.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,192.0,2.0,0.0,4.0,9.0,1.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,7.0,5.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,11.0
Italy,93.0,17.0,5.0,558.0,10.0,153.0,188.0,2.0,53.0,26.0,27.0,57.0,51.0,18.0,12.0,275.0,1.0,23502.0,0.0,2.0,85.0,323.0,85.0,33.0,1.0,236.0,54.0,78.0,29.0,0.0,43.0,37.0,403.0,1.0,0.0,26.0,2.0,272.0,102.0,5.0,15.0,76.0,5.0,1.0,52.0,285.0,742.0,8.0,770.0,875.0,15.0,0.0,699.0,2.0,7.0,0.0,463.0,19.0,80.0,6.0,186.0,0.0,12.0,1.0,95.0,111.0,10.0,447.0,381.0,10.0,0.0,0.0,32.0,90.0,9.0,37.0,279.0,71.0,148.0,11.0,15.0,425.0,13.0,1.0,72.0,272.0,170.0,337.0,298.0,3.0,124.0,21.0,0.0,33.0,10.0,178.0,3.0,142.0,104.0,36.0,57.0,74.0,16.0,157.0,5.0,3.0,67.0,0.0,77.0,88.0,0.0,189.0,1.0,22.0,118.0
Hong Kong,1.0,5.0,1.0,224.0,2.0,26.0,3.0,0.0,9.0,3.0,1.0,9.0,4.0,6.0,9.0,91.0,2.0,3716.0,2.0,0.0,113.0,11.0,20.0,8.0,2.0,127.0,1.0,101.0,8.0,0.0,22.0,9.0,34.0,0.0,0.0,3.0,0.0,116.0,33.0,1.0,9.0,3.0,11.0,0.0,12.0,92.0,41.0,15.0,61.0,13.0,4.0,0.0,240.0,2.0,0.0,4.0,4.0,7.0,3.0,3.0,0.0,0.0,18.0,0.0,30.0,15.0,7.0,48.0,9.0,0.0,0.0,3.0,7.0,69.0,1.0,4.0,25.0,76.0,12.0,0.0,9.0,19.0,9.0,1.0,13.0,3.0,104.0,31.0,38.0,3.0,2.0,1.0,2.0,8.0,1.0,6.0,1.0,148.0,9.0,6.0,3.0,6.0,0.0,0.0,4.0,2.0,23.0,1.0,21.0,441.0,1.0,7.0,0.0,8.0,26.0
France,2.0,61.0,1.0,1946.0,8.0,57.0,31.0,0.0,26.0,4.0,12.0,109.0,65.0,77.0,23.0,151.0,1.0,5759.0,1.0,8.0,117.0,60.0,178.0,140.0,8.0,175.0,6.0,197.0,6.0,0.0,58.0,4.0,317.0,5.0,0.0,2.0,2.0,251.0,66.0,1.0,99.0,16.0,3.0,0.0,30.0,149.0,105.0,10.0,84.0,15.0,1.0,0.0,1521.0,1.0,2.0,0.0,20.0,5.0,71.0,29.0,169.0,0.0,61.0,1.0,102.0,78.0,11.0,170.0,100.0,4.0,1.0,1.0,122.0,29.0,8.0,15.0,66.0,32.0,46.0,12.0,59.0,184.0,7.0,2.0,46.0,7.0,55.0,199.0,232.0,2.0,8.0,24.0,4.0,25.0,23.0,140.0,1.0,89.0,84.0,23.0,6.0,48.0,0.0,8.0,2.0,1.0,123.0,0.0,77.0,62.0,6.0,22.0,3.0,53.0,156.0
Morocco,2.0,17.0,0.0,57.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,6.0,108.0,1.0,2552.0,0.0,1.0,33.0,0.0,0.0,105.0,3.0,165.0,2.0,290.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,2.0,78.0,11.0,0.0,9.0,5.0,0.0,0.0,2.0,3.0,39.0,2.0,7.0,1.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,3.0,8.0,4.0,0.0,0.0,1.0,0.0,28.0,16.0,18.0,50.0,1.0,1.0,0.0,0.0,0.0,22.0,1.0,0.0,11.0,2.0,14.0,0.0,7.0,38.0,2.0,0.0,4.0,1.0,23.0,27.0,42.0,0.0,0.0,0.0,0.0,3.0,1.0,9.0,0.0,14.0,12.0,6.0,1.0,1.0,4.0,0.0,0.0,0.0,38.0,0.0,3.0,22.0,1.0,0.0,0.0,3.0,34.0
China,2.0,36.0,5.0,658.0,7.0,46.0,17.0,0.0,47.0,7.0,32.0,20.0,35.0,51.0,14.0,1017.0,3.0,29291.0,17.0,2.0,123.0,120.0,71.0,60.0,2.0,754.0,87.0,473.0,43.0,1.0,25.0,7.0,284.0,2.0,0.0,12.0,8.0,200.0,52.0,6.0,26.0,18.0,23.0,20.0,56.0,266.0,148.0,135.0,228.0,87.0,4.0,0.0,1329.0,33.0,4.0,13.0,10.0,5.0,33.0,6.0,35.0,7.0,12.0,1.0,408.0,126.0,78.0,705.0,57.0,10.0,12.0,9.0,34.0,2180.0,4.0,15.0,122.0,3692.0,99.0,6.0,27.0,190.0,35.0,1.0,60.0,39.0,868.0,119.0,115.0,4.0,3.0,31.0,0.0,35.0,3.0,188.0,1.0,647.0,60.0,78.0,20.0,22.0,3.0,6.0,1.0,2.0,171.0,2.0,75.0,216.0,6.0,9.0,3.0,16.0,198.0
