,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Portugal,2.0,1.0,1.0,140.0,0.0,23.0,8.0,0.0,22.0,1.0,1.0,4.0,6.0,9.0,0.0,48.0,0.0,1735.0,0.0,0.0,20.0,33.0,3.0,1.0,0.0,24.0,0.0,6.0,1.0,0.0,3.0,1.0,33.0,0.0,0.0,1.0,0.0,30.0,4.0,1.0,1.0,4.0,0.0,0.0,1.0,25.0,69.0,1.0,18.0,5.0,1.0,0.0,43.0,0.0,0.0,0.0,26.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,0.0,30.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,4.0,4.0,11.0,1.0,14.0,1.0,2.0,0.0,6.0,2.0,12.0,30.0,8.0,2.0,2.0,0.0,0.0,2.0,10.0,24.0,0.0,37.0,5.0,2.0,2.0,3.0,0.0,0.0,13.0,0.0,38.0,0.0,15.0,2.0,0.0,0.0,0.0,14.0,21.0
Spain,59.0,18.0,2.0,666.0,22.0,215.0,81.0,7.0,37.0,68.0,33.0,27.0,108.0,25.0,9.0,163.0,35.0,7707.0,1.0,0.0,91.0,46.0,55.0,128.0,1.0,434.0,21.0,78.0,10.0,1.0,26.0,8.0,122.0,6.0,0.0,6.0,3.0,156.0,67.0,17.0,74.0,45.0,19.0,4.0,104.0,282.0,377.0,26.0,476.0,110.0,0.0,0.0,354.0,0.0,6.0,3.0,106.0,61.0,43.0,8.0,27.0,3.0,16.0,16.0,34.0,94.0,7.0,155.0,189.0,5.0,1.0,0.0,21.0,44.0,6.0,3.0,56.0,74.0,88.0,12.0,133.0,42.0,11.0,0.0,108.0,21.0,16.0,376.0,250.0,1.0,126.0,6.0,0.0,48.0,28.0,794.0,3.0,291.0,117.0,42.0,17.0,83.0,0.0,32.0,40.0,2.0,153.0,2.0,58.0,65.0,2.0,211.0,0.0,35.0,178.0
Japan,20.0,8.0,5.0,278.0,2.0,13.0,3.0,1.0,18.0,2.0,6.0,8.0,4.0,11.0,4.0,61.0,0.0,3259.0,2.0,1.0,57.0,52.0,39.0,7.0,0.0,63.0,4.0,81.0,235.0,1.0,10.0,1.0,110.0,2.0,0.0,23.0,4.0,218.0,19.0,0.0,7.0,11.0,2.0,1.0,6.0,33.0,54.0,30.0,89.0,55.0,3.0,1.0,162.0,14.0,5.0,86.0,7.0,0.0,23.0,2.0,2.0,0.0,7.0,0.0,15.0,32.0,7.0,73.0,9.0,2.0,1.0,0.0,7.0,40.0,5.0,2.0,19.0,159.0,11.0,0.0,20.0,29.0,5.0,0.0,27.0,13.0,13.0,30.0,36.0,1.0,2.0,8.0,0.0,13.0,2.0,17.0,0.0,99.0,110.0,4.0,2.0,10.0,0.0,5.0,1.0,0.0,43.0,0.0,10.0,20.0,0.0,8.0,0.0,27.0,38.0
Papua New Guinea,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
"Iran, Islamic Republic of",1.0,11.0,1.0,9.0,0.0,5.0,25.0,0.0,2.0,0.0,0.0,0.0,6.0,103.0,1.0,12.0,2.0,449.0,1.0,0.0,9.0,3.0,2.0,76.0,0.0,25.0,2.0,29.0,1.0,0.0,1.0,0.0,17.0,0.0,0.0,3.0,0.0,61.0,98.0,0.0,13.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,13.0,0.0,2.0,0.0,370.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,6.0,0.0,1.0,0.0,3.0,3.0,5.0,9.0,2.0,0.0,0.0,0.0,3.0,11.0,1.0,2.0,6.0,4.0,6.0,2.0,1.0,6.0,6.0,0.0,3.0,8.0,11.0,14.0,9.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,13.0,4.0,0.0,1.0,9.0,0.0,55.0,2.0,1.0,52.0,4.0,2.0,1.0,0.0,1.0,5.0,11.0,2.0
Belgium,1.0,0.0,0.0,208.0,1.0,3.0,17.0,0.0,5.0,0.0,1.0,2.0,5.0,7.0,1.0,10.0,0.0,1111.0,0.0,0.0,12.0,8.0,5.0,25.0,0.0,49.0,0.0,10.0,7.0,0.0,1.0,2.0,16.0,1.0,0.0,0.0,0.0,17.0,9.0,3.0,3.0,0.0,2.0,0.0,61.0,13.0,25.0,1.0,9.0,6.0,0.0,0.0,91.0,0.0,0.0,1.0,4.0,1.0,3.0,2.0,1.0,0.0,6.0,0.0,5.0,18.0,52.0,21.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,9.0,6.0,8.0,1.0,5.0,12.0,2.0,0.0,5.0,2.0,49.0,9.0,139.0,0.0,6.0,0.0,2.0,8.0,2.0,70.0,0.0,14.0,4.0,1.0,0.0,26.0,0.0,2.0,1.0,0.0,23.0,0.0,4.0,5.0,1.0,2.0,0.0,4.0,6.0
United States,7.0,226.0,14.0,1443.0,32.0,132.0,26.0,5.0,172.0,54.0,133.0,107.0,220.0,104.0,163.0,860.0,6.0,28755.0,13.0,14.0,1114.0,396.0,131.0,84.0,11.0,1474.0,20.0,791.0,39.0,0.0,202.0,79.0,449.0,7.0,0.0,30.0,31.0,717.0,250.0,32.0,119.0,89.0,84.0,14.0,218.0,614.0,652.0,13.0,726.0,411.0,57.0,0.0,2723.0,19.0,11.0,9.0,100.0,17.0,142.0,46.0,44.0,1.0,261.0,3.0,342.0,363.0,97.0,986.0,197.0,20.0,1.0,15.0,137.0,139.0,26.0,52.0,256.0,390.0,604.0,11.0,207.0,878.0,58.0,27.0,188.0,116.0,283.0,871.0,483.0,34.0,17.0,34.0,0.0,91.0,25.0,428.0,8.0,716.0,378.0,129.0,70.0,139.0,4.0,18.0,70.0,7.0,410.0,5.0,282.0,334.0,2.0,215.0,2.0,193.0,564.0
Viet Nam,1.0,3.0,9.0,91.0,0.0,3.0,0.0,0.0,1.0,0.0,111.0,9.0,1.0,3.0,0.0,9.0,0.0,1667.0,0.0,0.0,11.0,6.0,89.0,0.0,3.0,20.0,0.0,31.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,89.0,4.0,0.0,4.0,11.0,1.0,0.0,3.0,24.0,141.0,15.0,17.0,3.0,1.0,0.0,71.0,3.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,14.0,25.0,0.0,16.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,4.0,25.0,6.0,0.0,9.0,10.0,7.0,1.0,27.0,9.0,3.0,2.0,22.0,0.0,0.0,1.0,0.0,9.0,0.0,14.0,0.0,26.0,7.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,3.0,3.0,0.0,0.0,0.0,14.0,54.0
Honduras,2.0,0.0,0.0,31.0,0.0,3.0,12.0,0.0,0.0,3.0,7.0,3.0,1.0,0.0,0.0,8.0,0.0,419.0,0.0,1.0,0.0,2.0,29.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,13.0,1.0,37.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,5.0,19.0,0.0,23.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,1.0,1.0,0.0,8.0,8.0,0.0,10.0,7.0,0.0,1.0,0.0,0.0,7.0,0.0,11.0,0.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,11.0
Italy,87.0,17.0,6.0,364.0,13.0,102.0,213.0,1.0,20.0,11.0,21.0,60.0,34.0,12.0,12.0,243.0,2.0,20092.0,1.0,1.0,72.0,221.0,143.0,17.0,0.0,215.0,18.0,56.0,20.0,0.0,52.0,78.0,438.0,1.0,0.0,19.0,1.0,315.0,139.0,3.0,16.0,62.0,3.0,0.0,53.0,257.0,692.0,13.0,732.0,850.0,3.0,0.0,597.0,3.0,7.0,0.0,447.0,17.0,55.0,8.0,196.0,1.0,16.0,3.0,46.0,88.0,17.0,374.0,202.0,9.0,2.0,0.0,24.0,79.0,4.0,28.0,262.0,48.0,128.0,11.0,12.0,266.0,28.0,0.0,101.0,218.0,158.0,200.0,227.0,6.0,74.0,14.0,0.0,66.0,4.0,238.0,1.0,131.0,62.0,37.0,82.0,59.0,6.0,47.0,0.0,3.0,63.0,0.0,73.0,89.0,2.0,572.0,1.0,28.0,115.0
