,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
United States,16.0,276.0,42.0,4802.0,87.0,222.0,96.0,12.0,180.0,115.0,288.0,216.0,339.0,143.0,126.0,1392.0,13.0,44503.0,37.0,33.0,2198.0,908.0,279.0,117.0,21.0,2042.0,35.0,1208.0,112.0,2.0,457.0,105.0,672.0,8.0,1.0,56.0,44.0,1081.0,433.0,60.0,181.0,163.0,93.0,20.0,1027.0,1208.0,1385.0,52.0,1373.0,776.0,60.0,1.0,4582.0,47.0,22.0,10.0,177.0,52.0,214.0,101.0,24.0,4.0,682.0,8.0,709.0,602.0,165.0,1691.0,254.0,40.0,1.0,22.0,397.0,196.0,60.0,77.0,468.0,1007.0,398.0,32.0,464.0,873.0,132.0,43.0,389.0,141.0,898.0,1250.0,1011.0,46.0,24.0,90.0,2.0,133.0,47.0,490.0,25.0,1093.0,558.0,184.0,176.0,218.0,13.0,28.0,58.0,12.0,605.0,25.0,475.0,632.0,6.0,272.0,1.0,410.0,1173.0
Japan,29.0,5.0,3.0,123.0,0.0,9.0,3.0,0.0,25.0,1.0,63.0,11.0,5.0,14.0,7.0,46.0,0.0,2487.0,4.0,2.0,54.0,70.0,31.0,11.0,0.0,49.0,4.0,59.0,177.0,0.0,17.0,2.0,86.0,1.0,0.0,21.0,13.0,228.0,11.0,1.0,12.0,19.0,5.0,0.0,20.0,87.0,82.0,16.0,80.0,54.0,0.0,0.0,296.0,31.0,1.0,52.0,5.0,1.0,32.0,1.0,0.0,0.0,6.0,0.0,28.0,28.0,15.0,94.0,9.0,1.0,0.0,1.0,9.0,34.0,4.0,4.0,22.0,155.0,15.0,3.0,4.0,27.0,2.0,3.0,26.0,15.0,59.0,20.0,21.0,2.0,2.0,7.0,0.0,6.0,0.0,22.0,0.0,98.0,35.0,5.0,2.0,28.0,0.0,0.0,3.0,0.0,42.0,0.0,4.0,40.0,0.0,3.0,0.0,18.0,48.0
France,3.0,7.0,4.0,2057.0,21.0,39.0,38.0,2.0,39.0,5.0,14.0,88.0,15.0,41.0,0.0,143.0,0.0,6056.0,2.0,21.0,98.0,54.0,101.0,128.0,1.0,151.0,17.0,121.0,7.0,1.0,40.0,0.0,845.0,2.0,0.0,6.0,3.0,206.0,166.0,2.0,14.0,35.0,3.0,1.0,45.0,64.0,102.0,11.0,48.0,10.0,0.0,0.0,1495.0,5.0,6.0,0.0,32.0,2.0,60.0,20.0,174.0,0.0,146.0,3.0,54.0,77.0,7.0,224.0,42.0,6.0,0.0,1.0,14.0,29.0,6.0,19.0,17.0,21.0,34.0,10.0,22.0,31.0,54.0,2.0,41.0,8.0,82.0,45.0,394.0,1.0,3.0,14.0,1.0,96.0,22.0,152.0,1.0,73.0,30.0,27.0,11.0,30.0,7.0,5.0,0.0,4.0,130.0,0.0,64.0,40.0,1.0,4.0,1.0,48.0,192.0
India,1.0,45.0,6.0,247.0,1.0,17.0,12.0,1.0,4.0,1.0,26.0,167.0,8.0,122.0,23.0,323.0,2.0,9473.0,4.0,4.0,300.0,42.0,351.0,27.0,1.0,155.0,10.0,123.0,5.0,0.0,15.0,3.0,67.0,1.0,2.0,76.0,7.0,420.0,36.0,13.0,29.0,23.0,11.0,1.0,71.0,170.0,140.0,12.0,88.0,43.0,10.0,0.0,681.0,98.0,0.0,8.0,6.0,55.0,230.0,38.0,0.0,0.0,17.0,0.0,81.0,339.0,7.0,877.0,19.0,3.0,8.0,19.0,52.0,27.0,1.0,7.0,26.0,42.0,252.0,2.0,94.0,52.0,9.0,1.0,106.0,36.0,134.0,101.0,50.0,0.0,5.0,18.0,0.0,70.0,6.0,54.0,1.0,190.0,18.0,1.0,17.0,13.0,0.0,7.0,8.0,2.0,279.0,0.0,288.0,84.0,60.0,36.0,1.0,57.0,194.0
Italy,27.0,8.0,3.0,505.0,29.0,81.0,198.0,0.0,49.0,21.0,12.0,116.0,31.0,15.0,0.0,314.0,1.0,28614.0,1.0,3.0,65.0,121.0,117.0,79.0,0.0,264.0,8.0,83.0,24.0,0.0,59.0,31.0,412.0,2.0,0.0,45.0,4.0,314.0,134.0,4.0,14.0,40.0,5.0,1.0,66.0,327.0,772.0,30.0,616.0,647.0,1.0,0.0,519.0,2.0,1.0,1.0,166.0,21.0,95.0,4.0,5.0,0.0,49.0,0.0,65.0,123.0,16.0,1064.0,286.0,12.0,0.0,0.0,30.0,124.0,1.0,56.0,193.0,155.0,167.0,4.0,40.0,136.0,124.0,2.0,102.0,282.0,577.0,370.0,239.0,2.0,25.0,5.0,0.0,88.0,3.0,303.0,2.0,302.0,101.0,14.0,82.0,37.0,3.0,14.0,1.0,11.0,123.0,0.0,82.0,117.0,2.0,335.0,0.0,31.0,195.0
"Venezuela, Bolivarian Republic of",1.0,0.0,1.0,4.0,0.0,4.0,5.0,0.0,0.0,6.0,23.0,2.0,2.0,2.0,0.0,8.0,0.0,1030.0,0.0,0.0,9.0,6.0,17.0,12.0,0.0,23.0,0.0,4.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,19.0,13.0,0.0,7.0,2.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,4.0,10.0,3.0,0.0,0.0,1.0,0.0,2.0,56.0,1.0,158.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,5.0,76.0,0.0,9.0,0.0,1.0,0.0,34.0,61.0,2.0,35.0,2.0,0.0,10.0,2.0,0.0,0.0,1.0,21.0,0.0,36.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,51.0,0.0,4.0,2.0,0.0,0.0,0.0,32.0,18.0
Spain,103.0,21.0,2.0,919.0,53.0,152.0,120.0,0.0,37.0,59.0,121.0,33.0,108.0,126.0,1.0,247.0,37.0,10935.0,3.0,2.0,146.0,87.0,126.0,111.0,16.0,797.0,42.0,80.0,19.0,0.0,65.0,15.0,192.0,4.0,0.0,7.0,67.0,297.0,73.0,5.0,49.0,71.0,26.0,0.0,371.0,326.0,479.0,75.0,430.0,83.0,1.0,0.0,652.0,0.0,1.0,3.0,54.0,39.0,88.0,17.0,23.0,5.0,164.0,8.0,111.0,128.0,56.0,320.0,179.0,0.0,1.0,0.0,14.0,58.0,54.0,5.0,24.0,83.0,62.0,22.0,122.0,39.0,12.0,2.0,49.0,15.0,65.0,406.0,257.0,2.0,156.0,6.0,0.0,52.0,10.0,481.0,6.0,209.0,148.0,39.0,12.0,56.0,1.0,20.0,12.0,0.0,313.0,12.0,48.0,137.0,2.0,91.0,0.0,62.0,238.0
Brazil,2.0,2.0,11.0,87.0,7.0,102.0,61.0,0.0,11.0,65.0,83.0,458.0,9.0,25.0,2.0,116.0,0.0,6735.0,2.0,1.0,29.0,70.0,1152.0,38.0,1.0,72.0,2.0,37.0,4.0,0.0,36.0,28.0,117.0,9.0,0.0,28.0,0.0,134.0,16.0,18.0,12.0,37.0,4.0,0.0,74.0,280.0,129.0,21.0,171.0,77.0,12.0,1.0,624.0,14.0,1.0,0.0,1.0,90.0,289.0,78.0,0.0,0.0,10.0,2.0,31.0,228.0,4.0,1535.0,82.0,0.0,1.0,0.0,7.0,21.0,38.0,0.0,35.0,40.0,292.0,3.0,253.0,26.0,42.0,1.0,168.0,188.0,62.0,142.0,70.0,1.0,12.0,68.0,1.0,10.0,12.0,180.0,6.0,701.0,115.0,12.0,54.0,78.0,3.0,4.0,6.0,3.0,128.0,0.0,50.0,108.0,3.0,11.0,0.0,251.0,960.0
Cuba,1.0,1.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,3.0,15.0,10.0,0.0,13.0,0.0,40.0,0.0,1702.0,1.0,0.0,1.0,2.0,153.0,3.0,1.0,40.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,9.0,5.0,3.0,1.0,33.0,17.0,0.0,8.0,62.0,4.0,0.0,3.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,2.0,0.0,0.0,6.0,5.0,0.0,7.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,18.0,0.0,2.0,1.0,4.0,0.0,7.0,6.0,6.0,13.0,2.0,0.0,14.0,2.0,0.0,0.0,0.0,11.0,1.0,4.0,8.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,21.0,0.0,6.0,0.0,6.0,56.0
United Kingdom,2.0,31.0,8.0,1397.0,26.0,36.0,25.0,1.0,152.0,31.0,279.0,61.0,102.0,73.0,14.0,413.0,70.0,13723.0,9.0,11.0,357.0,173.0,99.0,162.0,10.0,1001.0,11.0,470.0,45.0,0.0,85.0,15.0,249.0,4.0,0.0,26.0,21.0,815.0,110.0,13.0,230.0,60.0,12.0,1.0,877.0,406.0,514.0,80.0,372.0,176.0,7.0,0.0,2468.0,42.0,5.0,255.0,75.0,28.0,108.0,41.0,17.0,0.0,121.0,3.0,273.0,181.0,89.0,692.0,188.0,25.0,1.0,2.0,276.0,88.0,14.0,29.0,97.0,140.0,337.0,6.0,66.0,393.0,19.0,4.0,197.0,54.0,245.0,429.0,451.0,3.0,43.0,22.0,3.0,116.0,47.0,498.0,1.0,239.0,104.0,65.0,36.0,47.0,11.0,5.0,27.0,6.0,198.0,1.0,279.0,444.0,14.0,4.0,0.0,113.0,282.0
